EscCo.1_04839_1-342_NEs	0.000000	1.549635	0.225125	1.566144	0.000974	0.211222	1.645223	0.209913	1.562140	0.211017	0.012773	0.209913	0.209913	0.250655	0.019728	0.204405	0.048246	1.636710	1.570499	1.567244	0.226159	1.571553	1.552310	1.626468	1.626468	1.618698	1.566263
EntCo.1_33430_1-378_NEs	1.549635	0.000000	1.499715	0.195922	1.549635	1.618299	0.181722	1.622985	0.193603	1.628135	1.561492	1.622985	1.622985	1.665310	1.565801	1.519501	1.516779	0.176411	0.401211	0.193603	1.520263	0.194715	0.404607	0.176381	0.176381	0.174386	0.193564
KlePn.2_04521_1-342_NEs	0.225125	1.499715	0.000000	1.564569	0.226411	0.228228	1.578825	0.230844	1.550429	0.227947	0.221627	0.230844	0.230844	0.249118	0.225380	0.207048	0.229595	1.515619	1.537368	1.555660	0.003951	1.560117	1.503345	1.506769	1.506769	1.473452	1.564700
SalEn.13062_1-378_NEs	1.566144	0.195922	1.564569	0.000000	1.566144	1.658080	0.204574	1.652395	0.008822	1.646534	1.566229	1.652395	1.652395	1.675471	1.530036	1.602131	1.519245	0.197978	0.412866	0.008822	1.581408	0.009709	0.415787	0.192144	0.192144	0.201886	0.007933
EscCo.3_4671_1-342_NEs	0.000974	1.549635	0.226411	1.566144	0.000000	0.212486	1.645223	0.211176	1.562140	0.212280	0.013762	0.211176	0.211176	0.251981	0.020723	0.205659	0.049274	1.636710	1.570499	1.567244	0.227445	1.571553	1.552310	1.626468	1.626468	1.618698	1.566263
SalEn.14318_1-342_NEs	0.211222	1.618299	0.228228	1.658080	0.212486	0.000000	1.649391	0.002934	1.642823	0.014792	0.207440	0.002934	0.002934	0.247441	0.211835	0.180732	0.210887	1.601073	1.631501	1.648507	0.228281	1.653026	1.621373	1.614749	1.614749	1.582721	1.653165
CitRo.1_48031_1-378_NEs	1.645223	0.181722	1.578825	0.204574	1.645223	1.649391	0.000000	1.643715	0.203398	1.669637	1.632679	1.643715	1.643715	1.771046	1.616499	1.616937	1.635116	0.188247	0.375069	0.203398	1.590218	0.204518	0.373631	0.192776	0.192776	0.185110	0.203315
SalEn.4_44991_1-342_NEs	0.209913	1.622985	0.230844	1.652395	0.211176	0.002934	1.643715	0.000000	1.637189	0.013795	0.206136	0.000000	0.000000	0.247384	0.210522	0.180694	0.208276	1.595631	1.625954	1.642853	0.230898	1.647374	1.615876	1.609220	1.609220	1.577248	1.647512
SalEn.2_MW32211_1-379_NEs	1.562140	0.193603	1.550429	0.008822	1.562140	1.642823	0.203398	1.637189	0.000000	1.641613	1.571978	1.637189	1.637189	1.675886	1.535957	1.577533	1.510327	0.198669	0.406763	0.000000	1.566948	0.000878	0.409514	0.193494	0.193494	0.202574	0.009705
SalEn.54599_1-342_NEs	0.211017	1.628135	0.227947	1.646534	0.212280	0.014792	1.669637	0.013795	1.641613	0.000000	0.208820	0.013795	0.013795	0.240448	0.209053	0.172899	0.208073	1.605871	1.647544	1.647260	0.230665	1.651752	1.637097	1.625263	1.625263	1.592954	1.641710
EscCo.54371_1-342	0.012773	1.561492	0.221627	1.566229	0.013762	0.207440	1.632679	0.206136	1.571978	0.208820	0.000000	0.206136	0.206136	0.246692	0.016764	0.203197	0.052529	1.644068	1.561828	1.577174	0.222662	1.581528	1.543706	1.643876	1.643876	1.625894	1.566348
SalEn.3_4484_1-342_NEs	0.209913	1.622985	0.230844	1.652395	0.211176	0.002934	1.643715	0.000000	1.637189	0.013795	0.206136	0.000000	0.000000	0.247384	0.210522	0.180694	0.208276	1.595631	1.625954	1.642853	0.230898	1.647374	1.615876	1.609220	1.609220	1.577248	1.647512
SalEn.2_MW44991_1-342_NEs	0.209913	1.622985	0.230844	1.652395	0.211176	0.002934	1.643715	0.000000	1.637189	0.013795	0.206136	0.000000	0.000000	0.247384	0.210522	0.180694	0.208276	1.595631	1.625954	1.642853	0.230898	1.647374	1.615876	1.609220	1.609220	1.577248	1.647512
