SalEn.53575_1-382_NEs	0.000000	0.969899	1.762333	0.799309	1.763116	0.798695	1.899116	1.334191	1.045104	1.051472	0.966800	1.045104	1.061388	0.014074	0.934129	1.763116	0.950903	1.101450	0.014074	1.441898	1.639755	0.969847	0.969158	0.805348	0.798695	1.265297	1.920681	0.858774	1.043841	0.965085	1.448737	1.455410	1.054543	1.126218	1.479434	0.016728	1.987630	0.213536	0.965085	1.117354	1.920681	1.065236	1.265597	1.931012	1.753659	2.052296	0.965085	0.014074	1.126218	1.255790	0.177516	0.963875	0.212400	0.962721	1.653309	0.928466	2.026357	0.951806	1.564701	1.559316	0.200905	1.763116	1.265597	1.122516	1.265597
SalEn.52881_1-382_NEs	0.969899	0.000000	2.162333	0.965208	2.152265	0.972323	2.085511	1.444326	1.046431	1.152375	0.249131	1.046431	1.060434	0.968198	1.007213	2.152265	0.014000	1.085618	0.968198	1.397032	1.895316	0.285203	0.285546	0.958298	0.972323	1.403131	2.110046	0.953759	1.036135	0.006972	2.000760	1.397534	1.179941	1.092835	1.684658	0.976620	2.478761	0.981594	0.006972	1.106906	2.110046	1.168361	1.419418	2.129092	2.160363	2.190468	0.006972	0.968198	1.092835	1.433839	0.961422	0.250177	0.976400	0.247800	1.925937	1.004502	2.161906	0.245239	1.607957	1.602347	0.956873	2.152265	1.419418	1.095735	1.419418
SalEn.53084_1-387_NEs	1.762333	2.162333	0.000000	1.713849	0.015544	1.697165	0.245540	1.953044	1.752975	1.865779	1.846851	1.752975	1.765079	1.779437	1.885145	0.015544	2.150814	1.845072	1.779437	1.876434	2.236499	1.877587	1.845158	1.734428	1.697165	2.059786	0.242644	1.691889	1.742793	2.167360	2.307521	1.905758	1.834242	1.871186	2.094861	1.798690	0.230568	1.788316	2.167360	1.829511	0.242644	1.811949	1.919041	0.245284	0.015529	0.280380	2.167360	1.779437	1.871186	1.917835	1.805136	1.877383	1.793913	1.877286	2.243739	1.876798	0.279102	1.874176	2.249271	2.258247	1.844754	0.015544	1.919041	1.865348	1.919041
EscCo.1_04034_1-384_NEs	0.799309	0.965208	1.713849	0.000000	1.697036	0.008582	1.763600	1.336342	1.162334	1.282518	0.912101	1.162334	1.205248	0.801867	0.862854	1.697036	0.966461	1.277829	0.803977	1.433384	1.849316	1.023346	1.022762	0.025918	0.008582	1.386713	1.748770	0.265042	1.152018	0.957950	1.944011	1.437293	1.204081	1.269230	1.756241	0.824785	1.840547	0.888282	0.957950	1.259187	1.748770	1.216034	1.371799	1.775171	1.683494	1.850733	0.951509	0.803977	1.269230	1.381027	0.846510	0.916442	0.878274	0.918930	1.902039	0.863147	1.829570	0.893439	1.657443	1.652255	0.874813	1.697036	1.371799	1.258886	1.371799
SalEn.2_MW31241_1-387_NEs	1.763116	2.152265	0.015544	1.697036	0.000000	1.680490	0.237160	1.898984	1.744567	1.860832	1.840894	1.744567	1.728743	1.780577	1.876106	0.000000	2.140793	1.856927	1.780577	1.870460	2.263940	1.895552	1.862778	1.717600	1.680490	2.042184	0.234307	1.646199	1.734346	2.157162	2.282172	1.899846	1.861495	1.873223	2.107702	1.800243	0.228080	1.823132	2.157162	1.841044	0.234307	1.838800	1.905208	0.236914	0.008580	0.278032	2.157162	1.780577	1.873223	1.899355	1.830055	1.871613	1.824621	1.871516	2.271553	1.867795	0.276757	1.872472	2.198226	2.207213	1.856035	0.000000	1.905208	1.867247	1.905208
EscCo.3_3833_1-383_NEs	0.798695	0.972323	1.697165	0.008582	1.680490	0.000000	1.786799	1.333892	1.131841	1.278465	0.904958	1.131841	1.196239	0.803358	0.872761	1.680490	0.973541	1.265876	0.803358	1.437940	1.846701	1.019031	1.014592	0.026898	0.000000	1.396292	1.771770	0.265789	1.136830	0.965056	1.916370	1.433041	1.209401	1.257398	1.767549	0.824131	1.851056	0.880167	0.965056	1.247560	1.771770	1.211859	1.381439	1.788969	1.667247	1.859040	0.965056	0.803358	1.257398	1.390580	0.843142	0.915090	0.872853	0.911673	1.899653	0.870475	1.837944	0.892124	1.672972	1.667744	0.869066	1.680490	1.381439	1.257398	1.381439
EscCo.1_03433_1-387_NEs	1.899116	2.085511	0.245540	1.763600	0.237160	1.786799	0.000000	1.865702	1.690469	1.704625	1.932438	1.690469	1.705490	1.916179	1.892806	0.237160	2.079854	1.684858	1.916179	1.839085	2.385988	2.165511	2.156775	1.786474	1.786799	1.856468	0.004281	1.901205	1.693385	2.089879	2.472625	1.856628	1.756767	1.715534	2.148948	1.953995	0.190391	2.078421	2.089879	1.692026	0.004281	1.740345	1.811354	0.012914	0.240409	0.237174	2.089879	1.916179	1.715534	1.811688	1.933949	1.967064	2.084394	1.966950	2.398435	1.888550	0.238310	1.986569	2.805256	2.813526	1.916850	0.237160	1.811354	1.710067	1.811354
CitRo.1_21381_1-370_NEs	1.334191	1.444326	1.953044	1.336342	1.898984	1.333892	1.865702	0.000000	1.240956	1.260735	1.353906	1.240956	1.192163	1.319724	1.406317	1.898984	1.430141	1.387424	1.319724	0.337919	1.734870	1.264294	1.267751	1.302912	1.333892	0.292050	1.853224	1.283182	1.231493	1.439818	1.668673	0.341915	1.191552	1.354940	1.816329	1.315293	1.966950	1.167517	1.439818	1.337616	1.853224	1.186730	0.281204	1.881025	1.915891	1.857014	1.439818	1.319724	1.354940	0.281841	1.169756	1.358868	1.175915	1.357725	1.747790	1.424585	1.855364	1.378408	1.413607	1.412476	1.257784	1.898984	0.281204	1.349901	0.281204
EscCo.52453_1-395	1.045104	1.046431	1.752975	1.162334	1.744567	1.131841	1.690469	1.240956	0.000000	0.257023	1.098276	0.000000	0.057173	1.050496	1.309788	1.744567	1.035910	0.272087	1.050496	1.125791	1.745941	1.124716	1.117005	1.147411	1.131841	1.129570	1.670525	1.141402	0.018815	1.047210	2.082785	1.127910	0.284510	0.263228	1.667787	1.064489	1.708766	1.078305	1.047210	0.262919	1.670525	0.286987	1.133400	1.662982	1.746083	1.855339	1.047210	1.050496	0.263228	1.117793	1.008654	1.088937	1.081974	1.086037	1.785941	1.323300	1.834824	1.113289	1.519968	1.505884	1.040404	1.744567	1.133400	0.264385	1.133400
CitRo.1_24011_1-395_NEs	1.051472	1.152375	1.865779	1.282518	1.860832	1.278465	1.704625	1.260735	0.257023	0.000000	1.141863	0.257023	0.257600	1.053809	1.288610	1.860832	1.145557	0.182195	1.053809	1.215276	1.583863	1.089888	1.088970	1.291141	1.278465	1.112059	1.684887	1.243316	0.255061	1.152936	1.940623	1.217036	0.230608	0.179384	1.605351	1.066900	1.729046	1.076365	1.152936	0.178901	1.684887	0.234499	1.162566	1.695060	1.891761	1.763224	1.152936	1.053809	0.179384	1.152453	1.039467	1.135867	1.080073	1.129035	1.611309	1.297486	1.745951	1.148457	1.520179	1.509507	1.069798	1.860832	1.162566	0.180449	1.162566
EscCo.3_2989_1-383_NEs	0.966800	0.249131	1.846851	0.912101	1.840894	0.904958	1.932438	1.353906	1.098276	1.141863	0.000000	1.098276	1.127787	0.965129	1.030792	1.840894	0.245031	1.138535	0.965129	1.374918	1.922842	0.332022	0.326452	0.912194	0.904958	1.335834	1.948611	0.987949	1.102347	0.242978	1.981124	1.370773	1.179287	1.148031	1.725215	0.973341	2.030998	0.963688	0.242978	1.135151	1.948611	1.164935	1.321119	1.987065	1.854066	2.055992	0.242978	0.965129	1.148031	1.324710	0.950510	0.007797	0.961166	0.000863	1.942409	1.024670	2.036667	0.020975	1.590429	1.585318	0.950750	1.840894	1.321119	1.151059	1.321119
EscCo.3_2557_1-395_NEs	1.045104	1.046431	1.752975	1.162334	1.744567	1.131841	1.690469	1.240956	0.000000	0.257023	1.098276	0.000000	0.057173	1.050496	1.309788	1.744567	1.035910	0.272087	1.050496	1.125791	1.745941	1.124716	1.117005	1.147411	1.131841	1.129570	1.670525	1.141402	0.018815	1.047210	2.082785	1.127910	0.284510	0.263228	1.667787	1.064489	1.708766	1.078305	1.047210	0.262919	1.670525	0.286987	1.133400	1.662982	1.746083	1.855339	1.047210	1.050496	0.263228	1.117793	1.008654	1.088937	1.081974	1.086037	1.785941	1.323300	1.834824	1.113289	1.519968	1.505884	1.040404	1.744567	1.133400	0.264385	1.133400
EscCo.4_01277_1-396_NEs	1.061388	1.060434	1.765079	1.205248	1.728743	1.196239	1.705490	1.192163	0.057173	0.257600	1.127787	0.057173	0.000000	1.058367	1.309965	1.728743	1.049710	0.268487	1.062714	1.139346	1.726343	1.127993	1.131381	1.183271	1.196239	1.122438	1.668017	1.131474	0.058739	1.061190	1.985044	1.146879	0.288033	0.263262	1.713516	1.074068	1.677927	1.090966	1.061190	0.261715	1.668017	0.291608	1.133415	1.660486	1.759422	1.853141	1.053256	1.062714	0.263262	1.117858	1.008094	1.102907	1.089966	1.115199	1.765190	1.330740	1.832158	1.134129	1.504318	1.490007	1.084138	1.728743	1.133415	0.263460	1.133415
SalEn.2_MW40091_1-383_NEs	0.014074	0.968198	1.779437	0.801867	1.780577	0.803358	1.916179	1.319724	1.050496	1.053809	0.965129	1.050496	1.058367	0.000000	0.904712	1.780577	0.949205	1.107998	0.000000	1.419302	1.622195	0.957015	0.962326	0.806114	0.803358	1.251711	1.938232	0.874415	1.045001	0.963387	1.457117	1.445767	1.057714	1.121625	1.502298	0.009656	1.983326	0.213497	0.963387	1.112758	1.938232	1.072882	1.251961	1.949032	1.770851	2.039433	0.959975	0.000000	1.121625	1.242357	0.176602	0.964449	0.209339	0.961052	1.635385	0.899252	2.013887	0.952417	1.596935	1.586029	0.201149	1.780577	1.251961	1.113093	1.251961
KlePn.1_01115_2-388_NEs	0.934129	1.007213	1.885145	0.862854	1.876106	0.872761	1.892806	1.406317	1.309788	1.288610	1.030792	1.309788	1.309965	0.904712	0.000000	1.876106	1.002605	1.426697	0.910175	1.356014	1.465352	1.015800	1.020663	0.869671	0.872761	1.413284	1.900116	0.798430	1.301935	1.001721	1.802297	1.365032	1.219443	1.412838	1.767749	0.920721	1.906463	0.934052	1.001721	1.380970	1.900116	1.210050	1.419800	1.940272	1.866691	1.776360	0.997919	0.910175	1.412838	1.399176	0.959632	1.000175	0.925689	1.024243	1.479621	0.005233	1.774778	1.014690	1.760909	1.744184	0.909087	1.876106	1.419800	1.399429	1.419800
