SalEn.4_11051_1-453_NEs	0.000000	2.907805	2.722096	1.899928	2.552230	2.355075	0.540043	2.407886	2.355111	2.562989	2.450865	2.628456	2.523204	2.489407	2.361104	2.418533	2.349761	2.237142	2.187332	1.791192	2.431029	0.008813	2.318917	2.186490	2.576387	2.096477	2.583587	2.576120	2.413192	1.887318	2.321050	2.357648	2.369764	2.307797	2.677192	1.905463	1.775361	1.789315	2.491469	2.470666	2.610734	0.723386	2.320520	1.957931	1.751200	2.192454	2.407886	2.355111	1.990048	2.391373	2.147944	0.000000	2.900055	2.439489	2.407886	2.475486	2.332238	2.475486	1.872889	2.250156	2.233539	2.206492	1.963295	2.465477	2.237142	2.409333	2.022205	0.717820	2.255296	2.282945	2.900055	2.277133	1.887318	2.320520	2.306062	2.127561	2.512741	1.399414	2.255549	2.628456	0.724043	2.401213	1.961014	2.413192	2.573857	2.583587	2.488305	1.794679	0.016986	2.081980	1.813387	2.523204	2.111865	2.349434	1.431903	2.810433	2.541631	2.042645	0.000000	2.431029	2.793767	2.253080	2.031115	2.439489	2.893981	1.994715	2.016408	2.450656	2.815989	1.976668	1.839566	2.829107	2.635451	1.963072	2.294495	2.094659	2.294495	2.431029	2.475851	2.506131	2.453005	2.439489	0.730401	2.238652	2.829107	1.787170	2.174373	1.884508	2.786955	2.204134	2.320520	2.074119	1.792234	2.513633	1.768943	2.294495	2.628456	2.285359
EscCo.3_00295_1-450_NEs	2.907805	0.000000	2.247109	2.268549	1.646634	1.899167	2.462212	2.058390	1.593234	1.776663	1.518093	0.173054	1.646451	2.051295	1.597856	2.186212	2.319861	1.921228	2.087200	2.281823	1.628162	2.912238	2.410087	1.702195	0.217771	1.956384	1.772865	1.790918	2.186212	2.264176	2.321706	1.587883	1.494544	2.403763	1.841644	2.280605	2.376908	2.193357	1.657149	1.529531	1.900589	2.618744	2.418641	2.005869	2.285355	1.575402	2.051784	1.593234	2.143380	1.953866	1.858782	2.907805	0.032619	1.529332	2.051784	1.968867	1.882093	1.968867	2.246863	1.876965	1.541281	2.474726	1.987295	1.507137	1.913719	1.681232	2.017351	2.703932	1.810238	2.037569	0.034197	1.680650	2.264176	2.418641	1.778356	1.946530	1.978507	2.256816	1.871122	0.173054	2.541711	1.657288	1.992636	2.186212	0.214771	1.772865	1.643133	1.882886	2.915695	1.937524	2.300829	1.646451	1.961384	2.294202	2.286202	1.598190	1.986219	2.072967	2.907805	1.628162	0.153877	1.838566	2.171385	1.529332	0.032614	2.147996	2.187222	2.049459	1.593237	2.009002	2.043062	1.603481	0.172034	2.010751	1.860618	1.847774	1.860618	1.628162	1.539003	1.651242	1.634365	1.529332	2.580355	1.530300	1.603481	1.906638	1.844024	2.056510	0.165629	2.113325	2.418641	2.120359	1.838503	2.094357	1.955775	1.860618	0.173054	1.724329
CitRo.1_31491_1-470_NEs	2.722096	2.247109	0.000000	2.522367	1.911992	1.648331	2.321146	1.932131	2.040067	1.651457	1.932773	1.977661	1.888272	1.946269	2.082356	1.846736	2.242587	2.738882	1.822274	2.437890	2.065836	2.737499	0.271458	2.758356	2.029216	1.883423	1.651878	1.651521	1.856196	2.467391	2.243469	2.060044	2.050123	0.273449	1.706270	2.429867	2.125481	2.224710	2.108075	1.727193	1.802608	3.470625	0.270442	1.833011	2.280915	2.146620	1.932131	2.040067	2.349602	2.037328	1.784472	2.722096	2.205630	1.853817	1.932131	1.911538	1.858257	1.911538	2.443161	1.875960	2.073082	2.040862	1.825946	1.862229	2.744684	2.076357	1.662822	3.514133	2.206665	1.838847	2.174552	1.985040	2.467391	0.270442	1.790312	1.860616	1.896789	2.399392	1.877503	1.977661	3.384742	1.874046	1.834681	1.856196	2.028571	1.651878	2.240862	2.116124	2.792838	1.827860	2.449242	1.888272	1.831890	0.304294	2.360791	1.901347	1.898582	2.315090	2.722096	2.065836	2.097906	1.869590	2.330695	1.853817	2.211003	2.349602	2.293364	1.907243	1.879292	1.833011	1.755359	1.879292	1.983388	1.833011	1.862038	1.851005	1.862038	2.065836	1.742107	1.962032	2.081880	1.853817	3.354740	2.065384	1.879292	2.065577	1.767357	1.797248	2.032967	1.832031	0.270442	1.870632	2.121247	1.821029	2.151470	1.862038	1.977661	1.987203
SalEn.54628_1-474_NEs	1.899928	2.268549	2.522367	0.000000	2.201612	2.061302	2.102443	1.886530	2.269485	2.363698	1.823275	2.570914	2.193126	1.877693	2.246591	2.012214	1.917156	2.097727	2.073431	0.409850	2.258185	1.909559	2.589322	2.237722	2.203419	2.107445	2.382143	2.382143	2.012214	0.010672	1.911536	2.259977	1.733207	2.590829	2.410686	0.017862	2.037816	1.993914	2.292469	1.720615	2.107780	2.125267	2.638668	1.782898	2.026567	2.056227	1.886530	2.269485	0.323381	1.997321	1.669413	1.899928	2.253646	1.819042	1.886530	1.821357	2.080212	1.821357	0.010736	2.104432	2.292051	1.970127	1.745167	1.821168	2.103061	2.258597	1.737050	2.124786	1.850567	2.077643	2.247970	2.381345	0.010672	2.638668	1.877259	2.214947	1.819746	2.210203	2.104432	2.570914	2.111695	1.970568	1.784108	2.012214	2.171272	2.382143	2.178613	1.996211	1.874296	2.118508	0.412484	2.193126	2.169547	2.346559	2.234415	1.904822	1.844456	0.330644	1.899928	2.258185	2.233318	1.981624	0.288237	1.819042	2.246675	0.324419	0.324363	1.858362	1.910167	1.787108	1.796064	1.920667	2.569359	1.787920	2.086668	1.634111	2.086668	2.258185	1.724864	2.187872	2.271356	1.819042	2.115267	2.297051	1.920667	2.039898	1.986762	1.831311	2.529566	2.043286	2.638668	1.865106	1.982174	2.048337	2.050593	2.086668	2.570914	2.298016
EscCo.1_00430_30-426_NEs	2.552230	1.646634	1.911992	2.201612	0.000000	1.931468	2.090323	1.861571	1.717123	0.227922	1.998553	1.667815	0.008411	1.841046	1.721171	1.925762	1.731527	2.416821	2.071044	2.107117	1.626749	2.544894	2.034464	2.734932	1.650193	2.286913	0.230163	0.229015	1.932340	2.152653	1.704488	1.724242	1.903164	2.011486	0.230163	2.165543	1.917883	2.047115	1.639109	1.971781	2.154113	2.301184	2.035045	1.719358	2.186131	2.037810	1.861571	1.717123	2.011843	1.926302	1.753225	2.552230	1.641447	2.055005	1.861571	1.775241	2.232293	1.775241	2.078201	0.272734	1.646896	1.690136	1.688801	1.998039	2.416821	1.759165	1.865324	2.277181	1.861272	1.951117	1.641447	2.128422	2.152653	2.035045	1.893079	2.229556	1.767462	2.052544	0.273968	1.667815	2.271712	0.233381	1.717858	1.932340	1.656876	0.230163	1.695574	1.774749	2.581373	2.221628	2.094130	0.008411	2.266950	1.704863	2.058697	1.756799	1.770964	1.977705	2.552230	1.626749	1.611530	2.236273	2.153795	2.055005	1.641447	2.011843	2.030893	1.831863	1.732399	1.725143	1.746677	1.738525	1.667815	1.719358	2.287017	1.762136	2.287017	1.626749	1.957126	0.023781	1.632634	2.055005	2.196795	1.661676	1.738525	1.760828	1.845115	1.762573	1.707936	2.094439	2.035045	2.325854	1.736891	1.905993	1.737916	2.287017	1.667815	2.121353
CitRo.1_22101_1-467_NEs	2.355075	1.899167	1.648331	2.061302	1.931468	0.000000	2.077397	0.218537	1.732382	1.655391	1.720439	1.920116	1.933670	0.215855	1.736976	0.220418	1.950555	1.779224	1.774700	1.737739	1.746357	2.441541	1.949393	1.758938	1.771181	1.973586	1.677522	1.689505	0.222279	2.018702	1.962888	1.761772	1.705159	1.947292	1.677522	2.038247	2.151158	2.193884	1.775643	1.589694	1.816269	2.425798	1.921431	1.864716	2.172027	1.912975	0.219482	1.732382	1.981957	0.253233	1.534567	2.355075	1.900233	1.752100	0.219482	1.976157	2.035203	1.976157	2.054533	1.734066	1.846463	1.926967	1.876379	1.730746	1.784526	1.809330	1.559911	2.482131	1.830919	0.270001	1.900233	1.759974	2.018702	1.921431	1.745586	1.961006	1.947737	1.798762	1.728238	1.920116	2.313724	1.913847	1.860760	0.222279	1.755841	1.677522	1.753056	1.664577	2.388683	1.961609	1.736513	1.933670	1.973697	1.955074	1.800265	1.751534	1.996280	1.989144	2.355075	1.746357	1.703846	2.050244	1.733814	1.752100	1.905539	1.981957	1.977954	0.214769	1.749410	1.869843	1.730790	1.747057	1.925979	1.864716	2.052788	1.513696	2.052788	1.746357	1.585345	1.998959	1.746357	1.752100	2.362846	1.850640	1.747057	1.668614	0.282490	1.740675	1.869896	1.778601	1.921431	2.052988	1.683090	0.220527	1.648316	2.052788	1.920116	1.819840
CitRo.1_50431_1-450_NEs	0.540043	2.462212	2.321146	2.102443	2.090323	2.077397	0.000000	2.050680	2.130825	1.997808	1.871720	2.304757	2.089678	2.067560	2.107665	2.130188	2.059457	1.943471	1.891593	1.982350	1.918779	0.544272	2.315218	1.779169	2.135193	1.976300	2.010469	2.003636	2.125174	2.095590	2.060702	2.101209	1.728847	2.278702	2.013678	2.084846	1.556970	1.662027	1.909492	1.964699	2.155198	0.779919	2.318561	1.828640	1.623912	2.213164	2.050680	2.130825	2.214355	2.103201	1.944747	0.540043	2.426724	1.850104	2.050680	2.232934	2.019735	2.232934	2.096290	1.988499	1.848893	1.713260	1.824835	1.819537	1.943471	2.041952	1.883290	0.769484	2.092068	2.201637	2.458822	2.222652	2.095590	2.318561	1.793996	2.001253	2.201282	1.390486	1.982291	2.304757	0.778331	2.160915	1.807353	2.125174	2.166185	2.010469	2.112514	1.549434	0.539949	1.984599	2.019541	2.089678	2.011652	2.438398	1.406883	2.056708	2.248138	2.171908	0.540043	1.918779	2.450056	2.034376	2.068619	1.850104	2.420739	2.218943	2.179484	2.063159	2.092313	1.838346	1.480336	2.093251	2.311047	1.833471	2.011060	1.939315	2.011060	1.918779	1.970169	2.083163	1.921458	1.850104	0.771260	1.848893	2.093251	1.532257	2.135459	1.482635	2.377422	1.915131	2.318561	2.107362	1.571326	2.087017	1.532514	2.011060	2.304757	2.291544
SalEn.4_21621_1-467_NEs	2.407886	2.058390	1.932131	1.886530	1.861571	0.218537	2.050680	0.000000	1.830005	1.738036	1.925796	2.066012	1.845919	0.018811	1.828778	0.254877	2.101532	1.656660	1.711132	1.827471	1.757321	2.488392	1.921100	1.724124	2.020252	2.017312	1.719712	1.714241	0.255835	1.823680	2.116052	1.798852	1.796394	1.913339	1.719712	1.876242	1.918446	1.981475	1.781808	1.724822	1.756408	2.327449	1.898828	1.727483	1.954643	2.072681	0.000715	1.830005	1.985056	0.311823	1.634118	2.407886	2.063842	1.965121	0.000715	1.939536	2.039418	1.939536	1.856015	1.803244	1.823201	2.035448	1.748397	1.970575	1.661709	1.757412	1.662377	2.390201	1.801426	0.346520	2.070569	1.963576	1.823680	1.898828	1.757966	2.018249	1.940180	1.788284	1.804494	2.066012	2.304221	1.880621	1.713594	0.255835	1.994141	1.719712	1.654656	1.768320	2.429408	2.012561	1.858031	1.845919	1.996040	1.887679	1.799481	1.900170	1.947264	1.992022	2.407886	1.757321	1.874556	2.054055	1.815134	1.965121	2.056781	1.985056	1.960385	0.008623	1.932640	1.732712	1.863762	1.928339	2.072025	1.727483	2.044860	1.621684	2.044860	1.757321	1.709998	1.901164	1.746915	1.965121	2.334316	1.822057	1.928339	1.798241	0.364687	1.834873	1.989985	1.715390	1.898828	1.948759	1.795403	0.264248	1.737883	2.044860	2.066012	2.021392
EscCo.2_4181_1-457_NEs	2.355111	1.593234	2.040067	2.269485	1.717123	1.732382	2.130825	1.830005	0.000000	1.747438	1.873272	1.582634	1.703345	1.830249	0.004386	1.698166	2.001894	1.745487	2.472620	2.202618	0.170325	2.375152	2.125351	1.676682	1.682552	2.286180	1.781249	1.787593	1.692789	2.291442	1.967068	0.013248	1.725765	2.073052	1.747460	2.244359	1.796802	1.751540	0.169504	1.748865	2.283413	2.193766	2.112835	1.772799	1.746868	1.834692	1.830005	0.000729	2.189573	1.965030	1.839126	2.355111	1.621754	1.846643	1.830005	1.699051	2.168250	1.699051	2.240790	1.489993	0.213602	1.963514	1.752771	1.838461	1.745487	0.158791	1.536238	2.217783	2.068825	1.804622	1.617307	1.966285	2.291442	2.112835	1.607456	2.334331	1.696516	2.049600	1.484965	1.582634	2.191827	1.687399	1.758799	1.692789	1.682552	1.781249	0.199705	1.712616	2.372663	2.295821	2.179792	1.703345	2.344382	2.171716	2.062472	1.695908	1.682380	2.220879	2.355111	0.170325	1.605385	2.112940	2.193572	1.846643	1.626199	2.194052	2.233107	1.822673	1.669384	1.777631	1.675946	1.671759	1.581485	1.772799	2.194403	1.794196	2.194403	0.170325	1.738407	1.735864	0.168607	1.846643	2.146680	0.216392	1.671759	1.696316	1.446280	1.706233	1.632226	2.494527	2.112835	2.365603	1.673585	1.730301	1.755033	2.194403	1.582634	1.961587
SalEn.52466_30-426_NEs	2.562989	1.776663	1.651457	2.363698	0.227922	1.655391	1.997808	1.738036	1.747438	0.000000	1.888767	1.717954	0.231691	1.729281	1.773876	1.688681	1.822032	2.145816	2.174461	2.116259	1.624786	2.615635	1.812972	2.280484	1.728583	2.225917	0.010117	0.009268	1.699642	2.347230	1.831749	1.787829	1.927894	1.795734	0.010117	2.307352	2.135041	2.261881	1.643506	1.914797	2.149742	2.241626	1.810419	1.643168	2.396549	2.164082	1.738036	1.747438	1.977956	1.753601	1.604093	2.562989	1.721683	1.953034	1.738036	1.832871	2.190293	1.832871	2.311911	0.271416	1.701110	1.642139	1.630671	1.912310	2.145816	1.699004	1.870543	2.306486	1.959656	1.714266	1.721683	2.297161	2.347230	1.810419	1.801922	2.167060	1.883683	2.305830	0.270213	1.717954	2.300190	0.220803	1.635152	1.699642	1.735243	0.010117	1.638528	1.717887	2.591527	2.160872	2.129254	0.231691	2.198543	1.607490	2.277501	1.861549	1.874172	1.935004	2.562989	1.624786	1.706058	2.231015	2.068081	1.953034	1.721683	1.977956	1.977628	1.715332	1.869460	1.649128	1.645431	1.876113	1.710809	1.643168	2.196771	1.606419	2.196771	1.624786	1.905772	0.233995	1.619638	1.953034	2.191358	1.716576	1.876113	1.712034	1.606627	1.686285	1.755521	2.194003	1.810419	2.272516	1.689605	1.627859	1.706589	2.196771	1.717954	2.303131
