EscCo.2_52780_1-186_NEs	0.000000	0.973465	0.963942	1.344620	0.987388	0.981489	0.993933	1.300320	0.981489	1.308127
CitRo.1_29351_1-177_NEs	0.973465	0.000000	0.345894	1.049292	0.350047	0.347077	0.337027	1.247939	0.347077	1.255820
SalEn.52521_1-178_BeL	0.963942	0.345894	0.000000	1.088709	0.019010	0.017091	0.013235	1.152015	0.017091	1.169324
CitRo.1_03671_1-178_NEs	1.344620	1.049292	1.088709	0.000000	1.130500	1.123568	1.100286	1.054944	1.123568	1.019762
SalEn.2_MW04101_1-178_BeL	0.987388	0.350047	0.019010	1.130500	0.000000	0.001875	0.013235	1.159235	0.001875	1.176670
SalEn.4_04101_1-178_NEs	0.981489	0.347077	0.017091	1.123568	0.001875	0.000000	0.011333	1.152079	0.000000	1.169387
SalEn.10323_1-178_BeL	0.993933	0.337027	0.013235	1.100286	0.013235	0.011333	0.000000	1.150092	0.011333	1.182511
KlePn.2_10551_1-186_NEs	1.300320	1.247939	1.152015	1.054944	1.159235	1.152079	1.150092	0.000000	1.152079	0.021862
SalEn.3_0335_1-178_NEs	0.981489	0.347077	0.017091	1.123568	0.001875	0.000000	0.011333	1.152079	0.000000	1.169387
KlePn.1_02914_1-186_NEs	1.308127	1.255820	1.169324	1.019762	1.176670	1.169387	1.182511	0.021862	1.169387	0.000000
