SalEn.3_3632_1-266_NEs	0.000000	1.702790	0.007552	1.592292	0.237688	1.838792	1.896350	1.779914	1.831717	1.831717	0.243550	1.578298	0.000000	0.010083	1.770894	0.000000	1.916229	1.850001	1.888978	0.243365	1.787145	1.831717	0.241580
CitRo.1_26611_1-260_NEs	1.702790	0.000000	1.680511	0.269841	1.779376	0.214494	1.693410	0.259098	0.214943	0.214943	1.560314	0.264088	1.712483	1.673357	0.260857	1.702790	1.445480	0.223496	1.717533	1.573104	0.260877	0.214943	1.558603
SalEn.13489_1-266_NEs	0.007552	1.680511	0.000000	1.571753	0.239397	1.847211	1.880547	1.787634	1.840150	1.840150	0.243526	1.557932	0.007552	0.002510	1.778619	0.007552	1.900128	1.858508	1.873139	0.243341	1.794857	1.840150	0.241557
KlePn.1_03925_1-260_NEs	1.592292	0.269841	1.571753	0.000000	1.438331	0.288965	1.526367	0.329484	0.287103	0.287103	1.559564	0.007760	1.586335	1.557971	0.335368	1.592292	1.454105	0.299392	1.526695	1.567231	0.331440	0.287103	1.558727
EntCo.1_47430_2-272_NEs	0.237688	1.779376	0.239397	1.438331	0.000000	1.656801	1.791123	1.779683	1.650194	1.650194	0.260231	1.439133	0.242242	0.235960	1.772211	0.237688	1.618236	1.648194	1.756674	0.258302	1.786629	1.650194	0.254813
SalEn.12274_1-260_NEs	1.838792	0.214494	1.847211	0.288965	1.656801	0.000000	1.674802	0.301329	0.003860	0.003860	1.558491	0.294981	1.849631	1.839719	0.301295	1.838792	1.358440	0.009051	1.705192	1.592701	0.303193	0.003860	1.564089
EscCo.54299_1-260	1.896350	1.693410	1.880547	1.526367	1.791123	1.674802	0.000000	1.461126	1.659252	1.659252	1.809972	1.495901	1.895945	1.872464	1.474170	1.896350	2.343733	1.676296	0.003839	1.864570	1.466997	1.659252	1.813818
EscCo.52248_1-260	1.779914	0.259098	1.787634	0.329484	1.779683	0.301329	1.461126	0.000000	0.301367	0.301367	1.613475	0.325185	1.790075	1.795024	0.020762	1.779914	1.428683	0.307251	1.485845	1.618840	0.001282	0.301367	1.610883
SalEn.4_23161_1-260_NEs	1.831717	0.214943	1.840150	0.287103	1.650194	0.003860	1.659252	0.301367	0.000000	0.000000	1.559297	0.293108	1.842538	1.832643	0.301333	1.831717	1.364564	0.012979	1.688938	1.586515	0.303232	0.000000	1.557994
SalEn.2_MW23161_1-260_NEs	1.831717	0.214943	1.840150	0.287103	1.650194	0.003860	1.659252	0.301367	0.000000	0.000000	1.559297	0.293108	1.842538	1.832643	0.301333	1.831717	1.364564	0.012979	1.688938	1.586515	0.303232	0.000000	1.557994
EscCo.4_00109_1-281_NEs	0.243550	1.560314	0.243526	1.559564	0.260231	1.558491	1.809972	1.613475	1.559297	1.559297	0.000000	1.559632	0.246384	0.241783	1.613013	0.243550	1.708613	1.551316	1.803007	0.015664	1.619985	1.559297	0.009592
KlePn.2_32641_1-260_NEs	1.578298	0.264088	1.557932	0.007760	1.439133	0.294981	1.495901	0.325185	0.293108	0.293108	1.559632	0.000000	1.572454	1.544269	0.331038	1.578298	1.429339	0.305502	1.496214	1.567250	0.327130	0.293108	1.558802
SalEn.2_MW36551_1-267_NEs	0.000000	1.712483	0.007552	1.586335	0.242242	1.849631	1.895945	1.790075	1.842538	1.842538	0.246384	1.572454	0.000000	0.010083	1.781019	0.000000	1.923244	1.861011	1.888612	0.246197	1.797329	1.842538	0.244411
SalEn.53852_1-266_NEs	0.010083	1.673357	0.002510	1.557971	0.235960	1.839719	1.872464	1.795024	1.832643	1.832643	0.241783	1.544269	0.010083	0.000000	1.786014	0.010083	1.900318	1.850942	1.865039	0.241599	1.802238	1.832643	0.239819
EscCo.4_01460_1-260_NEs	1.770894	0.260857	1.778619	0.335368	1.772211	0.301295	1.474170	0.020762	0.301333	0.301333	1.613013	0.331038	1.781019	1.786014	0.000000	1.770894	1.428077	0.307216	1.499123	1.618379	0.022074	0.301333	1.610423
SalEn.4_36551_1-266_NEs	0.000000	1.702790	0.007552	1.592292	0.237688	1.838792	1.896350	1.779914	1.831717	1.831717	0.243550	1.578298	0.000000	0.010083	1.770894	0.000000	1.916229	1.850001	1.888978	0.243365	1.787145	1.831717	0.241580
EscCo.4_04668_1-254_BeL	1.916229	1.445480	1.900128	1.454105	1.618236	1.358440	2.343733	1.428683	1.364564	1.364564	1.708613	1.429339	1.923244	1.900318	1.428077	1.916229	0.000000	1.369349	2.301468	1.744654	1.434232	1.364564	1.747305
SalEn.50571_1-260_NEs	1.850001	0.223496	1.858508	0.299392	1.648194	0.009051	1.676296	0.307251	0.012979	0.012979	1.551316	0.305502	1.861011	1.850942	0.307216	1.850001	1.369349	0.000000	1.706976	1.585132	0.309128	0.012979	1.556839
EscCo.4_04102_1-260_NEs	1.888978	1.717533	1.873139	1.526695	1.756674	1.705192	0.003839	1.485845	1.688938	1.688938	1.803007	1.496214	1.888612	1.865039	1.499123	1.888978	2.301468	1.706976	0.000000	1.857609	1.491813	1.688938	1.806897
EscCo.3_3817_1-280_NEs	0.243365	1.573104	0.243341	1.567231	0.258302	1.592701	1.864570	1.618840	1.586515	1.586515	0.015664	1.567250	0.246197	0.241599	1.618379	0.243365	1.744654	1.585132	1.857609	0.000000	1.625331	1.586515	0.010798
EscCo.3_2382_1-260_NEs	1.787145	0.260877	1.794857	0.331440	1.786629	0.303193	1.466997	0.001282	0.303232	0.303232	1.619985	0.327130	1.797329	1.802238	0.022074	1.787145	1.434232	0.309128	1.491813	1.625331	0.000000	0.303232	1.617370
SalEn.3_2261_1-260_NEs	1.831717	0.214943	1.840150	0.287103	1.650194	0.003860	1.659252	0.301367	0.000000	0.000000	1.559297	0.293108	1.842538	1.832643	0.301333	1.831717	1.364564	0.012979	1.688938	1.586515	0.303232	0.000000	1.557994
