EscCo.40462_1-1049	0.000000	0.608469	0.168543	1.507745	0.421998	0.168329	0.941768	2.067769	0.523949	0.376143	1.450157	0.420897	0.187365	0.523949	0.482555	1.591319	0.999160	0.609126	0.999160	0.164054	0.484207	0.349683	0.577402	0.997061	0.348931	0.186912	1.545222	0.370150	1.595316	1.937225	1.894959	0.999438	0.487088	0.852279	0.486032	0.488019	1.910220	1.526971	1.520779	0.165631	1.512000	0.159351	1.905285	0.490464	1.540204	1.534674	1.549919	0.348931	1.477860	0.523949	1.545808	2.060934	1.595316	0.631104	1.983669	0.009548	0.329003	0.999160	0.380719	0.422584	0.348709	1.507226	0.526931	1.498974	1.940077	0.350395	0.012443	0.849141	1.595316	0.163669	1.512000	1.549859	1.519399	0.351726	1.877624	0.946069	0.319020	1.508892	1.513420	2.056915	1.558157	1.879697	1.958462	0.000000	1.586111	0.372375	0.163669	1.000320	0.486032	0.429847	0.524323
KlePn.1_00539_1-1036_NEs	0.608469	0.000000	0.574721	1.647114	0.680356	0.608370	0.862592	1.949407	0.682036	0.687736	1.539193	0.681693	0.576673	0.682036	0.604239	1.581314	1.017752	0.007211	1.017752	0.605621	0.601751	0.672834	0.204454	1.025533	0.671890	0.575535	1.568144	0.684190	1.574571	1.872294	1.888682	1.013725	0.656393	1.039106	0.653126	0.655797	1.860001	1.592176	1.568265	0.606468	1.659977	0.582411	1.855231	0.642810	1.555729	1.607534	1.558224	0.671890	1.444132	0.682036	1.590831	1.949723	1.574571	0.300629	1.907665	0.610860	0.659892	1.017752	0.689519	0.680356	0.671840	1.465801	0.684918	1.462500	1.928400	0.580396	0.613450	1.031441	1.574571	0.605621	1.659977	1.516230	1.569107	0.589408	1.666415	0.854943	0.612053	1.659673	1.661656	2.031124	1.505106	1.668826	1.886604	0.608469	1.569905	0.683400	0.605621	1.026928	0.653126	0.682233	0.679938
EntCo.1_22660_1-1048_NEs	0.168543	0.574721	0.000000	1.460571	0.435524	0.170475	0.909050	2.081386	0.494776	0.393578	1.382308	0.436474	0.167871	0.494776	0.461678	1.494741	0.961901	0.580475	0.961901	0.170591	0.462050	0.352454	0.545166	0.954936	0.351702	0.167433	1.439403	0.387414	1.484958	1.960755	1.939279	0.961264	0.503157	0.876095	0.501186	0.505036	1.959715	1.435839	1.421169	0.168846	1.467650	0.141424	1.954630	0.469302	1.439625	1.449108	1.431568	0.351702	1.361215	0.494776	1.443172	2.084355	1.484958	0.625854	1.982925	0.170492	0.343139	0.961901	0.394608	0.434984	0.348385	1.442300	0.495260	1.439330	1.954251	0.336552	0.169076	0.873756	1.484958	0.170203	1.467650	1.462183	1.429091	0.342853	1.856572	0.909093	0.335977	1.455921	1.469032	2.019531	1.464053	1.868435	1.981022	0.168543	1.483258	0.389238	0.170203	0.952903	0.501186	0.435601	0.496097
SalEn.12124_1-1026_NEs	1.507745	1.647114	1.460571	0.000000	1.541004	1.489202	1.433737	2.280415	1.605821	1.495456	0.221801	1.550103	1.452519	1.605821	1.502543	0.798172	1.377696	1.643143	1.377696	1.493374	1.502938	1.562414	1.582127	1.472425	1.559074	1.452551	0.796670	1.500399	0.799393	1.863083	1.870569	1.380599	1.536234	1.572938	1.542799	1.549674	1.836923	0.225183	0.223411	1.493090	0.006519	1.467893	1.841810	1.540275	0.801901	0.231852	0.792982	1.560518	0.765799	1.605821	0.797062	2.293954	0.799393	1.700923	1.992137	1.504119	1.574550	1.377696	1.523461	1.539568	1.554568	0.761286	1.612079	0.764155	1.968431	1.484937	1.518720	1.579978	0.799393	1.493374	0.006519	0.244809	0.227641	1.500931	1.776799	1.442995	1.541219	0.013420	0.007173	1.861499	0.243272	1.786078	1.975252	1.507745	0.804403	1.505534	1.493374	1.463257	1.542799	1.580076	1.618257
EscCo.43514_1-1037	0.421998	0.680356	0.435524	1.541004	0.000000	0.442201	1.008804	2.182139	0.621424	0.463644	1.567299	0.015146	0.426874	0.621424	0.609668	1.471812	1.043607	0.682550	1.043607	0.444937	0.606043	0.445809	0.668319	1.182554	0.445025	0.426748	1.417588	0.458930	1.472018	1.875267	1.856257	1.039397	0.586059	0.881838	0.585674	0.587992	1.872175	1.543406	1.532947	0.440319	1.551947	0.435467	1.867467	0.583462	1.441226	1.547047	1.427000	0.444425	1.418288	0.621424	1.430580	2.202681	1.472018	0.701632	1.901435	0.424250	0.448839	1.043607	0.466456	0.000319	0.441657	1.429003	0.617759	1.424313	1.922179	0.442707	0.422986	0.881178	1.472018	0.444937	1.551947	1.573395	1.533390	0.443894	1.805503	1.005264	0.434282	1.538083	1.553389	2.110456	1.598512	1.817631	1.874744	0.421998	1.466157	0.461517	0.444937	1.176682	0.585674	0.027293	0.618618
SalEn.52385_1-1049_NEs	0.168329	0.608370	0.170475	1.489202	0.442201	0.000000	0.933960	1.999982	0.502144	0.380930	1.447421	0.442600	0.190133	0.502144	0.499028	1.544838	1.003381	0.609364	1.003381	0.009875	0.497946	0.353705	0.577432	1.041602	0.352954	0.190185	1.498250	0.376747	1.533168	1.951082	1.924365	1.004702	0.499755	0.845803	0.494517	0.502220	1.943397	1.517650	1.512783	0.006673	1.490466	0.141659	1.938272	0.501863	1.487836	1.523196	1.507160	0.352954	1.443511	0.502144	1.501485	2.010908	1.533168	0.626661	1.903578	0.169080	0.348034	1.003381	0.379244	0.441656	0.351715	1.521623	0.499206	1.503345	1.837227	0.336561	0.168600	0.844525	1.533168	0.009556	1.490466	1.483550	1.518097	0.339146	1.892620	0.938282	0.341499	1.483915	1.491872	1.994922	1.479439	1.894064	1.882100	0.168329	1.527490	0.377216	0.009556	1.040220	0.494517	0.449736	0.497495
KlePn.1_01694_1-1048_NEs	0.941768	0.862592	0.909050	1.433737	1.008804	0.933960	0.000000	1.971392	0.933016	0.957117	1.455993	1.020212	0.870727	0.933016	0.920494	1.379478	0.625011	0.868144	0.625011	0.928883	0.917395	0.975162	0.877854	0.896294	0.972258	0.869383	1.387797	0.952764	1.366885	1.913359	1.888250	0.624003	0.958290	1.126559	0.947958	0.955185	1.899210	1.445934	1.435738	0.932259	1.446307	0.898954	1.904433	0.923677	1.412880	1.468000	1.390037	0.972258	1.276687	0.933016	1.381795	1.969343	1.366885	0.982244	1.893396	0.941688	0.971778	0.625011	0.959429	1.008804	0.969325	1.284410	0.934136	1.279125	1.939976	0.866878	0.943424	1.127012	1.366885	0.927951	1.446307	1.372730	1.434613	0.876527	1.781478	0.011978	0.910529	1.445777	1.447729	1.875469	1.388117	1.794185	1.913807	0.941768	1.363013	0.951761	0.927951	0.894520	0.947958	1.013745	0.931498
KlePn.2_27301_2-1028_NEs	2.067769	1.949407	2.081386	2.280415	2.182139	1.999982	1.971392	0.000000	2.021836	1.948786	2.115576	2.214515	1.947335	2.021836	1.991134	2.035605	1.917875	1.953516	1.917875	2.008384	1.981322	2.098461	1.939586	1.667787	2.103420	1.949187	2.038859	1.932894	2.012256	2.125372	2.122293	1.921045	1.967898	2.143001	1.968358	1.961284	2.130766	2.119179	2.089292	2.003444	2.291797	2.044737	2.124776	1.909341	2.031512	2.098283	2.045753	2.103420	2.030693	2.021836	2.042746	0.014617	2.012256	1.969874	2.239221	2.077680	2.067022	1.917875	1.942441	2.182139	2.094516	2.091958	2.027673	2.098794	2.203668	1.959581	2.064090	2.147384	2.012256	2.006569	2.291797	2.118170	2.100537	1.941492	2.105694	1.969530	2.026574	2.286201	2.289196	1.186098	2.078715	2.076435	2.248524	2.067769	2.010550	1.932025	2.006569	1.682598	1.968358	2.214463	2.020087
SalEn.3_2444_1-1037_NEs	0.523949	0.682036	0.494776	1.605821	0.621424	0.502144	0.933016	2.021836	0.000000	0.579786	1.570956	0.622056	0.498646	0.000000	0.248694	1.636050	0.962946	0.684426	0.962946	0.502241	0.248743	0.555172	0.667391	1.047137	0.554543	0.497896	1.542620	0.571528	1.626128	2.071837	2.033428	0.960361	0.212520	0.914628	0.213814	0.211712	2.063055	1.655668	1.643752	0.499800	1.603218	0.506114	2.069204	0.200841	1.530439	1.674195	1.531976	0.553843	1.535960	0.000000	1.537023	2.031421	1.626128	0.701253	1.986427	0.529748	0.570949	0.962946	0.574801	0.621424	0.556411	1.579921	0.010978	1.579870	1.988068	0.519706	0.525432	0.914836	1.626128	0.501653	1.603218	1.655189	1.663226	0.527553	1.926799	0.939585	0.535650	1.607998	1.604763	1.947421	1.664686	1.915976	1.958910	0.523949	1.624573	0.569881	0.501653	1.046226	0.213814	0.616319	0.011306
EscCo.3_00427_1-1035_NEs	0.376143	0.687736	0.393578	1.495456	0.463644	0.380930	0.957117	1.948786	0.579786	0.000000	1.466005	0.455828	0.369654	0.579786	0.549801	1.543429	0.936501	0.689949	0.936501	0.381618	0.549296	0.258203	0.659134	1.067595	0.257768	0.370324	1.470826	0.033698	1.530438	1.936182	1.954980	0.928700	0.566173	0.803080	0.570165	0.573047	1.921203	1.503193	1.490039	0.381076	1.496670	0.377465	1.916291	0.568495	1.481972	1.534659	1.478409	0.258203	1.429362	0.579786	1.469434	1.958748	1.530438	0.659780	2.041067	0.382862	0.322189	0.936501	0.034350	0.463644	0.255261	1.487508	0.577768	1.488304	2.003996	0.308861	0.376773	0.806714	1.530438	0.381111	1.496670	1.538649	1.493785	0.310276	1.940513	0.950591	0.263146	1.491919	1.498059	2.043600	1.549947	1.925313	1.933622	0.376143	1.526091	0.034732	0.381111	1.064628	0.570165	0.458898	0.575568
