KlePn.1_03257_1-578_NEs	0.000000	1.865232	1.827424	2.385551	2.121424	2.213998	1.874334	2.443491	1.702532	1.901612	2.087492	2.568311	2.220743	1.810874	2.013678	1.854084	2.311876	1.876984	2.130775	2.769720	1.923075	2.011305	1.865336	2.529678	1.993369	1.956898	2.179215	2.523213	1.725456	1.893896	2.775602	2.244541	2.159285	2.113165	1.900948	1.683338	0.268863	1.641195	1.982993	1.949501	1.904643	1.983551	2.277655	1.925306	2.560293	1.973811	1.997445	2.213998	2.046595	2.213998	2.166003	1.752012	1.659307	1.945615	2.249078	1.976095	1.698626	1.742366	2.021483	2.231772	2.013767	1.700891	1.942076	2.682446	2.199241	1.940448	2.229040	1.913262	2.226593	2.142434	2.558697	1.690203	2.166003	1.764656	2.292753	2.308711	1.633385	2.010324	2.374567	2.018941	1.811317	1.977708	1.916652	2.546345	2.127243	1.887035	1.893108	2.111111	1.963729	1.895441	1.757050	1.923075	1.768530	2.119948	1.955714	2.124201	1.970446	2.016442	2.159285	2.345911	2.743424	1.907150	1.615605	0.262876	0.268863	1.639858	1.977235	2.292753	1.702996	1.774328	2.028816	1.844212	2.174142	2.508151	2.453111	1.647227	2.009648	2.307508	2.308711	2.127847	2.003601	1.913262	1.856569	2.214269	2.347029	0.268863	1.860215	2.292753	1.892819	1.846026	1.946995	1.899489	2.453111	1.977160	2.329877	2.175086	1.996946	2.017741	1.839546	2.451546	1.607825	2.544869	2.544911	2.247268	2.415352	0.271408	1.556814	1.928676	0.007589	2.429154	2.493526	2.308711	2.350449	1.863483	2.546345	2.294628	2.127974	2.214269	1.960729	2.105828	2.028090	1.833162	1.918854	2.510377	1.776316	2.377502	1.861167	1.834821	2.320600	2.151563	2.234943	1.841242	1.940448	1.930503	1.924715	2.168515	1.936980	2.050392	1.752012	1.848765	2.111820	1.626942	1.888555	1.849061	1.916652	0.268901	1.858335	0.256321	0.244391	1.930503	2.136505	1.845482	2.337134	0.270679	1.663855	2.493526	2.872663	2.350449	1.913262	1.955257	1.734099	1.943336	1.676377	1.940448	1.702532	1.910575	1.897221	1.762275	1.728547	2.341770	1.923075	1.942992	0.269707	1.702532	2.546586	1.808290	2.525993	1.633518	0.272350	0.223524	2.024368	1.898775	1.633794	1.890394	2.060435	1.729728	1.940603	1.877235	2.050392	2.108924	1.643078	1.551761	2.453111	1.694596	2.701774	2.170084	1.537557	2.188906	2.115954
KlePn.2_01001_1-505_NEs	1.865232	0.000000	1.066036	2.368421	2.029496	2.178576	0.896136	1.757774	1.183208	1.766451	1.734490	2.226789	1.869593	1.680325	1.050525	0.963923	2.053165	0.893343	2.622490	2.304562	1.778338	1.101877	0.974315	1.833989	1.099814	0.913378	2.182828	2.523539	0.938910	1.086263	2.290784	1.900011	1.784041	1.895286	1.090364	0.914460	1.921626	1.144904	1.047669	1.048109	1.837883	1.097571	1.794356	0.925876	2.206454	1.043332	1.719208	2.195274	1.875524	2.195274	2.244804	0.933421	1.625751	1.038680	2.203387	1.728992	1.173839	0.891815	1.050943	1.893933	1.116984	0.860606	1.038519	1.776649	1.813017	1.843829	2.201422	1.821004	0.995310	2.585989	2.561716	1.162450	2.244804	1.016417	1.802156	2.058304	0.799153	1.107003	2.363748	1.091041	1.044596	0.949623	1.780262	2.411933	1.837539	2.134015	1.053017	1.647572	1.866600	1.738344	0.939212	1.778338	0.933225	1.940013	1.879451	1.664310	1.731391	1.902527	1.784041	2.515841	2.199823	1.092943	0.799380	1.922512	1.921626	1.130986	1.746734	1.802156	1.619713	0.948263	0.957980	1.062006	1.811961	1.950546	1.760968	1.080886	1.116984	2.035754	2.058304	1.881774	1.127431	1.821004	1.704233	1.865146	2.533749	1.921626	0.937158	1.802156	0.917721	1.841060	1.780480	1.075701	1.760968	0.921379	2.508559	1.124293	1.094662	1.110453	0.242465	1.874285	0.986726	2.413569	2.226189	1.873911	2.300991	1.909742	0.926531	1.834917	1.855078	1.742962	1.943991	2.058304	2.515841	0.970710	2.411933	1.794356	1.951340	1.865146	0.915270	0.889972	1.163532	1.068456	1.828143	2.409947	0.956442	2.379559	0.876380	0.890063	2.508559	2.603890	1.912636	0.003350	1.843829	1.867911	1.863693	1.796433	1.789754	1.624859	0.933421	1.861151	1.917548	1.135233	1.816798	0.943235	1.780262	1.917079	0.963923	1.863843	1.868455	1.867911	2.162368	0.879519	2.360482	1.917797	1.091685	1.943991	2.512932	2.515841	1.821004	1.766343	1.097043	1.098841	0.862043	1.837952	1.183208	0.209292	1.768665	0.936881	1.084379	2.518893	1.778338	1.039031	1.917079	1.183208	2.210155	1.673828	2.442851	1.068988	1.925406	1.954971	1.017907	1.814795	1.070852	1.733838	1.015670	0.977640	1.842008	0.979560	1.620410	1.928384	1.069242	0.920408	1.760968	1.176508	1.777948	2.218960	0.968995	2.273526	1.768693
EscCo.54087_1-510	1.827424	1.066036	0.000000	2.210958	2.639383	2.138578	0.995891	2.120953	1.194729	1.967984	2.105404	2.120371	2.640097	1.739713	1.297959	0.965562	1.931371	0.992561	2.435125	2.856295	2.271059	1.157756	0.955601	1.916096	1.069335	1.083428	2.085956	2.616023	1.261176	1.022408	2.826349	1.921390	2.231391	2.169504	1.023789	1.273940	1.820671	1.170225	1.022227	1.090052	2.032373	1.162207	1.917050	1.069465	2.087870	1.023243	2.089231	2.139925	2.149849	2.139925	2.164658	0.967345	1.818306	1.082736	2.142454	1.971698	1.185442	0.991529	1.296645	2.629464	1.030176	0.985385	1.079170	2.896952	2.225461	1.976217	2.182100	2.032269	0.998194	2.399527	2.656537	1.197580	2.164658	1.151803	1.925557	1.937852	0.970180	0.983049	2.227858	1.168784	0.159734	1.081705	2.021863	2.520039	1.926483	1.926461	0.210783	2.162926	1.972479	2.279076	0.967051	2.271059	0.971355	1.945489	1.986944	2.156735	1.862267	2.152497	2.231391	2.376055	2.338831	1.023789	0.966752	1.747565	1.820671	1.163507	1.876109	1.925557	1.803986	1.346522	1.171321	0.023003	2.238007	2.007039	2.115443	1.247036	1.030176	1.946062	1.937852	1.960476	1.019176	2.032269	2.038668	1.980564	2.367861	1.820671	0.981599	1.925557	1.005314	1.965187	2.287698	0.945810	2.115443	1.094146	2.303447	1.295750	1.168718	1.025079	0.994958	1.941887	1.258413	2.557105	2.095904	1.974643	2.348628	1.741543	1.289187	1.754578	1.810055	2.102824	2.011308	1.937852	2.376055	0.969295	2.520039	1.916988	1.965938	1.980564	1.083428	1.004252	1.160765	0.001295	1.903415	2.498748	1.319254	2.200115	1.073012	1.022740	2.303447	2.421018	1.994070	1.071958	1.976217	1.757963	1.772535	2.230902	2.287975	1.952202	0.967345	1.880593	1.966976	1.201198	1.891434	0.980570	2.021863	1.737509	0.965562	1.752591	1.750668	1.757963	2.210122	1.073673	2.444187	1.837854	1.291504	2.007398	2.704208	2.376055	2.032269	1.804939	1.120719	1.023260	0.981799	1.981492	1.194729	1.032915	2.007184	0.967345	1.131132	2.396695	2.271059	1.105114	1.737509	1.194729	2.133595	1.751684	2.487721	1.283017	1.835433	1.715394	1.280281	2.021907	1.275382	2.285196	1.265735	1.220484	1.756832	0.969552	1.945338	1.964730	1.264674	1.319027	2.115443	1.182657	2.930818	2.124775	1.367300	2.224011	1.833867
SalEn.51991_1-648_NEs	2.385551	2.368421	2.210958	0.000000	3.016768	3.508850	2.084343	2.596739	2.363229	2.345845	2.575028	0.304593	2.844917	2.535698	2.561185	1.958133	2.505690	2.062376	2.489303	3.816205	2.251842	2.301980	1.960494	2.633047	2.386786	2.101780	3.290636	4.683379	2.522493	2.269946	3.823674	2.711882	2.253668	3.323758	2.256928	2.506626	2.678090	2.252679	2.410952	2.190121	2.532682	2.300007	2.852423	2.090398	0.313739	2.408029	2.411454	3.508850	3.508134	3.508850	3.335646	2.169445	2.389300	2.172565	3.491456	2.902536	2.359643	2.042276	2.566879	2.833923	2.266526	2.008478	2.198881	3.124320	2.278553	2.880506	3.452657	2.514696	2.297993	2.508383	3.376735	2.372646	3.335646	2.008885	2.833365	2.530520	1.880008	2.328857	0.008265	2.316452	2.116660	2.243549	2.406424	3.257455	2.295042	3.369688	2.174359	3.328697	2.894461	2.260893	2.127397	2.251842	2.149839	2.250211	2.934218	3.275215	2.561589	3.451768	2.258000	3.325050	0.834718	2.259396	1.902091	2.612820	2.678090	2.248557	2.548695	2.833365	2.357305	2.737242	2.554316	2.134437	2.248128	2.794301	2.589204	2.250149	2.266526	2.490908	2.530520	2.289249	2.269814	2.514696	2.463050	2.709377	3.302703	2.678090	2.302000	2.833365	2.137883	2.642392	2.235920	2.280393	2.589204	2.062807	3.589690	2.908783	2.342271	2.293377	2.313966	2.778804	2.181580	3.320014	0.316615	2.739151	0.260233	2.622893	2.278929	2.782278	2.381369	2.603102	2.778253	2.530520	3.320650	1.966605	3.257455	2.830833	2.272635	2.709377	2.105712	2.191136	2.101067	2.224689	2.803170	3.276663	2.682001	0.010354	2.128798	2.042241	3.582354	2.507271	2.769626	2.389963	2.880506	2.787535	2.715375	2.208781	2.245622	2.251249	2.169445	2.527511	2.260284	2.208570	2.813292	2.296748	2.406424	2.643128	1.961987	2.561016	2.500928	2.787535	3.094175	2.128895	3.553463	2.639864	2.251758	2.778253	4.021348	3.320650	2.514696	2.943650	2.086779	2.252642	2.028128	2.880506	2.363229	2.249485	2.384180	2.159128	2.095069	3.356739	2.251842	2.204058	2.638838	2.363229	0.314627	2.509005	3.210948	2.263975	2.704928	2.726844	2.809587	2.540066	2.238314	2.255606	2.821729	2.068033	2.848055	1.962433	2.265298	2.276942	2.226379	2.271496	2.589204	2.359551	3.085229	3.344475	2.306003	3.374136	2.670319
EntCo.1_01680_5-538_NEs	2.121424	2.029496	2.639383	3.016768	0.000000	2.707299	2.206876	2.689421	2.442615	1.527690	2.694482	2.998917	0.461550	1.643264	2.505786	2.660388	3.051558	2.219579	3.621204	2.042441	1.554987	2.390903	2.674564	2.562249	2.510238	2.342884	2.467560	2.613268	2.366832	2.228540	2.013990	1.738693	1.642814	2.677909	2.211512	2.375438	2.171361	3.398057	2.399685	2.841430	1.544863	2.336237	1.755622	2.374961	2.985458	2.398522	1.628624	2.707299	2.904236	2.707299	2.546100	2.549786	2.712930	2.878986	2.715589	1.609754	2.423543	2.614600	2.527936	0.459666	2.307528	2.404715	2.823661	1.841862	1.675246	1.573795	2.700216	1.530080	2.144658	3.521631	4.924840	3.579224	2.546100	2.384492	1.756611	3.099826	2.282605	2.227049	3.039323	2.374193	2.703916	2.877932	1.547281	3.765177	3.257696	3.085224	2.866724	2.356695	1.572438	1.617315	2.476638	1.554987	2.470065	3.405768	1.568667	2.376921	1.748228	2.876550	1.642814	3.671235	3.399401	2.211512	2.261131	2.383222	2.171361	3.409769	1.746092	1.756611	2.678877	2.310189	2.366960	2.687495	1.652307	2.947818	2.694981	2.687742	2.307528	3.089496	3.099826	3.301874	2.286877	1.530080	1.535049	1.800927	3.675454	2.171361	2.007623	1.756611	1.992827	2.994835	1.557931	2.497315	2.694981	2.403359	4.453349	2.417361	2.371392	2.286607	1.968976	2.876266	2.497475	3.869290	2.966207	1.812047	3.041780	2.360963	2.425750	1.516123	2.132462	2.684932	3.006915	3.099826	3.671235	2.654564	3.769014	1.748383	3.465872	1.800927	2.347725	2.468010	2.347200	2.658433	1.616683	3.763011	2.322148	3.058587	2.919376	2.526246	4.456795	3.549132	1.786474	2.070058	1.573795	1.532341	1.536091	1.603563	1.563483	3.757802	2.549786	1.550201	3.249617	3.240181	1.621527	2.011553	1.547281	2.413913	2.653001	2.342446	2.423680	1.532341	2.540659	2.894471	4.097745	2.171461	2.630962	3.006915	2.584607	3.671235	1.530080	1.546087	2.697468	2.216608	2.430001	1.573795	2.442615	1.947453	1.543745	2.549786	2.695098	3.760344	1.550137	2.992116	2.413913	2.442615	2.931963	1.651588	3.852333	2.558639	2.207856	2.192251	2.624238	1.552904	2.610162	1.607888	2.622462	2.649056	1.523882	2.661313	3.757802	3.398168	2.583480	2.474648	2.694981	2.455287	1.829641	2.505822	2.511028	2.479131	1.667572
SalEn.2_MW08301_1-490_NEs	2.213998	2.178576	2.138578	3.508850	2.707299	0.000000	2.298969	2.273461	2.406055	2.431361	2.406560	3.409625	2.942574	2.304739	2.271497	2.034662	2.178291	2.314397	3.203186	2.795141	2.167418	2.286393	2.087547	2.495261	2.239194	2.260001	0.275494	2.824868	2.032739	2.344277	2.770603	2.147322	2.155983	0.337956	2.354133	2.026370	2.153827	2.090281	2.416188	2.498948	2.494515	2.246720	2.155332	2.268422	3.398266	2.406673	2.177408	0.000000	0.318685	0.000000	0.278975	2.013999	1.965273	2.472341	0.014430	1.957589	2.420583	1.918545	2.285165	2.969105	2.293896	2.016177	2.486763	2.545798	2.166830	1.904178	0.008215	2.479255	1.917974	3.100484	2.522315	2.229860	0.278975	2.522538	2.169173	2.170733	2.140122	2.426327	3.563635	2.246065	2.113802	2.291038	2.492453	2.667372	2.306983	2.786183	2.281509	2.458137	1.921514	2.264634	2.054765	2.167418	2.044811	2.283723	1.924432	2.443124	2.144075	0.319702	2.155983	2.687509	2.807250	2.354133	2.148523	2.441904	2.153827	2.084796	2.170689	2.169173	1.975611	2.387382	1.996234	2.136011	2.131879	2.279557	2.293290	2.134469	2.290172	2.153289	2.170733	2.284962	2.221537	2.479255	2.352668	2.097002	2.674277	2.153827	2.052625	2.169173	2.116377	1.816548	2.159728	2.213823	2.293290	2.278316	2.503114	2.078893	2.253767	2.280991	2.216864	2.274898	2.339613	2.664911	3.398035	2.101614	3.242129	2.400100	2.191510	1.925298	2.198514	2.245100	2.251265	2.170733	2.682150	2.030926	2.667372	2.169432	2.317602	2.097002	2.260001	2.309207	2.574447	2.151526	1.959797	2.700432	2.435063	3.531737	2.342742	1.873011	2.503114	3.172082	2.139328	2.188581	1.904178	1.911740	1.964849	2.089496	2.166570	2.280945	2.013999	2.410837	2.334587	2.047999	1.969828	2.035539	2.492453	2.436661	2.038637	2.455995	2.535559	1.911740	0.301535	2.353643	2.740385	2.120061	2.214173	2.247292	2.788857	2.682150	2.479255	1.937189	2.579922	2.347299	2.024400	1.904178	2.406055	2.163942	2.477926	2.013999	2.587812	2.632816	2.160790	2.512630	2.436661	2.406055	3.477643	2.274081	2.639261	2.161343	2.130290	2.374865	2.245028	2.504160	2.141612	2.270985	2.222074	1.960526	1.878437	2.029493	2.267173	2.327775	2.154058	2.148422	2.293290	2.420365	2.519351	0.277042	2.325302	0.279259	2.047106
KlePn.2_29811_1-504_NEs	1.874334	0.896136	0.995891	2.084343	2.206876	2.298969	0.000000	2.180199	1.248850	1.841521	1.844313	1.924841	2.489900	1.741120	1.177546	0.899025	1.956040	0.003327	2.284044	2.240561	1.994735	1.274372	0.905663	2.063898	1.113017	0.272896	2.117142	2.340892	1.105131	1.073013	2.212336	1.842275	1.883896	2.020058	1.077030	1.105702	1.886167	1.152675	1.033466	1.049903	1.893393	1.272766	1.926278	0.273221	1.945659	1.034152	1.933242	2.291250	2.040374	2.291250	2.142663	0.907840	1.800968	1.056632	2.311683	1.880234	1.246002	0.887055	1.171618	2.457835	1.119542	0.874554	1.050579	2.061319	1.862567	2.007042	2.339453	1.905703	0.950063	2.258898	3.245825	1.144179	2.142663	1.085546	1.935785	1.976797	0.773453	1.029243	2.088477	1.275621	1.085461	0.999205	1.832651	3.538957	1.854274	2.655255	1.090415	1.807040	2.010478	1.811400	0.911488	1.994735	0.911757	1.881654	2.030837	1.809094	1.936528	2.045386	1.883896	3.251585	2.026819	1.082072	0.774137	1.912728	1.886167	1.145957	1.933620	1.935785	1.765418	1.149741	1.186194	1.007609	1.876618	2.200795	2.198856	1.115382	1.122113	1.983792	1.976797	1.879366	1.112979	1.905703	1.805544	1.843359	3.282774	1.886167	0.915712	1.935785	0.866668	1.932731	1.984700	1.026120	2.198856	0.271607	2.880846	1.069436	1.262520	1.117399	0.993887	2.166287	1.060599	3.442434	1.957660	1.854820	2.073107	1.965500	1.005775	1.818493	1.882522	2.152728	2.209506	1.976797	3.251585	0.905890	3.538957	1.935999	1.901314	1.843359	0.272896	0.251034	1.177747	1.000795	1.828233	3.493359	1.137710	2.128386	0.946015	0.896042	2.880846	2.277617	1.867375	0.901137	2.007042	1.849154	1.820977	1.853287	1.988530	1.737309	0.907840	1.843076	1.928404	1.179570	1.826346	0.925261	1.832651	1.937133	0.899025	1.888344	1.859112	1.849154	2.148425	0.953415	2.867627	1.862278	1.118813	2.209506	2.564919	3.251585	1.905703	1.800574	1.045488	1.069008	0.875367	2.001071	1.248850	0.946083	1.821418	0.907840	1.038926	3.238006	1.988982	1.047640	1.937133	1.248850	1.956774	1.733912	3.477681	1.108928	1.892780	1.945691	1.218939	1.886169	1.111296	1.817031	1.212945	1.130057	1.832007	0.904344	1.742559	1.915416	1.110289	1.015139	2.198856	1.245691	2.051747	2.123701	1.091726	2.208087	1.800848
SalEn.50636_1-529_NEs	2.443491	1.757774	2.120953	2.596739	2.689421	2.273461	2.180199	0.000000	1.926410	2.174608	0.405249	2.865671	2.724927	2.069841	1.741557	1.768194	0.891051	2.195561	2.098521	2.277352	2.137681	1.989766	1.783205	0.300990	2.079333	2.059987	2.157095	2.434355	2.139175	2.139590	2.263791	2.632447	2.194284	2.288405	2.139590	2.056878	2.240015	2.304639	2.070395	1.710049	2.125190	1.994547	2.585546	2.092029	2.868511	2.084891	2.119655	2.273461	2.234188	2.273461	2.209709	1.836032	0.965119	1.711456	2.261608	1.948679	1.939329	1.867620	1.730551	2.719961	2.163642	1.764182	1.737416	2.401172	2.207376	1.978181	2.273821	2.126210	1.725551	2.118385	1.929485	2.297629	2.209709	1.762608	2.583657	0.889570	1.707289	2.113334	2.629269	1.994842	2.015959	1.719930	2.158771	1.991560	0.834704	2.153083	2.292646	0.393465	2.025301	2.048230	1.834424	2.137681	1.814499	0.866454	2.023995	0.398212	2.727747	2.253611	2.194284	1.952642	2.408401	2.138093	1.708164	2.150104	2.240015	2.308205	2.692968	2.583657	0.969916	1.924210	1.694383	2.072618	2.196821	0.292524	0.006336	1.920510	2.159229	0.888503	0.889570	0.868153	2.076768	2.126210	2.025230	2.634594	1.960470	2.240015	1.580397	2.583657	1.883570	0.871292	2.129183	2.151891	0.006336	2.046520	1.949408	1.551488	1.966418	2.148458	1.848434	0.295077	1.711509	2.005742	2.799438	2.629325	2.712541	2.134739	1.807684	1.997995	2.420863	0.009529	0.295676	0.889570	1.952642	1.744957	1.991560	2.578684	0.877397	2.634594	2.054842	2.163313	1.820931	2.111606	2.074605	1.997115	1.977649	2.658460	1.706072	1.818406	1.949408	2.123025	2.544884	1.759392	1.979770	2.032013	2.009538	2.235182	2.129083	0.889024	1.836032	2.233370	0.866359	2.293577	2.057568	1.597861	2.158771	2.172709	1.763281	2.066594	2.251927	2.032013	2.281730	1.703725	1.862788	2.247112	1.894849	0.294774	2.369811	1.952642	2.126210	2.024213	1.909940	2.132337	1.754846	1.979770	1.926410	1.801222	2.142823	1.840141	1.903688	1.942113	2.131231	1.699204	2.172709	1.926410	2.796233	2.061775	1.988910	1.899831	2.223677	2.043085	1.817116	2.146759	1.906195	2.053640	1.819478	2.118072	2.003015	1.750312	0.889872	0.872775	1.882925	1.803215	0.006336	1.938483	2.377425	2.181093	1.896907	2.202323	2.458560
SalEn.2_MW40391_1-509_NEs	1.702532	1.183208	1.194729	2.363229	2.442615	2.406055	1.248850	1.926410	0.000000	2.172169	2.027362	2.168317	2.374472	2.123914	1.274632	1.245967	1.770566	1.248558	2.626456	2.707001	2.262650	0.424727	1.232749	2.178008	1.264028	1.326765	2.259335	3.032159	0.683949	1.285747	2.673163	2.033059	2.356074	2.224111	1.280778	0.656020	1.770698	1.309127	1.310898	1.438896	2.371047	0.429544	2.004694	1.329229	2.101224	1.303589	2.128572	2.408849	2.260164	2.408849	2.257984	1.229173	1.772214	1.445100	2.422861	2.107719	0.005227	1.218137	1.283398	2.342748	1.310553	1.243986	1.441464	2.323045	2.346848	2.057931	2.444103	2.384881	1.191423	2.566973	2.674672	1.393000	2.257984	1.251845	2.007381	1.795174	1.196535	1.317579	2.338847	0.424113	1.177632	1.360345	2.205701	2.550582	1.847627	2.431329	1.248823	1.929240	2.019650	2.175729	1.238242	2.262650	1.231383	1.711833	2.068799	1.918816	2.127643	2.234240	2.356074	2.572892	2.227887	1.287110	1.193942	1.529889	1.770698	1.313889	2.138188	2.007381	1.755537	1.387133	1.315474	1.205263	2.348660	1.983556	1.933096	1.205748	1.310553	1.785212	1.795174	1.697856	1.296956	2.384881	2.301131	2.003829	2.586043	1.770698	1.158236	2.007381	1.160828	1.981644	2.254060	1.292031	1.933096	1.322104	2.495070	1.230116	0.423692	1.300943	1.174686	1.957575	1.172116	2.529128	2.134261	1.984649	2.382217	1.562385	1.180072	2.066889	1.689829	1.917203	2.028489	1.795174	2.572892	1.247653	2.554548	2.010485	1.722725	2.003829	1.323541	1.215050	1.244698	1.192717	2.163164	2.535358	1.370874	2.388697	1.236542	1.215142	2.483879	2.610051	2.001968	1.190319	2.057931	2.041611	2.050812	2.387697	2.254340	1.884883	1.229173	2.273480	1.698011	1.295897	2.159143	1.150604	2.205701	1.540674	1.245967	1.525991	1.555460	2.041611	2.338513	1.233947	2.642078	1.802194	1.198387	2.028489	3.021216	2.572892	2.384881	1.947455	1.307676	1.286773	1.245759	2.051682	0.000000	1.214073	2.169103	1.229173	1.306954	2.545558	2.262650	1.406405	1.540674	0.000000	2.089329	2.122928	2.495929	1.190138	1.794551	1.645811	1.309028	2.369289	1.176027	2.170655	1.320994	0.635902	2.067220	1.253170	1.878981	1.715220	1.190518	1.173374	1.933096	0.005883	2.353001	2.232755	1.230368	2.195817	2.043791
EscCo.4_00342_1-633_NEs	1.901612	1.766451	1.967984	2.345845	1.527690	2.431361	1.841521	2.174608	2.172169	0.000000	1.972144	2.357593	1.578544	0.198620	2.074828	1.917293	2.223827	1.838891	2.436417	1.867530	1.273726	2.063641	1.957463	2.035855	2.166030	2.028034	2.316711	1.960280	1.995157	2.050746	1.849231	1.330006	1.224067	2.176553	2.041602	2.107605	1.819687	2.194999	2.048045	2.034350	0.176835	2.073405	1.356341	2.065230	2.340616	2.057263	1.239268	2.434554	2.232211	2.434554	2.374443	2.024455	2.300007	2.032347	2.480268	1.182011	2.170914	1.956124	2.040642	1.566861	2.222339	2.053114	2.014775	1.388989	1.243523	1.200707	2.437879	0.174869	1.923817	2.474916	2.366180	2.428544	2.374443	2.176389	1.339807	2.226949	1.945385	1.895168	2.360713	2.086729	2.001133	1.939245	0.018654	2.579118	2.434442	2.150062	2.005118	1.918536	1.197170	1.242984	2.035126	1.273726	2.041380	2.053044	1.201895	1.936805	1.265445	2.228327	1.226989	2.819191	2.875144	2.040368	1.945767	1.771799	1.819687	2.174513	1.265955	1.339807	2.295301	2.094010	2.333617	2.009211	1.251406	2.230872	2.185622	1.664085	2.228143	2.211026	2.226949	2.030159	2.209328	0.174869	0.161642	1.346782	2.828991	1.819687	1.882482	1.339807	2.168482	1.803839	1.273526	2.156695	2.185622	2.040108	2.641157	2.009467	2.060984	2.225422	1.803386	2.173732	1.907892	2.581783	2.338349	1.356846	2.376514	1.802190	1.674161	1.200943	1.891200	2.191731	2.248091	2.226949	2.824266	1.929712	2.584317	1.361101	2.036935	1.346782	2.032312	1.900589	2.112020	1.981444	1.143298	2.619943	2.155523	2.339841	1.777809	1.878989	2.641157	2.453453	1.332326	1.766995	1.201753	1.198296	1.197811	1.241908	1.263468	2.181617	2.024455	0.208329	2.025879	2.202834	1.144852	1.903237	0.018654	1.800233	1.911502	1.757943	1.938303	1.198296	2.159029	1.801658	2.573999	1.837909	1.697035	2.248091	1.983506	2.824266	0.174869	1.161243	2.042207	2.071757	2.059637	1.201753	2.172169	1.917616	0.017040	2.028906	2.044330	2.861861	1.273726	2.040251	1.804759	2.172169	2.264427	0.196563	2.641758	1.693757	1.798672	1.765041	2.462219	0.175430	1.699640	1.245474	2.441927	2.328835	1.194293	1.942536	2.181617	2.021484	1.693607	1.707112	2.185622	2.171175	1.383033	2.368424	1.672689	2.373524	1.291168
