CitRo.1_24941_1-396_NEs	0.000000	0.197420	0.199335	0.198262	0.220762	0.219661	0.199335	0.241746	0.218524	0.219861	0.198085	0.246547
SalEn.12536_1-396_NEs	0.197420	0.000000	0.007627	0.006777	0.207983	0.207974	0.007627	0.279485	0.207974	0.205721	0.013609	0.280884
SalEn.4_25731_1-396_NEs	0.199335	0.007627	0.000000	0.000843	0.210157	0.210147	0.000000	0.277834	0.210147	0.207889	0.012738	0.279228
SalEn.3_2518_1-396_NEs	0.198262	0.006777	0.000843	0.000000	0.209086	0.209076	0.000843	0.276654	0.209076	0.206820	0.011884	0.278045
EscCo.52552_1-396	0.220762	0.207983	0.210157	0.209086	0.000000	0.002518	0.210157	0.286680	0.001678	0.015221	0.209170	0.288869
EscCo.3_2709_1-396_NEs	0.219661	0.207974	0.210147	0.209076	0.002518	0.000000	0.210147	0.287911	0.002518	0.014369	0.209160	0.290102
SalEn.2_MW25731_1-396_NEs	0.199335	0.007627	0.000000	0.000843	0.210157	0.210147	0.000000	0.277834	0.210147	0.207889	0.012738	0.279228
KlePn.1_00038_1-396_NEs	0.241746	0.279485	0.277834	0.276654	0.286680	0.287911	0.277834	0.000000	0.289095	0.286543	0.276776	0.005932
EscCo.1_02839_1-396_NEs	0.218524	0.207974	0.210147	0.209076	0.001678	0.002518	0.210147	0.289095	0.000000	0.015220	0.209160	0.291287
EscCo.4_01189_1-396_NEs	0.219861	0.205721	0.207889	0.206820	0.015221	0.014369	0.207889	0.286543	0.015220	0.000000	0.206904	0.288731
SalEn.50300_1-396_NEs	0.198085	0.013609	0.012738	0.011884	0.209170	0.209160	0.012738	0.276776	0.209160	0.206904	0.000000	0.278168
KlePn.2_35351_1-396_NEs	0.246547	0.280884	0.279228	0.278045	0.288869	0.290102	0.279228	0.005932	0.291287	0.288731	0.278168	0.000000
