SalEn.10609_1-633_Ess	0.000000	0.172654	1.550785	1.555085	1.797492	0.005806	1.767547	0.626923	0.214110	1.550785	0.190563	0.190081	0.626923	1.661652	1.710149	1.697909	0.190081	0.005806	0.626923	1.771145	0.005806	0.595021	0.203116	1.657389	1.743040	1.651407	1.771448	0.214221	0.593509	0.625656	1.697909	1.556743	1.810162	0.188634	1.767547	0.014325	1.767547	1.690460	1.695914	1.568268
CitRo.1_06531_1-633_Ess	0.172654	0.000000	1.642791	1.647449	1.738454	0.170652	1.795097	0.598271	0.183551	1.642791	0.181841	0.184689	0.598271	1.578947	1.751714	1.755105	0.185349	0.170652	0.598271	1.795292	0.170652	0.580073	0.172347	1.574382	1.757070	1.661427	1.787907	0.182301	0.582658	0.598273	1.755105	1.646873	1.750643	0.182210	1.795097	0.168114	1.795097	1.747252	1.770899	1.664439
SalEn.3_1765_1-580_NEs	1.550785	1.642791	0.000000	0.000000	0.598006	1.554918	0.598096	1.737383	1.681202	0.000000	1.713129	1.704857	1.737383	0.363485	0.585389	0.615369	1.704857	1.554918	1.737383	0.597167	1.554918	1.805946	1.671311	0.363950	0.617213	0.280082	0.594294	1.677005	1.792565	1.725573	0.615369	0.006906	0.594852	1.720133	0.598096	1.558461	0.598096	0.612789	0.599529	0.011531
SalEn.2_MW18281_1-581_Ess	1.555085	1.647449	0.000000	0.000000	0.596376	1.559241	0.596462	1.742319	1.685917	0.000000	1.718133	1.709824	1.742319	0.363485	0.583801	0.613671	1.709824	1.559241	1.742319	0.595538	1.559241	1.806144	1.676133	0.363950	0.615510	0.280468	0.592673	1.681693	1.792796	1.730471	0.613671	0.006906	0.593232	1.725129	0.596462	1.562806	0.596462	0.611101	0.597896	0.011531
KlePn.2_05771_1-588_Ess	1.797492	1.738454	0.598006	0.596376	0.000000	1.795349	0.141720	1.655545	1.642168	0.598006	1.739257	1.727314	1.655545	0.594061	0.125879	0.149641	1.723481	1.795349	1.655545	0.142395	1.795349	1.726767	1.751552	0.591900	0.148872	0.580623	0.139666	1.626723	1.742701	1.673965	0.149641	0.596438	0.005129	1.763031	0.141720	1.780217	0.141720	0.145511	0.141045	0.599007
SalEn.2_MW07051_1-634_Ess	0.005806	0.170652	1.554918	1.559241	1.795349	0.000000	1.769275	0.627680	0.213359	1.554918	0.190151	0.192715	0.627680	1.656416	1.705960	1.683438	0.192715	0.000000	0.627680	1.772891	0.000000	0.592471	0.201691	1.652122	1.728225	1.649139	1.773194	0.213043	0.592074	0.625149	1.683438	1.560914	1.808078	0.188226	1.769275	0.012719	1.769275	1.676016	1.707705	1.572471
SalEn.2_MW01281_1-588_Ess	1.767547	1.795097	0.598096	0.596462	0.141720	1.769275	0.000000	1.764523	1.727760	0.598096	1.719179	1.737975	1.764523	0.631133	0.099325	0.124278	1.734255	1.769275	1.764523	0.006833	1.769275	1.873493	1.768778	0.630012	0.127720	0.587446	0.006262	1.723698	1.873493	1.780975	0.124278	0.595256	0.141106	1.755152	0.000000	1.761418	0.000000	0.123602	0.154238	0.599170
SalEn.2_MW18931_1-624_NEs	0.626923	0.598271	1.737383	1.742319	1.655545	0.627680	1.764523	0.000000	0.627528	1.737383	0.622848	0.618576	0.000000	1.612536	1.648173	1.707278	0.618576	0.625331	0.000000	1.757468	0.625331	0.432552	0.614827	1.603959	1.716639	1.707263	1.752619	0.625963	0.437508	0.006424	1.707278	1.722931	1.655322	0.621543	1.764523	0.625895	1.764523	1.713835	1.694446	1.732671
KlePn.2_12471_1-633_Ess	0.214110	0.183551	1.681202	1.685917	1.642168	0.213359	1.727760	0.627528	0.000000	1.681202	0.218179	0.221172	0.627528	1.584123	1.614120	1.608395	0.221860	0.213359	0.627528	1.727932	0.213359	0.543442	0.194486	1.587135	1.611212	1.607000	1.719961	0.002653	0.545899	0.623958	1.608395	1.688564	1.653465	0.221222	1.727760	0.212087	1.727760	1.598029	1.704797	1.706020
SalEn.4_18281_1-580_NEs	1.550785	1.642791	0.000000	0.000000	0.598006	1.554918	0.598096	1.737383	1.681202	0.000000	1.713129	1.704857	1.737383	0.363485	0.585389	0.615369	1.704857	1.554918	1.737383	0.597167	1.554918	1.805946	1.671311	0.363950	0.617213	0.280082	0.594294	1.677005	1.792565	1.725573	0.615369	0.006906	0.594852	1.720133	0.598096	1.558461	0.598096	0.612789	0.599529	0.011531
EscCo.3_03360_1-634_Ess	0.190563	0.181841	1.713129	1.718133	1.739257	0.190151	1.719179	0.622848	0.218179	1.713129	0.000000	0.013245	0.622848	1.690584	1.662231	1.679191	0.013778	0.190522	0.622848	1.719520	0.190522	0.606817	0.193490	1.697536	1.703115	1.737571	1.719179	0.217174	0.602980	0.621591	1.679191	1.717708	1.758831	0.012701	1.719179	0.193156	1.719179	1.688869	1.711115	1.738874
EscCo.40635_1-633_Ess	0.190081	0.184689	1.704857	1.709824	1.727314	0.192715	1.737975	0.618576	0.221172	1.704857	0.013245	0.000000	0.618576	1.703227	1.670271	1.690666	0.000525	0.192715	0.618576	1.738322	0.192715	0.607085	0.195022	1.714084	1.714732	1.733706	1.737975	0.219023	0.603241	0.620952	1.690666	1.709380	1.746759	0.012183	1.737975	0.195357	1.737975	1.700381	1.696228	1.730512
SalEn.4_18931_1-623_NEs	0.626923	0.598271	1.737383	1.742319	1.655545	0.627680	1.764523	0.000000	0.627528	1.737383	0.622848	0.618576	0.000000	1.612536	1.648173	1.707278	0.618576	0.625331	0.000000	1.757468	0.625331	0.430004	0.614827	1.603959	1.716639	1.707263	1.752619	0.625963	0.434948	0.006424	1.707278	1.722931	1.655322	0.621543	1.764523	0.625895	1.764523	1.713835	1.694446	1.732671
KlePn.2_29231_1-581_NEs	1.661652	1.578947	0.363485	0.363485	0.594061	1.656416	0.631133	1.612536	1.584123	0.363485	1.690584	1.703227	1.612536	0.000000	0.593912	0.632226	1.703227	1.656416	1.612536	0.636180	1.656416	1.614480	1.560912	0.004064	0.632916	0.339859	0.633596	1.588469	1.614480	1.619413	0.632226	0.362778	0.593847	1.705549	0.631133	1.654244	0.631133	0.629565	0.635831	0.367075
CitRo.1_00901_1-585_Ess	1.710149	1.751714	0.585389	0.583801	0.125879	1.705960	0.099325	1.648173	1.614120	0.585389	1.662231	1.670271	1.648173	0.593912	0.000000	0.125792	1.666617	1.705960	1.648173	0.099959	1.705960	1.715808	1.636977	0.592613	0.125935	0.569501	0.099958	1.621707	1.728650	1.667019	0.125792	0.580180	0.126615	1.693574	0.099325	1.688040	0.099325	0.123779	0.145562	0.586288
