SalEn.11354_1-537_NEs	0.000000	2.160158	1.531625	0.228055	2.101971	0.820119	0.826652	0.227240	0.825825	2.055608	0.008708	1.905153	0.008708	1.978904	2.004808	1.518872	0.226941	1.092207	0.827762	0.294703	1.898107	1.887492	1.994183	1.995121	0.816327	2.092516	2.295038	0.291816	0.955575	0.957598	0.224882	2.092516	1.078983	0.230784	2.023119	0.816327	0.831138	0.816327	1.966793	0.828370	1.081174	0.815636	1.562138	0.836656	0.009951	2.249216	2.260397	2.091965	2.037417	2.295038	2.021342	0.008708	1.078983	2.114092	1.818824	1.976497	1.995121	2.146319	2.230732	2.138499	1.515212	2.269078	0.227397	0.824646	0.788457
EntCo.1_24750_1-490_NEs	2.160158	0.000000	1.561578	2.038953	1.501039	1.827144	1.873413	2.038953	1.875775	1.631161	2.164462	1.444594	2.164462	1.389933	1.464945	1.729615	2.104926	1.850762	1.872350	1.925435	1.525210	1.524526	1.426499	1.431979	1.814261	1.504304	1.655541	1.921582	1.863731	1.867798	2.044179	1.504304	1.838839	2.068723	1.467555	1.814261	1.884421	1.814261	1.458203	1.869879	1.838756	1.785813	1.742433	1.728847	2.147606	1.851484	1.659830	1.501724	2.092633	1.655541	1.586687	2.164462	1.842870	1.520072	1.608308	1.463460	1.431979	1.491996	1.642717	1.614186	1.755575	1.886257	1.989137	1.741794	1.858030
EntCo.1_10090_1-510_NEs	1.531625	1.561578	0.000000	1.557684	1.390367	1.461570	1.585186	1.557684	1.585867	1.863237	1.550988	1.508597	1.550988	1.386540	1.291292	0.287172	1.559097	1.843341	1.575286	1.412932	1.430257	1.420087	1.421102	1.460020	1.437298	1.405200	1.784502	1.413593	1.547641	1.554265	1.575792	1.405200	1.875634	1.545731	1.292955	1.437298	1.566738	1.437298	1.459529	1.588674	1.879404	1.464486	0.276713	1.338181	1.550838	1.749070	1.783109	1.406199	1.512245	1.784502	1.854445	1.550988	1.875634	1.379572	1.370018	1.354018	1.460020	1.679424	1.782676	1.723830	0.283274	1.736946	1.569451	1.348779	1.533260
EscCo.3_1434_1-537_NEs	0.228055	2.038953	1.557684	0.000000	2.142518	0.827179	0.802115	0.000618	0.807979	1.916640	0.226171	2.071973	0.226171	2.021118	2.159625	1.482335	0.213379	1.002328	0.792984	0.302188	2.057831	2.069463	2.054892	2.052955	0.832066	2.141707	2.206027	0.298087	0.962444	0.968293	0.007456	2.141707	1.011065	0.010183	2.161454	0.832066	0.791579	0.832066	2.028229	0.807092	1.013133	0.834707	1.521843	0.828950	0.229713	2.182960	2.207391	2.141028	2.074344	2.206027	1.914747	0.226171	1.011065	2.167737	1.896319	2.042022	2.052955	2.118541	2.147777	2.176588	1.485009	2.196471	0.018157	0.830541	0.799658
SalEn.13454_1-518_NEs	2.101971	1.501039	1.390367	2.142518	0.000000	1.779810	1.743614	2.142518	1.735745	1.464040	2.100650	0.639518	2.100650	0.156757	0.173872	1.528829	2.110099	1.777680	1.734276	2.017066	0.656068	0.657209	0.177773	0.169100	1.784644	0.005811	1.390304	2.035053	1.879444	1.883095	2.158523	0.005811	1.809154	2.167482	0.172280	1.784644	1.760785	1.784644	0.166536	1.747384	1.812779	1.778082	1.532509	1.719210	2.089149	1.482009	1.406496	0.005811	1.944931	1.390304	1.482696	2.100650	1.809154	0.010366	1.390000	0.167092	0.169100	1.386912	1.405163	1.050938	1.529017	1.486191	2.169436	1.743277	1.738192
SalEn.51658_34-582_NEs	0.820119	1.827144	1.461570	0.827179	1.779810	0.000000	0.301085	0.827179	0.296562	1.815580	0.824961	1.768311	0.824961	1.798685	1.580377	1.416167	0.798847	0.952916	0.299174	0.824520	1.844344	1.828166	1.709691	1.715289	0.009221	1.786708	1.805423	0.825529	0.704436	0.707400	0.826250	1.786708	0.974026	0.818344	1.590707	0.009121	0.300534	0.009121	1.705938	0.300316	0.974026	0.011691	1.404968	0.301070	0.830292	1.899286	1.762868	1.783337	1.745556	1.805423	1.802110	0.824961	0.974026	1.751430	1.673136	1.757137	1.715289	1.819874	1.792426	2.157184	1.424063	1.913716	0.834922	0.303839	0.226785
EscCo.1_01426_10-559_NEs	0.826652	1.873413	1.585186	0.802115	1.743614	0.301085	0.000000	0.802115	0.002451	1.930500	0.830297	1.750967	0.831698	1.647932	1.751365	1.623514	0.831570	0.950232	0.007890	0.820210	1.767387	1.760326	1.689569	1.701501	0.293713	1.746919	1.761099	0.813073	0.730374	0.730458	0.798360	1.746919	0.956848	0.789519	1.751926	0.296851	0.015241	0.297554	1.695128	0.003681	0.958767	0.297456	1.608049	0.293164	0.838652	1.886126	1.717761	1.747275	1.813538	1.761099	1.912051	0.831698	0.958767	1.731898	1.681634	1.647317	1.701501	1.757867	1.718890	2.223128	1.627402	1.885001	0.806748	0.295772	0.276297
EscCo.51329_1-537	0.227240	2.038953	1.557684	0.000618	2.142518	0.827179	0.802115	0.000000	0.807979	1.916640	0.225359	2.071973	0.225359	2.021118	2.159625	1.482335	0.212581	1.002328	0.792984	0.301300	2.057831	2.069463	2.054892	2.052955	0.832066	2.141707	2.206027	0.297204	0.960573	0.966415	0.006833	2.141707	1.011065	0.009543	2.161454	0.832066	0.791579	0.832066	2.028229	0.807092	1.013133	0.834707	1.521843	0.828950	0.228897	2.182960	2.207391	2.141028	2.078752	2.206027	1.914747	0.225359	1.011065	2.167737	1.892791	2.042022	2.052955	2.118541	2.147777	2.176588	1.485009	2.196471	0.017526	0.830541	0.799658
EscCo.3_1345_1-543_NEs	0.825825	1.875775	1.585867	0.807979	1.735745	0.296562	0.002451	0.807979	0.000000	1.929279	0.830872	1.762639	0.830872	1.644123	1.747922	1.624357	0.837861	0.953419	0.008613	0.817692	1.779760	1.772708	1.689340	1.701302	0.293012	1.739039	1.764442	0.813589	0.728286	0.728370	0.805457	1.739039	0.960061	0.796610	1.748476	0.293012	0.016692	0.293012	1.694912	0.002451	0.961987	0.296754	1.608830	0.293352	0.837830	1.885095	1.721136	1.739412	1.822333	1.764442	1.910710	0.830872	0.961987	1.728427	1.686097	1.640201	1.701302	1.757080	1.722249	2.243558	1.628265	1.883977	0.813952	0.296669	0.275579
KlePn.1_04651_27-564_NEs	2.055608	1.631161	1.863237	1.916640	1.464040	1.815580	1.930500	1.916640	1.929279	0.000000	2.062337	1.435305	2.062337	1.375747	1.433078	1.847708	1.879181	1.712284	1.921322	1.684960	1.602876	1.587757	1.520455	1.506016	1.799297	1.469840	1.734948	1.690053	1.757024	1.760931	1.921812	1.469840	1.723470	1.912441	1.450505	1.799297	1.940328	1.799297	1.548981	1.930786	1.723470	1.809652	1.853245	1.822165	2.035776	1.656757	1.690342	1.469840	2.292212	1.734948	0.012634	2.062337	1.723470	1.478094	1.830419	1.498001	1.506016	1.734140	1.711778	1.463276	1.887696	1.675596	1.907503	1.817000	1.701928
