KlePn.1_03275_1-220_NEs	0.000000	2.053984	1.069928	0.180794	2.055871	1.755160	1.458273	2.709173	1.428593	1.064390	1.010473	1.581145	1.280668	2.048640	2.250080	2.245038	0.185580	1.261328	1.359071	1.031104	2.039068	1.045420	1.624046	1.254739	2.072431	2.226750	3.491299	2.113996	1.153387	1.135142	1.628670	1.755160	2.666658	3.163606	1.359071	0.190831	1.084536	2.031802	0.182678	2.368391	2.231763	2.245038	1.084536	0.180907	1.628670	2.630452	1.653125	2.048642	2.086460	1.010473	2.119900	1.084944	2.229693	0.182308	2.397913	2.273921	1.260534	2.192845	3.881692	1.628670	2.352377	2.009204	2.263990	2.025148	2.375189	3.292625	2.265469	2.375818	1.144981	1.802389	2.245038	0.182308	3.718033	0.183698	1.726635	1.075834	1.612412	1.061016	3.907168	2.784485	2.093989	1.364911	1.375112	2.025148	1.020810	0.202443	1.296411	1.360567	1.084536	3.757283	2.265469	1.653125	1.729193	2.154535	2.268430	2.330611	1.279656	1.628670	0.181766	0.003051	1.394095	2.352377	1.601630	1.356919	2.075349	1.260534	1.190880	1.247181	1.728441	0.181766	1.960670	2.329740
EscCo.3_2264_1-243_NEs	2.053984	0.000000	1.829111	2.220428	2.300843	2.029049	2.608804	2.602325	2.608615	1.839590	1.816146	2.580467	2.073702	1.950982	2.033395	2.028995	2.195448	2.135843	2.271418	1.746892	1.935606	1.831368	2.673985	2.144073	1.952981	0.279787	1.866604	1.878797	2.743291	2.025618	2.476558	2.029049	2.229112	3.250112	2.271418	1.972283	1.792389	0.001382	1.951920	1.974344	2.547272	2.038657	1.792389	1.989899	2.484802	2.234049	2.683014	1.918099	1.947645	1.825235	0.022369	1.780069	2.021481	1.941843	1.972541	0.281937	2.097997	2.022414	1.687304	2.476558	0.282118	1.922617	0.282118	1.927945	2.135717	1.860100	0.427002	0.296469	2.526607	2.290564	2.038657	1.941843	1.574528	2.195448	2.028267	1.796579	2.502008	1.828245	1.689827	2.612033	1.963792	2.881440	2.266200	1.927945	1.678411	2.267535	2.260860	2.300798	1.792389	1.572046	0.424707	2.683014	2.044054	1.968356	2.177725	1.919910	2.178323	2.476558	2.205769	2.039655	2.328035	0.282118	2.743552	2.890960	0.006920	2.097997	2.418838	3.031296	2.040355	2.205769	1.773871	2.140248
EscCo.4_01906_1-223_NEs	1.069928	1.829111	0.000000	1.183765	2.566304	1.453589	1.383956	2.342175	1.320388	0.019729	0.203706	1.590890	1.290796	2.282286	2.066951	2.090094	1.175695	1.276837	1.286770	0.200965	2.297356	0.021279	1.353103	1.288416	2.106717	2.112654	2.562765	2.375911	1.336204	1.194119	1.453508	1.453589	2.021128	2.322716	1.286770	1.097438	0.229971	1.814639	1.097652	2.380239	2.489352	2.090094	0.229971	1.116786	1.433914	2.053318	1.389209	2.001633	2.074569	0.206784	1.871321	0.232045	2.102015	1.106588	1.827727	2.120066	1.282379	2.110639	3.061485	1.433749	2.224921	2.300156	2.133112	2.252299	1.840008	2.366928	2.124305	2.026067	1.278949	1.739542	2.090094	1.106588	2.449558	1.181510	1.439712	0.233712	1.446836	0.016590	3.069199	2.428187	1.992514	1.380386	1.268351	2.252299	0.229601	1.122789	1.374482	1.262126	0.228715	2.528840	2.153563	1.389209	1.440023	2.086689	2.590041	2.349645	1.360347	1.453508	1.175695	1.056941	1.258010	2.246290	1.348413	1.395384	1.820825	1.282379	1.347997	1.925151	1.461895	1.175695	2.017998	2.637572
SalEn.2_MW08801_1-220_NEs	0.180794	2.220428	1.183765	0.000000	2.108166	1.714377	1.637586	2.831522	1.635865	1.140165	1.069257	1.722975	1.336082	1.777594	2.231440	2.225501	0.007626	1.291402	1.274822	1.089682	1.768264	1.157541	1.562382	1.284730	1.904035	2.540792	3.051084	1.953567	1.220581	1.220263	1.651003	1.714377	3.234163	3.548279	1.274822	0.164911	1.116964	2.196389	0.164588	2.195821	2.283311	2.225501	1.116964	0.168439	1.666687	3.168793	1.581885	2.118980	1.916188	1.069257	2.273967	1.119050	2.230191	0.173470	2.189592	2.582627	1.314869	1.940048	3.358251	1.651003	2.671821	1.764000	2.582627	1.757469	2.237978	2.880817	2.583261	2.561941	1.263334	1.917996	2.225501	0.173470	3.289165	0.001520	1.735236	1.120678	1.633723	1.162717	3.345744	2.927433	1.926339	1.499616	1.341910	1.757469	1.127868	0.240009	1.338574	1.334236	1.116964	3.312140	2.583261	1.581885	1.753699	1.999882	2.288084	2.161167	1.330072	1.651003	0.000000	0.181766	1.352837	2.671821	1.584563	1.491110	2.239913	1.314869	1.296039	1.303425	1.687645	0.000000	1.982085	2.279244
CitRo.1_13771_1-222_NEs	2.055871	2.300843	2.566304	2.108166	0.000000	2.422914	2.246767	2.682571	2.196609	2.433761	2.689352	1.975335	1.975133	0.874976	0.899302	0.904144	2.107018	1.945783	2.133631	2.662574	0.874589	2.558162	2.177791	1.945783	0.934250	2.748208	0.888840	0.822027	2.813727	1.795336	2.270894	2.422914	2.261908	2.495183	2.133631	2.196135	2.602860	2.278199	2.251589	0.870189	2.349067	0.899302	2.602860	2.282710	2.289048	2.231463	2.210981	0.920395	0.926582	2.699080	2.287918	2.592552	0.904591	2.215912	1.094321	2.796378	1.975133	0.945187	2.983606	2.270894	2.781904	0.878600	2.781904	0.874976	1.089788	0.909089	2.987835	2.291238	2.669293	2.385661	0.899302	2.215912	3.035340	2.108166	2.338387	2.663248	2.293891	2.502569	2.983606	2.691601	0.943440	1.894717	2.092624	0.874976	2.823618	2.305578	2.059146	2.034579	2.602860	3.042900	2.995079	2.210981	2.311973	0.962245	1.089477	0.863897	2.039250	2.270894	2.108166	2.066217	2.048020	2.781904	2.212426	1.903555	2.316592	1.975133	1.972358	2.920878	2.422914	2.108166	2.706688	1.082825
SalEn.3_1564_1-215_NEs	1.755160	2.029049	1.453589	1.714377	2.422914	0.000000	1.814504	3.538277	1.876210	1.452696	1.501905	1.896457	1.894039	2.138083	2.778493	2.749456	1.719782	1.869095	2.061296	1.499793	2.135972	1.438693	1.984671	1.869095	2.614415	2.404751	2.382376	2.450074	2.514837	2.096986	1.368207	0.000000	2.816536	2.826438	2.061296	1.642224	1.630570	2.011805	1.677263	2.333446	2.454031	2.749456	1.630570	1.675911	1.361838	2.863198	1.964160	2.194390	2.559400	1.508889	2.003035	1.623317	2.749456	1.665443	2.145030	2.422077	1.857407	2.529517	2.240563	1.368207	2.578639	2.099385	2.444223	2.151970	2.111086	2.351858	2.724498	2.197349	2.536906	1.904766	2.749456	1.665443	3.330766	1.714377	0.010731	1.628428	1.362454	1.465863	2.240563	3.544883	2.528233	2.016085	2.092340	2.151970	1.591326	1.867690	2.054110	2.074943	1.630570	3.392392	2.724498	1.964160	0.021685	2.627546	2.662845	2.341257	2.054517	1.368207	1.714377	1.747565	2.070421	2.578639	2.018510	2.024181	2.028036	1.857407	2.134718	2.070610	0.000000	1.714377	2.492608	2.603068
KlePn.2_23391_1-218_NEs	1.458273	2.608804	1.383956	1.637586	2.246767	1.814504	0.000000	2.844580	0.056204	1.364794	1.189147	1.466615	1.673136	2.443058	3.045056	3.016471	1.645291	1.682478	1.664760	1.330593	2.414143	1.406537	1.395012	1.682478	2.525891	2.579518	2.651253	2.237718	1.268202	1.621494	1.619546	1.814504	2.742082	3.027685	1.664760	1.430682	1.485739	2.647014	1.432071	2.208184	2.491759	3.016471	1.485739	1.437268	1.627870	2.899987	1.377458	2.091984	2.490298	1.189147	2.605436	1.471518	3.024097	1.427565	2.197400	2.623640	1.645425	2.436583	1.930809	1.619546	2.555218	2.380288	2.614667	2.422183	2.157625	2.516931	2.383080	2.330523	1.342647	1.678297	3.016471	1.427565	2.341265	1.636663	1.823324	1.470497	1.603465	1.358815	1.949017	2.853173	2.445072	1.262514	1.705302	2.422183	1.259499	1.465224	1.398951	1.661161	1.485739	2.385719	2.392386	1.377458	1.865346	2.510063	2.765275	2.198677	1.397370	1.619546	1.628032	1.448889	1.687675	2.567058	1.462106	1.269260	2.605614	1.645425	1.656181	2.415335	1.822291	1.628032	2.039533	2.764265
KlePn.1_04631_1-272_NEs	2.709173	2.602325	2.342175	2.831522	2.682571	3.538277	2.844580	0.000000	2.735228	2.335281	2.350163	2.366777	2.446646	1.810930	2.487300	2.515653	2.763151	2.408171	2.095359	2.293789	1.734992	2.346639	2.602893	2.398177	1.848834	2.340278	2.037575	1.772376	2.064037	2.469218	3.850253	3.538277	3.255324	3.028805	2.095359	3.149324	2.359444	2.648924	3.047092	1.798846	3.169221	2.515653	2.359444	2.989219	3.850771	3.473757	2.562590	1.965062	1.801929	2.394509	2.534594	2.340382	2.497355	2.965795	2.284712	2.396032	2.417031	1.876111	2.844155	3.743039	2.261250	1.827592	2.385108	1.813819	2.394491	1.937691	2.620956	2.633234	2.038878	2.268189	2.515653	2.965795	2.857108	2.743027	3.434286	2.326244	3.935109	2.305196	2.854508	0.002485	1.851365	2.603698	2.121918	1.813819	2.001269	3.056632	3.277380	2.113436	2.318638	2.928026	2.636740	2.562590	3.687231	1.840618	2.160037	1.801705	3.337311	3.850253	2.753045	2.627448	2.139814	2.317353	2.501691	2.686476	2.545210	2.417031	2.452528	3.098182	3.640474	2.753045	2.680012	2.186380
KlePn.1_04902_1-220_NEs	1.428593	2.608615	1.320388	1.635865	2.196609	1.876210	0.056204	2.735228	0.000000	1.288709	1.167382	1.425559	1.716244	2.437922	2.933584	2.907679	1.643379	1.718152	1.558625	1.305549	2.411079	1.326349	1.402143	1.718152	2.493732	2.689295	2.626937	2.265887	1.260325	1.528535	1.612237	1.876210	3.150846	2.909759	1.558625	1.445797	1.414920	2.646327	1.448278	2.249528	2.535925	2.907679	1.414920	1.437821	1.611014	3.370290	1.370506	2.085720	2.461752	1.167382	2.596086	1.415354	2.908447	1.427984	2.159260	2.735083	1.687383	2.394958	1.959980	1.612237	2.628105	2.377228	2.726575	2.417756	2.147364	2.479417	2.189856	2.349124	1.323784	1.621505	2.907679	1.427984	2.269756	1.634953	1.898319	1.400615	1.596349	1.289689	1.977981	2.822967	2.425830	1.190708	1.590369	2.417756	1.212426	1.525833	1.348496	1.534310	1.414920	2.310566	2.199051	1.370506	1.943916	2.486314	2.659843	2.239594	1.359615	1.612237	1.626522	1.419109	1.574229	2.640237	1.469461	1.197136	2.596552	1.687383	1.517867	2.342195	1.883867	1.626522	2.094927	2.660172
EscCo.51918_1-222	1.064390	1.839590	0.019729	1.140165	2.433761	1.452696	1.364794	2.335281	1.288709	0.000000	0.198271	1.631703	1.284362	2.213631	2.048134	2.071057	1.137129	1.270388	1.275844	0.198439	2.229586	0.024289	1.367519	1.281956	2.154134	2.123901	2.598301	2.322159	1.343286	1.180973	1.461548	1.452696	2.026574	2.473501	1.275844	1.068143	0.216758	1.824997	1.068341	2.382581	2.441536	2.071057	0.216758	1.086845	1.442058	2.059192	1.404245	2.042537	2.133512	0.200223	1.881729	0.218791	2.083125	1.077050	1.856766	2.139985	1.275926	2.170177	2.968955	1.461548	2.244104	2.230773	2.152908	2.184490	1.861154	2.391631	2.056911	2.008304	1.299727	1.699593	2.071057	1.077050	2.483210	1.137780	1.438779	0.220446	1.454856	0.019711	2.976959	2.380474	2.070928	1.404405	1.269465	2.184490	0.228347	1.117905	1.364095	1.263240	0.216758	2.564757	2.084849	1.404245	1.439076	2.155808	2.481655	2.351916	1.350289	1.461548	1.132155	1.051501	1.271725	2.265486	1.362691	1.405216	1.831210	1.275926	1.349615	1.876429	1.461040	1.132155	2.010036	2.524161
