EscCo.1_01677_2-491_NEs	0.000000	1.180179	1.320494	1.353403	1.232496	1.092321	1.166802	0.017868	1.463662	1.271013	1.077358	1.071030	1.245670	1.191501	1.105557	1.157003	1.432721	1.272172	1.222865	1.201515	1.136766	1.336968	2.112791	1.168755	1.164446	1.085723	2.180831	0.569901	0.605207	1.286830	0.015782	1.133325	1.122027	1.162510	1.174983	1.082627	1.461686	1.074524	1.405880	0.010928	1.096152	2.282170	1.180179	1.344562	0.589222	0.611314	1.142413	1.320494	1.353403	1.136114	1.316000	1.222693	1.197109	1.027083	2.103908	1.326215	1.301304	1.090728	1.417488	1.207282	1.279452	1.457889	0.441386	0.380027	1.272172	1.362395	1.307422	1.180179	2.103908	1.112254	1.284119	1.246232	1.146657	1.112254	0.568962	0.612069	1.286830	1.224380	2.108449	1.078650	1.268348	2.305175	1.125786	1.057023	1.264213	1.111385	1.065439	1.403638	1.104572	1.262746	1.084079	1.185490
SalEn.4_38661_2-489_BeL	1.180179	0.000000	0.781215	0.972177	0.770533	0.983932	1.053056	1.188757	1.196955	1.023024	0.164587	1.023590	1.031442	0.008224	0.976582	1.049811	1.124871	0.872858	0.793432	0.924915	1.205287	1.002326	2.133208	0.983721	0.951769	0.917083	2.159420	1.175196	0.956980	0.893642	1.179123	0.148855	0.177376	0.954139	0.947723	0.927275	1.183440	1.199955	1.052077	1.173381	0.182441	2.369494	0.000000	1.196623	1.130695	1.029049	1.112412	0.781215	0.972177	1.207225	0.998944	0.797311	0.935583	0.919999	2.141993	0.792318	0.960679	1.203909	1.058984	0.882479	0.899888	1.119667	1.410332	1.137428	0.874103	0.790767	1.000270	0.000000	2.141993	0.175755	0.899779	0.739945	0.946681	0.176601	1.190765	1.123855	0.891548	0.769422	2.142173	0.971503	0.982248	2.172235	0.179294	1.015046	1.109298	0.800209	1.220214	1.026936	0.990146	0.973216	0.924641	0.012374
EscCo.51900_1-245	1.320494	0.781215	0.000000	0.012374	0.868276	1.159581	1.159581	1.325808	1.267318	0.967636	0.836549	1.205133	1.205133	0.781215	1.169599	1.169599	1.018161	0.966828	0.246140	0.246140	1.062810	2.714898	2.148896	0.947663	0.920971	0.895398	2.168708	1.190979	2.596423	0.973799	1.331746	0.788521	0.798402	0.929811	0.925542	0.843340	1.254784	1.280410	3.002753	1.314527	0.792140	3.379908	0.781215	1.211032	1.158028	2.969628	1.215995	0.001352	0.001352	1.071309	2.435600	0.248010	0.248010	0.965660	2.139699	0.009508	0.009508	1.234910	3.800746	1.092707	0.961866	1.022522	1.312994	2.252032	0.962894	0.021902	0.021902	0.781215	2.139699	0.794545	0.969813	0.174357	0.174357	0.794545	1.169487	5.951087	0.973799	0.874358	2.135477	1.235830	1.235830	2.215020	0.805267	1.194644	1.194644	0.851450	1.261221	5.514054	1.233361	1.233361	0.903839	0.784687
EscCo.51900_260-496	1.353403	0.972177	0.012374	0.000000	0.850318	0.850318	0.986023	1.376472	1.330610	1.121618	0.963379	0.963379	1.016582	0.957625	0.957625	0.988507	1.295973	1.161979	1.161979	0.293982	2.225773	1.390101	2.145797	1.181713	1.149755	0.857709	2.164713	2.164713	1.115956	1.170293	1.373594	0.959448	0.959748	1.149755	1.164540	0.979821	1.317172	1.317172	1.143424	1.357492	0.976583	2.193028	0.972177	1.267043	1.267043	1.102758	1.156618	1.156618	0.000000	1.958503	1.396794	1.396794	0.296365	0.889944	2.166273	2.166273	0.015647	0.015647	1.153945	1.107688	1.165197	1.323765	1.323765	1.283474	1.158262	1.158262	0.024336	0.972177	2.166273	0.962317	1.175376	1.175376	0.273937	0.966727	0.966727	1.193056	1.164392	0.850318	2.134821	2.134821	1.023044	2.258664	0.956057	0.956057	0.989779	1.026003	1.026003	1.159804	1.159804	1.016324	0.857709	0.952131
KlePn.1_02933_2-489_NEs	1.232496	0.770533	0.868276	0.850318	0.000000	0.859670	0.963777	1.217649	1.238376	1.013436	0.738631	0.925330	0.926902	0.763281	0.853179	0.956529	1.005834	0.769598	0.742016	0.743428	1.123503	1.071930	2.065187	0.936145	0.966499	0.790209	2.086282	1.081476	1.090105	0.796276	1.219537	0.734029	0.786982	0.964404	0.957132	0.790212	1.231380	1.061459	1.029753	1.241050	0.786786	2.374947	0.770533	1.253842	1.061563	1.130039	1.013308	0.864475	0.850318	1.111924	1.050792	0.748988	0.751839	0.878312	2.056041	0.861000	0.846242	1.063225	1.036227	0.937227	0.790766	0.999324	1.234706	1.152748	0.768869	0.870828	0.858556	0.770533	2.056041	0.787832	0.787300	0.801919	0.837325	0.787832	1.044450	1.152710	0.798036	0.002744	2.061434	0.932368	0.944497	2.084279	0.785346	0.914610	0.916745	0.814792	1.079272	1.033165	0.942080	0.932728	0.792875	0.775964
KlePn.1_02099_1-242_NEs	1.092321	0.983932	1.159581	0.850318	0.859670	0.000000	0.775964	1.080825	1.149557	1.277521	0.911965	0.179996	0.179996	0.983932	0.009787	0.009787	0.938001	1.211455	1.188894	1.188894	1.034506	1.582218	1.858299	1.147764	1.267584	0.936928	1.931010	1.165811	0.415466	1.172959	1.076331	0.902781	0.983641	1.261984	1.248329	0.921505	1.145173	1.118213	1.762132	1.083580	1.004900	3.884616	0.983932	1.178433	1.134150	1.134150	0.979046	1.159581	1.159581	1.048322	1.293072	1.188894	1.188894	1.034182	1.868602	1.159729	1.159729	1.121167	2.140455	1.193569	1.187384	0.948900	1.373581	0.613855	1.206158	1.176918	1.176918	0.983932	1.868602	0.983744	1.183839	1.166272	1.166272	0.983744	1.196645	2.110129	1.172959	0.865817	1.902630	0.225751	0.225751	2.099736	0.998066	0.179736	0.179736	1.010042	1.107642	1.888427	0.210906	0.210906	0.930198	0.983450
KlePn.1_02099_268-493_NEs	1.166802	1.053056	1.159581	0.986023	0.963777	0.775964	0.000000	1.164167	1.277889	1.090450	1.031988	1.031988	0.226526	1.054917	1.054917	0.007492	1.077785	1.066670	1.066670	0.829354	3.597445	1.285796	1.963745	1.252242	1.187857	0.839069	2.133176	2.133176	0.922676	1.314945	1.131314	1.047027	1.170659	1.187857	1.131443	0.958427	1.282357	1.282357	1.337651	1.180980	1.169584	2.202489	1.053056	1.268626	1.268626	0.945344	1.188647	1.188647	0.986023	3.138347	1.304119	1.304119	0.826933	0.896988	1.999880	1.999880	0.990135	0.990135	1.371072	1.355011	1.344887	1.081649	1.081649	1.004672	1.063265	1.063265	0.997073	1.053056	1.999880	1.166448	1.319651	1.319651	0.831606	1.166448	1.166448	0.954419	1.314945	0.963777	1.963452	1.963452	0.239577	2.136050	1.153793	1.153793	0.228841	1.155178	1.155178	1.331315	1.331315	0.235297	0.839069	1.043419
EscCo.2_5080_2-491_NEs	0.017868	1.188757	1.325808	1.376472	1.217649	1.080825	1.164167	0.000000	1.466933	1.257452	1.082901	1.065645	1.238213	1.200094	1.093848	1.154349	1.438045	1.277153	1.227985	1.193601	1.130673	1.389645	2.086306	1.170445	1.153185	1.100871	2.177102	0.572799	0.622060	1.286278	0.020691	1.128988	1.117161	1.151295	1.158354	1.102660	1.464943	1.079112	1.411466	0.019258	1.091445	2.290427	1.188757	1.349739	0.592170	0.622428	1.172490	1.325808	1.376472	1.130073	1.367347	1.227813	1.189229	1.045659	2.077383	1.319288	1.329328	1.095346	1.436701	1.228242	1.284760	1.463380	0.445099	0.375619	1.277153	1.355371	1.321160	1.188757	2.077383	1.107443	1.283561	1.246053	1.139764	1.107443	0.574976	0.617032	1.286278	1.209674	2.086801	1.083334	1.299873	2.346554	1.120881	1.045965	1.254861	1.136019	1.070014	1.409199	1.098995	1.268099	1.099182	1.194074
KlePn.1_03060_1-494_NEs	1.463662	1.196955	1.267318	1.330610	1.238376	1.149557	1.277889	1.466933	0.000000	1.325442	1.200200	1.235304	1.511836	1.205250	1.170042	1.280170	1.182394	1.153734	1.204976	1.165605	1.154781	1.525969	2.012922	1.309743	1.324209	1.030212	1.925386	0.873727	1.472423	1.213799	1.453919	1.150864	1.264175	1.335316	1.307018	1.063970	0.006179	1.422579	1.239345	1.489003	1.298702	2.737027	1.196955	0.229909	0.871456	1.467173	1.210262	1.262119	1.330610	1.156160	1.494606	1.204976	1.168821	1.025032	2.002359	1.273617	1.324657	1.423978	1.254962	1.394987	1.233410	1.189554	1.158342	1.490185	1.144846	1.291130	1.290370	1.196955	2.002359	1.266715	1.213876	1.218854	1.153855	1.266715	0.993865	1.589454	1.213799	1.236213	2.011199	1.296852	1.547743	2.544856	1.269805	1.154920	1.424647	1.094005	1.476317	1.244708	1.302847	1.534925	1.036509	1.196691
EntCo.1_05210_2-505_NEs	1.271013	1.023024	0.967636	1.121618	1.013436	1.277521	1.090450	1.257452	1.325442	0.000000	1.018838	1.234520	1.211082	1.026861	1.290339	1.105761	1.268935	1.013865	1.062684	1.097719	1.186778	1.232488	2.403797	0.192232	0.213196	1.014930	2.427692	1.343414	1.288267	1.016850	1.279169	1.070447	1.034829	0.215126	0.210528	1.001438	1.326997	1.189818	1.064858	1.271036	1.019696	2.755477	1.023024	1.341848	1.312335	1.304617	1.146080	0.967636	1.121618	1.188055	1.228401	1.062684	1.110401	0.957169	2.398849	0.976301	1.132240	1.177926	1.064578	1.115485	1.013347	1.284666	1.114355	1.433931	1.006089	0.971059	1.125844	1.023024	2.398849	1.033173	1.007520	0.928849	1.065079	1.033173	1.280792	1.240301	1.014439	1.018993	2.331047	1.144066	1.160266	2.411965	1.035400	1.236604	1.100388	1.029889	1.178426	1.057517	1.150703	1.196899	1.020620	1.022568
EntCo.1_04350_2-489_BeL	1.077358	0.164587	0.836549	0.963379	0.738631	0.911965	1.031988	1.082901	1.200200	1.018838	0.000000	0.978690	1.024772	0.163569	0.905402	1.024036	1.048590	0.835251	0.804965	0.898813	1.327554	1.039017	1.992254	1.016858	1.015597	0.876847	2.008360	1.050456	0.978283	0.907127	1.092463	0.135794	0.163966	1.018277	1.015154	0.889426	1.188943	1.143546	1.105777	1.077545	0.165579	2.332053	0.164587	1.105256	1.031999	1.059325	1.062754	0.836549	0.963379	1.329952	1.028041	0.801348	0.909163	0.932016	1.996283	0.829347	0.953406	1.130829	1.137601	0.929965	0.907926	1.044568	1.423960	1.104628	0.840224	0.850634	0.991252	0.164587	1.996283	0.163034	0.897408	0.776946	0.897614	0.163866	1.062484	1.095603	0.909052	0.741083	1.991089	0.951402	0.959505	2.102280	0.164155	0.940222	1.100410	0.811733	1.148874	1.093927	0.969620	0.970647	0.884046	0.167785
CitRo.1_32891_1-242_NEs	1.071030	1.023590	1.205133	0.963379	0.925330	0.179996	1.031988	1.065645	1.235304	1.234520	0.978690	0.000000	0.167785	1.023590	0.180490	0.180490	1.035544	1.199272	1.232340	1.232340	1.102299	1.623025	1.916595	1.147741	1.274843	0.998002	2.039318	1.191886	0.188659	1.169788	1.050319	0.992334	1.022069	1.269200	1.266718	0.949281	1.222159	1.152010	2.140959	1.057325	1.049063	4.476582	1.023590	1.250192	1.209772	1.209772	1.022461	1.205133	1.205133	1.117013	1.747490	1.232340	1.232340	0.963458	1.928053	1.194106	1.194106	1.166037	2.545275	1.205337	1.164902	1.029095	1.456955	1.087232	1.205177	1.190151	1.190151	1.023590	1.928053	1.022181	1.153863	1.204855	1.204855	1.022181	1.157835	5.951087	1.169788	0.936117	1.939325	0.181483	0.181483	2.091437	1.037297	0.158661	0.158661	1.029436	1.146325	2.120824	0.174377	0.174377	1.005409	1.041968
