SalEn.10436_1-132_NEs	0.000000	1.534304	0.301553	0.007623	1.458719	0.297899	0.202436	1.426732	1.402762	0.180873	0.002530	0.202436	1.430261	0.233593	1.402762	0.213327	0.002530	1.544809	1.406750	1.402762	1.442501	0.002530	1.541738	0.202436	1.446026
CitRo.1_07301_1-134_NEs	1.534304	0.000000	1.309045	1.494289	0.157358	1.321072	1.451606	0.108315	0.105273	1.313818	1.520855	1.451606	0.148215	1.376712	0.105273	1.515946	1.520855	0.184829	0.105273	0.105273	0.148215	1.520855	0.184829	1.451606	0.148215
KlePn.1_02757_1-132_NEs	0.301553	1.309045	0.000000	0.302163	1.331837	0.002526	0.297785	1.322854	1.302616	0.263041	0.297866	0.297785	1.285925	0.300891	1.302616	0.309628	0.297866	1.362400	1.327392	1.302616	1.296759	0.297866	1.336677	0.297785	1.320469
SalEn.52406_1-132_NEs	0.007623	1.494289	0.302163	0.000000	1.423325	0.298500	0.198840	1.389517	1.366481	0.171107	0.010178	0.198840	1.395114	0.227265	1.366481	0.209652	0.010178	1.504707	1.370667	1.366481	1.407136	0.010178	1.501364	0.198840	1.410865
EscCo.4_03258_1-135_NEs	1.458719	0.157358	1.331837	1.423325	0.000000	1.343245	1.430541	0.162051	0.158733	1.257765	1.446537	1.430541	0.010005	1.368555	0.158733	1.440487	1.446537	0.119899	0.157430	0.158733	0.007494	1.446537	0.120878	1.430541	0.007439
KlePn.2_08941_1-132_NEs	0.297899	1.321072	0.002526	0.298500	1.343245	0.000000	0.294102	1.322854	1.302616	0.259549	0.294225	0.294102	1.297153	0.297204	1.302616	0.305896	0.294225	1.362400	1.327392	1.302616	1.308025	0.294225	1.336677	0.294102	1.331837
EscCo.3_0496_1-132_NEs	0.202436	1.451606	0.297785	0.198840	1.430541	0.294102	0.000000	1.362644	1.340415	0.204711	0.199215	0.000000	1.390044	0.232489	1.340415	0.025725	0.199215	1.485147	1.356855	1.340415	1.402139	0.199215	1.468294	0.000000	1.417971
SalEn.52132_1-134_NEs	1.426732	0.108315	1.322854	1.389517	0.162051	1.322854	1.362644	0.000000	0.002495	1.298520	1.413763	1.362644	0.158992	1.266583	0.002495	1.421337	1.413763	0.188726	0.002495	0.002495	0.158992	1.413763	0.188726	1.362644	0.158992
SalEn.4_08011_1-134_NEs	1.402762	0.105273	1.302616	1.366481	0.158733	1.302616	1.340415	0.002495	0.000000	1.278220	1.390023	1.340415	0.155690	1.246314	0.000000	1.397275	1.390023	0.185237	0.000000	0.000000	0.155690	1.390023	0.185237	1.340415	0.155690
CitRo.1_04981_1-133_NEs	0.180873	1.313818	0.263041	0.171107	1.257765	0.259549	0.204711	1.298520	1.278220	0.000000	0.177709	0.204711	1.242215	0.210019	1.278220	0.220463	0.186305	1.402684	1.294164	1.278220	1.253137	0.177709	1.386616	0.213491	1.268518
