EscCo.2_1591_1-483_NEs	0.000000	1.654309	0.000687	1.839273	0.231544	1.831189	1.659186	1.652384	1.793923	1.790238	1.834112	1.792493	0.026601	2.117507	1.800405	1.902982	1.920384	1.651014	0.328444	1.729268	2.177178	1.649805	1.793923	2.177178	1.975414	2.177178	1.760277	1.760277	0.499500	1.839273	1.815325	1.636298	1.840290	1.843932	1.789558	1.750544	1.838098	1.819987	1.839273	0.013170	0.330261	1.793923	1.895001	1.864078	2.179041	1.794510
EscCo.44323_1-486	1.654309	0.000000	1.650706	0.649993	1.671934	0.616711	0.002760	0.596808	0.334129	0.671002	0.694671	0.898921	1.648550	1.498676	1.441040	0.602464	0.685396	0.003450	1.663719	0.600111	0.850737	0.020212	0.334129	0.850737	1.535420	0.850737	0.669789	0.669789	1.790379	0.649993	0.333369	0.595341	0.570300	0.694657	0.332038	0.668406	0.653433	0.611562	0.649993	1.665076	1.675990	0.334129	0.688667	0.651652	0.853819	1.433815
EscCo.41521_1-483	0.000687	1.650706	0.000000	1.835319	0.230631	1.827285	1.655561	1.652384	1.790188	1.790238	1.834112	1.792493	0.025892	2.113105	1.796223	1.907808	1.920384	1.647394	0.327411	1.729268	2.177178	1.653998	1.790188	2.177178	1.971130	2.177178	1.760277	1.760277	0.498241	1.835319	1.811586	1.636298	1.836404	1.843932	1.785820	1.750544	1.834125	1.816119	1.835319	0.013869	0.329227	1.790188	1.895001	1.860098	2.179041	1.790349
SalEn.3_1438_1-488_NEs	1.839273	0.649993	1.835319	0.000000	1.960370	0.356004	0.654077	0.702260	0.709627	0.724010	0.338225	0.912091	1.825493	1.611529	1.605716	0.333416	0.340285	0.652098	1.844416	0.706407	0.942583	0.662799	0.712063	0.942583	1.660682	0.942583	0.726401	0.726401	1.953558	0.000000	0.719036	0.700628	0.270903	0.338213	0.709627	0.729670	0.751858	0.353017	0.000000	1.835089	1.852832	0.709627	0.339922	0.006879	0.941726	1.610546
CitRo.1_15221_1-483_NEs	0.231544	1.671934	0.230631	1.960370	0.000000	1.768894	1.677258	1.640781	1.848795	1.966178	1.911406	1.770479	0.243514	2.078392	1.940506	1.962781	1.973185	1.668504	0.292447	1.731891	2.060618	1.645828	1.848795	2.060618	1.976749	2.060618	1.941624	1.941624	0.473759	1.960370	1.876871	1.628376	1.837627	1.904540	1.848970	1.930224	1.866325	1.749626	1.960370	0.243966	0.293233	1.848795	1.930886	1.983074	2.074542	1.943130
KlePn.2_21441_1-487_NEs	1.831189	0.616711	1.827285	0.356004	1.768894	0.000000	0.619330	0.592871	0.621007	0.718759	0.416345	0.889923	1.839067	1.565325	1.473020	0.335887	0.417139	0.613039	1.899460	0.639249	0.887948	0.618780	0.624568	0.887948	1.431417	0.887948	0.703984	0.703984	2.042335	0.356004	0.622184	0.590381	0.307011	0.419173	0.621007	0.711952	0.694422	0.006937	0.356004	1.852816	1.903965	0.621007	0.422532	0.357319	0.889315	1.486188
EscCo.1_04787_1-487_NEs	1.659186	0.002760	1.655561	0.654077	1.677258	0.619330	0.000000	0.600795	0.337472	0.672654	0.699582	0.893536	1.653346	1.506863	1.448999	0.607428	0.690231	0.002069	1.677701	0.600833	0.854967	0.018762	0.337472	0.854967	1.527845	0.854967	0.673119	0.673119	1.794962	0.654077	0.336711	0.599323	0.576564	0.699568	0.335373	0.670054	0.652640	0.614175	0.654077	1.670040	1.690129	0.337472	0.693530	0.655741	0.858059	1.441701
KlePn.1_03975_1-488_NEs	1.652384	0.596808	1.652384	0.702260	1.640781	0.592871	0.600795	0.000000	0.655685	0.403895	0.728889	0.899960	1.634692	1.475262	1.378239	0.619536	0.741243	0.595721	1.709320	0.328570	0.825870	0.591449	0.657692	0.825870	1.357445	0.825870	0.405155	0.405155	1.768681	0.702260	0.647199	0.002074	0.623085	0.728843	0.657246	0.400493	0.316527	0.590957	0.702260	1.660484	1.698609	0.655685	0.719335	0.708444	0.821108	1.374013
SalEn.3_3110_1-490_NEs	1.793923	0.334129	1.790188	0.709627	1.848795	0.621007	0.337472	0.655685	0.000000	0.669987	0.701621	0.881051	1.763195	1.416513	1.459528	0.623846	0.704594	0.334271	1.833063	0.640490	0.887282	0.337637	0.000000	0.887282	1.404265	0.887282	0.666672	0.666672	1.874342	0.709627	0.015810	0.654113	0.620529	0.700024	0.003412	0.674659	0.689877	0.615921	0.709627	1.825170	1.836367	0.000000	0.695399	0.699733	0.882429	1.477069
EscCo.1_02423_1-488_NEs	1.790238	0.671002	1.790238	0.724010	1.966178	0.718759	0.672654	0.403895	0.669987	0.000000	0.736233	0.861552	1.769169	1.501093	1.429176	0.655090	0.728900	0.669904	1.870659	0.350439	0.850574	0.664285	0.674213	0.850574	1.483174	0.850574	0.014422	0.014422	1.792912	0.724010	0.663145	0.403891	0.696459	0.736187	0.668347	0.027731	0.334594	0.716699	0.724010	1.783136	1.870384	0.669987	0.726760	0.721635	0.845911	1.428613
