SalEn.50371_1-344_NEs	0.000000	0.247945	0.009767	0.278574	0.208996	0.009767	0.010740	0.009767	0.208996	0.281626	0.186727	0.208945	0.208996
EntCo.1_37960_1-344_NEs	0.247945	0.000000	0.245847	0.241568	0.259870	0.245847	0.248333	0.245847	0.259870	0.244449	0.232568	0.266122	0.259870
SalEn.4_25061_1-344_NEs	0.009767	0.245847	0.000000	0.283476	0.209216	0.000000	0.006815	0.000000	0.209216	0.286554	0.185614	0.209165	0.209216
KlePn.2_34701_1-344_NEs	0.278574	0.241568	0.283476	0.000000	0.293711	0.283476	0.284587	0.283476	0.293711	0.003908	0.246307	0.299300	0.293711
EscCo.42477_1-344_BeL	0.208996	0.259870	0.209216	0.293711	0.000000	0.209216	0.205157	0.209216	0.000000	0.293964	0.224393	0.006792	0.000000
SalEn.2_MW25061_1-344_NEs	0.009767	0.245847	0.000000	0.283476	0.209216	0.000000	0.006815	0.000000	0.209216	0.286554	0.185614	0.209165	0.209216
SalEn.12467_1-344_NEs	0.010740	0.248333	0.006815	0.284587	0.205157	0.006815	0.000000	0.006815	0.205157	0.287667	0.187943	0.205107	0.205157
SalEn.3_2451_1-344_NEs	0.009767	0.245847	0.000000	0.283476	0.209216	0.000000	0.006815	0.000000	0.209216	0.286554	0.185614	0.209165	0.209216
EscCo.2_2582_1-344_NEs	0.208996	0.259870	0.209216	0.293711	0.000000	0.209216	0.205157	0.209216	0.000000	0.293964	0.224393	0.006792	0.000000
KlePn.1_03768_1-344_NEs	0.281626	0.244449	0.286554	0.003908	0.293964	0.286554	0.287667	0.286554	0.293964	0.000000	0.243392	0.298186	0.293964
CitRo.1_24261_1-344_NEs	0.186727	0.232568	0.185614	0.246307	0.224393	0.185614	0.187943	0.185614	0.224393	0.243392	0.000000	0.225654	0.224393
EscCo.3_01251_1-344_NEs	0.208945	0.266122	0.209165	0.299300	0.006792	0.209165	0.205107	0.209165	0.006792	0.298186	0.225654	0.000000	0.006792
EscCo.1_02760_1-344_BeL	0.208996	0.259870	0.209216	0.293711	0.000000	0.209216	0.205157	0.209216	0.000000	0.293964	0.224393	0.006792	0.000000
