SalEn.2_MW35761_1-352_NEs	0.000000	1.940701	1.971290	1.806330	2.589980	2.511170	0.009620	1.913632	2.533384	0.308871	2.455533	2.043015	2.260504	1.899680	1.787035	2.546452	1.787035	2.504292	1.802622	2.439948	1.966716	1.784366	2.212099	1.934579	1.646225	2.189743	0.000000	1.699443	0.269756	2.390211	0.312524	2.215850	2.205712	0.258545	1.786486	2.566232	2.212099	1.873420	2.228472	2.172823	2.228472	1.780843	0.000000	1.910867	0.260148	2.177625	1.940701	1.933837	1.971290	1.985398	2.571558	2.478593	1.981063	0.257011	2.546452	0.014587	2.546452	2.218180	1.892136	1.780162	2.689574	1.966716	1.940701	1.913632	1.870727	2.362029	1.940701	2.471020	1.913699
SalEn.2_MW14451_16-299_NEs	1.940701	0.000000	0.345297	1.308342	1.619766	1.600835	1.936945	1.752843	1.456961	2.036510	1.561407	1.679686	1.482619	1.780442	1.569992	1.456056	1.569992	1.593885	1.563356	1.507087	0.433034	1.309309	1.491594	1.503050	1.626550	2.289099	1.940701	1.552892	2.240452	1.664873	2.043255	1.652794	1.474078	2.265663	1.569992	1.469825	1.491594	1.756363	1.668074	2.315265	1.668074	1.588223	1.940701	1.498248	2.219194	1.492433	0.000000	0.010562	0.345297	0.353538	1.591760	1.593553	1.619522	2.240560	1.456056	1.891390	1.456056	1.740496	1.756936	1.556058	1.783715	0.433034	0.000000	1.752843	0.308154	1.657236	0.005853	1.585897	1.713169
EscCo.3_1679_4-285_NEs	1.971290	0.345297	0.000000	1.273361	1.574704	1.613972	1.966907	1.631344	1.512886	2.187075	1.359027	1.533407	1.206191	1.640147	1.661063	1.511982	1.661063	1.613972	1.667207	1.552888	0.450528	1.274459	1.223781	1.577438	1.711962	1.982075	1.971290	1.437898	2.093315	1.361421	2.179446	1.569136	1.176443	1.995347	1.661063	1.531003	1.223781	1.675692	1.582641	1.979072	1.582641	1.667150	1.971290	1.564525	2.008292	1.216179	0.345297	0.337937	0.000000	0.013014	1.598671	1.517520	1.492700	1.974131	1.511982	1.970749	1.511982	1.533403	1.634068	1.589555	1.791231	0.450528	0.345297	1.631344	0.308344	1.346333	0.341610	1.529486	1.560498
KlePn.2_39301_1-341_NEs	1.806330	1.308342	1.273361	0.000000	1.872364	1.871427	1.801360	1.743063	1.831327	1.826106	1.540950	1.385394	0.619126	1.703746	1.654883	1.830392	1.654883	1.871427	1.662627	1.861809	1.162930	0.003972	0.609822	1.732149	1.567707	2.317213	1.806330	1.441197	1.699677	1.469730	1.829411	1.941118	0.591301	1.667056	1.654883	1.817290	0.609822	1.729081	1.955721	2.305653	1.955721	1.641370	1.806330	1.717395	1.708487	0.611345	1.308342	1.312970	1.273361	1.267143	1.854722	1.676385	1.385111	1.654098	1.830392	1.789733	1.830392	1.966284	1.735112	1.593815	1.519066	1.162930	1.308342	1.743063	1.214595	1.480114	1.312970	1.664491	1.935976
EscCo.4_01095_1-390_NEs	2.589980	1.619766	1.574704	1.872364	0.000000	0.019006	2.633404	1.910372	0.214277	2.401696	1.402990	1.354704	1.793525	1.946809	1.696584	0.213134	1.696584	0.019878	1.710940	0.210940	1.832222	1.862559	1.788602	1.835339	1.912413	2.106754	2.613857	1.347588	2.372118	1.493946	2.326949	0.930056	1.841548	2.350167	1.703096	0.214444	1.788602	1.900442	0.933860	2.091456	0.931495	1.714451	2.613857	1.839185	2.392938	1.816038	1.619766	1.626709	1.574704	1.550305	0.017233	0.283423	1.383844	2.366591	0.213134	2.658217	0.213134	0.934638	1.869250	1.639168	1.731896	1.832222	1.619766	1.910372	1.535301	1.509324	1.619093	0.282194	0.798514
EscCo.3_2881_1-390_NEs	2.511170	1.600835	1.613972	1.871427	0.019006	0.000000	2.550648	1.898101	0.211365	2.415632	1.440768	1.365509	1.797824	1.940936	1.684097	0.209072	1.684097	0.000852	1.698379	0.216194	1.837679	1.861526	1.792838	1.830801	1.941290	2.130327	2.532878	1.342656	2.395362	1.504903	2.332507	0.934523	1.831752	2.379650	1.690677	0.211530	1.792838	1.888058	0.938365	2.121998	0.941216	1.701997	2.532878	1.834584	2.431791	1.804812	1.600835	1.607727	1.613972	1.589060	0.015506	0.284401	1.394715	2.396818	0.209072	2.570587	0.209072	0.944435	1.857072	1.662347	1.781173	1.837679	1.600835	1.898101	1.554260	1.520301	1.600174	0.283172	0.804572
SalEn.13410_1-351_NEs	0.009620	1.936945	1.966907	1.801360	2.633404	2.550648	0.000000	1.940649	2.506862	0.315333	2.430750	2.035540	2.264076	1.911274	1.809408	2.520058	1.809408	2.543696	1.825300	2.422885	1.947576	1.779632	2.216348	1.953968	1.632607	2.187938	0.009620	1.723916	0.272129	2.374062	0.317591	2.215752	2.210120	0.258210	1.808737	2.539020	2.216348	1.899219	2.228440	2.163201	2.228440	1.803178	0.009620	1.929990	0.259811	2.182286	1.936945	1.930150	1.966907	1.980795	2.613914	2.475314	1.974324	0.256678	2.520058	0.016532	2.520058	2.211173	1.919029	1.805187	2.646554	1.947576	1.936945	1.940649	1.881706	2.346236	1.936945	2.467809	1.939520
EscCo.3_0862_1-332_NEs	1.913632	1.752843	1.631344	1.743063	1.910372	1.898101	1.940649	0.000000	1.723788	1.996243	1.800855	1.854857	1.546549	0.038267	0.246516	1.708675	0.246516	1.890432	0.246719	1.879976	1.790834	1.766051	1.564894	0.335588	0.259625	1.727104	1.913632	1.665915	1.855184	1.804110	1.964641	1.935937	1.614054	1.844088	0.246516	1.726841	1.564894	0.016259	1.946553	1.747527	1.954124	0.246857	1.913632	0.333958	1.853345	1.569932	1.752843	1.758565	1.631344	1.649025	1.933296	1.962100	1.819664	1.853801	1.708675	1.929306	1.708675	1.989486	0.017333	0.279328	1.924086	1.790834	1.752843	0.002012	1.856363	1.795526	1.773423	1.966955	1.733832
SalEn.12659_1-390_NEs	2.533384	1.456961	1.512886	1.831327	0.214277	0.211365	2.506862	1.723788	0.000000	2.491002	1.389605	1.372817	1.827605	1.758152	1.549951	0.006852	1.549951	0.212478	1.550814	0.196092	1.784414	1.850633	1.801965	1.712064	1.932388	2.118116	2.536300	1.348569	2.384229	1.560512	2.390731	0.892699	1.823555	2.319650	1.556808	0.010314	1.801965	1.766413	0.896270	2.110663	0.898958	1.549889	2.536300	1.713946	2.356080	1.818818	1.456961	1.457728	1.512886	1.515016	0.204801	0.270079	1.382772	2.335414	0.006852	2.553747	0.006852	0.906780	1.727464	1.618126	1.588079	1.784414	1.456961	1.723788	1.539081	1.566288	1.467622	0.268902	0.794055
KlePn.1_02221_1-353_NEs	0.308871	2.036510	2.187075	1.826106	2.401696	2.415632	0.315333	1.996243	2.491002	0.000000	2.321357	1.861039	2.339642	2.038946	1.865049	2.464075	1.865049	2.408713	1.861626	2.173353	1.907120	1.817460	2.273120	1.830088	1.699106	2.035310	0.309992	1.751302	0.310281	2.389079	0.010601	2.227296	2.206841	0.306927	1.871640	2.523774	2.273120	2.026940	2.240449	2.028968	2.240449	1.866232	0.309992	1.840393	0.311268	2.284195	2.036510	2.043786	2.187075	2.187418	2.415455	2.370381	1.826685	0.305271	2.464075	0.314215	2.464075	2.197853	2.004926	1.672984	2.360066	1.907120	2.036510	1.996243	1.828542	2.409725	2.036510	2.405404	1.971054
