EscCo.1_04434_1-342_Ess	0.000000	0.326626	0.326626	0.326626	0.337261	0.015726	0.389076	0.322483	0.331618	0.399492	0.399509	0.015736	0.015726
SalEn.2_MW40961_1-342_Ess	0.326626	0.000000	0.000000	0.000000	0.319668	0.333368	0.410631	0.003913	0.008832	0.358779	0.361901	0.328634	0.333368
SalEn.4_40961_1-342_Ess	0.326626	0.000000	0.000000	0.000000	0.319668	0.333368	0.410631	0.003913	0.008832	0.358779	0.361901	0.328634	0.333368
SalEn.3_4081_1-342_Ess	0.326626	0.000000	0.000000	0.000000	0.319668	0.333368	0.410631	0.003913	0.008832	0.358779	0.361901	0.328634	0.333368
CitRo.1_37771_1-342_Ess	0.337261	0.319668	0.319668	0.319668	0.000000	0.334499	0.364513	0.318452	0.317218	0.366271	0.364713	0.337836	0.334499
EscCo.3_4236_1-342_Ess	0.015726	0.333368	0.333368	0.333368	0.334499	0.000000	0.386182	0.329194	0.338416	0.405431	0.405449	0.023748	0.000000
EntCo.1_27380_1-342_Ess	0.389076	0.410631	0.410631	0.410631	0.364513	0.386182	0.000000	0.409351	0.413061	0.378170	0.378187	0.386527	0.386182
SalEn.13926_1-342_Ess	0.322483	0.003913	0.003913	0.003913	0.318452	0.329194	0.409351	0.000000	0.006858	0.353814	0.356920	0.324478	0.329194
SalEn.53489_1-342_NEs	0.331618	0.008832	0.008832	0.008832	0.317218	0.338416	0.413061	0.006858	0.000000	0.360347	0.363475	0.333647	0.338416
KlePn.2_49701_1-342_Ess	0.399492	0.358779	0.358779	0.358779	0.366271	0.405431	0.378170	0.353814	0.360347	0.000000	0.003912	0.399460	0.405431
KlePn.1_01820_1-342_Ess	0.399509	0.361901	0.361901	0.361901	0.364713	0.405449	0.378187	0.356920	0.363475	0.003912	0.000000	0.399477	0.405449
EscCo.4_04523_1-342_Ess	0.015736	0.328634	0.328634	0.328634	0.337836	0.023748	0.386527	0.324478	0.333647	0.399460	0.399477	0.000000	0.023748
EscCo.53972_1-342	0.015726	0.333368	0.333368	0.333368	0.334499	0.000000	0.386182	0.329194	0.338416	0.405431	0.405449	0.023748	0.000000
