EntCo.1_23340_1-441_NEs	0.000000	1.280566	1.730162	0.832859	1.579792	1.593080	0.793637	1.488072	0.883709	1.730162	1.730162	0.814947	0.829688	1.297754	1.413256	0.833082	0.829688	0.871545	1.581016	0.790219	1.520974	1.488630	1.579792	0.826392	1.587893	0.884137	0.772595	1.740513	1.313958	1.290503	0.820783	0.784859	0.869970	1.313057	1.512342	0.773513	0.841185	1.602456	1.621341	1.730162	0.866865	1.500956	1.496008
KlePn.1_00490_1-441_NEs	1.280566	0.000000	1.758330	1.323906	1.781173	1.811599	1.219046	0.236822	1.485777	1.758330	1.758330	1.268216	1.326987	0.707912	0.159963	1.320293	1.326987	1.335987	1.782355	1.216946	0.262481	1.495205	1.781173	1.307169	1.780499	1.362396	1.349875	1.790636	0.409830	0.005350	1.271404	1.411362	1.318955	0.412449	1.500992	1.353165	1.318095	1.808714	1.813391	1.758330	1.318955	0.235486	0.239472
SalEn.4_42491_1-451_NEs	1.730162	1.758330	0.000000	1.769150	0.187118	0.241574	1.645895	1.988276	1.826132	0.000000	0.000000	1.431246	1.779645	2.000453	1.847118	1.757339	1.779645	1.793468	0.239285	1.656622	2.051279	1.909511	0.187118	1.717892	0.185125	1.791478	1.672989	0.012731	1.786768	1.770362	1.440407	1.688797	1.777468	1.792012	1.899092	1.682582	1.770778	0.182380	0.189078	0.000000	1.777468	2.022507	2.026890
SalEn.3_1251_1-451_NEs	0.832859	1.323906	1.769150	0.000000	1.649394	1.828869	0.919968	1.409411	0.391592	1.769150	1.769150	0.850671	0.000735	1.331665	1.385863	0.006643	0.000735	0.220599	1.847171	0.920522	1.487284	1.610291	1.649394	0.266349	1.677927	0.220264	0.281330	1.791964	1.383399	1.330241	0.852293	0.207531	0.223080	1.378911	1.618741	0.283018	0.005902	1.692378	1.706974	1.769150	0.221036	1.398114	1.376284
EscCo.3_4427_1-451_NEs	1.579792	1.781173	0.187118	1.649394	0.000000	0.256287	1.549514	2.003855	1.867905	0.187118	0.187118	1.476966	1.658464	2.016301	1.933566	1.661497	1.658464	1.701189	0.253220	1.563182	2.074967	2.070446	0.000000	1.667571	0.007426	1.682449	1.637347	0.185518	1.767586	1.795546	1.470366	1.659068	1.680534	1.763528	2.076529	1.633257	1.670231	0.008922	0.033954	0.187118	1.680534	2.017139	2.016056
KlePn.1_01981_1-450_NEs	1.593080	1.811599	0.241574	1.828869	0.256287	0.000000	1.564007	2.111978	2.045766	0.241574	0.241574	1.344496	1.817942	2.004586	1.867686	1.824532	1.817942	1.940237	0.011277	1.578177	2.111798	1.734599	0.256287	1.813380	0.255409	1.940349	1.715371	0.246944	1.856548	1.825569	1.342034	1.800617	1.951257	1.847445	1.761324	1.716914	1.842580	0.249028	0.255486	0.241574	1.951257	2.121929	2.137441
KlePn.2_02601_1-435_NEs	0.793637	1.219046	1.645895	0.919968	1.549514	1.564007	0.000000	1.323087	0.995620	1.645895	1.645895	0.692987	0.923558	1.150291	1.329603	0.931745	0.923558	0.900817	1.573644	0.003096	1.415725	1.279605	1.549514	0.888502	1.536457	0.930666	0.813877	1.668605	1.266575	1.227909	0.689189	0.873853	0.901491	1.270226	1.295835	0.814912	0.924499	1.533348	1.566412	1.645895	0.898123	1.316492	1.288957
EscCo.2_33040_1-441_NEs	1.488072	0.236822	1.988276	1.409411	2.003855	2.111978	1.323087	0.000000	1.385119	1.988276	1.988276	1.392582	1.402210	0.791698	0.240219	1.394396	1.402210	1.330097	2.137292	1.320631	0.269682	1.534197	2.003855	1.323756	1.972853	1.339318	1.483811	2.013343	0.509116	0.236932	1.396049	1.408767	1.317393	0.512280	1.514598	1.496036	1.395538	2.011812	2.028049	1.988276	1.317393	0.009886	0.014528
CitRo.1_07501_1-453_NEs	0.883709	1.485777	1.826132	0.391592	1.867905	2.045766	0.995620	1.385119	0.000000	1.826132	1.826132	0.897424	0.391323	1.571889	1.488496	0.395743	0.392861	0.404589	2.122765	0.999818	1.619781	1.876051	1.867905	0.417302	1.877382	0.408749	0.440641	1.809898	1.425072	1.513833	0.902508	0.421384	0.401159	1.431777	1.904931	0.442463	0.399376	1.897631	1.868157	1.826132	0.399687	1.378872	1.364040
SalEn.2_MW42491_1-451_NEs	1.730162	1.758330	0.000000	1.769150	0.187118	0.241574	1.645895	1.988276	1.826132	0.000000	0.000000	1.431246	1.779645	2.000453	1.847118	1.757339	1.779645	1.793468	0.239285	1.656622	2.051279	1.909511	0.187118	1.717892	0.185125	1.791478	1.672989	0.012731	1.786768	1.770362	1.440407	1.688797	1.777468	1.792012	1.899092	1.682582	1.770778	0.182380	0.189078	0.000000	1.777468	2.022507	2.026890
