KlePn.1_00630_1-258_NEs	0.000000	0.947263	1.373966	1.362477	0.965748	0.965748	0.980646	0.237272	1.736583	0.235835	0.239105	1.008975	1.702128	0.000000	0.932292	0.206481	0.971027	0.270765	1.008058	1.454415	1.349331	0.934956	0.255302	0.257163	0.942180	0.237272	1.683688	1.338757	1.462483	1.702120	0.938896	1.385421	0.932292	0.207002	0.237272	0.968363	0.954138	1.462483	0.257080	1.462483	1.447779
SalEn.50157_1-254_NEs	0.947263	0.000000	1.258007	1.213347	0.161052	0.161052	0.162770	1.014938	1.577035	1.017327	1.020222	0.194258	1.600341	0.947263	0.003950	0.929392	0.161217	0.996727	0.192605	1.200373	1.194234	0.003950	0.971480	0.980639	0.130627	1.014938	1.607936	1.240274	1.186081	1.600323	0.005274	1.256874	0.003950	1.010710	1.014938	0.161052	0.201008	1.186081	0.971480	1.186081	1.182585
EscCo.54324_1-257	1.373966	1.258007	0.000000	0.020961	1.218201	1.218201	1.225982	1.430571	1.403136	1.395315	1.423867	1.237543	1.431565	1.372897	1.263707	1.361554	1.232601	1.483501	1.219043	0.243801	0.000000	1.270700	1.439740	1.426330	1.246692	1.430571	1.452409	0.028916	0.243791	1.431565	1.274430	0.019626	1.263707	1.379770	1.430571	1.224999	1.206667	0.243791	1.439740	0.243791	0.245855
EscCo.4_04069_1-242_NEs	1.362477	1.213347	0.020961	0.000000	1.156130	1.156130	1.164445	1.370345	1.420212	1.334211	1.363363	1.195299	1.460032	1.361297	1.219342	1.292642	1.171241	1.402459	1.175953	0.245458	0.020870	1.226657	1.359879	1.346269	1.190626	1.370345	1.482902	0.033845	0.241700	1.460032	1.212888	0.018053	1.219342	1.325813	1.370345	1.163105	1.151143	0.240455	1.359879	0.241700	0.247655
EscCo.3_0109_1-254_NEs	0.965748	0.161052	1.218201	1.156130	0.000000	0.000000	0.006586	1.036816	1.619246	1.049804	1.042351	0.218476	1.636907	0.965748	0.162588	0.981840	0.011891	1.034804	0.220259	1.230602	1.153983	0.162588	1.004132	1.004091	0.153581	1.036816	1.645243	1.184907	1.235668	1.636892	0.159208	1.207167	0.162588	1.010744	1.036816	0.000000	0.213240	1.235668	1.004132	1.235668	1.231846
EscCo.50113_1-254	0.965748	0.161052	1.218201	1.156130	0.000000	0.000000	0.006586	1.036816	1.619246	1.049804	1.042351	0.218476	1.636907	0.965748	0.162588	0.981840	0.011891	1.034804	0.220259	1.230602	1.153983	0.162588	1.004132	1.004091	0.153581	1.036816	1.645243	1.184907	1.235668	1.636892	0.159208	1.207167	0.162588	1.010744	1.036816	0.000000	0.213240	1.235668	1.004132	1.235668	1.231846
EscCo.2_41630_1-255_NEs	0.980646	0.162770	1.225982	1.164445	0.006586	0.006586	0.000000	1.043664	1.593540	1.056690	1.049227	0.219150	1.610784	0.980646	0.164309	0.974851	0.011850	1.019974	0.220927	1.253882	1.162275	0.163549	0.990058	0.990018	0.155270	1.043664	1.618782	1.192823	1.259147	1.610766	0.160918	1.215036	0.164309	1.006009	1.043664	0.006559	0.206558	1.259147	0.990058	1.259147	1.255161
SalEn.2_MW36811_1-258_NEs	0.237272	1.014938	1.430571	1.370345	1.036816	1.036816	1.043664	0.000000	2.383720	0.009125	0.001296	1.114503	2.334391	0.236433	1.014041	0.202048	1.032258	0.230010	1.113491	1.500869	1.395280	1.012005	0.214128	0.215877	1.051232	0.000000	2.288718	1.428149	1.502559	2.324822	1.005539	1.450842	1.014041	0.152943	0.000000	1.034590	0.998147	1.502559	0.215812	1.502559	1.494543
EscCo.4_00731_1-254_NEs	1.736583	1.577035	1.403136	1.420212	1.619246	1.619246	1.593540	2.383720	0.000000	2.344170	2.383720	1.631555	0.017247	1.736583	1.583811	1.716539	1.610766	1.969687	1.624768	1.381831	1.383272	1.583811	1.942415	1.942415	1.616325	2.383720	0.015920	1.383525	1.403053	0.011908	1.592170	1.386881	1.583811	2.003774	2.383720	1.619246	1.670592	1.403053	1.942415	1.403053	1.389852
SalEn.53826_1-258_NEs	0.235835	1.017327	1.395315	1.334211	1.049804	1.049804	1.056690	0.009125	2.344170	0.000000	0.010437	1.116686	2.295993	0.234990	1.016430	0.201965	1.045131	0.230387	1.115677	1.471581	1.358398	1.014388	0.219623	0.217923	1.043210	0.009125	2.251369	1.392958	1.472764	2.286446	1.017911	1.415332	1.016430	0.153175	0.009125	1.047515	1.010215	1.472764	0.221317	1.472764	1.465086
SalEn.13515_1-258_NEs	0.239105	1.020222	1.423867	1.363363	1.042351	1.042351	1.049227	0.001296	2.383720	0.010437	0.000000	1.109620	2.334391	0.238270	1.019318	0.203782	1.037737	0.231788	1.108610	1.493750	1.388197	1.017254	0.215873	0.217625	1.046460	0.001296	2.288718	1.421453	1.495319	2.324822	1.010766	1.444126	1.019318	0.151363	0.001296	1.040095	0.993612	1.495319	0.217560	1.495319	1.487368
KlePn.1_02454_1-260_NEs	1.008975	0.194258	1.237543	1.195299	0.218476	0.218476	0.219150	1.114503	1.631555	1.116686	1.109620	0.000000	1.663551	1.008975	0.194194	1.054604	0.217956	1.012859	0.002581	1.258117	1.177498	0.195182	1.002449	0.998189	0.203366	1.114503	1.680547	1.200886	1.261721	1.672261	0.194332	1.211412	0.194194	1.017124	1.114503	0.219420	0.158470	1.261721	1.002449	1.261721	1.245725
EscCo.3_3248_1-254_NEs	1.702128	1.600341	1.431565	1.460032	1.636907	1.636907	1.610784	2.334391	0.017247	2.295993	2.334391	1.663551	0.000000	1.702128	1.607174	1.680859	1.628341	1.903192	1.656718	1.455506	1.412724	1.607174	1.844399	1.844399	1.640686	2.334391	0.009213	1.425856	1.462067	0.005251	1.608899	1.429874	1.607174	1.958270	2.334391	1.636907	1.720105	1.462067	1.844399	1.462067	1.448029
KlePn.2_45901_1-257_NEs	0.000000	0.947263	1.372897	1.361297	0.965748	0.965748	0.980646	0.236433	1.736583	0.234990	0.238270	1.008975	1.702128	0.000000	0.932292	0.203569	0.971027	0.267814	1.008058	1.453732	1.348068	0.934956	0.252370	0.254228	0.942180	0.236433	1.683688	1.337518	1.461838	1.702120	0.938896	1.384415	0.932292	0.204106	0.236433	0.968363	0.954138	1.461838	0.254147	1.461838	1.447051
SalEn.3_0151_1-254_NEs	0.932292	0.003950	1.263707	1.219342	0.162588	0.162588	0.164309	1.014041	1.583811	1.016430	1.019318	0.194194	1.607174	0.932292	0.000000	0.919429	0.159528	0.991488	0.192541	1.205902	1.200105	0.000000	0.966429	0.975556	0.132126	1.014041	1.614831	1.233315	1.191606	1.607157	0.003951	1.262568	0.000000	1.000024	1.014041	0.162588	0.204341	1.191606	0.966429	1.191606	1.188079
EntCo.1_47730_1-257_NEs	0.206481	0.929392	1.361554	1.292642	0.981840	0.981840	0.974851	0.202048	1.716539	0.201965	0.203782	1.054604	1.680859	0.203569	0.919429	0.000000	0.980760	0.263884	1.053651	1.435621	1.293994	0.924589	0.261284	0.263160	0.966909	0.202048	1.655140	1.316587	1.451067	1.673524	0.921119	1.365245	0.919429	0.199206	0.202048	0.987347	0.967379	1.451067	0.263075	1.451067	1.435947
EscCo.4_03869_1-255_NEs	0.971027	0.161217	1.232601	1.171241	0.011891	0.011891	0.011850	1.032258	1.610766	1.045131	1.037737	0.217956	1.628341	0.971027	0.159528	0.980760	0.000000	1.031854	0.219735	1.260341	1.169041	0.158791	1.001283	1.001243	0.152122	1.032258	1.636590	1.187060	1.265653	1.628325	0.159370	1.221684	0.159528	1.022643	1.032258	0.011842	0.208279	1.265653	1.001283	1.265653	1.261627
EscCo.4_00079_1-258_NEs	0.270765	0.996727	1.483501	1.402459	1.034804	1.034804	1.019974	0.230010	1.969687	0.230387	0.231788	1.012859	1.903192	0.267814	0.991488	0.263884	1.031854	0.000000	1.015408	1.466891	1.443387	0.989626	0.042467	0.043830	0.957335	0.230010	1.897206	1.465762	1.458925	1.903210	0.983441	1.480275	0.991488	0.234321	0.230010	1.032691	1.002340	1.458925	0.043820	1.458925	1.451356
KlePn.2_06071_1-259_NEs	1.008058	0.192605	1.219043	1.175953	0.220259	0.220259	0.220927	1.113491	1.624768	1.115677	1.108610	0.002581	1.656718	1.008058	0.192541	1.053651	0.219735	1.015408	0.000000	1.251323	1.158547	0.193534	1.004893	1.000611	0.201695	1.113491	1.673655	1.182672	1.254888	1.665429	0.192679	1.193133	0.192541	1.016187	1.113491	0.221200	0.156881	1.254888	1.004893	1.254888	1.238969
SalEn.54556_1-257_NEs	1.454415	1.200373	0.243801	0.245458	1.230602	1.230602	1.253882	1.500869	1.381831	1.471581	1.493750	1.258117	1.455506	1.453732	1.205902	1.435621	1.260341	1.466891	1.251323	0.000000	0.244838	1.212635	1.483061	1.484870	1.160842	1.500869	1.470013	0.229918	0.010444	1.455506	1.221622	0.238341	1.205902	1.416302	1.500869	1.237476	1.139258	0.010444	1.483061	0.010444	0.006509
EscCo.1_04789_1-242_BeL	1.349331	1.194234	0.000000	0.020870	1.153983	1.153983	1.162275	1.395280	1.383272	1.358398	1.388197	1.177498	1.412724	1.348068	1.200105	1.293994	1.169041	1.443387	1.158547	0.244838	0.000000	1.207253	1.398458	1.384405	1.172108	1.395280	1.434523	0.030859	0.244827	1.412724	1.210801	0.020848	1.200105	1.327438	1.395280	1.160929	1.132812	0.243566	1.398458	0.244827	0.247027
SalEn.2_MW01571_1-255_NEs	0.934956	0.003950	1.270700	1.226657	0.162588	0.162588	0.163549	1.012005	1.583811	1.014388	1.017254	0.195182	1.607174	0.934956	0.000000	0.924589	0.158791	0.989626	0.193534	1.212635	1.207253	0.000000	0.964722	0.973806	0.132126	1.012005	1.614831	1.240220	1.198328	1.607157	0.003951	1.269553	0.000000	0.998097	1.012005	0.161837	0.204341	1.198328	0.964722	1.198328	1.194761
EscCo.3_3847_1-258_NEs	0.255302	0.971480	1.439740	1.359879	1.004132	1.004132	0.990058	0.214128	1.942415	0.219623	0.215873	1.002449	1.844399	0.252370	0.966429	0.261284	1.001283	0.042467	1.004893	1.483061	1.398458	0.964722	0.000000	0.006462	0.944158	0.214128	1.857528	1.423199	1.475253	1.862609	0.958743	1.437317	0.966429	0.217861	0.214128	1.002211	0.964493	1.475253	0.001288	1.475253	1.467716
EscCo.1_04053_1-258_NEs	0.257163	0.980639	1.426330	1.346269	1.004091	1.004091	0.990018	0.215877	1.942415	0.217923	0.217625	0.998189	1.844399	0.254228	0.975556	0.263160	1.001243	0.043830	1.000611	1.484870	1.384405	0.973806	0.006462	0.000000	0.939934	0.215877	1.857528	1.410030	1.477053	1.862609	0.967795	1.424124	0.975556	0.217861	0.215877	1.002170	0.973665	1.477053	0.005165	1.477053	1.469495
CitRo.1_01191_1-254_NEs	0.942180	0.130627	1.246692	1.190626	0.153581	0.153581	0.155270	1.051232	1.616325	1.043210	1.046460	0.203366	1.640686	0.942180	0.132126	0.966909	0.152122	0.957335	0.201695	1.160842	1.172108	0.132126	0.944158	0.939934	0.000000	1.051232	1.648899	1.200348	1.153037	1.640671	0.133799	1.245573	0.132126	1.035946	1.051232	0.153581	0.222847	1.153037	0.944158	1.153037	1.143534
SalEn.4_36811_1-258_NEs	0.237272	1.014938	1.430571	1.370345	1.036816	1.036816	1.043664	0.000000	2.383720	0.009125	0.001296	1.114503	2.334391	0.236433	1.014041	0.202048	1.032258	0.230010	1.113491	1.500869	1.395280	1.012005	0.214128	0.215877	1.051232	0.000000	2.288718	1.428149	1.502559	2.324822	1.005539	1.450842	1.014041	0.152943	0.000000	1.034590	0.998147	1.502559	0.215812	1.502559	1.494543
EscCo.1_03397_1-254_NEs	1.683688	1.607936	1.452409	1.482902	1.645243	1.645243	1.618782	2.288718	0.015920	2.251369	2.288718	1.680547	0.009213	1.683688	1.614831	1.655140	1.636590	1.897206	1.673655	1.470013	1.434523	1.614831	1.857528	1.857528	1.648899	2.288718	0.000000	1.446342	1.476626	0.003938	1.616642	1.450686	1.614831	1.942953	2.288718	1.645243	1.712914	1.476626	1.857528	1.476626	1.462347
EscCo.3_4636_1-257_NEs	1.338757	1.240274	0.028916	0.033845	1.184907	1.184907	1.192823	1.428149	1.383525	1.392958	1.421453	1.200886	1.425856	1.337518	1.233315	1.316587	1.187060	1.465762	1.182672	0.229918	0.030859	1.240220	1.423199	1.410030	1.200348	1.428149	1.446342	0.000000	0.233384	1.425856	1.243784	0.022280	1.233315	1.349627	1.428149	1.191670	1.159319	0.233384	1.423199	0.233384	0.235415
SalEn.3_4437_1-257_NEs	1.462483	1.186081	0.243791	0.241700	1.235668	1.235668	1.259147	1.502559	1.403053	1.472764	1.495319	1.261721	1.462067	1.461838	1.191606	1.451067	1.265653	1.458925	1.254888	0.010444	0.244827	1.198328	1.475253	1.477053	1.153037	1.502559	1.476626	0.233384	0.000000	1.462067	1.207249	0.241832	1.191606	1.430845	1.502559	1.242595	1.160188	0.000000	1.475253	0.000000	0.003892
EscCo.52980_1-254	1.702120	1.600323	1.431565	1.460032	1.636892	1.636892	1.610766	2.324822	0.011908	2.286446	2.324822	1.672261	0.005251	1.702120	1.607157	1.673524	1.628325	1.903210	1.665429	1.455506	1.412724	1.607157	1.862609	1.862609	1.640671	2.324822	0.003938	1.425856	1.462067	0.000000	1.608882	1.429874	1.607157	1.949591	2.324822	1.636892	1.704023	1.462067	1.862609	1.462067	1.448029
SalEn.10155_1-254_NEs	0.938896	0.005274	1.274430	1.212888	0.159208	0.159208	0.160918	1.005539	1.592170	1.017911	1.010766	0.194332	1.608899	0.938896	0.003951	0.921119	0.159370	0.983441	0.192679	1.221622	1.210801	0.003951	0.958743	0.967795	0.133799	1.005539	1.616642	1.243784	1.207249	1.608882	0.000000	1.273274	0.003951	0.997089	1.005539	0.159208	0.204487	1.207249	0.958743	1.207249	1.203616
EscCo.2_39670_1-258_NEs	1.385421	1.256874	0.019626	0.018053	1.207167	1.207167	1.215036	1.450842	1.386881	1.415332	1.444126	1.211412	1.429874	1.384415	1.262568	1.365245	1.221684	1.480275	1.193133	0.238341	0.020848	1.269553	1.437317	1.424124	1.245573	1.450842	1.450686	0.022280	0.241832	1.429874	1.273274	0.000000	1.262568	1.370221	1.450842	1.213990	1.181679	0.240664	1.437317	0.241832	0.243888
SalEn.4_01571_1-254_NEs	0.932292	0.003950	1.263707	1.219342	0.162588	0.162588	0.164309	1.014041	1.583811	1.016430	1.019318	0.194194	1.607174	0.932292	0.000000	0.919429	0.159528	0.991488	0.192541	1.205902	1.200105	0.000000	0.966429	0.975556	0.132126	1.014041	1.614831	1.233315	1.191606	1.607157	0.003951	1.262568	0.000000	1.000024	1.014041	0.162588	0.204341	1.191606	0.966429	1.191606	1.188079
CitRo.1_42161_1-258_NEs	0.207002	1.010710	1.379770	1.325813	1.010744	1.010744	1.006009	0.152943	2.003774	0.153175	0.151363	1.017124	1.958270	0.204106	1.000024	0.199206	1.022643	0.234321	1.016187	1.416302	1.327438	0.998097	0.217861	0.217861	1.035946	0.152943	1.942953	1.349627	1.430845	1.949591	0.997089	1.370221	1.000024	0.000000	0.152943	1.008727	0.943348	1.430845	0.219552	1.430845	1.416466
SalEn.3_3658_1-258_NEs	0.237272	1.014938	1.430571	1.370345	1.036816	1.036816	1.043664	0.000000	2.383720	0.009125	0.001296	1.114503	2.334391	0.236433	1.014041	0.202048	1.032258	0.230010	1.113491	1.500869	1.395280	1.012005	0.214128	0.215877	1.051232	0.000000	2.288718	1.428149	1.502559	2.324822	1.005539	1.450842	1.014041	0.152943	0.000000	1.034590	0.998147	1.502559	0.215812	1.502559	1.494543
EscCo.1_00122_1-255_BeL	0.968363	0.161052	1.224999	1.163105	0.000000	0.000000	0.006559	1.034590	1.619246	1.047515	1.040095	0.219420	1.636907	0.968363	0.162588	0.987347	0.011842	1.032691	0.221200	1.237476	1.160929	0.161837	1.002211	1.002170	0.153581	1.034590	1.645243	1.191670	1.242595	1.636892	0.159208	1.213990	0.162588	1.008727	1.034590	0.000000	0.213240	1.242595	1.002211	1.242595	1.238729
EntCo.1_46260_1-254_NEs	0.954138	0.201008	1.206667	1.151143	0.213240	0.213240	0.206558	0.998147	1.670592	1.010215	0.993612	0.158470	1.720105	0.954138	0.204341	0.967379	0.208279	1.002340	0.156881	1.139258	1.132812	0.204341	0.964493	0.973665	0.222847	0.998147	1.712914	1.159319	1.160188	1.704023	0.204487	1.181679	0.204341	0.943348	0.998147	0.213240	0.000000	1.160188	0.964493	1.160188	1.156951
SalEn.2_MW44531_1-258_NEs	1.462483	1.186081	0.243791	0.240455	1.235668	1.235668	1.259147	1.502559	1.403053	1.472764	1.495319	1.261721	1.462067	1.461838	1.191606	1.451067	1.265653	1.458925	1.254888	0.010444	0.243566	1.198328	1.475253	1.477053	1.153037	1.502559	1.476626	0.233384	0.000000	1.462067	1.207249	0.240664	1.191606	1.430845	1.502559	1.242595	1.160188	0.000000	1.475253	0.000000	0.003892
EscCo.53604_1-258	0.257080	0.971480	1.439740	1.359879	1.004132	1.004132	0.990058	0.215812	1.942415	0.221317	0.217560	1.002449	1.844399	0.254147	0.966429	0.263075	1.001283	0.043820	1.004893	1.483061	1.398458	0.964722	0.001288	0.005165	0.944158	0.215812	1.857528	1.423199	1.475253	1.862609	0.958743	1.437317	0.966429	0.219552	0.215812	1.002211	0.964493	1.475253	0.000000	1.475253	1.467716
SalEn.4_44531_1-257_NEs	1.462483	1.186081	0.243791	0.241700	1.235668	1.235668	1.259147	1.502559	1.403053	1.472764	1.495319	1.261721	1.462067	1.461838	1.191606	1.451067	1.265653	1.458925	1.254888	0.010444	0.244827	1.198328	1.475253	1.477053	1.153037	1.502559	1.476626	0.233384	0.000000	1.462067	1.207249	0.241832	1.191606	1.430845	1.502559	1.242595	1.160188	0.000000	1.475253	0.000000	0.003892
SalEn.14267_1-257_NEs	1.447779	1.182585	0.245855	0.247655	1.231846	1.231846	1.255161	1.494543	1.389852	1.465086	1.487368	1.245725	1.448029	1.447051	1.188079	1.435947	1.261627	1.451356	1.238969	0.006509	0.247027	1.194761	1.467716	1.469495	1.143534	1.494543	1.462347	0.235415	0.003892	1.448029	1.203616	0.243888	1.188079	1.416466	1.494543	1.238729	1.156951	0.003892	1.467716	0.003892	0.000000
