SalEn.3_1207_1-60_NEs	0.000000	0.005570	0.231182	0.000000	0.000000	0.231182	0.224254	0.231182	0.011171	0.223727
SalEn.51150_1-60_NEs	0.005570	0.000000	0.238693	0.005570	0.005570	0.238693	0.231728	0.238693	0.016809	0.231182
EscCo.51796_1-60	0.231182	0.238693	0.000000	0.231182	0.231182	0.000000	0.183362	0.000000	0.238656	0.005579
SalEn.4_12781_1-60_Ess	0.000000	0.005570	0.231182	0.000000	0.000000	0.231182	0.224254	0.231182	0.011171	0.223727
SalEn.2_MW12781_1-60_NEs	0.000000	0.005570	0.231182	0.000000	0.000000	0.231182	0.224254	0.231182	0.011171	0.223727
EscCo.1_01982_1-60_NEs	0.231182	0.238693	0.000000	0.231182	0.231182	0.000000	0.183362	0.000000	0.238656	0.005579
CitRo.1_12551_1-60_NEs	0.224254	0.231728	0.183362	0.224254	0.224254	0.183362	0.000000	0.183362	0.231693	0.183362
EscCo.3_1828_1-60_NEs	0.231182	0.238693	0.000000	0.231182	0.231182	0.000000	0.183362	0.000000	0.238656	0.005579
SalEn.11780_1-60_NEs	0.011171	0.016809	0.238656	0.011171	0.011171	0.238656	0.231693	0.238656	0.000000	0.231147
EscCo.4_02085_1-60_NEs	0.223727	0.231182	0.005579	0.223727	0.223727	0.005579	0.183362	0.005579	0.231147	0.000000
