KlePn.1_02916_1-810_NEs	0.000000	1.556942	1.472601	1.602061	1.479115	1.463933	1.684818	1.672652	1.945347	1.497095	1.651500	1.431263	1.867789	1.396331	1.638743	1.978811	0.005064	1.396314	1.350113	1.627825	1.951580	1.364927	1.554884	1.909352	1.814358	1.484862	1.727825	1.832506	1.486908	1.864516	1.429838	1.689569	1.845187	1.631283	2.256570	1.745681	1.620697	1.533647	1.508676	1.648695	2.068039	1.876664	2.034681	1.515285	2.256570	1.557411	1.916071	1.635759	2.082597	1.482185	1.654404	1.537285	1.390712	1.420804	1.727825	1.362253	1.653852	2.459367	1.989048	1.517351	1.476491	1.631337	1.661338	1.484124	1.890861	1.254419	1.604992	1.606104	1.254419	1.474884	1.482185	1.512663	1.515008	1.612283	1.363806	1.362253	1.986993	1.484303	1.508676	1.475300	1.602061	1.441033	1.389925	1.371785	1.721466	2.115568	1.204086	1.959849	1.798286	2.313624	1.830934	2.183122	2.139822	1.642785	1.240157	1.561560	1.945436	1.723702	1.629215	1.570849	1.476491	1.672652	1.674813	1.874415	1.254419	1.962000	1.556942	1.638200	1.511210	1.479030	1.864516	1.434099	1.725095	1.408024	1.953787	1.599084	1.600674	1.616030	1.430599	1.572875	1.468102	2.054485
SalEn.4_21811_1-829_NEs	1.556942	0.000000	1.486473	1.425748	1.492375	1.507930	1.665279	1.664661	1.854881	1.501449	0.376073	1.482711	1.837822	1.379429	1.454928	1.750234	1.551422	1.449204	1.170433	0.545133	1.994994	1.520096	1.733817	2.068318	1.598479	1.522349	1.764499	1.505465	1.460257	1.903652	1.545695	1.669623	1.568614	1.264502	2.298598	1.786694	1.600673	1.666906	1.469755	1.277188	1.884942	1.913243	1.661799	1.462057	2.298598	0.000400	2.317263	1.498031	2.095798	1.460257	0.379117	1.527125	1.383687	1.745646	1.764499	1.520096	0.376720	1.672376	1.753291	1.424266	1.488023	1.270821	1.751719	1.462220	2.055615	1.506810	1.463782	1.486159	1.506810	1.488481	1.460257	1.435068	1.436983	1.470855	1.495838	1.520096	1.924813	1.466801	1.469755	1.486473	1.425748	1.405474	1.476807	1.511908	1.765096	1.860734	1.656081	1.789167	1.604767	2.534984	1.645467	1.698781	2.296613	1.499216	1.514798	1.583266	1.853845	1.731958	1.264502	1.499422	1.488023	1.664661	1.660994	1.896320	1.506810	1.791577	0.000400	0.371154	1.469755	1.488023	1.901037	1.764394	1.764499	1.526321	1.861011	1.429677	0.559654	1.467158	1.471624	1.503514	1.489925	1.831385
SalEn.3_0176_1-848_NEs	1.472601	1.486473	0.000000	1.144697	0.003157	0.836237	1.240894	1.225471	1.570222	0.965419	1.438137	0.897821	1.563064	1.540568	1.058959	1.687574	1.439178	0.906592	1.363091	1.423167	1.561944	0.981689	1.104550	1.581872	1.103328	0.954347	1.617055	1.125606	1.001921	1.553722	0.821201	1.221306	1.263989	1.479750	1.984537	1.596334	1.066671	1.166334	0.938013	1.487731	1.591215	1.560703	1.467375	0.943021	1.984537	1.486473	1.948370	1.074122	2.198200	1.001921	1.433824	1.016528	1.548178	1.106138	1.617055	0.981689	1.436135	1.638108	1.652479	1.069734	0.883027	1.473357	1.096223	1.010013	1.595802	1.320318	1.004788	1.013496	1.320318	0.000394	1.001921	1.074095	1.073748	1.009535	0.984693	0.981689	1.667028	0.998040	0.938013	0.000000	1.144697	1.411939	1.460714	0.977565	1.616413	1.628125	1.346102	1.630130	1.099773	1.948367	1.683664	1.368497	1.935793	1.068142	1.322147	1.146343	1.576830	1.236754	1.481660	0.898793	0.883027	1.225471	1.227888	1.549292	1.320318	1.628056	1.486473	1.435748	0.938013	0.883027	1.553722	1.117303	1.619280	1.149407	1.565216	1.300907	1.411387	1.001959	0.894781	0.897048	0.884679	1.614047
EscCo.43144_4-838	1.602061	1.425748	1.144697	0.000000	1.141055	1.091641	1.239670	1.236219	1.613014	1.199616	1.452740	1.022961	1.677124	1.438899	1.117905	1.723493	1.575699	1.072441	1.386735	1.385233	1.545447	1.058409	1.193463	1.588773	1.178240	1.196105	1.554225	1.134791	1.098513	1.454056	0.985952	1.222562	1.028435	1.371129	2.050669	1.536734	1.207238	1.444602	1.015029	1.394421	1.554408	1.457896	1.425525	1.007236	2.050669	1.425748	1.870430	1.158697	2.114590	1.098513	1.465450	1.150557	1.450832	0.980329	1.554225	1.058409	1.450649	1.696747	1.700970	1.071289	1.042047	1.378432	0.992084	1.111747	1.608920	1.392388	1.055982	1.048556	1.392388	1.146292	1.098513	1.060783	1.059877	1.055022	1.108721	1.058409	1.506725	1.106649	1.015029	1.144697	0.000000	1.373600	1.473900	1.057316	1.564570	1.561888	1.373544	1.702464	1.168896	2.289958	1.571947	1.348355	2.150912	1.158798	1.391140	1.309120	1.608563	1.162769	1.373047	1.073694	1.042047	1.236219	1.236440	1.446608	1.392388	1.713200	1.425748	1.460852	1.015029	1.042047	1.454056	0.998056	1.554225	1.259964	1.609103	1.258965	1.472187	1.046549	1.024999	1.072793	1.047192	1.541891
SalEn.10180_1-848_NEs	1.479115	1.492375	0.003157	1.141055	0.000000	0.836794	1.243632	1.231399	1.570634	0.959683	1.445627	0.899656	1.556285	1.547116	1.059978	1.697660	1.445552	0.908429	1.363326	1.428905	1.557743	0.985159	1.105540	1.579643	1.102396	0.948645	1.609866	1.126487	1.001421	1.556242	0.824121	1.227302	1.268529	1.481556	1.984677	1.589225	1.070501	1.172158	0.941233	1.489559	1.596063	1.563255	1.463643	0.943699	1.984677	1.492375	1.943506	1.075132	2.200726	1.001421	1.441243	1.014430	1.554781	1.099001	1.609866	0.985159	1.443619	1.642824	1.655114	1.069161	0.888224	1.475150	1.095722	1.009517	1.593518	1.326069	1.006881	1.015609	1.326069	0.003553	1.001421	1.073526	1.073179	1.011640	0.984071	0.985159	1.667649	0.997536	0.941233	0.003157	1.141055	1.409824	1.472285	0.981022	1.609233	1.633140	1.351407	1.632703	1.098849	1.954428	1.696336	1.357472	1.945414	1.069131	1.327931	1.145799	1.577259	1.237205	1.483471	0.901749	0.888224	1.231399	1.230578	1.551800	1.326069	1.630615	1.492375	1.443244	0.941233	0.888224	1.556242	1.110178	1.612084	1.150457	1.565616	1.299097	1.416997	1.004044	0.896608	0.899998	0.889887	1.619012
CitRo.1_18161_1-815_NEs	1.463933	1.507930	0.836237	1.091641	0.836794	0.000000	1.099581	1.103619	1.555082	0.892864	1.483677	0.863013	1.555039	1.606812	1.037087	1.705752	1.467453	0.805392	1.363551	1.433212	1.637120	0.858837	1.063809	1.701769	1.163012	0.891077	1.458006	1.105117	0.956308	1.645648	0.757052	1.103056	1.150730	1.449770	1.865783	1.451607	1.067923	0.988846	0.942532	1.460720	1.547687	1.642886	1.449487	0.946539	1.865783	1.507930	1.963958	1.029895	1.995650	0.956308	1.484840	1.047672	1.611952	1.002475	1.458006	0.858837	1.483677	2.191807	1.735775	0.964991	0.807747	1.444396	1.058680	0.959858	1.683768	1.333535	0.942524	0.946247	1.333535	0.837451	0.956308	0.978714	0.974045	0.952877	0.912343	0.858837	1.644327	0.955060	0.942532	0.836237	1.091641	1.390084	1.421965	0.859514	1.461762	1.583418	1.330076	1.775751	1.163946	1.965091	1.491337	1.430040	1.862721	1.013391	1.333627	1.126479	1.554963	1.296329	1.451761	0.876452	0.807747	1.103619	1.106658	1.640938	1.333535	1.778278	1.507930	1.481425	0.942532	0.807747	1.645648	1.008544	1.458006	1.204861	1.573249	1.283071	1.474760	0.948475	0.857619	0.875840	0.802690	1.558319
SalEn.10283_1-836_NEs	1.684818	1.665279	1.240894	1.239670	1.243632	1.099581	0.000000	0.010877	1.980133	1.381396	1.606109	1.252643	1.867778	1.720790	1.327372	1.905325	1.688486	1.226835	1.651285	1.554052	1.881146	1.309765	1.377281	1.937511	1.371398	1.375858	1.822769	1.298233	1.393507	1.709332	1.144403	0.011078	1.377111	1.845115	2.027294	1.807226	1.459470	0.718721	1.318787	1.852393	1.816584	1.706478	1.200214	1.332112	2.027294	1.665279	2.190120	1.330443	2.581701	1.393507	1.589363	1.383781	1.720927	1.239620	1.822769	1.309765	1.606109	2.044073	2.085111	1.244975	1.128823	1.822166	1.303938	1.388397	1.936450	1.558526	1.185798	1.199332	1.558526	1.242597	1.393507	1.257075	1.254167	1.203419	1.267534	1.309765	1.826495	1.392255	1.318787	1.240894	1.239670	1.705458	1.650998	1.328084	1.820530	1.837269	1.550198	2.124411	1.364907	2.425248	1.192530	1.214284	1.933654	1.318539	1.582912	1.565452	1.981278	1.315922	1.847470	1.142055	1.128823	0.010877	0.015355	1.723263	1.558526	2.127199	1.665279	1.612851	1.318787	1.128823	1.709332	1.246949	1.822769	1.447850	1.953127	1.642681	1.647265	1.199803	1.244883	1.144671	1.135300	1.786794
SalEn.3_0297_1-836_NEs	1.672652	1.664661	1.225471	1.236219	1.231399	1.103619	0.010877	0.000000	1.961586	1.365320	1.607477	1.236785	1.851382	1.708279	1.304335	1.911332	1.676210	1.214154	1.657260	1.571893	1.861987	1.297741	1.373391	1.927803	1.379974	1.359814	1.816007	1.306213	1.374721	1.680759	1.146353	0.000000	1.376870	1.830337	2.025491	1.800574	1.449074	0.717046	1.312195	1.837545	1.821274	1.678017	1.197933	1.325432	2.025491	1.664661	2.205873	1.309768	2.554565	1.374721	1.590803	1.370700	1.710880	1.242659	1.816007	1.297741	1.607477	2.008671	2.071002	1.221970	1.125247	1.805248	1.298736	1.365980	1.929350	1.563093	1.182853	1.197910	1.563093	1.227148	1.374721	1.233836	1.230991	1.200445	1.243339	1.297741	1.793257	1.369853	1.312195	1.225471	1.236219	1.686423	1.647476	1.315825	1.813760	1.842000	1.561033	2.110619	1.373367	2.402462	1.178156	1.221466	1.919608	1.298266	1.585329	1.571775	1.962802	1.307016	1.832693	1.136736	1.125247	0.000000	0.011683	1.694198	1.563093	2.113425	1.664661	1.618611	1.312195	1.125247	1.680759	1.249945	1.816007	1.426458	1.945948	1.636051	1.643779	1.198383	1.229151	1.139332	1.131703	1.776208
EscCo.44661_3-853	1.945347	1.854881	1.570222	1.613014	1.570634	1.555082	1.980133	1.961586	0.000000	1.501285	1.986589	1.424097	1.177535	1.649334	1.613479	0.929379	1.918660	1.424888	1.775036	1.760854	0.328916	1.672160	1.568713	0.597750	1.575668	1.493601	1.079745	1.528563	1.552156	0.529664	1.548468	1.969902	1.626931	1.587525	2.294073	1.079484	1.689260	1.796586	1.528293	1.603919	1.114653	0.528875	2.010098	1.530513	2.294073	1.854668	1.997351	1.588880	2.172884	1.545353	1.961356	1.658823	1.635711	1.646420	1.079745	1.672051	1.989080	1.908048	1.178766	1.553960	1.491741	1.607177	1.553284	1.534843	0.594973	1.588695	1.493248	1.487516	1.591330	1.572445	1.545353	1.564693	1.560356	1.507148	1.553019	1.672051	1.161695	1.537313	1.528293	1.572701	1.613014	1.500528	1.727713	1.664539	1.078806	1.120343	1.647910	1.198257	1.584549	2.561393	2.038648	1.946720	2.187128	1.597362	1.605508	1.659152	0.001568	1.621261	1.589686	1.516861	1.491741	1.961586	1.968764	0.532736	1.588695	1.199994	1.854881	1.982014	1.528603	1.494197	0.528875	1.669964	1.079745	1.592914	0.031215	1.697492	1.836668	1.509130	1.435433	1.516581	1.502066	1.131754
KlePn.2_00821_10-859_NEs	1.497095	1.501449	0.965419	1.199616	0.959683	0.892864	1.381396	1.365320	1.501285	0.000000	1.552780	1.055845	1.605488	1.494407	1.149474	1.476098	1.491112	1.009503	1.499305	1.684798	1.453595	1.075137	1.226610	1.630901	1.116435	0.008296	1.519860	1.128632	1.076007	1.520519	1.005300	1.339971	1.313181	1.447947	1.877200	1.524282	1.190445	1.199056	1.039144	1.443911	1.563063	1.524549	1.457536	1.046133	1.877200	1.501449	2.052753	1.137030	2.121532	1.076007	1.559433	1.127645	1.490561	1.142273	1.519860	1.075137	1.552780	1.811642	1.655919	1.126008	0.955414	1.442405	1.100726	1.085748	1.622133	1.453496	1.120514	1.110029	1.453496	0.966756	1.076007	1.107839	1.105527	1.110497	1.064279	1.075137	1.685680	1.077700	1.039144	0.965419	1.199616	1.350875	1.584535	1.064845	1.524020	1.564984	1.538592	1.670595	1.111805	2.304785	1.549915	1.402339	1.943837	1.136660	1.446428	1.196871	1.495360	1.358804	1.446153	1.002742	0.955414	1.365320	1.366791	1.522449	1.453496	1.671805	1.501449	1.582153	1.039144	0.955414	1.518384	1.164676	1.517650	1.231922	1.504707	1.395856	1.759915	1.109630	1.058251	1.000664	0.959754	1.516625
