KlePn.1_04674_5-411_NEs	0.000000	0.413143	1.779062	2.287372	2.010726	1.702773	2.279395	2.255705	1.457296	1.721644	2.251164	1.670709	1.775264	0.413736	1.963008	2.108372	1.794325	2.277356	2.305661	1.775619	0.000855	1.995506	2.075004	2.287372	2.227736	2.363120	1.948159	2.221700	2.133683	0.407804	2.010726	2.198637	2.221700	1.767054	2.006228	1.560682	1.743993	1.969604	0.410022	0.364481	2.277356	2.068108	2.024792	1.535480	1.699886	0.413143	0.405395	2.083568	1.698059	2.221700	0.406787	1.751459	1.539838	1.771162	2.057965	1.770280	1.456845	2.185072	1.654123	2.244768	2.269255	2.108818	2.168960	2.240474	2.247032	2.297440	1.692054	2.223166	1.698059	1.966084	1.767541	1.522905	2.137927	2.179063	1.646753	0.413143	0.406966	1.698059	2.165232	1.763253	1.743993	2.158224	1.560668	2.367112	2.010726
SalEn.2_MW14311_1-401_Ess	0.413143	0.000000	1.977711	2.381176	2.282984	1.763828	2.373737	2.413282	1.703563	1.955642	2.279738	2.422453	2.002633	0.014149	2.177790	2.101779	2.053375	2.293362	2.301007	2.037012	0.411680	2.291829	2.709311	2.381176	2.233496	2.371650	2.190330	2.197835	2.450043	0.337875	2.282984	2.305470	2.192844	1.994329	2.272772	1.668133	2.088067	2.190473	0.012483	0.284933	2.293362	2.684796	2.389612	1.666339	2.397888	0.000000	0.327690	2.311215	1.768496	2.197835	0.333057	1.985559	1.670798	1.998485	2.458607	2.002462	1.699024	2.165410	2.079601	2.464289	2.358092	2.138597	2.362515	2.254311	2.280639	2.344415	1.759374	2.346661	1.775816	2.167099	2.107577	1.891363	2.159501	2.285530	1.782129	0.000000	0.329033	1.768496	2.147105	2.103470	2.088067	2.365228	1.709531	2.382785	2.282984
EscCo.4_04839_1-395_NEs	1.779062	1.977711	0.000000	2.352225	1.733951	1.919836	2.337545	1.913009	1.701323	0.271337	1.722391	1.687593	0.027716	1.991401	2.008456	2.073903	0.194557	1.725878	1.734778	0.191889	1.781567	1.736557	1.603154	2.344903	1.933458	2.463593	2.154491	1.909949	1.938577	1.937418	1.733951	2.236346	1.909949	0.025018	1.767196	1.962994	0.201673	2.145107	2.008976	1.872815	1.725878	1.613245	2.126134	1.971572	1.687731	1.977711	1.920189	2.129667	1.928811	1.909949	1.961984	0.024366	1.981127	0.025968	2.096159	0.196129	1.681292	2.149634	0.206088	1.730712	2.336637	2.133815	1.837796	1.937237	1.706470	2.341843	1.960824	1.974138	1.933079	1.998794	0.251120	1.842239	2.127911	1.930239	1.802136	1.977711	1.920189	1.928811	2.131816	0.251685	0.201673	1.899138	1.968990	2.473606	1.733951
SalEn.4_09171_1-410_NEs	2.287372	2.381176	2.352225	0.000000	1.984436	2.309420	0.001631	1.055779	2.246063	2.121037	2.073549	2.042963	2.325637	2.352971	1.877029	0.255802	2.262698	2.122021	2.093017	2.255695	2.224047	1.977572	2.052286	0.000815	1.023273	1.047613	0.280176	1.016347	1.037105	2.475824	1.984436	0.264411	1.016347	2.349821	1.978894	1.990102	2.167403	0.277810	2.346461	2.384892	2.122021	2.057324	1.000249	1.994583	2.059944	2.381176	2.487709	0.235072	2.309420	1.016347	2.471854	2.257807	1.989563	2.325637	0.998792	2.263713	2.232505	0.255576	2.081698	1.953027	0.004084	0.250594	1.044112	1.025791	2.084509	0.009011	2.348816	1.057514	2.325152	1.905683	2.316637	2.071701	0.257198	1.057800	2.119000	2.381176	2.487709	2.309420	0.254204	2.331893	2.167403	1.058869	2.043074	1.046782	1.984436
SalEn.4_38321_1-395_NEs	2.010726	2.282984	1.733951	1.984436	0.000000	1.884979	1.988776	1.952689	1.728341	1.703807	0.345656	1.622868	1.694442	2.322850	1.735530	2.106735	1.829927	0.345935	0.340655	1.821589	2.001179	0.004227	0.393373	1.984805	1.926076	2.136615	1.949930	1.947453	2.055149	2.069572	0.000000	1.751261	1.928176	1.682184	0.017943	1.948388	1.736221	1.946397	2.332190	2.355247	0.345935	0.393684	1.951636	1.970782	1.624911	2.282984	2.087239	2.039587	1.874155	1.947453	2.096608	1.692961	1.970782	1.690538	1.913421	1.825804	1.699903	2.108041	1.727671	0.433265	1.993561	2.068241	1.890949	1.917629	0.346205	2.011116	1.862691	1.915426	1.873806	1.793713	1.619451	1.543898	2.075164	1.949138	1.925152	2.282984	2.087239	1.874155	2.089064	1.589177	1.736221	2.005572	1.949578	2.115643	0.000000
SalEn.50633_1-396_NEs	1.702773	1.763828	1.919836	2.309420	1.884979	0.000000	2.306054	2.184676	0.290580	1.766623	1.651354	1.465152	1.920150	1.732916	1.407267	2.154619	1.993308	1.693712	1.678575	1.992614	1.706587	1.898296	2.079064	2.301492	2.417132	2.359862	2.445828	2.407329	2.292954	1.657059	1.884979	2.225097	2.407329	1.911789	1.887786	0.238941	1.988024	2.440498	1.747080	1.655479	1.693712	2.067828	2.440904	0.231838	1.473500	1.763828	1.643387	1.969441	0.007630	2.407329	1.635729	1.889799	0.234130	1.915973	2.423644	1.970830	0.287835	2.217429	1.971256	1.732954	2.293849	2.196028	2.073096	2.436348	1.697844	2.322105	0.011915	2.150807	0.007630	1.365248	1.895616	1.379910	2.154219	2.147930	0.223115	1.763828	1.643387	0.007630	2.191632	1.888422	1.988024	2.088656	0.231522	2.340936	1.884979
SalEn.3_0842_1-410_NEs	2.279395	2.373737	2.337545	0.001631	1.988776	2.306054	0.000000	1.054661	2.242580	2.107620	2.077649	2.027362	2.310987	2.345581	1.862793	0.255688	2.248597	2.126031	2.097070	2.241682	2.215930	1.981879	2.056536	0.000815	1.022214	1.046546	0.280046	1.015296	1.036016	2.468527	1.988776	0.264291	1.015296	2.335133	1.983165	1.987112	2.152476	0.277680	2.338922	2.377511	2.126031	2.061561	0.999214	1.991587	2.044207	2.373737	2.480396	0.234969	2.306054	1.015296	2.464543	2.242418	1.986562	2.310987	0.997762	2.249795	2.229064	0.255463	2.067989	1.957419	0.004083	0.250483	1.043006	1.024726	2.088624	0.009008	2.345434	1.056388	2.321797	1.891350	2.302522	2.056195	0.257083	1.056671	2.115701	2.373737	2.480396	2.306054	0.254091	2.317829	2.152476	1.057760	2.040050	1.045718	1.988776
EscCo.1_04803_1-411_NEs	2.255705	2.413282	1.913009	1.055779	1.952689	2.184676	1.054661	0.000000	2.077196	1.958399	2.028651	2.347302	1.922877	2.405769	2.293552	1.062450	2.046294	2.066606	2.023219	2.063395	2.190771	1.963368	2.215351	1.058470	0.284989	0.640992	0.996466	0.284648	0.270998	2.017929	1.952689	1.041108	0.284865	1.923044	2.002048	2.087101	2.010130	1.000200	2.418554	2.348505	2.066606	2.209975	0.407190	2.105614	2.332381	2.413282	2.037987	1.040314	2.183919	0.284648	2.011454	1.905746	2.105614	1.922877	0.407663	2.046767	2.109957	1.068069	1.904908	1.763427	1.056629	1.071279	0.054567	0.285205	1.959807	1.053930	2.207291	0.032340	2.168629	2.284025	1.859301	2.540865	1.069139	0.046064	2.130884	2.413282	2.044787	2.183919	1.062297	1.870681	2.010130	0.039386	2.085287	0.642910	1.952689
KlePn.1_03965_1-399_NEs	1.457296	1.703563	1.701323	2.246063	1.728341	0.290580	2.242580	2.077196	0.000000	1.682081	1.804257	1.313794	1.724311	1.736019	1.473707	2.216806	1.746030	1.862226	1.785458	1.731999	1.454253	1.749543	1.980554	2.237814	2.394198	2.201456	2.285872	2.353447	2.196731	1.638508	1.728341	2.402679	2.353447	1.716458	1.718091	0.296686	1.713252	2.303218	1.722696	1.736265	1.862226	1.970331	2.526555	0.298002	1.315586	1.703563	1.634269	2.120482	0.288056	2.353447	1.643658	1.682254	0.300550	1.720386	2.450760	1.706010	0.005078	2.262499	1.739083	1.763754	2.230675	2.238239	2.038316	2.413220	1.802309	2.258505	0.285483	2.131776	0.289972	1.427676	1.544797	1.268619	2.195361	2.120607	0.252781	1.703563	1.634269	0.288056	2.236309	1.544797	1.713252	1.993976	0.304223	2.212743	1.728341
EntCo.1_03670_1-394_NEs	1.721644	1.955642	0.271337	2.121037	1.703807	1.766623	2.107620	1.958399	1.682081	0.000000	1.732332	1.610955	0.266066	1.956215	1.966123	2.018046	0.215486	1.726178	1.749901	0.214945	1.718727	1.694336	1.626365	2.114340	1.981359	2.610911	1.998523	1.978191	1.987132	1.992723	1.703807	1.978744	1.978191	0.263763	1.694531	1.822408	0.219781	1.998593	1.974765	1.827454	1.726178	1.636815	2.290042	1.841782	1.617033	1.955642	1.942999	2.018472	1.774029	1.978191	1.975186	0.270190	1.851058	0.264914	2.284178	0.213633	1.679331	2.081108	0.210290	1.581224	2.109050	2.038237	1.951541	1.989503	1.774514	2.117587	1.801144	2.071900	1.778718	1.911998	0.224628	1.725174	2.046175	1.973848	1.685753	1.955642	1.942999	1.774029	2.064502	0.223515	0.219781	1.965159	1.851433	2.587653	1.703807
