EscCo.3_2185_1-296_NEs	0.000000	0.642454	0.621178	0.059564	0.056126	0.252958	0.643007	0.643038	0.264828	0.643038	0.675450	0.643038	0.651552	0.213345	0.207449	0.267984	0.646014	0.612639	0.207449	0.207449	0.643484	0.673691	0.069478	0.208050	0.650778	0.643038	0.207467
EscCo.4_02599_1-302_NEs	0.642454	0.000000	0.200957	0.640110	0.668163	0.598403	0.160957	0.162314	0.604984	0.159610	0.158794	0.159610	0.014524	0.601770	0.600885	0.595947	0.008886	0.195606	0.606748	0.600885	0.007771	0.203936	0.648831	0.641480	0.005544	0.159610	0.603425
KlePn.1_04470_1-301_NEs	0.621178	0.200957	0.000000	0.639547	0.640441	0.547263	0.210363	0.211811	0.527519	0.213281	0.206526	0.213281	0.203392	0.580657	0.581391	0.529648	0.198995	0.005580	0.583049	0.581391	0.197564	0.208072	0.640452	0.601111	0.199347	0.213281	0.583039
EscCo.52042_1-296	0.059564	0.640110	0.639547	0.000000	0.058375	0.247193	0.637656	0.637687	0.258670	0.637687	0.656431	0.637687	0.653808	0.214521	0.211559	0.258678	0.648239	0.628268	0.211559	0.211559	0.645696	0.687436	0.035818	0.205189	0.651064	0.637687	0.208637
EscCo.1_02281_1-298_BeL	0.056126	0.668163	0.640441	0.058375	0.000000	0.252582	0.656968	0.657000	0.273484	0.657000	0.675956	0.657000	0.674214	0.219342	0.208990	0.272789	0.676619	0.632981	0.209620	0.208990	0.674018	0.691312	0.070686	0.203357	0.679523	0.657000	0.209008
EntCo.1_41240_1-270_NEs	0.252958	0.598403	0.547263	0.247193	0.252582	0.000000	0.543377	0.551120	0.217787	0.548589	0.578008	0.548589	0.598666	0.182017	0.195097	0.211770	0.591141	0.541253	0.197635	0.195097	0.588530	0.567359	0.256480	0.192108	0.598519	0.548589	0.190306
SalEn.51663_1-302_NEs	0.643007	0.160957	0.210363	0.637656	0.656968	0.543377	0.000000	0.003318	0.574445	0.003318	0.170981	0.003318	0.167946	0.593121	0.591395	0.563295	0.159220	0.208280	0.597206	0.591395	0.161939	0.192128	0.658885	0.611798	0.160835	0.003318	0.603109
SalEn.11284_1-302_NEs	0.643038	0.162314	0.211811	0.637687	0.657000	0.551120	0.003318	0.000000	0.579303	0.004427	0.169609	0.004427	0.169314	0.590622	0.588907	0.568107	0.160571	0.209730	0.594709	0.588907	0.163294	0.193716	0.658917	0.616845	0.162191	0.004427	0.600589
KlePn.1_04067_1-299_NEs	0.264828	0.604984	0.527519	0.258670	0.273484	0.217787	0.574445	0.579303	0.000000	0.574470	0.590489	0.574470	0.599344	0.258138	0.262532	0.009010	0.604928	0.535082	0.258411	0.256102	0.602533	0.623729	0.272014	0.230310	0.601722	0.574470	0.253440
SalEn.2_MW17471_1-302_NEs	0.643038	0.159610	0.213281	0.637687	0.657000	0.548589	0.003318	0.004427	0.574470	0.000000	0.166899	0.000000	0.166589	0.595653	0.593916	0.563320	0.160589	0.211202	0.599735	0.593916	0.160594	0.196926	0.658917	0.614365	0.159490	0.000000	0.605663
CitRo.1_17721_1-302_NEs	0.675450	0.158794	0.206526	0.656431	0.675956	0.578008	0.170981	0.169609	0.590489	0.166899	0.000000	0.166899	0.167361	0.605408	0.617251	0.576692	0.165447	0.205906	0.623180	0.617251	0.162736	0.201629	0.688523	0.630166	0.161648	0.166899	0.614620
SalEn.3_1683_1-302_NEs	0.643038	0.159610	0.213281	0.637687	0.657000	0.548589	0.003318	0.004427	0.574470	0.000000	0.166899	0.000000	0.166589	0.595653	0.593916	0.563320	0.160589	0.211202	0.599735	0.593916	0.160594	0.196926	0.658917	0.614365	0.159490	0.000000	0.605663
EscCo.51236_1-302	0.651552	0.014524	0.203392	0.653808	0.674214	0.598666	0.167946	0.169314	0.599344	0.166589	0.167361	0.166589	0.000000	0.606306	0.605423	0.590357	0.014494	0.195148	0.611347	0.605423	0.013371	0.203220	0.662654	0.637531	0.010011	0.166589	0.607993
SalEn.50774_1-296_NEs	0.213345	0.601770	0.580657	0.214521	0.219342	0.182017	0.593121	0.590622	0.258138	0.595653	0.605408	0.595653	0.606306	0.000000	0.017078	0.261305	0.605192	0.572500	0.017078	0.017078	0.605282	0.661993	0.226840	0.168724	0.609567	0.595653	0.019379
SalEn.3_2075_40-339_NEs	0.207449	0.600885	0.581391	0.211559	0.208990	0.195097	0.591395	0.588907	0.262532	0.593916	0.617251	0.593916	0.605423	0.017078	0.000000	0.265693	0.604313	0.573252	0.000000	0.000000	0.604403	0.655982	0.222346	0.173220	0.608694	0.593916	0.006793
KlePn.2_31181_1-298_NEs	0.267984	0.595947	0.529648	0.258678	0.272789	0.211770	0.563295	0.568107	0.009010	0.563320	0.576692	0.563320	0.590357	0.261305	0.265693	0.000000	0.595929	0.532646	0.259258	0.259258	0.593549	0.607593	0.264995	0.229890	0.592720	0.563320	0.256593
EscCo.2_1940_1-302_NEs	0.646014	0.008886	0.198995	0.648239	0.676619	0.591141	0.159220	0.160571	0.604928	0.160589	0.165447	0.160589	0.014494	0.605192	0.604313	0.595929	0.000000	0.193664	0.610196	0.604313	0.003316	0.203555	0.657047	0.647763	0.006652	0.160589	0.606865
KlePn.2_27981_1-300_NEs	0.612639	0.195606	0.005580	0.628268	0.632981	0.541253	0.208280	0.209730	0.535082	0.211202	0.205906	0.211202	0.195148	0.572500	0.573252	0.532646	0.193664	0.000000	0.574931	0.573252	0.192238	0.203690	0.629176	0.597020	0.194006	0.211202	0.574864
SalEn.2_MW21291_1-297_NEs	0.207449	0.606748	0.583049	0.211559	0.209620	0.197635	0.597206	0.594709	0.258411	0.599735	0.623180	0.599735	0.611347	0.017078	0.000000	0.259258	0.610196	0.574931	0.000000	0.000000	0.610288	0.662807	0.222960	0.173220	0.614611	0.599735	0.006793
SalEn.4_21291_1-296_NEs	0.207449	0.600885	0.581391	0.211559	0.208990	0.195097	0.591395	0.588907	0.256102	0.593916	0.617251	0.593916	0.605423	0.017078	0.000000	0.259258	0.604313	0.573252	0.000000	0.000000	0.604403	0.655982	0.222346	0.173220	0.608694	0.593916	0.006793
EscCo.3_1340_1-302_NEs	0.643484	0.007771	0.197564	0.645696	0.674018	0.588530	0.161939	0.163294	0.602533	0.160594	0.162736	0.160594	0.013371	0.605282	0.604403	0.593549	0.003316	0.192238	0.610288	0.604403	0.000000	0.206788	0.654490	0.647865	0.005540	0.160594	0.606956
EntCo.1_07940_1-269_Ess	0.673691	0.203936	0.208072	0.687436	0.691312	0.567359	0.192128	0.193716	0.623729	0.196926	0.201629	0.196926	0.203220	0.661993	0.655982	0.607593	0.203555	0.203690	0.662807	0.655982	0.206788	0.000000	0.705631	0.670741	0.201960	0.196926	0.655891
