SalEn.2_MW23861_1-224_NEs	0.000000	0.218511	0.000000	0.277925	0.000000	0.008970	0.273626	0.007467	0.277379	0.294039	0.277379
CitRo.1_27261_1-220_NEs	0.218511	0.000000	0.218511	0.283264	0.218511	0.222625	0.284042	0.228667	0.280391	0.303587	0.280391
SalEn.3_2333_1-224_NEs	0.000000	0.218511	0.000000	0.277925	0.000000	0.008970	0.273626	0.007467	0.277379	0.294039	0.277379
EscCo.1_02561_1-220_NEs	0.277925	0.283264	0.277925	0.000000	0.277925	0.282248	0.023034	0.275465	0.007590	0.329333	0.007590
SalEn.4_23861_1-224_NEs	0.000000	0.218511	0.000000	0.277925	0.000000	0.008970	0.273626	0.007467	0.277379	0.294039	0.277379
SalEn.50500_1-224_NEs	0.008970	0.222625	0.008970	0.282248	0.008970	0.000000	0.282419	0.013481	0.281691	0.296271	0.281691
EscCo.3_01397_1-220_NEs	0.273626	0.284042	0.273626	0.023034	0.273626	0.282419	0.000000	0.275631	0.030868	0.321720	0.030868
SalEn.12346_1-224_NEs	0.007467	0.228667	0.007467	0.275465	0.007467	0.013481	0.275631	0.000000	0.274925	0.300748	0.274925
EscCo.42314_1-220_BeL	0.277379	0.280391	0.277379	0.007590	0.277379	0.281691	0.030868	0.274925	0.000000	0.334454	0.000000
KlePn.1_03875_1-229_NEs	0.294039	0.303587	0.294039	0.329333	0.294039	0.296271	0.321720	0.300748	0.334454	0.000000	0.334454
EscCo.2_2450_1-220_NEs	0.277379	0.280391	0.277379	0.007590	0.277379	0.281691	0.030868	0.274925	0.000000	0.334454	0.000000
