CitRo.1_34201_1-126_NEs	0.000000	0.536978	0.776999	0.536978	0.737352	0.536978	0.750402	0.531993	0.721446	0.743899
SalEn.3_3104_1-126_NEs	0.536978	0.000000	0.849847	0.000000	0.820432	0.000000	0.849367	0.005312	0.824460	0.842309
EscCo.1_04791_2-122_NEs	0.776999	0.849847	0.000000	0.849847	0.022449	0.849847	0.036756	0.857533	0.025342	0.033881
SalEn.4_30901_1-126_NEs	0.536978	0.000000	0.849847	0.000000	0.820432	0.000000	0.849367	0.005312	0.824460	0.842309
EscCo.2_39710_4-125_NEs	0.737352	0.820432	0.022449	0.820432	0.000000	0.820432	0.019463	0.827896	0.008240	0.016660
SalEn.2_MW30901_1-126_NEs	0.536978	0.000000	0.849847	0.000000	0.820432	0.000000	0.849367	0.005312	0.824460	0.842309
EscCo.4_04067_2-122_BeL	0.750402	0.849367	0.036756	0.849367	0.019463	0.849367	0.000000	0.856975	0.016689	0.002755
SalEn.12973_1-126_NEs	0.531993	0.005312	0.857533	0.005312	0.827896	0.005312	0.856975	0.000000	0.831912	0.849884
EscCo.54326_1-122	0.721446	0.824460	0.025342	0.824460	0.008240	0.824460	0.016689	0.831912	0.000000	0.013888
EscCo.3_4639_2-122_NEs	0.743899	0.842309	0.033881	0.842309	0.016660	0.842309	0.002755	0.849884	0.013888	0.000000
