SalEn.3_4023_8-504_NEs	0.000000	0.416550	1.246758	1.314848	1.540518	1.485664	1.637075	1.482911	1.197273	1.254965	2.180686	0.415999	1.432408	0.005361	1.172976	1.219659	1.221798	1.258871	1.262225	2.328028	2.160244	1.879143	1.546010	0.420876	1.228544	2.196451	0.654163	1.325229	1.164346	1.256728	1.221743	1.235855	1.205264	1.917325	1.544636	1.263476	1.212345	1.327297	1.224271	1.199350	1.157566	1.436110	1.310630	0.000000	1.273815	1.540518	1.485664	0.678526	1.318003	1.242861	1.261763	1.278779	1.254772	1.905458	1.546010	1.297625	1.375774	0.006034	1.321935	1.319983	1.246758	2.180686	1.316329	1.879143	1.546010	1.518207	1.715371	1.192306	1.195163	1.325229	1.651101	1.635625	1.169060	1.168417	2.128497	1.331487	1.312047	1.258772	1.271332	1.235498	1.296276	1.182597	1.879143	1.546010	2.341907	1.225864	1.249055	1.273815	1.356138	1.350598	1.321213	1.323730	1.308333	1.185591	2.174400	2.351701	1.152375	1.159269	1.560241	1.608940	1.240373	1.282454	0.630706	2.206725	1.233358	1.190340	0.414941	1.241674	1.246758	1.260717	1.272448	1.299919	1.157787	1.315958	1.321785	1.418156	1.353228	2.205715	1.549028	1.520036	2.328028	1.534867	1.477903	1.429832	1.254965	1.533431	1.476898	1.197096	2.208502	2.328028	1.642232	1.660427	0.000000	1.206949	1.520039	1.716469	1.182803	1.314189	1.397479
EscCo.1_01677_8-504_NEs	0.416550	0.000000	1.203826	1.368292	1.858497	1.680772	1.714145	1.515649	1.193149	1.138172	2.229338	0.017613	1.359271	0.415174	1.196814	1.095010	1.325005	1.156139	1.151616	2.165557	2.242858	1.849561	1.599118	0.015557	1.176505	2.298284	0.597246	1.323610	1.168844	1.147837	1.172724	1.224878	1.258703	1.902862	1.606202	1.221296	1.081601	1.485066	1.321530	1.212840	1.212120	1.357126	1.210688	0.416550	1.306387	1.867185	1.680772	0.609649	1.368292	1.181438	1.370657	1.303845	1.193713	1.854626	1.591777	1.296287	1.460450	0.415182	1.287764	1.355687	1.203826	2.229338	1.204581	1.849561	1.599118	1.655800	1.635769	1.184895	1.235815	1.323610	1.789168	1.549801	1.176437	1.217233	2.240103	1.483681	1.318074	1.209001	1.276847	1.227120	1.309771	1.199898	1.849561	1.599118	2.181372	1.219053	1.214878	1.306387	1.435163	1.391376	1.290120	1.211560	1.223322	1.232326	2.053480	2.170261	1.073231	1.071674	1.757042	1.433072	1.157611	1.304814	0.594247	2.160895	1.183962	1.247672	0.010774	1.119856	1.203826	1.157860	1.175401	1.210524	1.039992	1.352411	1.209555	1.260658	1.353103	2.052931	1.839752	1.665785	2.165557	1.777791	1.661921	1.354091	1.138172	1.759191	1.634099	1.182295	2.207306	2.165557	1.762338	1.542785	0.416550	1.121823	1.676844	1.650818	1.225538	1.191242	1.357018
SalEn.4_38661_1-495_BeL	1.246758	1.203826	0.000000	0.896451	1.374631	1.428476	1.253844	1.376856	0.782878	0.173922	1.882105	1.221710	0.931348	1.251600	1.036482	0.162914	0.880768	0.182801	0.177404	2.003447	1.874382	1.420320	1.577741	1.212235	0.976618	1.927760	1.071343	0.907481	0.929207	0.175518	0.979073	0.871351	0.917748	1.408879	1.585922	0.863062	0.921825	1.191942	0.873848	0.842564	1.097640	0.934565	0.898468	1.246758	0.911932	1.374631	1.428476	1.086781	0.896451	0.902127	1.206246	0.908740	0.880152	1.376884	1.585922	0.913709	1.134263	1.252087	0.886942	0.912167	0.000000	1.882105	0.899537	1.420320	1.577741	1.828010	1.684389	1.004290	1.002827	0.905375	1.310813	1.489016	0.932572	1.026233	1.895782	1.208478	0.913670	0.012201	1.048678	0.864628	0.913911	1.039505	1.420320	1.577741	2.022611	1.064145	0.008110	0.911932	1.139446	0.858494	0.885678	1.090908	1.096831	1.011395	1.872057	2.006646	0.914261	0.921681	1.268221	1.439999	0.148317	0.908974	1.188924	1.973757	0.973630	1.007905	1.209503	0.180504	0.000000	0.182874	1.179535	1.094783	0.922539	0.894708	1.100862	1.109376	0.911920	1.877052	1.388061	1.459342	2.003447	1.349990	1.441303	0.928510	0.174754	1.390490	1.449650	0.778512	1.895686	2.003447	1.310880	1.481356	1.246758	0.814755	1.855775	1.693681	1.027296	1.094853	0.935315
EscCo.51900_4-499	1.314848	1.368292	0.896451	0.000000	1.379797	1.774702	1.612416	1.717431	0.879287	0.897093	2.001949	1.390485	1.072149	1.314676	1.082478	0.920284	1.060236	0.927476	0.900605	2.160104	2.002550	1.549757	1.755941	1.394910	1.083379	2.015758	1.245536	1.076029	1.023165	0.898215	1.088951	0.277640	1.070316	1.571690	1.755941	1.226181	0.957109	1.264777	1.059529	0.221742	1.113975	1.063672	1.163011	1.314848	1.045070	1.372961	1.774702	1.210835	0.000670	1.250073	1.222570	1.041177	1.132289	1.549808	1.755941	1.069015	1.206411	1.305701	1.068813	0.022440	0.896451	2.001949	1.156037	1.549757	1.755941	1.679347	1.934663	1.128366	1.139058	1.073527	1.475985	1.859593	1.019667	1.130858	2.032512	1.279625	1.080435	0.889920	1.086963	0.275597	1.031515	1.074752	1.549757	1.755941	2.153668	1.129861	0.890364	1.045070	1.192991	1.096080	1.069964	1.205530	1.295165	1.129837	2.078816	2.190029	0.890329	0.891434	1.491776	1.910520	0.897251	1.030189	1.259405	2.109954	1.097444	1.133838	1.358868	0.909806	0.896451	0.926289	1.253249	1.305585	0.959767	0.012841	1.192852	1.253980	1.066084	2.080962	1.361089	1.711940	2.160104	1.401202	1.726156	1.071153	0.899007	1.460399	1.666843	0.880988	1.990020	2.160104	1.448239	1.842019	1.314848	0.943902	1.716871	1.955044	1.119194	1.222599	1.084442
EscCo.3_0861_2-266_NEs	1.540518	1.858497	1.374631	1.379797	0.000000	1.138089	0.199783	1.124527	1.638462	1.292744	2.122662	1.894671	1.770083	1.547814	1.648641	1.286252	1.528328	1.232171	1.299311	2.564619	2.057202	0.232844	1.314635	1.851441	1.446946	1.865400	1.353444	1.798044	1.495754	1.293512	1.440364	1.554999	1.695177	0.229848	1.296750	1.498753	1.419927	1.913911	1.521270	1.449705	1.596650	1.795585	1.606282	1.540518	1.873648	0.001264	1.138089	1.412187	1.379797	1.468691	1.866264	1.873648	1.642738	0.229316	1.296750	1.802476	1.554466	1.540518	1.896603	1.360004	1.374631	2.122662	1.615342	0.232844	1.302190	2.166042	1.784901	1.411856	1.621547	1.798044	0.239980	1.230277	1.503744	1.555586	2.053186	1.906475	1.782303	1.363354	1.528448	1.554999	1.786324	1.650661	0.232844	1.302190	2.573772	1.526368	1.357128	1.873648	1.509938	1.589039	1.896603	1.588811	1.672360	1.581054	2.020339	2.601412	1.497550	1.512241	0.237900	1.212320	1.344011	1.847884	1.368971	2.535695	1.451226	1.580114	1.873891	1.285974	1.374631	1.237690	1.691133	1.651635	1.324236	1.373082	1.619015	1.705725	1.912316	2.033803	0.017850	1.180842	2.564619	0.019194	1.148118	1.768826	1.292744	0.031053	1.154490	1.627146	2.110528	2.564619	0.239919	1.241079	1.540518	1.686210	2.178225	1.802853	1.554871	1.613832	1.766752
EscCo.3_0861_327-575_NEs	1.485664	1.680772	1.428476	1.774702	1.138089	0.000000	1.047907	0.178527	1.626674	1.679046	2.412987	1.662042	1.540292	1.485664	1.522125	1.562927	1.415697	1.458332	1.686077	2.347753	2.403286	1.046377	0.211462	1.661015	1.658282	2.197879	1.489810	1.642202	1.616408	1.656162	1.650651	1.654011	1.771720	1.036165	0.207935	1.568100	1.406986	1.861944	1.409219	1.516319	1.746419	1.547956	1.450352	1.485664	1.582066	1.138089	0.000000	1.452507	1.774702	1.750818	1.963113	1.582066	1.756702	1.031255	0.207984	1.660415	1.721771	1.479071	1.568738	1.765825	1.428476	2.412987	1.473472	1.046377	0.211462	1.778376	1.690409	1.770944	1.754032	1.642202	1.108730	0.248013	1.616408	1.716698	2.341395	1.870346	1.634994	1.455120	1.666878	1.662553	1.577615	1.532108	1.046377	0.211462	2.311354	1.599328	1.462728	1.582066	1.718718	1.495341	1.568738	1.607525	1.638893	1.720536	1.793350	2.275164	1.275360	1.270340	1.108356	0.221110	1.529974	1.590643	1.479188	2.141438	1.623094	1.751885	1.654604	1.684434	1.428476	1.471244	1.553603	1.667162	1.285433	1.757384	1.594204	2.024334	1.689965	1.777381	1.142006	0.031377	2.347753	1.131548	0.014852	1.532668	1.679046	1.154510	0.039877	1.617646	2.365716	2.347753	1.098171	0.246202	1.485664	1.456063	1.759018	1.679798	1.752306	1.638193	1.490680
CitRo.1_07941_2-268_NEs	1.637075	1.714145	1.253844	1.612416	0.199783	1.047907	0.000000	0.990962	1.565356	1.262787	2.269240	1.714453	1.759136	1.637075	1.489131	1.135947	1.531651	1.176519	1.269366	2.304325	2.269240	0.194073	1.205111	1.723842	1.474391	2.040486	1.328502	1.948534	1.496758	1.263549	1.467747	1.498075	1.711660	0.194354	1.189886	1.440202	1.256009	1.869139	1.524556	1.447254	1.509820	1.778535	1.512286	1.637075	1.956018	0.199783	1.047907	1.379826	1.612416	1.530412	1.754452	1.956018	1.654931	0.198816	1.184950	1.964774	1.543771	1.637075	1.937507	1.602030	1.253844	2.269240	1.527670	0.194073	1.189886	1.960225	1.611466	1.465926	1.491639	1.948534	0.196095	1.115380	1.505107	1.460713	2.241759	1.862348	1.948534	1.238283	1.468696	1.498075	1.919568	1.491750	0.194073	1.189886	2.252097	1.472419	1.232653	1.956018	1.499314	1.427582	1.937507	1.438628	1.495897	1.470358	2.146669	2.290477	1.377203	1.390145	0.212235	1.090423	1.192962	1.966406	1.380789	2.523646	1.420802	1.499881	1.734991	1.255259	1.253844	1.181898	1.515152	1.469056	1.239125	1.611176	1.480082	1.577698	1.997120	2.136640	0.203001	1.062267	2.304325	0.200061	1.057272	1.759136	1.262787	0.179140	1.080647	1.554147	2.350361	2.304325	0.197725	1.115414	1.637075	1.592879	1.958457	1.653924	1.482531	1.407672	1.755201
CitRo.1_07941_327-574_NEs	1.482911	1.515649	1.376856	1.717431	1.124527	0.178527	0.990962	0.000000	1.503556	1.575259	2.331650	1.500837	1.479003	1.482911	1.305377	1.442302	1.369774	1.356018	1.582152	2.314877	2.342495	1.052031	0.173932	1.501156	1.828190	2.035564	1.359176	1.493033	1.535314	1.568365	1.820211	1.613890	1.612214	1.045647	0.182403	1.432913	1.314066	1.762678	1.363529	1.602961	1.444338	1.486343	1.389823	1.482911	1.417479	1.124527	0.178527	1.351695	1.717431	1.555946	1.943025	1.417479	1.730524	1.035882	0.175643	1.480193	1.563589	1.476429	1.390729	1.749976	1.376856	2.331650	1.396311	1.052031	0.173932	1.930440	1.539207	1.933596	1.582724	1.493033	1.028623	0.194105	1.535314	1.528558	2.294517	1.770817	1.479485	1.402096	1.782562	1.622226	1.438311	1.307548	1.052031	0.173932	2.320189	1.453183	1.402096	1.417479	1.563543	1.376850	1.390729	1.448016	1.517801	1.553738	1.748007	2.308853	1.278725	1.267645	1.098863	0.155914	1.501115	1.410560	1.432858	2.250832	1.813002	1.552844	1.493932	1.626954	1.376856	1.354843	1.505937	1.534918	1.278583	1.726327	1.467531	1.845189	1.611627	1.724291	1.133895	0.190212	2.314877	1.102404	0.178486	1.485717	1.575259	1.109612	0.180548	1.502142	2.299425	2.314877	1.042134	0.192372	1.482911	1.381906	1.907455	1.530464	1.535491	1.499532	1.457692
KlePn.1_02933_4-495_NEs	1.197273	1.193149	0.782878	0.879287	1.638462	1.626674	1.565356	1.503556	0.000000	0.799982	2.169550	1.182120	0.841679	1.190346	0.952353	0.753506	0.809622	0.739353	0.797517	2.111655	2.174249	1.641464	1.702342	1.184028	0.973893	2.162296	1.081512	0.800817	0.930827	0.799115	0.970591	0.766856	0.931282	1.632011	1.719277	0.945162	0.794804	1.239635	0.808724	0.833024	0.995552	0.835330	0.957459	1.197273	0.812798	1.638462	1.626674	1.080974	0.877403	1.040864	1.251670	0.815420	0.942860	1.621027	1.702342	0.796140	1.019839	1.187859	0.776989	0.885039	0.782878	2.169550	0.953962	1.641464	1.702342	1.590099	1.620305	0.941338	1.016364	0.802565	1.643222	1.707209	0.929843	1.008781	2.179610	1.243991	0.791872	0.788272	1.021692	0.759261	0.797145	0.962064	1.641464	1.702342	2.101622	0.982594	0.775562	0.812798	1.026445	0.812540	0.777706	1.089367	1.112390	1.015296	2.036689	2.096575	0.795427	0.798090	1.623140	1.699393	0.746310	0.804894	1.091248	2.165936	0.968050	1.015333	1.195678	0.798919	0.782878	0.739908	1.073783	1.099265	0.890665	0.870482	1.085201	1.107677	0.797664	2.057356	1.654367	1.683640	2.111655	1.640077	1.691593	0.840578	0.799982	1.652247	1.748597	0.002727	2.183421	2.111655	1.650906	1.707209	1.197273	0.822185	1.610248	1.620594	1.007483	1.115105	0.829900
EscCo.53749_1-495	1.254965	1.138172	0.173922	0.897093	1.292744	1.679046	1.262787	1.575259	0.799982	0.000000	1.877774	1.142126	0.924108	1.262528	1.065146	0.160494	0.850402	0.202327	0.007413	2.021992	1.874638	1.329415	1.648054	1.152115	0.979697	1.832447	1.121181	0.939547	0.924713	0.006056	0.982179	0.865184	0.953563	1.342910	1.648054	0.883372	0.992685	1.263100	0.843754	0.855779	1.098257	0.920895	0.907549	1.254965	0.882382	1.292744	1.679046	1.147883	0.897093	0.943230	1.173047	0.879320	0.900970	1.319420	1.640513	0.935547	1.161606	1.263021	0.903414	0.914854	0.173922	1.877774	0.908630	1.329415	1.648054	1.885385	1.728817	1.052194	1.038484	0.937373	1.335306	1.637348	0.927979	1.053200	1.917363	1.277761	0.939890	0.178114	1.062789	0.866400	0.891276	1.065604	1.329415	1.648054	2.029582	1.099640	0.173751	0.882382	1.160374	0.820134	0.898096	1.121270	1.176759	1.042683	1.858934	2.016073	0.952059	0.951045	1.228725	1.644295	0.177020	0.883405	1.183094	1.986617	0.977621	1.064973	1.154895	0.021074	0.173922	0.201545	1.241271	1.177360	0.929067	0.898154	1.139412	1.140694	0.919901	1.858732	1.286035	1.673129	2.021992	1.252822	1.670661	0.919101	0.000670	1.300315	1.721709	0.795623	1.883980	2.021992	1.328696	1.628952	1.254965	0.818841	1.925567	1.739173	1.056122	1.136875	0.925718
