KlePn.1_04768_3-700_NEs	0.000000	2.042520	1.940726	1.660572	1.794295	1.671031	1.955920	2.245263	1.823036	2.100520	1.902631	2.091500	1.955920	1.734659	1.922789	1.860401	2.003392	1.879493	2.038754	1.957267	2.121435	0.003866	1.805881	1.857387	2.013828	1.849188	1.955920	1.805881	1.860401	1.902631	2.091500	2.004683	1.814293	2.197007	1.860401	2.213595	1.907030	1.696634	1.888937	1.924798	1.902370	2.212062	1.855012	2.003392	2.091500	1.923226	1.603746
CitRo.1_11641_1-765_NEs	2.042520	0.000000	1.641142	1.957681	1.997640	1.981583	1.954631	1.779425	1.466006	0.252484	1.914524	0.254377	1.954631	1.929759	1.933612	1.930186	0.272972	1.948179	1.601140	2.042877	0.522358	2.033030	1.968289	1.918832	0.273175	1.375179	1.954631	1.968289	1.930186	1.914524	0.254377	0.272721	1.960993	0.722293	1.930186	1.892298	1.847801	1.965329	1.909373	1.642347	2.110440	1.793170	1.416680	0.272972	0.254377	1.861311	1.719013
KlePn.2_28871_5-706_NEs	1.940726	1.641142	0.000000	1.000080	1.189638	1.003520	1.194284	1.922780	1.759861	1.658576	1.622083	1.660695	1.194284	1.046994	1.604177	1.050690	1.750892	1.058204	1.956682	1.179820	1.658144	1.951916	1.186256	1.052452	1.763375	1.652486	1.194284	1.186256	1.050690	1.622083	1.660695	1.761091	1.090817	1.943638	1.050690	1.263923	1.558585	1.087256	1.621556	0.004342	1.292253	1.856630	1.679440	1.750892	1.660695	1.553182	0.894485
KlePn.2_06561_1-735_NEs	1.660572	1.957681	1.000080	0.000000	0.514173	0.004122	0.486855	1.688929	1.692733	1.911561	1.712276	1.913554	0.486855	0.890192	1.734357	1.116683	2.101808	1.129701	1.847427	0.501935	1.909890	1.659546	0.507154	1.122430	2.117547	1.533898	0.486855	0.507154	1.116683	1.712276	1.913554	2.129102	0.458857	1.788159	1.116683	1.219720	1.584430	0.270717	1.720501	0.999108	0.514821	1.637240	1.580905	2.101808	1.913554	1.578898	0.958647
EscCo.4_03826_1-750_NEs	1.794295	1.997640	1.189638	0.514173	0.000000	0.516220	0.363114	1.689181	1.805961	1.858243	1.735196	1.858422	0.363826	0.942118	1.722819	1.059052	1.919190	1.072563	1.679023	0.244177	1.906255	1.800527	0.155747	1.063174	1.916738	1.556898	0.363826	0.155747	1.061096	1.735196	1.865783	1.930652	0.212207	2.116127	1.061096	1.338339	1.615980	0.505162	1.726379	1.185751	0.349041	1.676137	1.634723	1.919190	1.865783	1.607520	1.041842
KlePn.1_02506_1-736_NEs	1.671031	1.981583	1.003520	0.004122	0.516220	0.000000	0.485762	1.690003	1.706401	1.928325	1.710407	1.921884	0.486857	0.889953	1.731479	1.116907	2.126706	1.132341	1.852128	0.506025	1.923528	1.669960	0.508603	1.125030	2.133035	1.523184	0.486857	0.508603	1.119253	1.710407	1.930332	2.144682	0.462702	1.795235	1.119253	1.232066	1.587957	0.272884	1.712186	1.000686	0.516386	1.660190	1.576033	2.126706	1.930332	1.576869	0.968685
SalEn.2_MW01971_1-730_NEs	1.955920	1.954631	1.194284	0.486855	0.363114	0.485762	0.000000	1.916742	1.773556	1.874725	1.942770	1.869271	0.000000	0.954030	1.929746	1.067062	1.889480	1.062992	1.768396	0.325563	1.941573	1.963448	0.351655	1.058895	1.875964	1.667712	0.000000	0.351655	1.069159	1.942770	1.876666	1.855615	0.365191	2.073535	1.069159	1.375321	1.855607	0.499870	1.941423	1.191649	0.222866	1.972501	1.733443	1.889480	1.876666	1.851864	1.104688
EscCo.4_01730_1-722_NEs	2.245263	1.779425	1.922780	1.688929	1.689181	1.690003	1.916742	0.000000	1.806139	1.775686	1.800452	1.769947	1.924720	1.925468	1.804493	1.921736	1.786116	1.962836	1.784890	1.716019	1.737072	2.251106	1.667806	1.917925	1.776369	1.682622	1.924720	1.667806	1.932593	1.800452	1.780096	1.766036	1.703041	2.027065	1.932593	2.152520	1.666670	1.713326	1.787673	1.919434	1.923416	0.332401	1.685608	1.786116	1.780096	1.666288	1.878348
EntCo.1_32720_6-709_NEs	1.823036	1.466006	1.759861	1.692733	1.805961	1.706401	1.773556	1.806139	0.000000	1.567357	1.748410	1.567386	1.773556	1.586747	1.739653	1.709998	1.566591	1.727200	0.276496	1.779972	1.612591	1.824031	1.782444	1.697607	1.556144	0.259699	1.773556	1.782444	1.709998	1.748410	1.567386	1.525510	1.650693	1.546852	1.709998	1.815790	1.633539	1.779185	1.765301	1.764878	1.924236	1.866288	0.271362	1.566591	1.567386	1.639221	1.579128
SalEn.11845_1-724_NEs	2.100520	0.252484	1.658576	1.911561	1.858243	1.928325	1.874725	1.775686	1.567357	0.000000	1.901731	0.005533	1.874725	1.984094	1.906902	1.798815	0.296740	1.835171	1.529223	1.926272	0.530380	2.094134	1.856039	1.808914	0.298061	1.446511	1.874725	1.856039	1.798815	1.901731	0.005533	0.297577	1.875408	0.685516	1.798815	1.916858	1.970618	1.863148	1.911976	1.662680	1.977536	1.853313	1.490530	0.296740	0.005533	1.981392	1.695870
EscCo.50805_4-760	1.902631	1.914524	1.622083	1.712276	1.735196	1.710407	1.942770	1.800452	1.748410	1.901731	0.000000	1.919203	1.942770	1.811689	0.031899	1.832487	1.965722	1.868801	1.842957	1.828102	1.789205	1.894408	1.721462	1.834995	1.955351	1.651957	1.942770	1.721462	1.832487	0.000000	1.919203	1.947722	1.649090	2.067188	1.832487	2.068735	0.367668	1.809560	0.009740	1.632933	1.903467	1.887238	1.643144	1.965722	1.919203	0.368532	1.552492
SalEn.2_MW12131_1-725_NEs	2.091500	0.254377	1.660695	1.913554	1.858422	1.921884	1.869271	1.769947	1.567386	0.005533	1.919203	0.000000	1.876666	1.972954	1.913146	1.777899	0.293305	1.824331	1.518909	1.937045	0.530274	2.085171	1.858003	1.798190	0.294093	1.442035	1.876666	1.858003	1.788200	1.919203	0.000000	0.293609	1.877479	0.684270	1.788200	1.909378	1.973048	1.865296	1.921055	1.656017	1.968144	1.866923	1.490637	0.293305	0.000000	1.971477	1.685919
SalEn.3_0192_1-729_NEs	1.955920	1.954631	1.194284	0.486855	0.363826	0.486857	0.000000	1.924720	1.773556	1.874725	1.942770	1.876666	0.000000	0.954030	1.937796	1.069159	1.889480	1.062992	1.775169	0.325563	1.941573	1.963448	0.351655	1.058895	1.883646	1.676454	0.000000	0.351655	1.069159	1.942770	1.876666	1.863089	0.365191	2.073535	1.069159	1.375321	1.855607	0.499870	1.949626	1.194433	0.223248	1.972501	1.733443	1.889480	1.876666	1.859391	1.104688
