SalEn.2_MW11431_1-312_NEs	0.000000	0.309427	1.312737	1.338626	0.396148	0.000000	0.407021	0.375031	0.408800	0.387640	0.390515	0.003201	0.010733	0.409242	0.000000
CitRo.1_10911_1-312_NEs	0.309427	0.000000	1.210961	1.252203	0.368901	0.309427	0.355872	0.348469	0.374707	0.364917	0.361502	0.310962	0.311072	0.376806	0.309427
KlePn.2_36171_14-309_NEs	1.312737	1.210961	0.000000	0.024438	1.392662	1.312737	1.250371	1.197460	1.020830	1.353154	1.383652	1.327265	1.279207	1.027044	1.312737
KlePn.1_01685_13-309_NEs	1.338626	1.252203	0.024438	0.000000	1.392891	1.338626	1.276852	1.188251	1.053262	1.353752	1.389666	1.353260	1.304450	1.059706	1.338626
EscCo.1_01172_1-312_NEs	0.396148	0.368901	1.392662	1.392891	0.000000	0.396148	0.430848	0.008902	0.449734	0.008518	0.031510	0.397804	0.394561	0.452057	0.396148
SalEn.4_11431_1-312_NEs	0.000000	0.309427	1.312737	1.338626	0.396148	0.000000	0.407021	0.375031	0.408800	0.387640	0.390515	0.003201	0.010733	0.409242	0.000000
EntCo.1_16040_1-312_NEs	0.407021	0.355872	1.250371	1.276852	0.430848	0.407021	0.000000	0.412997	0.377599	0.421750	0.419856	0.406978	0.403595	0.379712	0.407021
EscCo.2_1098_1-262_NEs	0.375031	0.348469	1.197460	1.188251	0.008902	0.375031	0.412997	0.000000	0.420334	0.000000	0.020555	0.376962	0.375347	0.422975	0.375031
KlePn.2_16701_1-312_NEs	0.408800	0.374707	1.020830	1.053262	0.449734	0.408800	0.377599	0.420334	0.000000	0.441392	0.434463	0.414235	0.407140	0.001082	0.408800
EscCo.41033_1-312	0.387640	0.364917	1.353154	1.353752	0.008518	0.387640	0.421750	0.000000	0.441392	0.000000	0.022630	0.389280	0.386067	0.443677	0.387640
EscCo.3_02878_1-312_NEs	0.390515	0.361502	1.383652	1.389666	0.031510	0.390515	0.419856	0.020555	0.434463	0.022630	0.000000	0.392162	0.388934	0.436712	0.390515
SalEn.51785_1-312_NEs	0.003201	0.310962	1.327265	1.353260	0.397804	0.003201	0.406978	0.376962	0.414235	0.389280	0.392162	0.000000	0.013975	0.414685	0.003201
SalEn.11913_1-312_NEs	0.010733	0.311072	1.279207	1.304450	0.394561	0.010733	0.403595	0.375347	0.407140	0.386067	0.388934	0.013975	0.000000	0.407578	0.010733
KlePn.1_03533_1-312_NEs	0.409242	0.376806	1.027044	1.059706	0.452057	0.409242	0.379712	0.422975	0.001082	0.443677	0.436712	0.414685	0.407578	0.000000	0.409242
SalEn.3_1072_1-312_NEs	0.000000	0.309427	1.312737	1.338626	0.396148	0.000000	0.407021	0.375031	0.408800	0.387640	0.390515	0.003201	0.010733	0.409242	0.000000
