EscCo.52405_1-294	0.000000	1.620616	1.781549	1.621237	1.961154	2.724733	1.759202	1.921402	2.284140	1.970796	2.500628	1.874485	2.087362	1.633542	2.599090	1.699381	1.970796	0.365141	2.731885	2.087362	1.505113	1.929287	2.060022	1.752307	2.491508	1.620616	1.621237	1.727155	1.891465	3.391825	2.485243	0.000000	1.685781	1.561886	2.101633	2.829874	2.297314	1.922542	1.857642	1.744575	2.173384	1.735992	2.087362	1.577266	2.154802	0.365141	1.602290	1.909691	0.018301	1.685781	0.365873	2.210031	1.859899	2.905965	1.634660	2.307386	0.365141	1.674075	2.834719	1.903836	2.829874	1.894681	1.685781	1.763188	1.190407	1.876911	1.563331	1.910261	1.967275	1.898586	2.517855	1.591082	2.087362	2.231674	0.367437	1.847204	2.604662	2.485243	1.620616	1.967275	2.003919	2.834719	2.794255	1.619653	1.504804	0.037192
SalEn.4_40891_1-305_BeL	1.620616	0.000000	1.909980	0.175036	1.869976	2.307299	1.841865	1.698028	1.872840	1.910155	2.287209	2.347738	2.155889	0.004398	2.324482	1.792932	1.910155	1.896879	2.307299	2.155889	0.127582	1.698028	2.185922	1.880765	1.692611	0.000000	0.175036	1.874083	2.242416	2.080800	2.306960	1.620616	1.793480	0.163711	1.743877	2.324678	2.189102	1.714085	1.612945	1.733822	1.774793	1.718186	2.155889	0.177424	1.768918	1.903394	0.177329	1.984090	1.606513	1.793480	1.852233	1.778787	1.594966	2.368363	0.174940	2.062998	1.896879	1.798040	2.329622	1.830064	2.333264	2.003740	1.793480	1.878659	1.683939	1.547529	0.161066	1.895052	1.818465	1.747229	1.707998	2.035399	2.155889	1.838950	1.871196	1.547007	2.207379	2.306960	0.000000	1.824234	1.786114	2.329622	2.329622	0.005505	0.147570	1.740199
EntCo.1_41890_1-300_NEs	1.781549	1.909980	0.000000	1.923013	1.269810	1.806242	1.997483	2.150791	2.032196	1.264282	2.478451	2.263439	1.704172	1.902432	2.526693	2.242679	1.264282	1.845561	1.813293	1.704172	1.950249	2.157430	1.676706	2.065129	1.730926	1.909980	1.923013	2.045404	1.452045	2.138215	2.438316	1.781549	2.241183	2.035576	1.235086	2.325737	2.517626	1.243883	1.904010	0.366869	1.242209	0.364170	1.704172	1.974726	1.235467	1.851340	1.921194	1.371552	1.842111	2.228649	1.825828	1.232891	1.861304	2.254737	1.943997	2.510755	1.851724	2.211158	2.330888	1.906767	2.325737	1.393992	2.228649	2.039961	1.791116	1.248618	2.035576	1.271648	2.179194	2.125867	1.729979	2.058119	1.704172	2.050954	1.849623	1.251895	2.457254	2.438316	1.909980	2.179194	1.240196	2.330888	2.318208	1.902432	2.005063	1.826630
EscCo.3_4229_1-305_NEs	1.621237	0.175036	1.923013	0.000000	1.817325	2.415676	1.928261	1.736649	1.931079	1.831153	2.462067	2.349469	2.308508	0.175006	2.436521	1.834120	1.831153	1.835482	2.415676	2.308508	0.146427	1.736649	2.433164	1.910296	1.667679	0.175036	0.000000	1.949780	2.115939	2.250851	2.428986	1.621237	1.834703	0.179738	1.868616	2.358616	2.170497	1.710475	1.697459	1.855934	1.985479	1.853283	2.308508	0.009928	1.898131	1.841960	0.008817	2.050683	1.593752	1.834703	1.862551	1.876211	1.657023	2.512252	0.011036	2.160619	1.835482	1.852628	2.339144	1.784893	2.351018	2.069870	1.834703	1.967405	1.606615	1.671034	0.181137	1.862000	1.805178	1.771915	1.675533	2.137250	2.308508	1.947075	1.852532	1.679148	2.312803	2.428986	0.175036	1.810957	1.918072	2.339144	2.339144	0.176525	0.164576	1.689174
EscCo.1_02697_1-308_NEs	1.961154	1.869976	1.269810	1.817325	0.000000	1.610830	1.968806	2.094363	1.859565	0.006531	1.711738	1.999877	1.425051	1.856177	1.784493	1.806660	0.006531	2.014944	1.610354	1.425051	1.967869	2.109011	1.465547	1.996982	2.302181	1.869976	1.817325	1.935681	1.319142	1.695375	1.718124	1.961154	1.806660	1.788304	1.288212	1.974070	2.210210	0.395291	2.009541	1.233872	1.309635	1.221364	1.425051	1.823388	1.289242	2.014944	1.815113	1.340155	1.917290	1.806660	1.989812	1.266349	1.993573	1.904429	1.798588	2.230144	2.014944	1.803338	1.942727	1.924790	1.974070	1.339528	1.806660	1.979274	1.853597	0.395059	1.782708	0.013123	1.871296	1.733732	2.278052	2.116470	1.425051	1.872093	2.009916	0.398330	2.309467	1.718124	1.869976	1.871296	1.364788	1.942727	1.942727	1.872939	1.872475	1.959308
KlePn.1_03985_1-289_NEs	2.724733	2.307299	1.806242	2.415676	1.610830	0.000000	2.076641	2.298535	2.334624	1.624316	0.361793	2.104188	2.330550	2.297252	0.362671	2.072018	1.624316	2.754470	0.004688	2.330550	2.406126	2.298535	2.320463	2.113478	1.705934	2.307299	2.415676	2.067543	2.190146	0.283291	0.356947	2.724733	2.077303	2.105374	2.300738	0.307182	2.247983	1.473335	2.189140	1.812687	2.437205	1.810494	2.330550	2.447836	2.324259	2.754470	2.462491	1.920601	2.719209	2.072018	2.760377	2.295251	2.129701	0.318613	2.376029	1.974871	2.715755	2.076894	0.314104	1.994257	0.308951	1.907935	2.072018	2.073425	2.251585	1.454310	2.098332	1.618341	1.903877	1.787130	1.688756	2.777403	2.330550	2.344750	2.723138	1.453094	1.980961	0.358765	2.307299	1.903877	2.364012	0.314104	0.318616	2.315285	2.440497	2.743514
EscCo.1_02232_1-305_NEs	1.759202	1.841865	1.997483	1.928261	1.968806	2.076641	0.000000	1.974382	2.629841	1.956067	2.285473	2.133308	1.764338	1.847893	2.464780	1.885426	1.956067	1.867969	2.046716	1.764338	1.925742	1.981515	1.789981	0.027631	2.127438	1.841865	1.928261	0.018674	1.688117	2.488337	2.214295	1.759202	1.884705	2.023595	1.978984	2.322957	2.756136	1.942890	1.620305	1.954437	2.185586	1.978863	1.764338	1.911279	2.015258	1.874068	1.908343	1.933905	1.814974	1.879125	1.867968	1.948080	1.600915	2.309094	1.891672	2.621760	1.877268	1.844854	2.349153	0.335332	2.330362	1.950105	1.879125	0.023115	1.753190	2.155081	2.030980	1.938710	0.386552	0.351729	2.112679	2.117588	1.764338	2.672989	1.865236	2.142032	2.610821	2.221034	1.841865	0.386552	1.879109	2.349153	2.369327	1.834887	1.849415	1.867541
SalEn.3_0740_1-296_Ess	1.921402	1.698028	2.150791	1.736649	2.094363	2.298535	1.974382	0.000000	2.031856	2.098012	2.002437	2.229754	1.993197	1.697180	2.062684	1.934650	2.098012	2.152466	2.289614	1.993197	1.690219	0.003300	2.019274	2.047770	2.317763	1.698028	1.736649	2.005102	1.977439	2.242330	2.004758	1.921402	1.944746	1.690448	1.932944	2.044656	2.134203	2.215608	1.911007	2.322332	2.011588	2.291028	1.993197	1.733063	1.991500	2.158860	1.719908	1.991437	1.962798	1.934650	2.212388	1.945116	1.928962	2.489030	1.739295	2.320613	2.141499	1.935177	2.037263	2.202903	2.044656	1.995314	1.934650	2.063406	2.085197	1.871063	1.696900	2.053817	2.044187	1.931532	2.284705	2.289866	1.993197	2.031856	2.196964	1.874787	2.379404	2.004758	1.698028	2.044187	2.111491	2.037263	2.028074	1.715669	1.760950	1.913871
KlePn.1_04026_3-305_NEs	2.284140	1.872840	2.032196	1.931079	1.859565	2.334624	2.629841	2.031856	0.000000	1.888599	2.359903	2.727957	1.987648	1.888663	2.317672	2.711260	1.888599	2.381555	2.347575	1.987648	1.966809	2.031856	2.008138	2.618001	2.494787	1.872840	1.931079	2.583872	1.802853	2.789581	2.390227	2.284140	2.654629	1.852968	1.952057	2.585691	2.644043	1.733904	1.267414	2.062783	2.158393	2.034648	1.987648	1.905594	2.017559	2.388585	1.905811	1.529288	2.281243	2.702570	2.377671	2.031532	1.244222	2.418387	1.895010	3.034256	2.385153	2.653724	2.576253	2.130053	2.585691	1.551461	2.702570	2.691283	2.087172	1.968322	1.852968	1.861089	2.144329	2.419643	2.549011	2.495126	1.987648	0.009014	2.370722	1.982398	3.037016	2.390227	1.872840	2.144329	2.120688	2.576253	2.596608	1.881155	1.854456	2.300523
EscCo.52409_1-308	1.970796	1.910155	1.264282	1.831153	0.006531	1.624316	1.956067	2.098012	1.888599	0.000000	1.716186	2.029992	1.411413	1.896111	1.789641	1.799207	0.000000	2.027389	1.623831	1.411413	2.020546	2.112816	1.451814	2.017508	2.285088	1.910155	1.831153	1.922811	1.313387	1.729872	1.722563	1.970796	1.799207	1.838281	1.284890	1.978737	2.257467	0.391159	2.045104	1.249794	1.305553	1.237065	1.411413	1.837389	1.285991	2.027389	1.835795	1.363298	1.926543	1.799207	2.001776	1.263323	2.028161	1.908999	1.811825	2.282432	2.027389	1.795951	1.947473	1.935946	1.978737	1.362772	1.799207	1.966599	1.862941	0.399745	1.832602	0.013129	1.894836	1.726714	2.261006	2.147548	1.411413	1.901845	2.022169	0.403035	2.351658	1.722563	1.910155	1.894836	1.360567	1.947473	1.947473	1.893684	1.920853	1.968848
