SalEn.3_4023_6-508_NEs	0.000000	0.425825	1.238102	1.239996	1.337882	1.198576	0.425258	1.443550	0.005302	1.183044	1.212620	1.228131	1.253431	1.259853	0.430161	1.235646	2.171465	0.655759	1.233110	1.181787	2.183579	1.289778	1.227851	1.255771	1.209721	1.275054	1.221249	1.331554	1.217290	1.168684	1.447308	1.340534	1.283999	0.680142	2.183579	1.341022	1.251212	1.262292	1.282647	1.253422	0.005967	1.311608	1.358528	2.035030	1.334986	1.328002	1.239996	1.327252	1.749995	0.424194	1.327747	2.062638	1.185076	2.183579	1.254454	2.062638	1.339356	1.323005	1.321012	1.307279	1.277761	1.255449	0.000000	1.185084	1.760493	1.251866	1.242319	1.277673	1.351157	1.327642	1.311964	1.239996	1.166538	1.173494	1.956738	1.183768	1.198229	1.327747	1.193528	0.635666	1.241217	1.198403	1.203207	1.239383	1.299531	1.908150	1.299286	1.255239	1.279419	1.296328	2.189496	1.173146	1.336324	1.313649	1.405400	2.065122	1.230562	2.090651	2.080522	1.252689	1.440954	1.252689	1.198300	1.352569	1.208971	1.195515	0.000000	1.408692
EscCo.1_01677_7-509_NEs	0.425825	0.000000	1.228028	1.203368	1.388821	1.198848	0.018094	1.358741	0.424441	1.212055	1.095050	1.316919	1.152058	1.158307	0.016060	1.190721	2.135924	0.603555	1.159864	1.180169	2.138606	1.319851	1.179396	1.242597	1.262559	1.230880	1.087689	1.498656	1.226176	1.215290	1.360774	1.373571	1.313416	0.616121	2.138606	1.388821	1.189357	1.373224	1.312472	1.201595	0.424444	1.309615	1.455914	1.908605	1.299975	1.218853	1.203368	1.213753	1.847451	0.011325	1.328143	1.993954	1.186268	2.138606	1.154505	1.993954	1.430852	1.511505	1.320861	1.188397	1.284663	1.244896	0.425825	1.212286	1.854816	1.208542	1.214349	1.315056	1.381647	1.303898	1.202189	1.203368	1.085611	1.084045	1.951057	1.226825	1.191598	1.328143	1.239071	0.604020	1.197336	1.254530	1.242655	1.126566	1.317918	1.869930	1.220093	1.153675	1.176031	1.210186	2.152493	1.054491	1.370234	1.203401	1.246263	1.999435	1.313459	2.032407	2.017271	1.144875	1.353601	1.144875	1.187946	1.358095	1.129617	1.235203	0.425825	1.360533
CitRo.1_32891_3-500_NEs	1.238102	1.228028	0.000000	1.067209	1.132141	0.996827	1.216418	1.112506	1.233346	0.202595	1.012582	1.046707	0.989511	1.112275	1.206427	1.367759	1.752715	1.077525	1.025763	1.164690	1.753455	1.327850	1.357954	1.087499	1.129051	1.183269	0.972246	1.414559	1.086044	0.197757	1.113647	1.131839	1.322741	1.077225	1.753455	1.132141	1.212274	1.410185	1.325253	1.298736	1.239006	1.334832	1.176096	1.760363	1.284861	1.167289	1.067209	1.156294	1.632791	1.219965	1.348194	1.729778	1.162216	1.753455	1.098717	1.729778	1.170280	1.425931	1.342238	1.262841	1.277008	1.081210	1.238102	0.203287	1.642682	1.070726	1.069576	1.322741	1.044481	1.284100	1.267928	1.067209	0.965363	0.970938	1.826475	0.199590	1.295616	1.345407	0.205800	1.082323	1.345700	0.195213	0.202396	1.116458	1.350286	1.804406	1.245050	0.992407	1.118041	1.247988	1.754262	0.986171	1.123409	1.274241	1.357730	1.758414	1.040884	1.739571	1.729075	1.100351	1.119165	1.100351	1.002522	1.357559	1.174492	0.200325	1.238102	1.123901
SalEn.4_38661_1-500_BeL	1.239996	1.203368	1.067209	0.000000	0.933625	0.796838	1.215980	0.929099	1.244766	1.034592	0.161131	0.885499	0.182446	0.175515	1.206618	0.970018	1.847159	1.064268	0.146726	0.953257	1.871010	0.902583	0.972417	0.908790	0.939207	0.866895	0.918182	1.212629	0.873287	1.100096	0.931601	0.948923	0.909696	1.082304	1.871010	0.933625	0.904962	1.218625	0.904272	0.883004	1.245187	0.908793	1.120032	1.764107	0.884484	0.904643	0.000000	0.903334	1.698927	1.206409	0.895331	1.788706	0.952000	1.871010	0.173654	1.788706	1.124946	1.234246	0.905728	1.107236	1.042514	0.903701	1.239996	1.040933	1.726656	0.012085	0.008033	0.907425	0.864233	0.881007	1.108891	0.000000	0.932347	0.939889	1.890162	1.036066	1.001763	0.897400	1.024388	1.185039	0.971744	1.019501	1.015794	0.178588	0.911296	1.790875	1.093419	0.182519	1.202559	1.100466	1.843149	0.935403	0.930580	1.109447	1.120024	1.777355	0.878614	1.801402	1.797064	0.172075	0.926278	0.172899	0.792450	0.899854	0.818855	1.037128	1.239996	0.932375
EscCo.51900_1-504	1.337882	1.388821	1.132141	0.933625	0.000000	0.880178	1.411452	1.094540	1.337763	1.090534	0.957742	1.076711	0.956944	0.929328	1.415791	1.098537	2.110313	1.258964	0.927528	1.028498	2.122242	1.036712	1.101207	0.273312	1.075114	1.229122	0.967619	1.288249	0.220465	1.112778	1.091131	0.022787	1.055296	1.223821	2.122242	0.000660	1.260243	1.239466	1.046394	1.142977	1.328736	1.082949	1.205886	2.051077	1.084419	1.171753	0.933625	1.159212	2.067439	1.379348	1.087910	2.061551	1.023640	2.122242	0.926816	2.061551	1.192541	1.304301	1.100042	1.237986	1.099269	0.271312	1.337882	1.081534	2.101105	0.926814	0.927261	1.050304	1.119346	1.080524	1.220858	0.933625	0.905795	0.906924	2.082883	1.133852	1.141228	1.090432	1.131651	1.279418	1.119686	1.135618	1.140866	0.938691	1.038685	1.979269	1.298346	0.955665	1.252277	1.314023	2.122928	0.978767	0.013323	1.201586	1.257234	2.048417	1.076020	2.068312	2.083805	0.925680	1.093551	0.925680	0.881833	1.068815	0.947720	1.122331	1.337882	1.112395
KlePn.1_02933_3-495_NEs	1.198576	1.198848	0.996827	0.796838	0.880178	0.000000	1.187731	0.849182	1.191672	0.966157	0.765205	0.813791	0.749848	0.805722	1.189643	0.971988	1.927598	1.085768	0.756339	0.932199	1.924561	0.808268	0.969870	0.767484	0.931536	0.948223	0.794461	1.247228	0.833515	1.007452	0.842810	0.885960	0.816239	1.085445	1.924561	0.878286	1.040961	1.264844	0.818877	0.943519	1.189171	0.799630	1.018404	1.907838	0.779954	0.960360	0.796838	0.956832	1.678593	1.201411	0.806046	1.870555	0.931179	1.924561	0.807313	1.870555	1.024949	1.254133	0.795295	1.112934	1.020005	0.759880	1.198576	0.970796	1.711973	0.802297	0.789425	0.816239	0.826838	0.780686	1.086910	0.796838	0.795418	0.798078	1.791478	1.023761	0.939316	0.804286	1.024878	1.091204	0.966051	1.024906	1.025984	0.807131	0.800330	1.636860	1.115465	0.750410	1.073097	1.111107	1.916669	0.892160	0.871334	1.085365	1.111778	1.880761	0.812892	1.912012	1.853502	0.808198	0.848102	0.808198	0.002722	0.798612	0.825261	1.022491	1.198576	0.837437
EscCo.2_5080_7-509_NEs	0.425258	0.018094	1.216418	1.215980	1.411452	1.187731	0.000000	1.372720	0.422759	1.204414	1.103904	1.309008	1.167875	1.157488	0.020169	1.186665	2.131050	0.613326	1.159463	1.190287	2.133677	1.346559	1.175432	1.251369	1.273124	1.221104	1.100812	1.498795	1.232335	1.199237	1.371855	1.385987	1.339972	0.623063	2.133677	1.411452	1.208179	1.375639	1.339072	1.224923	0.423880	1.317458	1.467869	1.932789	1.304843	1.218745	1.215980	1.213633	1.857071	0.018774	1.330287	2.020427	1.196466	2.133677	1.153683	2.020427	1.442406	1.511690	1.322974	1.202358	1.276145	1.253714	0.425258	1.204644	1.864570	1.221192	1.227044	1.341760	1.400015	1.308816	1.216415	1.215980	1.094192	1.092606	1.994432	1.223507	1.209526	1.330287	1.235774	0.609391	1.188097	1.251072	1.258921	1.125708	1.334038	1.879340	1.233989	1.169541	1.203994	1.223904	2.142645	1.062517	1.389220	1.223228	1.269616	2.025767	1.299566	2.059301	2.028446	1.144040	1.361174	1.144040	1.176977	1.371645	1.145288	1.226346	0.425258	1.371608
EscCo.53567_2-509	1.443550	1.358741	1.112506	0.929099	1.094540	0.849182	1.372720	0.000000	1.437418	1.184935	0.925943	0.279340	0.906917	0.919437	1.373507	1.088679	2.133038	1.343379	0.936683	1.151289	2.141401	0.955354	1.080866	1.044172	1.151939	1.013565	1.060495	1.215720	1.078542	1.185785	0.006535	1.084063	0.959594	1.358763	2.141401	1.094540	0.962818	1.341319	0.961596	0.946705	1.443951	0.935241	1.143025	1.990406	0.974829	0.994816	0.929099	0.994212	2.061896	1.367249	0.943680	2.141776	1.148295	2.141401	0.912888	2.141776	1.134016	1.227695	0.944318	1.252178	1.040673	1.043705	1.443550	1.190464	2.073614	0.932843	0.920393	0.958399	0.298005	0.978902	1.269177	0.929099	1.026176	1.019997	2.042113	1.121089	1.042631	0.943680	1.128096	1.428827	1.086768	1.124161	1.145266	0.918102	0.981157	2.026846	1.289747	0.907702	1.156113	1.278891	2.150683	1.009110	1.099585	1.269504	1.310742	2.119512	0.279219	2.161570	2.159977	0.922161	0.007841	0.922161	0.845666	0.991833	0.926779	1.111578	1.443550	0.017772
SalEn.13864_6-508_NEs	0.005302	0.424441	1.233346	1.244766	1.337763	1.191672	0.422759	1.437418	0.000000	1.178566	1.217261	1.230281	1.255705	1.267470	0.428770	1.225958	2.168033	0.657849	1.240525	1.174859	2.180036	1.282077	1.218231	1.252856	1.211789	1.270025	1.208743	1.331415	1.207790	1.159377	1.441177	1.340423	1.276348	0.679142	2.180036	1.340912	1.249474	1.267710	1.274988	1.256902	0.005965	1.303825	1.364605	2.029125	1.326694	1.323144	1.244766	1.322387	1.743093	0.422814	1.322558	2.039211	1.178105	2.180036	1.262001	2.039211	1.345297	1.322842	1.315873	1.296590	1.273340	1.252527	0.005302	1.180589	1.753533	1.256706	1.247098	1.270056	1.357231	1.319372	1.301359	1.244766	1.157346	1.164244	1.942024	1.182151	1.186095	1.322558	1.191892	0.634657	1.231526	1.196725	1.201527	1.246886	1.297552	1.903842	1.295873	1.257523	1.274871	1.292921	2.185912	1.169232	1.336202	1.302985	1.392415	2.041539	1.232725	2.066646	2.065140	1.260211	1.434851	1.260211	1.191399	1.343538	1.207271	1.193864	0.005302	1.402806
KlePn.2_02341_4-500_NEs	1.183044	1.212055	0.202595	1.034592	1.090534	0.966157	1.204414	1.184935	1.178566	0.000000	0.981641	1.059508	1.018576	1.065492	1.189241	1.319478	1.939497	1.010317	0.990003	1.070610	1.946197	1.253006	1.315006	1.007887	1.129377	1.118584	0.967151	1.260423	1.010312	0.209978	1.175565	1.104340	1.253681	1.010854	1.946197	1.090534	1.207596	1.270583	1.251375	1.300558	1.184026	1.340900	1.059722	1.820715	1.222509	1.080987	1.034592	1.071227	1.505219	1.200162	1.320032	1.943207	1.068262	1.946197	1.064607	1.943207	1.053297	1.260195	1.330665	1.213715	1.253457	1.008989	1.183044	0.008166	1.510129	1.028054	1.034100	1.253681	1.109351	1.227282	1.227317	1.034592	0.919522	0.916127	1.803479	0.229491	1.271310	1.320032	0.234829	1.082697	1.276731	0.229175	0.238544	1.081291	1.271089	1.632543	1.227602	1.024248	1.107522	1.249103	1.937144	0.987808	1.093821	1.227879	1.317675	1.935912	1.058485	1.961892	1.917837	1.063107	1.182195	1.063107	0.967457	1.396726	1.083173	0.232967	1.183044	1.181823
