CitRo.1_06541_1-155_NEs	0.000000	0.184241	0.151359	0.181584	0.184241	0.229331	0.154266	0.154266	0.229331	0.186900	0.151452	0.184241
SalEn.3_0629_1-155_NEs	0.184241	0.000000	0.155172	0.002150	0.000000	0.198344	0.152826	0.152826	0.195612	0.002149	0.149997	0.000000
EscCo.3_03359_1-155_NEs	0.151359	0.155172	0.000000	0.152581	0.155172	0.217456	0.006484	0.006484	0.217456	0.155172	0.004313	0.155172
SalEn.52226_1-155_NEs	0.181584	0.002150	0.152581	0.000000	0.002150	0.198344	0.150237	0.150237	0.195612	0.004304	0.147418	0.002150
SalEn.2_MW07061_1-155_NEs	0.184241	0.000000	0.155172	0.002150	0.000000	0.198344	0.152826	0.152826	0.195612	0.002149	0.149997	0.000000
KlePn.1_03110_1-155_NEs	0.229331	0.198344	0.217456	0.198344	0.198344	0.000000	0.220649	0.220649	0.002159	0.198344	0.217456	0.198344
EscCo.2_0664_1-155_NEs	0.154266	0.152826	0.006484	0.150237	0.152826	0.220649	0.000000	0.000000	0.220649	0.152826	0.002157	0.152826
EscCo.40636_1-155_BeL	0.154266	0.152826	0.006484	0.150237	0.152826	0.220649	0.000000	0.000000	0.220649	0.152826	0.002157	0.152826
KlePn.2_12481_1-155_NEs	0.229331	0.195612	0.217456	0.195612	0.195612	0.002159	0.220649	0.220649	0.000000	0.195612	0.217456	0.195612
SalEn.10610_1-155_NEs	0.186900	0.002149	0.155172	0.004304	0.002149	0.198344	0.152826	0.152826	0.195612	0.000000	0.149997	0.002149
EscCo.1_00642_1-155_NEs	0.151452	0.149997	0.004313	0.147418	0.149997	0.217456	0.002157	0.002157	0.217456	0.149997	0.000000	0.149997
SalEn.4_07061_1-155_NEs	0.184241	0.000000	0.155172	0.002150	0.000000	0.198344	0.152826	0.152826	0.195612	0.002149	0.149997	0.000000
