SalEn.4_00341_1-520_NEs	0.000000	0.721445	0.771308	1.414307	0.703880	0.717700	1.436933	0.721218	0.000000	1.443158	1.444007	0.721309	1.407196	1.436933	0.000640	1.453148	1.453148	0.003207	1.416713	0.005134	1.535531	1.453148	0.717700	1.441257	0.715709	0.596206	1.465253	0.781244
EscCo.4_04558_3-510_BeL	0.721445	0.000000	0.271624	1.398781	0.198954	0.209274	1.428052	0.208573	0.721445	1.424812	1.392476	0.212664	1.342680	1.428052	0.723065	1.439469	1.439469	0.717262	1.352139	0.719857	1.457044	1.439469	0.209274	1.396197	0.209274	0.728345	1.400385	0.274062
KlePn.2_48691_1-514_BeL	0.771308	0.271624	0.000000	1.364380	0.273920	0.233865	1.369647	0.234399	0.771308	1.366671	1.348038	0.236420	1.275890	1.369647	0.771308	1.390697	1.390697	0.770380	1.281227	0.771317	1.327915	1.390697	0.233865	1.308987	0.234417	0.748252	1.356383	0.013753
EscCo.2_45960_1-551_NEs	1.414307	1.398781	1.364380	0.000000	1.315714	1.371539	0.034169	1.362649	1.414307	0.035395	0.034092	1.369063	0.244702	0.034169	1.414307	0.241641	0.241641	1.398584	0.241388	1.411239	0.234727	0.241641	1.371539	0.209638	1.376536	1.411295	0.242344	1.376537
EntCo.1_41760_1-509_NEs	0.703880	0.198954	0.273920	1.315714	0.000000	0.228464	1.319795	0.227711	0.703880	1.317021	1.316675	0.231221	1.302741	1.319795	0.705469	1.420841	1.420841	0.700062	1.318192	0.702320	1.424098	1.420841	0.228464	1.374733	0.228997	0.721493	1.388660	0.277930
SalEn.3_4054_1-509_NEs	0.717700	0.209274	0.233865	1.371539	0.228464	0.000000	1.414532	0.017286	0.717700	1.408150	1.370994	0.018599	1.323592	1.414532	0.716067	1.372267	1.372267	0.710596	1.322775	0.717707	1.396276	1.372267	0.000000	1.339515	0.000000	0.728901	1.361574	0.234982
EscCo.50480_1-550	1.436933	1.428052	1.369647	0.034169	1.319795	1.414532	0.000000	1.401490	1.436933	0.002431	0.017817	1.420919	0.245639	0.000000	1.436933	0.237868	0.237868	1.421038	0.242085	1.433850	0.228683	0.237868	1.414532	0.220328	1.419903	1.410786	0.240221	1.381959
SalEn.53515_2-510_BeL	0.721218	0.208573	0.234399	1.362649	0.227711	0.017286	1.401490	0.000000	0.721218	1.395208	1.357578	0.014548	1.294428	1.401490	0.719578	1.371523	1.371523	0.717370	1.293560	0.721224	1.367718	1.371523	0.017286	1.328907	0.017286	0.737042	1.357546	0.235516
SalEn.2_MW00341_1-520_BeL	0.000000	0.721445	0.771308	1.414307	0.703880	0.717700	1.436933	0.721218	0.000000	1.443158	1.444007	0.721309	1.407196	1.436933	0.000640	1.453148	1.453148	0.003207	1.416713	0.005134	1.535531	1.453148	0.717700	1.441257	0.715709	0.596206	1.465253	0.781244
EscCo.1_00512_1-551_NEs	1.443158	1.424812	1.366671	0.035395	1.317021	1.408150	0.002431	1.395208	1.443158	0.000000	0.019022	1.414491	0.247286	0.002431	1.443158	0.240325	0.240325	1.427182	0.243725	1.440063	0.230295	0.240325	1.408150	0.221926	1.413465	1.420124	0.242683	1.378919
EscCo.4_03498_1-551_NEs	1.444007	1.392476	1.348038	0.034092	1.316675	1.370994	0.017817	1.357578	1.444007	0.019022	0.000000	1.377092	0.243395	0.017817	1.444007	0.237755	0.237755	1.434793	0.239033	1.440920	0.231827	0.237755	1.370994	0.214612	1.376002	1.440912	0.238458	1.360092
SalEn.13895_2-510_NEs	0.721309	0.212664	0.236420	1.369063	0.231221	0.018599	1.420919	0.014548	0.721309	1.414491	1.377092	0.000000	1.308734	1.420919	0.719669	1.407647	1.407647	0.714169	1.304856	0.721316	1.367647	1.407647	0.018599	1.343676	0.018599	0.732214	1.392660	0.239324
KlePn.2_09501_1-549_NEs	1.407196	1.342680	1.275890	0.244702	1.302741	1.323592	0.245639	1.294428	1.407196	0.247286	0.243395	1.308734	0.000000	0.245639	1.407196	0.233771	0.233771	1.407502	0.006106	1.407440	0.204116	0.233771	1.323592	0.205023	1.325223	1.400616	0.230965	1.283718
EscCo.3_0532_1-550_NEs	1.436933	1.428052	1.369647	0.034169	1.319795	1.414532	0.000000	1.401490	1.436933	0.002431	0.017817	1.420919	0.245639	0.000000	1.436933	0.237868	0.237868	1.421038	0.242085	1.433850	0.228683	0.237868	1.414532	0.220328	1.419903	1.410786	0.240221	1.381959
SalEn.3_0034_1-520_NEs	0.000640	0.723065	0.771308	1.414307	0.705469	0.716067	1.436933	0.719578	0.000640	1.443158	1.444007	0.719669	1.407196	1.436933	0.000000	1.453148	1.453148	0.003850	1.416713	0.005778	1.535531	1.453148	0.716067	1.441257	0.714077	0.596206	1.465253	0.781244
SalEn.2_MW05641_1-549_NEs	1.453148	1.439469	1.390697	0.241641	1.420841	1.372267	0.237868	1.371523	1.453148	0.240325	0.237755	1.407647	0.233771	0.237868	1.453148	0.000000	0.000000	1.446847	0.232117	1.456450	0.227818	0.000000	1.372267	0.185462	1.377408	1.446658	0.010406	1.403123
SalEn.4_05641_1-549_NEs	1.453148	1.439469	1.390697	0.241641	1.420841	1.372267	0.237868	1.371523	1.453148	0.240325	0.237755	1.407647	0.233771	0.237868	1.453148	0.000000	0.000000	1.446847	0.232117	1.456450	0.227818	0.000000	1.372267	0.185462	1.377408	1.446658	0.010406	1.403123
SalEn.10033_1-520_BeL	0.003207	0.717262	0.770380	1.398584	0.700062	0.710596	1.421038	0.717370	0.003207	1.427182	1.434793	0.714169	1.407502	1.421038	0.003850	1.446847	1.446847	0.000000	1.416991	0.008361	1.531900	1.446847	0.710596	1.428590	0.708611	0.593011	1.458993	0.780317
KlePn.1_02814_1-549_NEs	1.416713	1.352139	1.281227	0.241388	1.318192	1.322775	0.242085	1.293560	1.416713	0.243725	0.239033	1.304856	0.006106	0.242085	1.416713	0.232117	0.232117	1.416991	0.000000	1.416961	0.200742	0.232117	1.322775	0.204227	1.324405	1.406802	0.229318	1.289113
