SalEn.3_2370_1-412_NEs	0.000000	0.000000	1.812074	2.245784	1.933794	0.000811	1.788611	1.744106	1.950509	1.917870	1.954084	1.909224	1.933794	0.013892	0.008970	1.939172	2.177454	1.962033	1.917870	1.933794
SalEn.4_24251_1-412_NEs	0.000000	0.000000	1.812074	2.245784	1.933794	0.000811	1.788611	1.744106	1.950509	1.917870	1.954084	1.909224	1.933794	0.013892	0.008970	1.939172	2.177454	1.962033	1.917870	1.933794
EntCo.1_12900_1-390_NEs	1.812074	1.812074	0.000000	1.526229	1.272793	1.819521	0.397426	0.396353	0.360043	0.397193	1.274202	1.258544	1.272793	1.807289	1.789912	0.400447	1.020611	0.389411	0.397193	1.272793
SalEn.53933_2-388_BeL	2.245784	2.245784	1.526229	0.000000	1.526275	2.263646	1.631378	1.652318	1.493688	1.637269	1.526482	1.510069	1.526275	2.251002	2.252879	1.642506	1.637256	1.579171	1.637269	1.526275
SalEn.2_MW15521_1-397_NEs	1.933794	1.933794	1.272793	1.526275	0.000000	1.941865	1.307242	1.313442	1.163446	1.308152	0.015610	0.010997	0.000000	1.944906	1.916181	1.321995	1.363595	1.301852	1.308152	0.000839
SalEn.2_MW24251_1-413_NEs	0.000811	0.000811	1.819521	2.263646	1.941865	0.000000	1.796037	1.751052	1.959353	1.925902	1.962565	1.917053	1.941865	0.014723	0.009794	1.947412	2.188612	1.970458	1.925902	1.941865
KlePn.2_20671_1-390_NEs	1.788611	1.788611	0.397426	1.631378	1.307242	1.796037	0.000000	0.006916	0.388017	0.444421	1.333177	1.300984	1.307242	1.795070	1.791586	0.435952	1.089836	0.447599	0.444421	1.303617
KlePn.1_05174_1-390_NEs	1.744106	1.744106	0.396353	1.652318	1.313442	1.751052	0.006916	0.000000	0.388417	0.441803	1.339894	1.307086	1.313442	1.750414	1.746688	0.437168	1.081885	0.444955	0.441803	1.309772
CitRo.1_14471_1-390_NEs	1.950509	1.950509	0.360043	1.493688	1.163446	1.959353	0.388017	0.388417	0.000000	0.323857	1.169564	1.160970	1.163446	1.946095	1.948373	0.314247	1.073504	0.313561	0.323857	1.163446
EscCo.3_1656_1-390_NEs	1.917870	1.917870	0.397193	1.637269	1.308152	1.925902	0.444421	0.441803	0.323857	0.000000	1.320760	1.308519	1.308152	1.923547	1.916122	0.024321	1.030221	0.019938	0.000000	1.308152
SalEn.51470_2-390_NEs	1.954084	1.954084	1.274202	1.526482	0.015610	1.962565	1.333177	1.339894	1.169564	1.320760	0.000000	0.012106	0.015610	1.965021	1.935787	1.330980	1.361939	1.306634	1.320760	0.014737
SalEn.11498_1-397_NEs	1.909224	1.909224	1.258544	1.510069	0.010997	1.917053	1.300984	1.307086	1.160970	1.308519	0.012106	0.000000	0.010997	1.924850	1.891903	1.314673	1.374414	1.298720	1.308519	0.010147
SalEn.4_15521_1-397_NEs	1.933794	1.933794	1.272793	1.526275	0.000000	1.941865	1.307242	1.313442	1.163446	1.308152	0.015610	0.010997	0.000000	1.944906	1.916181	1.321995	1.363595	1.301852	1.308152	0.000839
SalEn.50455_1-412_NEs	0.013892	0.013892	1.807289	2.251002	1.944906	0.014723	1.795070	1.750414	1.946095	1.923547	1.965021	1.924850	1.944906	0.000000	0.011427	1.944876	2.188672	1.967736	1.923547	1.944906
SalEn.12388_1-412_NEs	0.008970	0.008970	1.789912	2.252879	1.916181	0.009794	1.791586	1.746688	1.948373	1.916122	1.935787	1.891903	1.916181	0.011427	0.000000	1.937252	2.201076	1.959936	1.916122	1.916181
EscCo.4_02259_1-391_NEs	1.939172	1.939172	0.400447	1.642506	1.321995	1.947412	0.435952	0.437168	0.314247	0.024321	1.330980	1.314673	1.321995	1.944876	1.937252	0.000000	1.027543	0.031374	0.024321	1.321995
EscCo.4_00926_1-390_NEs	2.177454	2.177454	1.020611	1.637256	1.363595	2.188612	1.089836	1.081885	1.073504	1.030221	1.361939	1.374414	1.363595	2.188672	2.201076	1.027543	0.000000	1.046283	1.030221	1.363595
EscCo.1_01800_1-391_NEs	1.962033	1.962033	0.389411	1.579171	1.301852	1.970458	0.447599	0.444955	0.313561	0.019938	1.306634	1.298720	1.301852	1.967736	1.959936	0.031374	1.046283	0.000000	0.019938	1.301852
EscCo.51622_1-390	1.917870	1.917870	0.397193	1.637269	1.308152	1.925902	0.444421	0.441803	0.323857	0.000000	1.320760	1.308519	1.308152	1.923547	1.916122	0.024321	1.030221	0.019938	0.000000	1.308152
SalEn.3_1487_1-397_NEs	1.933794	1.933794	1.272793	1.526275	0.000839	1.941865	1.303617	1.309772	1.163446	1.308152	0.014737	0.010147	0.000839	1.944906	1.916181	1.321995	1.363595	1.301852	1.308152	0.000000
