EscCo.4_04579_1-141_NEs	0.000000	0.031227	0.333409	0.212719	0.209534	0.026360	0.212719	0.031227	0.337817	0.215922	0.237339	0.212719	0.396615
EscCo.3_4190_1-141_NEs	0.031227	0.000000	0.333890	0.217136	0.213918	0.019073	0.217136	0.000000	0.330849	0.220374	0.233734	0.217136	0.401210
KlePn.1_00576_1-141_NEs	0.333409	0.333890	0.000000	0.310423	0.303152	0.340241	0.310423	0.333890	0.009556	0.314170	0.285192	0.310423	0.435739
SalEn.2_MW40481_1-141_NEs	0.212719	0.217136	0.310423	0.000000	0.009537	0.223678	0.000000	0.217136	0.307389	0.007142	0.216618	0.000000	0.381512
SalEn.13873_1-141_NEs	0.209534	0.213918	0.303152	0.009537	0.000000	0.220435	0.009537	0.213918	0.300126	0.016760	0.213363	0.009537	0.373327
EscCo.1_04377_1-141_NEs	0.026360	0.019073	0.340241	0.223678	0.220435	0.000000	0.223678	0.019073	0.337203	0.226941	0.233903	0.223678	0.393619
SalEn.4_40481_1-141_NEs	0.212719	0.217136	0.310423	0.000000	0.009537	0.223678	0.000000	0.217136	0.307389	0.007142	0.216618	0.000000	0.381512
EscCo.53921_1-141	0.031227	0.000000	0.333890	0.217136	0.213918	0.019073	0.217136	0.000000	0.330849	0.220374	0.233734	0.217136	0.401210
KlePn.2_46451_1-141_NEs	0.337817	0.330849	0.009556	0.307389	0.300126	0.337203	0.307389	0.330849	0.000000	0.311129	0.282223	0.307389	0.422128
SalEn.53535_1-141_NEs	0.215922	0.220374	0.314170	0.007142	0.016760	0.226941	0.007142	0.220374	0.311129	0.000000	0.219886	0.007142	0.389368
CitRo.1_38261_1-141_NEs	0.237339	0.233734	0.285192	0.216618	0.213363	0.233903	0.216618	0.233734	0.282223	0.219886	0.000000	0.216618	0.400991
SalEn.3_4032_1-141_NEs	0.212719	0.217136	0.310423	0.000000	0.009537	0.223678	0.000000	0.217136	0.307389	0.007142	0.216618	0.000000	0.381512
EntCo.1_00830_1-139_NEs	0.396615	0.401210	0.435739	0.381512	0.373327	0.393619	0.381512	0.401210	0.422128	0.389368	0.400991	0.381512	0.000000
