SalEn.4_10561_1-231_NEs	0.000000	1.583197	0.480422	0.456330	0.461130	0.000000	0.466574	0.002882	0.454568	0.474373	0.479563	0.459490	0.461269	0.455580	0.000000	0.451915	0.505672	0.465764	0.505672	0.447471	0.469624
EntCo.1_17060_1-251_NEs	1.583197	0.000000	1.256852	1.413275	1.304551	1.583197	1.392849	1.591385	1.293882	1.318832	1.233522	1.316118	1.283374	1.384035	1.602488	1.373472	1.264104	1.303383	1.264104	1.195439	1.288306
EscCo.1_01315_1-233_NEs	0.480422	1.256852	0.000000	0.326403	0.072500	0.480422	0.352196	0.485929	0.061573	0.092730	0.013071	0.063494	0.076014	0.357981	0.482600	0.343273	0.394697	0.074142	0.394697	0.092320	0.090957
EscCo.4_02527_1-233_NEs	0.456330	1.413275	0.326403	0.000000	0.324818	0.456330	0.093128	0.461774	0.325603	0.329613	0.334110	0.327201	0.329146	0.066702	0.458614	0.060465	0.419592	0.322970	0.419592	0.326032	0.333297
EscCo.2_990_1-233_NEs	0.461130	1.304551	0.072500	0.324818	0.000000	0.461130	0.343080	0.466501	0.027710	0.074656	0.087401	0.023363	0.011572	0.343933	0.463357	0.330849	0.396895	0.017381	0.396895	0.106906	0.102100
SalEn.3_0984_1-231_NEs	0.000000	1.583197	0.480422	0.456330	0.461130	0.000000	0.466574	0.002882	0.454568	0.474373	0.479563	0.459490	0.461269	0.455580	0.000000	0.451915	0.505672	0.465764	0.505672	0.447471	0.469624
EscCo.2_2590_1-233_NEs	0.466574	1.392849	0.352196	0.093128	0.343080	0.466574	0.000000	0.472067	0.348572	0.350545	0.355706	0.350259	0.340653	0.060586	0.468822	0.047977	0.398905	0.343492	0.398905	0.344342	0.357527
SalEn.11150_1-231_NEs	0.002882	1.591385	0.485929	0.461774	0.466501	0.002882	0.472067	0.000000	0.459890	0.479842	0.485057	0.464864	0.461353	0.461012	0.002882	0.457316	0.511408	0.471151	0.511408	0.452767	0.475075
EscCo.1_00824_1-233_NEs	0.454568	1.293882	0.061573	0.325603	0.027710	0.454568	0.348572	0.459890	0.000000	0.100837	0.076222	0.018976	0.029332	0.351792	0.456810	0.348727	0.389481	0.015925	0.389481	0.100388	0.095788
EscCo.2_49100_1-233_NEs	0.474373	1.318832	0.092730	0.329613	0.074656	0.474373	0.350545	0.479842	0.100837	0.000000	0.100046	0.096301	0.081423	0.344402	0.476569	0.335793	0.414588	0.089310	0.414588	0.094256	0.047247
EscCo.3_0830_1-232_NEs	0.479563	1.233522	0.013071	0.334110	0.087401	0.479563	0.355706	0.485057	0.076222	0.100046	0.000000	0.074569	0.090612	0.361574	0.481740	0.346677	0.390498	0.089095	0.390498	0.094286	0.094780
EscCo.3_1238_1-232_NEs	0.459490	1.316118	0.063494	0.327201	0.023363	0.459490	0.350259	0.464864	0.018976	0.096301	0.074569	0.000000	0.026322	0.348875	0.461728	0.345812	0.394965	0.026348	0.394965	0.097511	0.091104
EscCo.3_4720_1-232_NEs	0.461269	1.283374	0.076014	0.329146	0.011572	0.461269	0.340653	0.461353	0.029332	0.081423	0.090612	0.026322	0.000000	0.348492	0.463496	0.335256	0.396895	0.018935	0.396895	0.105805	0.102606
EscCo.2_52000_1-233_NEs	0.455580	1.384035	0.357981	0.066702	0.343933	0.455580	0.060586	0.461012	0.351792	0.344402	0.361574	0.348875	0.348492	0.000000	0.457862	0.027932	0.402507	0.346679	0.402507	0.345163	0.363167
SalEn.2_MW10561_1-232_NEs	0.000000	1.602488	0.482600	0.458614	0.463357	0.000000	0.468822	0.002882	0.456810	0.476569	0.481740	0.461728	0.463496	0.457862	0.000000	0.454204	0.507799	0.467973	0.507799	0.449741	0.471838
EscCo.2_170_1-233_NEs	0.451915	1.373472	0.343273	0.060465	0.330849	0.451915	0.047977	0.457316	0.348727	0.335793	0.346677	0.345812	0.335256	0.027932	0.454204	0.000000	0.401568	0.343644	0.401568	0.339893	0.357704
SalEn.3_2556_1-233_NEs	0.505672	1.264104	0.394697	0.419592	0.396895	0.505672	0.398905	0.511408	0.389481	0.414588	0.390498	0.394965	0.396895	0.402507	0.507799	0.401568	0.000000	0.391283	0.000000	0.390013	0.406184
EscCo.4_02731_1-233_NEs	0.465764	1.303383	0.074142	0.322970	0.017381	0.465764	0.343492	0.471151	0.015925	0.089310	0.089095	0.026348	0.018935	0.346679	0.467973	0.343644	0.391283	0.000000	0.391283	0.105151	0.103822
SalEn.4_26121_1-232_NEs	0.505672	1.264104	0.394697	0.419592	0.396895	0.505672	0.398905	0.511408	0.389481	0.414588	0.390498	0.394965	0.396895	0.402507	0.507799	0.401568	0.000000	0.391283	0.000000	0.390013	0.406184
EscCo.4_01840_1-233_NEs	0.447471	1.195439	0.092320	0.326032	0.106906	0.447471	0.344342	0.452767	0.100388	0.094256	0.094286	0.097511	0.105805	0.345163	0.449741	0.339893	0.390013	0.105151	0.390013	0.000000	0.082650
EscCo.1_01725_1-233_NEs	0.469624	1.288306	0.090957	0.333297	0.102100	0.469624	0.357527	0.475075	0.095788	0.047247	0.094780	0.091104	0.102606	0.363167	0.471838	0.357704	0.406184	0.103822	0.406184	0.082650	0.000000
