EscCo.2_50630_3-584_NEs	0.000000	1.691194	2.133171	1.885017	2.054899	1.673123	1.867800	1.860334	1.952002	1.894462	2.129386	0.010948	2.133171	2.296359	1.977681	2.207007	1.763297	1.870074	2.412647	1.753504	1.964927	1.673381	1.691560	0.019121	0.276572	2.223464	1.944957	1.940305	1.907423	1.916012	0.274799	1.877021	2.111752	1.952002	1.870129	2.042410	2.075881	0.366914	1.698035	0.274799	1.932765	1.982369	1.686658	2.069485	2.312324	1.964244	1.940305	2.057440	2.077454	1.940305	1.964244	1.945494	1.964244	2.071640	0.274799	1.896522	1.803973	2.315442	2.296359	1.897875	1.961367	1.981468	1.897875	2.116999	1.932765	2.050193	2.080053	2.062979	1.598139	1.986162	0.270813	2.239256	2.134447	1.875006	1.759239	2.129197	2.057204	2.062979	1.759239	2.107557	2.041453	0.010959	2.133171	1.815402	2.240936	1.971515	0.324975	2.082030	2.107557	1.759239	1.700146	1.894134	2.139474	0.010951	2.296359	2.423465	1.832178	0.367130
EscCo.2_45630_3-578_NEs	1.691194	0.000000	1.957200	1.667641	1.806846	0.281361	1.660547	1.926962	1.226650	1.236229	1.783479	1.674241	1.957200	2.387247	1.284408	1.984226	0.297995	1.651984	1.935359	0.295574	1.705424	0.282536	0.014054	1.678410	1.703778	1.796433	1.234275	1.746091	1.239688	1.232397	1.715458	1.676319	1.967994	1.229539	1.672389	1.887613	1.847405	1.672762	0.026629	1.715458	1.156913	2.137467	0.018201	1.836133	2.352418	2.116158	1.746091	1.878455	1.859144	1.746091	2.116158	1.894292	2.116158	1.843660	1.715458	1.692749	0.277701	2.333437	2.387247	1.245075	2.092369	1.735756	1.245075	1.778620	1.156913	1.871314	1.847506	1.836162	0.226978	1.229356	1.717513	1.887292	1.969135	1.720965	0.294462	1.885504	1.878414	1.836162	0.294462	1.871088	1.884287	1.681531	1.957200	1.865178	2.001676	1.253765	1.940615	1.904515	1.871088	0.293491	0.020570	1.247775	1.761131	1.683314	2.387247	1.930018	1.865080	1.677270
SalEn.4_22881_1-545_NEs	2.133171	1.957200	0.000000	2.238429	2.342125	1.759857	2.310275	2.165667	2.084526	2.158055	2.463438	2.133151	0.000000	2.479336	2.192728	2.241974	1.907884	2.214573	0.300586	1.889863	2.271542	1.775033	1.956815	2.130486	2.274893	0.207674	2.061204	2.272643	2.143188	2.019884	2.254717	2.333390	0.009837	2.084526	2.296799	2.497203	2.371690	1.972690	1.913541	2.254717	2.042022	2.808927	1.988044	2.290929	2.462237	2.814120	2.272643	2.517073	2.267999	2.272643	2.814120	2.304384	2.814120	2.434186	2.254717	2.336774	1.828203	2.515788	2.479336	2.147438	2.726681	2.258614	2.147438	2.137302	2.042022	2.424790	2.256343	2.290929	1.940501	2.058532	2.264459	0.256525	0.010450	2.392313	1.909595	0.238281	2.378927	2.290929	1.909595	0.241131	2.495426	2.164008	0.000000	2.062646	2.237812	2.126073	2.250599	0.237555	0.241131	1.915133	1.964218	2.143712	2.149984	2.152419	2.479336	0.301715	2.069180	1.973906
KlePn.1_02763_1-573_NEs	1.885017	1.667641	2.238429	0.000000	1.724891	1.617334	0.298768	1.552872	1.673830	1.706890	0.253714	1.876356	2.238429	2.888223	1.518137	2.360088	1.885950	0.006487	2.139759	1.887815	0.300562	1.614549	1.669027	1.852453	1.879751	2.210617	1.674105	0.296558	1.722782	1.543996	1.897905	0.298162	2.234493	1.673830	0.296662	1.652582	1.745592	1.719688	1.638215	1.897905	1.410811	2.091967	1.651762	1.798114	2.878383	2.102330	0.296558	1.635658	1.813728	0.296558	2.102330	1.615690	2.098491	1.758450	1.897905	0.294251	1.661678	2.851509	2.888223	1.727814	2.090290	0.294603	1.727814	1.534809	1.403955	1.757905	1.785509	1.798114	1.664456	1.673533	1.890299	2.207658	2.231681	0.301740	1.881149	2.267241	1.780745	1.798114	1.881149	2.277805	1.649435	1.895920	2.238429	1.537815	2.398616	1.681604	1.812979	2.263018	2.277805	1.871544	1.656760	1.727814	1.552562	1.892864	2.888223	2.149463	1.508706	1.728612
EscCo.2_50620_2-572_NEs	2.054899	1.806846	2.342125	1.724891	0.000000	2.001309	1.575923	1.528645	1.792152	1.701068	1.690533	2.082541	2.342125	2.100538	1.777294	2.170816	2.058171	1.742139	2.546861	2.034399	1.664299	2.021926	1.806706	2.047230	2.013298	2.474508	1.807212	1.637313	1.710396	1.893321	1.996554	1.560594	2.338875	1.796377	1.571335	1.491697	0.009976	1.924958	1.830393	1.996554	1.801182	2.295728	1.827777	0.315977	2.110636	2.298999	1.637313	1.495166	0.315756	1.637313	2.298999	0.287931	2.298999	0.011763	1.996554	1.577728	1.790228	2.025274	2.100538	1.702692	2.331358	1.658988	1.702692	0.360273	1.805042	0.013552	0.319825	0.315977	1.817970	1.801572	1.993797	2.499617	2.350934	1.553939	2.056910	2.370178	0.024898	0.315977	2.056910	2.409397	1.498799	2.073432	2.342125	1.533148	2.153253	1.830882	1.827960	2.437611	2.409397	2.049650	1.826207	1.702692	0.358093	2.061400	2.100538	2.570892	1.505194	1.930058
KlePn.2_09011_3-578_NEs	1.673123	0.281361	1.759857	1.617334	2.001309	0.000000	1.732776	1.999944	1.203378	1.212731	1.685394	1.662362	1.759857	2.610529	1.188730	2.260378	0.288526	1.608919	1.682131	0.284798	1.707800	0.004700	0.282510	1.671500	1.595681	1.679712	1.196755	1.708566	1.227879	1.223483	1.603677	1.761458	1.767289	1.206334	1.756420	1.968784	2.032921	1.609351	0.282038	1.603677	1.105642	2.225145	0.280715	1.926315	2.583038	2.213283	1.708566	1.961789	1.958400	1.708566	2.213283	1.892331	2.213283	2.038852	1.603677	1.756494	0.257769	2.936818	2.610529	1.225171	2.184677	1.709022	1.225171	1.722195	1.105642	2.052341	1.943359	1.929927	0.252532	1.195113	1.605633	1.643025	1.754313	1.766320	0.286709	1.763519	2.064218	1.929927	0.286709	1.715803	1.969140	1.658433	1.759857	1.958327	2.281023	1.206117	1.836842	1.750865	1.715803	0.286853	0.284083	1.227897	1.715634	1.681776	2.610529	1.667322	1.944583	1.624698
EscCo.1_00480_1-573_NEs	1.867800	1.660547	2.310275	0.298768	1.575923	1.732776	0.000000	1.521034	1.674234	1.629852	0.243472	1.846612	2.310275	2.359030	1.491837	2.359725	1.825542	0.295403	2.275460	1.824781	0.261410	1.730015	1.662488	1.812877	1.912526	2.391594	1.674998	0.262782	1.638170	1.571734	1.929733	0.012315	2.301803	1.674234	0.014687	1.658773	1.576516	1.729572	1.674709	1.929733	1.540693	2.105454	1.642578	1.542330	2.337655	2.121277	0.262782	1.645735	1.554238	0.262782	2.121277	1.457114	2.117436	1.607912	1.929733	0.014679	1.767317	2.368877	2.359030	1.646547	2.093993	0.263930	1.646547	1.573046	1.536999	1.591628	1.532641	1.542330	1.668485	1.675227	1.926285	2.338462	2.307071	0.035155	1.808998	2.410522	1.610842	1.542330	1.808998	2.396856	1.662419	1.858877	2.310275	1.491542	2.380770	1.691949	2.005386	2.339247	2.396856	1.818634	1.662963	1.646547	1.572356	1.875052	2.359030	2.276964	1.475358	1.749237
EscCo.3_2079_6-581_NEs	1.860334	1.926962	2.165667	1.552872	1.528645	1.999944	1.521034	0.000000	1.606477	1.586295	1.516956	1.885309	2.165667	3.239396	1.589800	2.692068	1.984031	1.567322	2.260560	1.958126	1.550899	1.991558	1.936309	1.877346	1.990701	2.194235	1.603674	1.571831	1.575748	1.707921	1.979123	1.546159	2.149839	1.606477	1.526994	1.352521	1.525797	1.775705	1.886689	1.979123	1.521463	2.422253	1.939301	1.512311	3.275328	2.437095	1.571831	1.352902	1.485799	1.571831	2.437095	1.551298	2.437095	1.548076	1.979123	1.535987	1.974152	2.783168	3.239396	1.571931	2.422394	1.541227	1.571931	1.447120	1.518097	1.556649	1.489077	1.504821	1.938523	1.600552	1.976238	2.092836	2.158860	1.554598	1.998276	2.223742	1.567161	1.504821	1.998276	2.219948	1.352750	1.879701	2.165667	0.005503	2.709428	1.620970	1.886769	2.217704	2.219948	2.008948	1.939022	1.571931	1.457508	1.872402	3.239396	2.280353	0.001827	1.784973
EscCo.50914_1-582	1.952002	1.226650	2.084526	1.673830	1.792152	1.203378	1.674234	1.606477	0.000000	0.171160	1.673338	1.907567	2.084526	2.178877	0.175920	2.470969	1.293358	1.682384	1.993085	1.273698	1.752251	1.209195	1.221802	1.915405	1.903211	2.168162	0.013195	1.743364	0.170187	0.195659	1.881932	1.671812	2.093208	0.000569	1.677172	1.629196	1.815403	1.899012	1.212910	1.881932	0.228424	2.079312	1.223715	1.666637	2.145929	2.081308	1.743364	1.635834	1.681460	1.743364	2.081308	1.755010	2.081308	1.813407	1.881932	1.681852	1.214065	2.366742	2.178877	0.171708	2.063583	1.761171	0.171708	1.745634	0.229193	1.794780	1.697828	1.669329	1.162347	0.006295	1.891170	1.958188	2.082261	1.675904	1.295261	2.037961	1.764902	1.669329	1.295261	1.998921	1.629196	1.901886	2.084526	1.532746	2.477947	0.020195	1.994795	2.020248	1.998921	1.297514	1.216554	0.171001	1.733889	1.942376	2.178877	1.985855	1.546662	1.905274
SalEn.51950_1-582_Ess	1.894462	1.236229	2.158055	1.706890	1.701068	1.212731	1.629852	1.586295	0.171160	0.000000	1.613634	1.867335	2.158055	2.013390	0.179599	2.423849	1.245243	1.701817	2.079943	1.225888	1.706522	1.206799	1.236393	1.837831	1.747549	2.191919	0.176093	1.676415	0.011467	0.203335	1.730364	1.632347	2.154994	0.171885	1.632311	1.655375	1.722959	1.905727	1.206980	1.730364	0.194146	1.967462	1.222399	1.668115	1.998445	1.981608	1.676415	1.666867	1.671480	1.676415	1.981608	1.670538	1.981608	1.721873	1.730364	1.641735	1.305089	2.348685	2.013390	0.009735	1.999664	1.692649	0.009735	1.754234	0.196350	1.706526	1.685690	1.667696	1.191541	0.174938	1.735092	1.987942	2.167360	1.625652	1.238720	2.162896	1.699125	1.667696	1.238720	2.129412	1.658890	1.862080	2.158055	1.529793	2.376219	0.180547	1.890822	2.158139	2.129412	1.240791	1.216415	0.010311	1.732278	1.889311	2.013390	2.076294	1.524957	1.908004
