EscCo.2_50630_21-573_NEs	0.000000	1.525939	2.391910	1.541541	2.048402	2.627664	1.545335	1.980437	1.683535	1.723928	1.722896	2.118966	0.010900	2.846812	2.489391	2.627664	1.746084	2.557203	2.050312	2.028973	1.533527	2.627664	1.900965	1.546756	0.265237	1.513967	0.018878	0.279940	1.703136	1.904225	1.721149	1.728386	0.278063	1.995655	2.358031	1.720586	1.974404	2.058043	0.376914	1.545585	0.278063	1.765756	1.509722	2.139792	2.510733	1.904225	1.923500	2.150042	1.904225	2.027910	0.278063	1.717271	1.621938	2.573585	1.717271	1.962004	1.941031	2.014585	1.960247	1.769912	2.051168	2.503469	2.156749	2.139792	1.539181	1.722777	0.274733	2.391910	2.376739	2.041119	1.537183	2.092840	2.139792	1.537183	1.914580	0.011522	2.391910	1.616776	2.613121	1.732633	0.325684	1.915765	2.489391	1.537183	1.532483	1.713556	1.993980	0.011514	2.489391	1.626258	0.377163
EscCo.2_45630_18-567_NEs	1.525939	0.000000	2.032563	0.296096	1.609082	2.576773	0.283859	1.633840	1.524029	1.223644	1.236655	1.632058	1.532216	2.561483	2.572468	2.541813	1.283383	2.234583	1.510529	1.500135	0.294224	2.576773	1.573699	0.285104	1.505664	0.014707	1.522651	1.560760	1.231839	1.605180	1.237581	1.222093	1.561012	1.640724	2.046162	1.226731	1.648852	1.647648	1.542585	0.027251	1.561012	1.158364	0.019048	1.743343	2.542956	1.605180	1.603738	1.773789	1.605180	1.637515	1.561012	1.243400	0.275981	2.467646	1.243400	1.724211	1.595431	1.642849	1.721662	1.158364	1.653806	2.561296	1.770121	1.743343	0.222924	1.226608	1.569296	2.032563	2.033663	1.619360	0.292398	1.657806	1.743343	0.292398	1.604726	1.516597	2.032563	1.529757	2.245961	1.252089	1.666286	1.615878	2.572468	0.291388	0.020906	1.246284	1.727223	1.533789	2.572468	1.522920	1.546775
SalEn.4_22881_1-547_NEs	2.391910	2.032563	0.000000	2.039621	2.156292	2.465626	1.981757	2.279561	2.232866	1.982034	2.039702	2.440754	2.364001	2.208510	2.266774	2.471163	1.906756	2.321028	2.231149	2.217437	2.031786	2.465626	2.222932	2.015855	2.200675	2.017230	2.319091	2.435922	1.971738	2.211752	2.027298	1.885811	2.425725	2.260008	0.009782	1.987533	2.240925	2.176235	2.257912	1.997347	2.425725	2.004726	2.032558	2.143105	2.255961	2.211752	1.955251	2.158840	2.211752	2.142607	2.425725	2.036962	1.960661	2.461498	2.036962	2.079292	2.227511	2.266374	2.196753	2.004726	2.165194	2.288689	2.134889	2.143105	2.038358	2.014601	2.434849	0.000000	0.010391	2.260913	2.043120	2.120460	2.143105	2.043120	1.954885	2.385222	0.000000	2.238877	2.355944	1.988184	2.213714	1.960524	2.266774	2.043120	2.015189	2.032712	2.213200	2.379226	2.266774	2.239245	2.265285
SalEn.52398_18-567_NEs	1.541541	0.296096	2.039621	0.000000	1.780552	2.909510	0.288157	1.691983	1.500135	1.284596	1.224695	1.743539	1.540389	2.877279	2.749105	2.850872	1.198517	2.524607	1.617660	1.609375	0.003670	2.909510	1.679584	0.285564	1.709076	0.296430	1.577476	1.564740	1.296645	1.684149	1.230037	1.275453	1.572624	1.691440	2.041780	1.287905	1.679274	1.810455	1.699466	0.298878	1.572624	1.162200	0.292733	1.827826	2.738798	1.684149	1.702645	1.827705	1.684149	1.781982	1.572624	1.229756	0.296412	2.804775	1.229756	1.719599	1.689201	1.705637	1.715249	1.162200	1.827265	2.772371	1.813046	1.827826	0.263757	1.276757	1.584206	2.039621	2.037599	1.728077	0.007338	1.833484	1.827826	0.007338	1.721799	1.538245	2.039621	1.494892	2.558282	1.288571	1.841403	1.716392	2.749105	0.007955	0.290576	1.227127	1.710688	1.553424	2.749105	1.488196	1.716649
EscCo.2_50620_5-565_NEs	2.048402	1.609082	2.156292	1.780552	0.000000	2.165607	1.700711	1.524334	1.834470	2.001500	1.827919	1.641205	2.054221	2.418665	2.208060	2.166002	2.010954	2.357490	1.652145	1.661815	1.779581	2.165607	1.620150	1.700516	1.940216	1.602662	2.031941	2.042110	1.983531	1.618585	1.823201	2.097532	2.039450	1.512775	2.166878	2.001500	1.523609	0.010132	1.979381	1.630432	2.039450	2.169446	1.620206	0.315072	2.201012	1.618585	1.456894	0.314837	1.618585	0.011346	2.039450	1.814126	1.650788	2.204621	1.814126	0.292417	1.631166	1.519988	0.360242	2.173712	0.013765	2.212231	0.318993	0.315072	1.649269	2.011715	2.037948	2.156292	2.158863	1.508292	1.770075	0.024681	0.315072	1.770075	1.453440	2.040222	2.156292	1.812664	2.334878	2.029934	1.878860	1.446698	2.208060	1.770075	1.602515	1.814126	0.358009	2.047156	2.208060	1.773124	1.985033
EscCo.3_0764_2-484_NEs	2.627664	2.576773	2.465626	2.909510	2.165607	0.000000	2.894918	2.817072	3.056576	3.207004	3.090801	3.137637	2.662152	0.287738	0.266713	0.005504	3.026883	0.304870	3.907429	3.822111	2.915806	0.000000	3.070516	2.852165	2.689307	2.565745	2.659467	2.523241	3.172044	3.067349	3.169976	2.867340	2.562392	2.777654	2.475931	3.212848	2.732917	2.206133	2.746398	2.453441	2.562392	3.191815	2.529222	2.380803	0.271215	3.067349	2.459861	2.378087	3.067349	2.153276	2.562392	3.141948	2.935343	0.018072	3.141948	2.117763	2.944325	2.817270	2.308557	3.186967	2.239962	0.269636	2.358639	2.380803	2.651294	3.167066	2.552880	2.465626	2.446506	3.016627	2.898144	2.128966	2.380803	2.898144	2.521524	2.658887	2.465626	3.013066	0.304276	3.131245	2.717697	2.486710	0.266713	2.898144	2.523301	3.141948	2.295106	2.645544	0.266713	2.963795	2.756370
KlePn.2_09011_18-567_NEs	1.545335	0.283859	1.981757	0.288157	1.700711	2.894918	0.000000	1.576547	1.528063	1.190510	1.199247	1.494453	1.545076	2.424487	2.747254	2.860108	1.183420	2.569425	1.439000	1.432594	0.285347	2.894918	1.463741	0.004928	1.507792	0.285083	1.559694	1.460669	1.183666	1.452129	1.212339	1.206797	1.464561	1.594636	1.987037	1.193654	1.602244	1.730220	1.489567	0.283711	1.464561	1.098533	0.283180	1.753519	2.723393	1.452129	1.647637	1.763984	1.452129	1.718638	1.464561	1.209572	0.260369	2.808972	1.209572	1.628309	1.449457	1.578755	1.538550	1.098533	1.721387	2.776126	1.750046	1.753519	0.254755	1.184427	1.475349	1.981757	1.955305	1.553380	0.286246	1.752869	1.753519	0.286246	1.649052	1.528705	1.981757	1.548482	2.612953	1.195647	1.558535	1.657525	2.747254	0.286398	0.285834	1.212454	1.534278	1.549541	2.747254	1.533639	1.504527
EscCo.1_00480_6-562_NEs	1.980437	1.633840	2.279561	1.691983	1.524334	2.817072	1.576547	0.000000	1.609647	1.659970	1.562692	0.248255	1.964757	3.042812	2.552890	2.793803	1.521691	2.814076	0.304441	0.300959	1.695891	2.817072	0.269795	1.562520	1.891277	1.637385	1.933450	1.900789	1.668843	0.271211	1.577199	1.604142	1.927631	0.012647	2.276011	1.656611	0.015084	1.538280	1.826220	1.657591	1.927631	1.631865	1.617870	1.496323	2.513630	0.271211	1.636469	1.511504	0.271211	1.548146	1.927631	1.578779	1.752304	2.769931	1.578779	1.401292	0.272429	0.015075	1.504252	1.628094	1.539177	2.575544	1.494278	1.496323	1.533751	1.686929	1.926225	2.279561	2.276250	0.036118	1.687071	1.550076	1.496323	1.687071	1.644615	1.971171	2.279561	1.597694	2.864872	1.691734	2.031365	1.641114	2.552890	1.695987	1.640473	1.578779	1.514285	1.999250	2.552890	1.579574	1.847905
EscCo.3_2079_18-574_NEs	1.683535	1.524029	2.232866	1.500135	1.834470	3.056576	1.528063	1.609647	0.000000	1.495329	1.452697	1.581000	1.706197	2.781377	2.874511	3.104355	1.443480	3.119965	1.597177	1.599249	1.493038	3.056576	1.705340	1.522080	1.689529	1.540793	1.720480	1.671544	1.470923	1.711090	1.456007	1.516748	1.679740	1.634104	2.235386	1.499295	1.630995	1.841279	1.630027	1.500744	1.679740	1.395795	1.532377	2.090755	2.884820	1.711090	1.551264	2.066358	1.711090	1.813749	1.679740	1.445990	1.621854	3.018467	1.445990	1.892303	1.683410	1.630383	1.824124	1.392504	1.860500	3.016468	2.099785	2.090755	1.433798	1.488810	1.660749	2.232866	2.244143	1.624554	1.505476	1.817846	2.090755	1.505476	1.550305	1.701002	2.232866	0.005570	3.154573	1.513649	1.755505	1.542180	2.874511	1.508967	1.530921	1.445990	1.825941	1.729800	2.874511	0.001849	1.638650
EscCo.50914_22-574	1.723928	1.223644	1.982034	1.284596	2.001500	3.207004	1.190510	1.659970	1.495329	0.000000	0.175459	1.613849	1.696768	2.795606	2.913547	3.248893	0.180631	2.871892	1.619355	1.624557	1.276873	3.207004	1.740659	1.196685	1.721493	1.220961	1.717988	1.798457	0.013855	1.739741	0.174417	0.197610	1.789101	1.669740	1.986337	0.000598	1.667161	2.023381	1.832856	1.209030	1.789101	0.229633	1.220444	1.916773	2.891979	1.739741	1.513734	1.932860	1.739741	2.005414	1.789101	0.176030	1.199251	3.124391	0.176030	2.055240	1.732109	1.664515	2.070941	0.230445	1.990299	2.973095	1.924326	1.916773	1.151350	0.006007	1.793552	1.982034	1.973362	1.621077	1.286544	1.962170	1.916773	1.286544	1.502675	1.679536	1.982034	1.492173	2.890322	0.020596	1.823302	1.502675	2.913547	1.288905	1.215159	0.175286	2.077207	1.723213	2.913547	1.492108	1.839299
SalEn.51950_22-574_Ess	1.722896	1.236655	2.039702	1.224695	1.827919	3.090801	1.199247	1.562692	1.452697	0.175459	0.000000	1.515224	1.699003	2.876207	2.910594	3.168404	0.184450	3.116230	1.650736	1.643527	1.219947	3.090801	1.655214	1.193225	1.655796	1.239242	1.670835	1.679320	0.180658	1.652251	0.011438	0.202314	1.673896	1.584248	2.031046	0.176227	1.565812	1.846648	1.775098	1.205645	1.673896	0.198333	1.221876	1.856726	2.898203	1.652251	1.550364	1.860822	1.652251	1.808251	1.673896	0.009619	1.298840	3.057195	0.009619	1.905971	1.641854	1.578750	1.972846	0.200664	1.824196	2.985388	1.859545	1.856726	1.181895	0.179456	1.665948	2.039702	2.032637	1.563896	1.217810	1.839041	1.856726	1.217810	1.530832	1.682518	2.039702	1.466887	3.077663	0.185362	1.735061	1.530832	2.910594	1.219929	1.218060	0.010224	1.960105	1.709838	2.910594	1.449349	1.776849
CitRo.1_05031_6-562_NEs	2.118966	1.632058	2.440754	1.743539	1.641205	3.137637	1.494453	0.248255	1.581000	1.613849	1.515224	0.000000	2.116746	3.088013	2.785192	3.113945	1.442111	2.880774	0.257953	0.259455	1.755027	3.137637	0.236544	1.488261	1.924978	1.620372	2.075800	1.904927	1.611145	0.236843	1.535655	1.370552	1.925094	0.253438	2.445282	1.610621	0.251959	1.645665	1.839346	1.664624	1.925094	1.447174	1.641924	1.629820	2.773448	0.236843	1.538027	1.618558	0.236843	1.645705	1.925094	1.533362	1.700308	3.004894	1.533362	1.513334	0.232350	0.251029	1.477557	1.443656	1.661933	2.813401	1.621399	1.629820	1.661942	1.611807	1.924301	2.440754	2.433623	0.254311	1.743234	1.653823	1.629820	1.743234	1.546306	2.107579	2.440754	1.569044	2.958885	1.639297	2.022117	1.549354	2.785192	1.734849	1.626521	1.533362	1.503943	2.136148	2.785192	1.546128	1.850023
EscCo.1_00949_21-573_Ess	0.010900	1.532216	2.364001	1.540389	2.054221	2.662152	1.545076	1.964757	1.706197	1.696768	1.699003	2.116746	0.000000	2.878737	2.479933	2.662152	1.714234	2.606345	2.050655	2.029318	1.532381	2.662152	1.900410	1.546499	0.268951	1.520246	0.023802	0.280615	1.676115	1.895434	1.697404	1.709193	0.277026	1.979955	2.330085	1.693463	1.958784	2.072475	0.377542	1.551912	0.277026	1.749357	1.515955	2.123614	2.501594	1.895434	1.941706	2.133193	1.895434	2.033737	0.277026	1.693689	1.607743	2.606685	1.693689	1.940736	1.940474	1.998788	1.957326	1.753458	2.056979	2.494220	2.140132	2.123614	1.532340	1.695645	0.275427	2.364001	2.348674	2.029102	1.536034	2.085481	2.123614	1.536034	1.932718	0.010288	2.364001	1.634415	2.663605	1.705262	0.323067	1.933917	2.479933	1.536034	1.538805	1.690019	1.991037	0.011508	2.479933	1.648533	0.377792
CitRo.1_07561_2-486_NEs	2.846812	2.561483	2.208510	2.877279	2.418665	0.287738	2.424487	3.042812	2.781377	2.795606	2.876207	3.088013	2.878737	0.000000	0.284434	0.290434	2.782525	0.287239	3.530164	3.513099	2.878377	0.287738	2.919063	2.431960	2.721853	2.515786	2.924850	2.477541	2.764836	2.877012	2.834463	2.428436	2.493756	2.960509	2.161198	2.801709	2.917575	2.441887	2.510744	2.503426	2.493756	2.706137	2.531318	2.562477	0.284096	2.877012	2.149201	2.533223	2.877012	2.393414	2.493756	2.855320	2.933809	0.285752	2.855320	2.102347	2.906553	3.008184	2.259507	2.711282	2.444702	0.285747	2.550988	2.562477	2.494109	2.753069	2.493756	2.208510	2.178399	3.042121	2.865512	2.374561	2.562477	2.865512	2.209902	2.846261	2.208510	2.823398	0.288669	2.705161	2.649627	2.178086	0.284434	2.865512	2.482812	2.850431	2.266611	2.903878	0.284434	2.725381	2.516070
