EscCo.53934_1-341	0.000000	1.836495	1.953775	1.775333	1.237529	0.259309	1.407449	1.237529	1.619882	1.962410	1.960167	2.187743	2.387262	0.260733	1.486343	1.517158	1.872281	0.238974	1.568070	0.008784	1.522423	1.734687	1.936475	1.474516	1.842455	1.855563	2.007362	1.620151	1.629238	1.926307	1.476542	2.224072	1.681496	1.592079	1.179699	2.431417	1.710551	1.168680	1.475272	0.008781	1.580569	1.657705	1.714534	1.566385	1.660040	1.596276	1.771286	1.661333	1.411049	1.980144	1.612644	1.407449	1.591998	2.066975	1.642913	1.527525	1.707758	0.257866	1.503356	1.705954	2.055320	1.717928	1.522372	1.894711	1.754472	1.717285	1.616454	1.473121	1.763944	1.510375	1.412505	1.663121	2.350198	2.015438	1.151618	1.619882	1.510375	2.387262	2.873469	1.237436	1.899819	1.631642	1.953775	1.430286	1.814658	0.297377	1.507007	1.635302	1.506854	1.846459	1.662478	1.517544	1.794480	1.862678	1.173721	1.580569	1.834208	1.840989	1.237529	1.725554	1.441698	1.749268	1.407449	1.845013	1.278843	1.207911	1.663121	1.452841	1.644400	1.932535	1.650841	1.506771	1.811056	2.006176	1.194301	1.213984	1.663121	1.775823	1.725554	1.589760	2.316187	2.032534	1.679926	1.878521	2.076234	1.648397	1.811056	2.000221	1.970656	2.006904	1.529799	2.199721	0.253577	1.318236	1.641212	1.771286	1.591168	0.260733	2.020607	1.797755	2.124160	1.769943	1.138438	1.474516	1.584151	2.925902	1.692063	1.689235	0.000000	1.714619	2.610702	1.987833	1.244526	1.999858	1.637172	1.560887	1.738129	1.984671	1.502902	1.686926	0.297377	1.849863	2.177502	1.878467	1.212411	1.687432	1.801212	1.627831	1.813467	1.927485	1.430286	1.424421	1.185405	1.179699	2.023073	1.645325	1.710182	2.220602	1.842455	1.594250	2.108518	2.350198	1.222008	1.486671	1.584151	1.936475	1.233701	1.486544	1.153477	1.996519	1.480805	2.099690	1.635302	2.325848	1.578900	1.769943	2.007969	1.843623	1.607076	1.204671	1.222715	1.773833	2.387262	2.222399	1.318582	1.676578	1.237387	1.474516	0.260733	1.233701	1.469807	1.642913	1.955458	1.705103	2.899686	1.204671	1.734687	1.846459	1.465480	1.856799	1.480805	1.540080	2.418822	1.808591	1.573397	1.941768	1.668285	1.818074	1.589615	1.452687	1.466262
EntCo.1_22820_1-353_NEs	1.836495	0.000000	1.788563	2.334119	1.546197	1.933172	1.617147	1.546197	1.772387	0.788963	2.486309	2.018826	2.501943	1.887621	1.681489	1.584718	2.409820	1.688407	1.581025	1.829906	1.927681	1.989410	0.786540	1.621856	2.629944	1.884413	1.632254	1.884085	1.810881	2.010390	1.930311	2.370356	1.873833	1.624738	1.684127	2.465191	0.916393	1.684652	1.616763	1.821912	1.741193	2.000485	2.419151	1.563191	1.854455	1.737941	1.694234	1.746866	1.971571	2.068906	1.747326	1.617147	1.624738	2.468489	2.581289	1.573349	1.970743	1.879653	1.778375	1.787205	0.793966	1.989616	1.737903	2.547955	1.998287	0.914794	1.942769	1.686535	1.681440	1.726015	1.601275	1.864316	2.601123	1.624310	1.510493	1.772387	1.726015	2.501943	2.630565	1.545082	1.673793	1.776676	1.788563	1.757762	2.044033	1.698774	1.533314	1.957900	1.741417	0.998345	1.568247	1.928191	2.664024	1.688951	1.663474	1.741193	1.662128	1.928967	1.546197	1.894750	1.716241	1.817270	1.617147	2.548555	1.459259	1.481170	1.849945	1.930418	2.608045	2.179103	2.559786	1.758805	2.632799	2.384899	1.515175	1.625668	1.849945	2.297657	1.894750	1.705828	2.547554	2.480430	1.501121	2.076902	2.473581	2.603659	2.632799	1.946053	1.937583	0.794981	1.802571	2.008963	1.865220	1.808219	1.967968	1.694234	1.964285	1.887621	2.428465	2.645910	1.846742	2.316175	1.535450	1.621856	1.677204	2.900340	2.265835	2.123174	1.836495	2.424461	2.970073	2.385399	1.499608	2.352455	1.761598	1.574679	2.301699	2.061847	1.700466	2.253841	1.706463	2.660271	2.459414	1.881595	1.481170	1.875853	2.834472	2.710045	1.899422	2.171407	1.757762	1.890539	1.692364	1.684127	0.793801	1.979051	2.015465	2.299296	2.636663	1.787238	1.848818	2.601123	1.614074	1.901698	1.683986	0.786540	1.500634	1.946002	1.534845	2.531834	1.930105	2.578820	1.957900	2.594458	1.930754	2.316175	1.799592	2.688659	1.701239	1.600895	1.525146	1.678185	2.501943	3.026953	1.522960	1.841459	1.552786	1.621856	1.895885	1.500634	2.027454	2.581289	1.805012	1.920965	2.676866	1.600895	1.989410	0.998868	1.664071	2.528311	1.930105	1.821840	2.451507	2.663215	2.518048	2.010845	1.857899	1.820483	1.701357	1.726208	1.616689
EscCo.51620_1-342	1.953775	1.788563	0.000000	2.093302	1.983163	2.185134	1.640485	1.983163	1.757668	1.816696	1.826407	2.091938	3.345567	2.061501	1.832465	1.457047	1.893175	2.372815	1.744838	1.976601	1.555230	2.144590	1.837952	1.964352	2.051804	2.590629	1.912182	1.666554	2.135106	1.868317	1.933596	3.070098	1.813933	1.789846	1.979120	3.334435	1.960037	2.009366	1.992335	1.982085	2.128576	1.804996	2.102801	1.590187	1.834109	1.752583	1.596621	1.771976	1.652150	2.148282	1.749070	1.640485	1.789846	2.249553	2.503524	2.222610	2.084766	2.027493	1.775322	1.623522	1.755885	2.130608	2.241484	2.021440	2.154325	1.915329	2.060137	1.842196	1.600332	1.808825	1.639678	1.812765	3.105214	1.905810	1.846307	1.757668	1.808825	3.345567	2.133460	1.976128	0.307836	1.832140	0.000000	1.760424	1.836072	2.251214	1.666193	1.647022	1.803646	2.026650	1.709678	1.560620	1.916377	0.440314	1.977376	2.128576	0.433574	1.869188	1.983163	1.738246	1.889556	1.636511	1.640485	2.116345	1.918867	2.058805	1.812765	1.979762	2.520280	1.815993	2.491488	1.508883	1.933712	2.699325	1.772492	1.812488	1.812765	2.119710	1.738246	1.729481	3.055466	2.884833	1.935576	1.851666	2.249553	2.503524	1.933712	1.852625	1.851498	1.804129	1.723144	2.091938	2.051070	1.851221	1.647022	1.596621	1.630662	2.061501	2.705188	1.933712	1.810582	2.093302	1.840133	1.964352	1.840521	2.311777	2.078600	1.946480	1.953775	2.095927	2.575682	2.284897	1.935464	2.260813	1.774395	1.596079	2.068155	1.868599	1.820401	2.078260	2.251214	2.021316	3.696757	2.616788	2.058805	1.702467	2.020757	2.071584	1.787773	1.814821	1.760424	1.664657	1.979120	1.979120	1.812347	1.809751	2.199543	3.093873	2.051804	2.116551	1.838338	3.105214	1.829174	1.937455	1.845675	1.837952	1.915355	1.928687	1.895117	1.821194	1.928687	2.697364	1.647022	3.094134	1.649308	2.093302	0.024735	2.083988	1.747192	1.817710	1.940634	1.593622	3.345567	2.329509	2.022120	1.928917	1.964549	1.964352	2.061501	1.915355	1.261502	2.503524	0.015737	1.212023	2.133562	1.817710	2.144590	2.033269	1.964753	2.136661	1.928687	2.381918	3.328173	1.956984	2.377936	1.863160	1.729283	1.676645	1.729127	1.900628	1.990394
SalEn.2_MW44271_1-333_NEs	1.775333	2.334119	2.093302	0.000000	2.355926	1.947870	1.947343	2.355926	1.973378	2.506967	2.137522	2.503632	2.046714	1.673138	2.092597	1.781097	2.029956	1.640454	1.712274	1.772723	2.260707	2.077393	2.494089	2.250404	2.040221	2.334753	2.052315	2.299618	1.991497	2.226572	1.367804	2.206197	1.980141	1.650239	2.264583	2.068858	2.540685	2.255328	2.237338	1.777700	1.940555	0.904419	3.007206	1.878525	1.980904	2.026307	2.351267	2.130935	1.817869	2.228881	1.984800	1.947343	1.650239	1.696806	1.794595	1.960542	2.042922	1.691067	2.039352	2.250695	2.159582	2.077393	2.574277	1.955809	2.081436	2.559264	2.151302	2.080029	2.317275	2.031474	1.962969	1.992878	2.162345	2.080460	1.967581	1.973378	2.031474	2.046714	2.204633	2.369503	1.929766	2.065103	2.093302	2.074206	1.970605	1.797753	2.205050	0.931250	2.006922	2.047578	1.830740	2.302573	1.906971	2.207029	2.242920	1.940555	2.209196	1.914534	2.355926	0.948393	1.716306	0.940071	1.947343	2.683659	2.389302	2.228354	1.992878	1.463619	1.802818	2.664700	1.787962	2.094357	1.891043	2.387205	2.278062	2.132049	1.992878	0.011019	0.948393	1.978435	2.175137	2.781782	2.543929	2.196700	1.703249	1.772615	1.891043	1.843403	1.844396	2.519702	1.961973	2.496798	1.704226	1.703401	0.927827	2.351267	0.941144	1.673138	2.381380	1.896678	2.249309	0.000000	2.160379	2.250404	2.150106	2.315403	2.118134	1.901368	1.775333	3.011784	3.282206	0.268121	2.220234	0.264834	2.562423	1.869395	0.005990	2.272671	2.018284	2.096463	1.797753	2.028100	2.302092	2.333421	2.228354	0.948890	3.108679	2.819826	0.926035	2.670433	2.074206	1.827724	2.241150	2.264583	2.571012	0.904722	1.479467	2.225162	2.040221	1.935306	2.270656	2.162345	2.146322	1.370957	2.136995	2.494089	2.291893	1.355116	1.910135	2.152931	1.367804	2.557176	0.931250	2.224149	0.935825	0.000000	2.209073	2.068771	1.636059	2.153641	2.252241	2.316699	2.046714	2.573682	2.283164	2.110365	2.375249	2.250404	1.673138	2.291893	1.866219	1.794595	2.149854	1.915029	2.223700	2.153641	2.077393	2.042139	1.925058	3.199529	1.367804	2.526400	2.081316	1.895137	1.793523	2.228642	0.943781	2.181739	1.991726	1.713742	2.225351
SalEn.2_MW14331_1-341_NEs	1.237529	1.546197	1.983163	2.355926	0.000000	1.076136	1.658071	0.000000	1.382844	1.582436	1.815761	1.878751	2.205153	1.324510	1.382321	1.638197	1.932933	1.207804	1.636533	1.239374	1.676414	2.026439	1.580955	1.493645	1.907258	1.895070	2.222355	1.423381	1.736741	2.203821	1.978608	2.146993	1.548899	1.618450	0.876279	2.199779	1.876951	0.880546	1.487957	1.246322	1.670487	1.947201	2.135785	1.416008	1.553359	1.374482	1.435464	1.438618	1.245947	2.064608	1.383492	1.658071	1.618450	2.511179	1.853933	1.659018	2.040764	1.318732	1.358739	1.432819	1.553459	2.046844	1.457571	1.913057	2.031867	1.874698	1.583255	1.394983	1.450736	1.522406	1.654476	1.532856	2.208687	2.181201	0.878658	1.382844	1.522406	2.205153	3.070480	0.003908	1.851595	1.433354	1.983163	1.341067	2.050960	1.203033	1.489943	1.787555	1.519802	1.585520	1.420077	1.659535	1.873542	1.875871	0.872405	1.670487	1.937492	1.997644	0.000000	1.770371	1.477366	1.846946	1.658071	1.904423	0.174552	0.189778	1.532856	2.207383	1.850538	1.851944	1.847539	1.469427	1.892824	2.005456	0.832426	0.868016	1.532856	2.322136	1.770371	1.624279	2.192644	2.027582	1.697357	2.168150	2.503451	1.877021	1.892824	1.960669	1.962098	1.585431	1.418052	1.870627	1.324695	1.458595	1.808408	1.435464	1.817526	1.324510	2.033559	1.901077	1.659425	2.320625	0.862329	1.493645	1.326428	3.053693	1.658834	1.649138	1.237529	2.135785	1.673895	2.283846	0.176122	2.266811	1.679916	1.406687	2.294859	2.208603	1.515135	1.641352	1.200920	1.919597	2.161847	1.899405	0.188553	1.788634	2.035630	1.965942	1.907294	1.833579	1.341067	1.253480	0.884337	0.876279	1.595336	1.921856	1.771941	2.155067	1.907258	1.725638	1.670156	2.208687	0.874552	1.954216	1.327298	1.580955	0.176376	2.000508	0.898452	1.828898	1.972579	1.917688	1.787555	2.162987	1.771958	2.320625	2.039977	1.955010	1.649328	0.860273	0.172514	1.432707	2.205153	1.798896	0.162349	1.734544	0.006862	1.493645	1.329185	0.176376	1.384150	1.853933	1.978228	1.644736	3.112326	0.860273	2.026439	1.580833	1.484690	1.998789	1.972579	1.862223	2.199779	1.927497	1.850064	2.223678	1.755875	1.532239	1.606205	1.499687	1.493039
EntCo.1_00970_1-289_NEs	0.259309	1.933172	2.185134	1.947870	1.076136	0.000000	1.439288	1.076136	1.664551	2.115521	2.134360	2.332580	2.031090	0.307826	1.408607	1.555235	1.938641	0.259700	1.439477	0.254233	1.465240	1.776761	2.117075	1.427968	1.993780	1.615091	1.981281	1.703523	1.739058	1.862684	1.708791	1.921095	1.656982	1.543221	1.275403	2.026718	1.888745	1.281263	1.427829	0.263809	1.700829	1.780214	2.148153	1.441859	1.638979	1.642686	1.590544	1.628698	1.290510	1.817318	1.652442	1.439288	1.543221	2.096758	1.779208	1.640831	1.777020	0.311480	1.525981	1.610726	2.163902	1.788294	1.467006	2.187607	1.776761	1.886880	1.714428	1.393705	1.597399	1.480824	1.439234	1.655629	2.085085	1.941365	1.194202	1.664551	1.480824	2.031090	2.490716	1.071550	2.030874	1.596373	2.185134	1.503556	1.663987	0.264952	1.476002	1.596627	1.497842	1.947964	1.651028	1.453271	2.014195	2.297687	1.292310	1.700829	2.176724	1.923881	1.076136	1.845113	1.525153	1.794470	1.439288	1.927984	1.039436	1.078800	1.655629	1.689879	1.793433	1.824739	1.779208	1.509012	2.038443	1.996489	1.236228	1.228877	1.655629	1.951404	1.845113	1.558537	2.033151	1.938214	1.739926	1.870247	2.096758	1.802703	2.038443	1.969759	1.963504	2.122621	1.505313	2.332580	0.306001	1.389298	1.618091	1.590544	1.617724	0.307826	2.015227	2.038443	1.911535	1.919193	1.138298	1.427968	1.356876	2.628969	1.818062	1.817366	0.259309	2.148153	2.283968	2.174961	1.097975	2.163481	1.601957	1.436429	1.918663	1.900577	1.495243	1.769532	0.264952	1.994052	1.958682	1.622549	1.078800	1.851301	2.130664	1.653029	1.893121	1.824955	1.503556	1.323993	1.290538	1.275403	2.199013	1.738604	1.592066	1.932065	1.993780	1.707227	1.884903	2.085085	1.237139	1.719602	1.363078	2.117075	1.076359	1.738688	1.225839	2.127375	1.714629	1.957803	1.596627	2.033735	1.590292	1.919193	2.167987	2.027409	1.565125	1.214572	1.088872	1.612704	2.031090	2.066007	1.105340	1.636280	1.072788	1.427968	0.307826	1.076359	1.601105	1.779208	2.198454	1.633753	2.490716	1.214572	1.776761	1.947964	1.393815	1.907380	1.714629	1.803618	2.018745	2.038428	1.668730	1.861167	1.846239	1.941692	1.551668	1.556917	1.416604
SalEn.4_15501_1-335_NEs	1.407449	1.617147	1.640485	1.947343	1.658071	1.439288	0.000000	1.658071	0.949758	1.903757	2.161304	1.601911	2.379031	1.435113	0.992910	1.412952	1.943410	1.446284	1.430487	1.375457	1.585684	1.818885	1.904779	0.984875	1.949935	2.164243	2.051298	1.937901	1.793543	1.963402	1.865868	2.118653	1.026898	1.470435	1.392689	2.338350	2.006621	1.432252	0.995629	1.389267	1.861199	2.046539	1.720560	1.233755	1.022142	0.947228	1.224251	0.950294	1.336253	2.256744	0.965919	0.000000	1.470435	2.241163	2.007265	1.874335	1.806493	1.439745	1.701989	1.250693	1.966761	1.817767	1.819893	1.954822	1.840191	1.965980	1.932593	1.006362	1.209083	0.948394	0.008984	1.026898	2.182351	2.026330	1.358304	0.949758	0.948394	2.379031	2.414653	1.656876	1.721867	0.968198	1.640485	1.668227	1.788937	1.394553	0.905737	2.061782	0.946029	1.858369	1.472565	1.618929	1.877001	1.643218	1.411063	1.861199	1.655921	1.967461	1.658071	2.096127	1.641214	2.239414	0.000000	1.985872	1.484672	1.593621	1.026898	1.811616	1.998775	1.659201	2.003651	1.220872	1.894104	2.118630	1.366987	1.451400	1.026898	1.867208	2.096127	1.415705	2.198494	1.910196	1.888001	1.926378	2.245848	2.021820	1.894104	1.831730	1.817084	1.903263	1.833267	1.601842	1.424860	1.656547	2.072446	1.224251	2.014871	1.435113	2.143522	1.907120	1.875479	1.932664	1.364759	0.984875	1.079119	2.565485	2.051630	1.976254	1.407449	1.714421	1.829992	1.877098	1.525055	1.849780	1.515931	1.241157	1.900880	2.014201	0.950104	2.023214	1.392908	1.938291	2.071739	2.208939	1.599481	2.096655	1.891302	2.175912	2.069031	1.658238	1.668227	1.341087	1.399040	1.392689	1.888912	2.037714	1.815621	2.103495	1.949935	1.882892	1.884943	2.182351	1.459532	1.845501	1.082964	1.904779	1.542378	1.868265	1.369203	2.163274	1.853977	1.852542	2.061782	2.194660	2.022869	1.932664	1.677594	1.922518	1.464153	1.459600	1.536551	1.210587	2.379031	1.823699	1.657922	1.742975	1.670764	0.984875	1.430576	1.542378	1.489666	2.007265	1.652662	1.511110	2.435241	1.459600	1.818885	1.858369	0.960156	1.866267	1.853977	1.949769	2.331662	1.891239	2.058959	1.984020	2.104410	1.764432	1.416438	1.659863	0.987484
SalEn.3_1362_1-341_NEs	1.237529	1.546197	1.983163	2.355926	0.000000	1.076136	1.658071	0.000000	1.382844	1.582436	1.815761	1.878751	2.205153	1.324510	1.382321	1.638197	1.932933	1.207804	1.636533	1.239374	1.676414	2.026439	1.580955	1.493645	1.907258	1.895070	2.222355	1.423381	1.736741	2.203821	1.978608	2.146993	1.548899	1.618450	0.876279	2.199779	1.876951	0.880546	1.487957	1.246322	1.670487	1.947201	2.135785	1.416008	1.553359	1.374482	1.435464	1.438618	1.245947	2.064608	1.383492	1.658071	1.618450	2.511179	1.853933	1.659018	2.040764	1.318732	1.358739	1.432819	1.553459	2.046844	1.457571	1.913057	2.031867	1.874698	1.583255	1.394983	1.450736	1.522406	1.654476	1.532856	2.208687	2.181201	0.878658	1.382844	1.522406	2.205153	3.070480	0.003908	1.851595	1.433354	1.983163	1.341067	2.050960	1.203033	1.489943	1.787555	1.519802	1.585520	1.420077	1.659535	1.873542	1.875871	0.872405	1.670487	1.937492	1.997644	0.000000	1.770371	1.477366	1.846946	1.658071	1.904423	0.174552	0.189778	1.532856	2.207383	1.850538	1.851944	1.847539	1.469427	1.892824	2.005456	0.832426	0.868016	1.532856	2.322136	1.770371	1.624279	2.192644	2.027582	1.697357	2.168150	2.503451	1.877021	1.892824	1.960669	1.962098	1.585431	1.418052	1.870627	1.324695	1.458595	1.808408	1.435464	1.817526	1.324510	2.033559	1.901077	1.659425	2.320625	0.862329	1.493645	1.326428	3.053693	1.658834	1.649138	1.237529	2.135785	1.673895	2.283846	0.176122	2.266811	1.679916	1.406687	2.294859	2.208603	1.515135	1.641352	1.200920	1.919597	2.161847	1.899405	0.188553	1.788634	2.035630	1.965942	1.907294	1.833579	1.341067	1.253480	0.884337	0.876279	1.595336	1.921856	1.771941	2.155067	1.907258	1.725638	1.670156	2.208687	0.874552	1.954216	1.327298	1.580955	0.176376	2.000508	0.898452	1.828898	1.972579	1.917688	1.787555	2.162987	1.771958	2.320625	2.039977	1.955010	1.649328	0.860273	0.172514	1.432707	2.205153	1.798896	0.162349	1.734544	0.006862	1.493645	1.329185	0.176376	1.384150	1.853933	1.978228	1.644736	3.112326	0.860273	2.026439	1.580833	1.484690	1.998789	1.972579	1.862223	2.199779	1.927497	1.850064	2.223678	1.755875	1.532239	1.606205	1.499687	1.493039
EscCo.3_2286_1-346_NEs	1.619882	1.772387	1.757668	1.973378	1.382844	1.664551	0.949758	1.382844	0.000000	2.046562	1.865091	1.915834	2.166272	1.550524	0.729931	1.489979	1.904059	1.707653	1.189747	1.630194	1.996010	1.982268	2.060235	0.702191	1.759242	2.031697	2.202624	1.662691	1.631136	2.050921	1.774786	2.137189	0.248503	1.189267	1.481658	2.173971	1.889450	1.486523	0.700496	1.624311	1.623487	1.766329	2.328056	1.198450	0.252279	0.008673	1.261142	0.277099	1.509944	2.322895	0.011579	0.949758	1.189267	2.472428	1.816329	1.648350	1.993854	1.559734	1.622642	1.272467	1.886608	1.994738	1.471978	1.848160	1.981963	1.859077	1.601142	0.738608	1.255818	0.755402	0.964362	0.242351	2.241538	2.185294	1.460054	0.000000	0.755402	2.166272	2.297625	1.396224	1.654319	0.251148	1.757668	1.601344	1.898323	1.648138	0.756009	1.696144	0.745913	1.717508	1.234488	2.005210	1.861628	1.571273	1.456933	1.623487	1.586883	2.101605	1.382844	1.680908	1.512848	1.776856	0.949758	2.415008	1.389590	1.411516	0.241740	1.888146	1.808516	1.420100	1.811451	1.144481	1.879548	2.106222	1.499008	1.378465	0.241740	1.940934	1.680908	1.268012	2.176122	1.987477	2.099552	2.041731	2.476955	1.823215	1.879548	1.979942	1.981658	2.069041	1.645109	1.906641	1.571008	1.779014	1.708219	1.261142	1.682919	1.550524	2.137900	1.887268	1.587336	1.964849	1.368777	0.702191	0.289905	2.315608	1.766072	1.703890	1.619882	2.321036	2.128104	1.822344	1.411696	1.803041	2.007614	1.209512	1.920338	2.046964	0.761151	1.749075	1.636296	1.736784	2.143745	2.029936	1.407255	1.688521	2.416132	2.094366	1.796846	1.415297	1.601344	1.505920	1.492467	1.481658	2.063581	1.759882	1.915729	2.132796	1.765396	1.654180	1.592785	2.241538	1.378773	1.767477	0.293248	2.060235	1.458947	1.776684	1.447430	1.844254	1.769795	2.042342	1.696144	2.186942	1.681504	1.964849	1.752530	1.766738	1.211764	1.364212	1.445589	1.270629	2.166272	1.831995	1.394220	1.599415	1.391349	0.702191	1.556292	1.458947	1.563415	1.816329	1.778776	1.631248	2.334995	1.364212	1.982268	1.712829	0.726665	2.423948	1.769795	1.867841	2.180180	1.855325	1.746204	2.072892	1.689029	1.717785	1.259344	1.518546	0.708829
EscCo.1_00385_1-363_NEs	1.962410	0.788963	1.816696	2.506967	1.582436	2.115521	1.903757	1.582436	2.046562	0.000000	2.034900	1.842742	2.633897	1.877635	2.043828	1.540299	2.088403	2.016613	1.981899	1.984964	2.123397	2.155897	0.002790	2.065312	2.124759	2.220579	1.841092	1.850410	1.845997	2.371805	1.912400	2.618132	2.315632	1.793971	1.956047	2.596777	1.028708	1.956044	2.085488	1.988963	1.838689	1.937871	2.452481	1.471228	2.326850	2.055348	1.610798	2.037939	1.763422	2.479044	2.079251	1.903757	1.807856	2.078736	1.999938	1.821502	2.138784	1.864319	1.877295	1.580382	0.344413	2.155893	1.887584	2.111144	2.153417	1.029663	1.935463	2.033375	1.617596	2.114393	1.859080	2.350321	2.671886	1.840737	1.624648	2.046562	2.114393	2.633897	2.604865	1.577013	1.764405	1.956402	1.816696	1.835736	2.128592	1.967478	2.183835	1.924482	2.071891	1.039765	1.869463	2.138014	2.076806	1.594482	1.994084	1.838689	1.614375	2.275952	1.582436	2.002021	1.711676	2.114002	1.903757	2.333440	1.506868	1.545342	2.333116	1.880511	1.997860	2.264824	1.985787	1.817129	2.090475	2.209685	1.679792	1.798210	2.333116	2.509547	2.002021	1.698721	2.697866	2.573234	1.965895	2.452247	2.068931	2.004747	2.090475	2.245934	2.250769	0.039700	1.944374	1.823154	1.885954	1.836162	1.924463	1.610798	1.941928	1.877635	2.243240	2.099122	2.176415	2.505134	1.555732	2.065312	2.219077	2.585832	2.090374	2.346817	1.962410	2.460164	2.939235	2.401194	1.527774	2.388944	2.240776	1.491559	2.497394	2.455289	2.113322	2.073528	1.991020	2.097188	2.606328	2.263455	1.540908	1.989811	2.986086	2.982380	2.010980	2.269023	1.835736	1.763335	1.955872	1.956047	0.018639	1.931995	2.070083	2.612058	2.116499	1.894392	2.188227	2.671886	1.821594	1.899626	2.236105	0.002790	1.537610	1.912253	1.669907	2.043155	1.907186	2.662007	1.924482	2.756836	1.971974	2.505134	1.861174	2.193310	1.836034	1.785770	1.528515	1.631445	2.633897	2.965988	1.551185	1.818415	1.571630	2.065312	1.892606	1.537610	2.231618	1.999938	1.803466	2.166565	2.629081	1.785770	2.155897	1.037705	2.071471	2.128216	1.907186	1.905175	2.596777	2.106556	1.882724	2.352335	2.000116	1.737340	1.684943	1.723407	2.076898
