EscCo.3_1914_1-214_NEs	0.000000	0.199793	0.207419	0.217129	0.014066	0.204185	0.000000	0.199793	0.199793	0.000000	0.238524	0.657548
SalEn.3_1850_1-214_NEs	0.199793	0.000000	0.018958	0.199571	0.205827	0.004700	0.199793	0.000000	0.000000	0.199793	0.194240	0.642370
SalEn.11088_1-214_NEs	0.207419	0.018958	0.000000	0.209788	0.213484	0.017389	0.207419	0.018958	0.018958	0.207419	0.192228	0.642440
CitRo.1_19291_1-214_NEs	0.217129	0.199571	0.209788	0.000000	0.225413	0.201964	0.217129	0.199571	0.199571	0.217129	0.170510	0.628069
EscCo.4_02001_1-214_NEs	0.014066	0.205827	0.213484	0.225413	0.000000	0.210254	0.014066	0.205827	0.205827	0.014066	0.247758	0.671967
SalEn.50962_1-214_NEs	0.204185	0.004700	0.017389	0.201964	0.210254	0.000000	0.204185	0.004700	0.004700	0.204185	0.198693	0.641428
EscCo.1_02070_1-214_NEs	0.000000	0.199793	0.207419	0.217129	0.014066	0.204185	0.000000	0.199793	0.199793	0.000000	0.238524	0.657548
SalEn.4_18981_1-214_NEs	0.199793	0.000000	0.018958	0.199571	0.205827	0.004700	0.199793	0.000000	0.000000	0.199793	0.194240	0.642370
SalEn.2_MW18981_1-214_NEs	0.199793	0.000000	0.018958	0.199571	0.205827	0.004700	0.199793	0.000000	0.000000	0.199793	0.194240	0.642370
EscCo.51881_1-214	0.000000	0.199793	0.207419	0.217129	0.014066	0.204185	0.000000	0.199793	0.199793	0.000000	0.238524	0.657548
EntCo.1_06130_1-209_NEs	0.238524	0.194240	0.192228	0.170510	0.247758	0.198693	0.238524	0.194240	0.194240	0.238524	0.000000	0.662397
EntCo.1_28780_2-213_NEs	0.657548	0.642370	0.642440	0.628069	0.671967	0.641428	0.657548	0.642370	0.642370	0.657548	0.662397	0.000000
