SalEn.2_MW34911_1-411_NEs	0.000000	0.000000	1.741137	1.748979	1.722003	0.003254	0.165055	0.000000	1.534052	0.172729	0.204315	0.165055	0.010636	0.206725	0.165013	1.730296	1.534052	1.732454	1.524635	0.155312	1.705881
SalEn.3_3468_1-411_BeL	0.000000	0.000000	1.741137	1.748979	1.722003	0.003254	0.165055	0.000000	1.534052	0.172729	0.204315	0.165055	0.010636	0.206725	0.165013	1.730296	1.534052	1.732454	1.524635	0.155312	1.705881
EscCo.3_2713_3-475_NEs	1.741137	1.741137	0.000000	0.018934	0.376913	1.745935	1.567502	1.741137	0.279061	1.608505	1.606031	1.584621	1.701181	1.611844	1.584621	0.374853	0.279061	0.019135	0.282337	1.759782	0.013044
EscCo.4_01185_1-461_NEs	1.748979	1.748979	0.018934	0.000000	0.366340	1.753749	1.574615	1.748979	0.280107	1.620461	1.631695	1.592213	1.694869	1.637931	1.592213	0.364263	0.280107	0.015298	0.283483	1.754498	0.020357
KlePn.2_35391_2-478_NEs	1.722003	1.722003	0.376913	0.366340	0.000000	1.722003	1.597052	1.722003	0.329146	1.583544	1.560855	1.597052	1.676834	1.547254	1.597052	0.005735	0.329146	0.377033	0.329445	1.681327	0.375630
SalEn.13327_1-411_NEs	0.003254	0.003254	1.745935	1.753749	1.722003	0.000000	0.164042	0.003254	1.538494	0.171710	0.203205	0.164042	0.010635	0.205610	0.164001	1.730296	1.538494	1.737221	1.529030	0.154315	1.710587
EscCo.3_3654_1-450_NEs	0.165055	0.165055	1.567502	1.574615	1.597052	0.164042	0.000000	0.165055	1.401004	0.034134	0.202059	0.001485	0.156546	0.205980	0.002973	1.614565	1.401004	1.557412	1.426133	0.148219	1.543039
SalEn.4_34911_1-411_BeL	0.000000	0.000000	1.741137	1.748979	1.722003	0.003254	0.165055	0.000000	1.534052	0.172729	0.204315	0.165055	0.010636	0.206725	0.165013	1.730296	1.534052	1.732454	1.524635	0.155312	1.705881
SalEn.3_2526_4-480_NEs	1.534052	1.534052	0.279061	0.280107	0.329146	1.538494	1.401004	1.534052	0.000000	1.411668	1.562253	1.411969	1.541057	1.552500	1.415417	0.333364	0.000000	0.275132	0.009817	1.513731	0.280579
EscCo.4_00295_1-450_NEs	0.172729	0.172729	1.608505	1.620461	1.583544	0.171710	0.034134	0.172729	1.411668	0.000000	0.214460	0.032560	0.165306	0.217448	0.032553	1.619303	1.411668	1.602644	1.428195	0.153614	1.592341
KlePn.1_00812_1-444_NEs	0.204315	0.204315	1.606031	1.631695	1.560855	0.203205	0.202059	0.204315	1.562253	0.214460	0.000000	0.203032	0.198667	0.006076	0.203993	1.578857	1.562253	1.605829	1.553783	0.191842	1.632711
EscCo.53404_1-450	0.165055	0.165055	1.584621	1.592213	1.597052	0.164042	0.001485	0.165055	1.411969	0.032560	0.203032	0.000000	0.156546	0.206957	0.001484	1.633509	1.411969	1.574340	1.437359	0.148219	1.560073
SalEn.54005_1-450_NEs	0.010636	0.010636	1.701181	1.694869	1.676834	0.010635	0.156546	0.010636	1.541057	0.165306	0.198667	0.156546	0.000000	0.200841	0.156510	1.698439	1.541057	1.693538	1.528416	0.147807	1.663489
KlePn.2_44121_1-444_BeL	0.206725	0.206725	1.611844	1.637931	1.547254	0.205610	0.205980	0.206725	1.552500	0.217448	0.006076	0.206957	0.200841	0.000000	0.207922	1.565140	1.552500	1.611609	1.544033	0.188914	1.638993
EscCo.1_03825_1-450_NEs	0.165013	0.165013	1.584621	1.592213	1.597052	0.164001	0.002973	0.165013	1.415417	0.032553	0.203993	0.001484	0.156510	0.207922	0.000000	1.633509	1.415417	1.574340	1.440821	0.148186	1.560073
KlePn.1_00034_3-473_NEs	1.730296	1.730296	0.374853	0.364263	0.005735	1.730296	1.614565	1.730296	0.333364	1.619303	1.578857	1.633509	1.698439	1.565140	1.633509	0.000000	0.333364	0.374971	0.333670	1.701633	0.373517
SalEn.4_25811_4-480_NEs	1.534052	1.534052	0.279061	0.280107	0.329146	1.538494	1.401004	1.534052	0.000000	1.411668	1.562253	1.411969	1.541057	1.552500	1.415417	0.333364	0.000000	0.275132	0.009817	1.513731	0.280579
EscCo.52556_3-475	1.732454	1.732454	0.019135	0.015298	0.377033	1.737221	1.557412	1.732454	0.275132	1.602644	1.605829	1.574340	1.693538	1.611609	1.574340	0.374971	0.275132	0.000000	0.278392	1.747212	0.018194
SalEn.12544_4-480_NEs	1.524635	1.524635	0.282337	0.283483	0.329445	1.529030	1.426133	1.524635	0.009817	1.428195	1.553783	1.437359	1.528416	1.544033	1.440821	0.333670	0.009817	0.278392	0.000000	1.505894	0.283950
CitRo.1_44201_1-450_NEs	0.155312	0.155312	1.759782	1.754498	1.681327	0.154315	0.148219	0.155312	1.513731	0.153614	0.191842	0.148219	0.147807	0.188914	0.148186	1.701633	1.513731	1.747212	1.505894	0.000000	1.725543
EscCo.1_02843_1-461_NEs	1.705881	1.705881	0.013044	0.020357	0.375630	1.710587	1.543039	1.705881	0.280579	1.592341	1.632711	1.560073	1.663489	1.638993	1.560073	0.373517	0.280579	0.018194	0.283950	1.725543	0.000000
