EscCo.2_4383_1-318_NEs	0.000000	0.001050	0.016971	0.004210	0.219088	0.219409	0.243304	0.219409	0.221361	0.219409
EscCo.44073_1-318_BeL	0.001050	0.000000	0.018042	0.005266	0.217681	0.218000	0.241845	0.218000	0.219955	0.218000
EscCo.3_04397_1-318_NEs	0.016971	0.018042	0.000000	0.014825	0.216009	0.219132	0.244464	0.219132	0.216884	0.219132
EscCo.1_04555_1-318_NEs	0.004210	0.005266	0.014825	0.000000	0.217561	0.217880	0.241707	0.217880	0.219833	0.217880
SalEn.14050_1-318_NEs	0.219088	0.217681	0.216009	0.217561	0.000000	0.016941	0.158805	0.016941	0.062325	0.016941
SalEn.4_42311_1-318_NEs	0.219409	0.218000	0.219132	0.217880	0.016941	0.000000	0.154829	0.000000	0.054397	0.000000
CitRo.1_34611_1-318_NEs	0.243304	0.241845	0.244464	0.241707	0.158805	0.154829	0.000000	0.154829	0.152800	0.154829
SalEn.2_MW42311_1-318_NEs	0.219409	0.218000	0.219132	0.217880	0.016941	0.000000	0.154829	0.000000	0.054397	0.000000
SalEn.54186_1-318_NEs	0.221361	0.219955	0.216884	0.219833	0.062325	0.054397	0.152800	0.054397	0.000000	0.054397
SalEn.3_4216_1-318_NEs	0.219409	0.218000	0.219132	0.217880	0.016941	0.000000	0.154829	0.000000	0.054397	0.000000
