EscCo.2_37320_1-436_NEs	0.000000	1.585210	0.914854	1.693145	0.961883	1.791741	0.961687	1.605399	1.076998	0.941549	0.202541	1.013738	1.555414	0.204537	0.918747	0.195876	1.672805	0.918631	1.605981	1.618251	0.010812	0.195004	1.576814	0.934844	1.781310	0.918631	1.673885	0.918631	0.195004	1.058979	0.193831	0.171989	0.022564	1.776303	1.618251	1.776303	0.010808	0.957514	1.611393	0.984158	1.776303	0.017051	1.672805	0.195004	1.081576	0.173604	1.618251	0.961687	0.942943
KlePn.2_18611_1-463_NEs	1.585210	0.000000	1.582577	0.246995	1.678929	0.812851	1.682953	0.232662	1.845070	1.627452	1.508874	1.612142	0.189759	1.516834	1.590594	1.608193	0.254046	1.590421	0.231724	0.234582	1.575293	1.588512	0.002896	1.558982	0.811329	1.590421	0.253197	1.590421	1.588512	1.708750	1.588711	1.559231	1.585031	0.811641	0.234582	0.811641	1.557489	1.677826	0.211466	1.519886	0.811641	1.546231	0.254046	1.588512	1.818396	1.517236	0.234582	1.682953	1.611236
SalEn.53903_1-428_NEs	0.914854	1.582577	0.000000	1.614977	0.169091	1.657151	0.168106	1.646485	1.180204	0.191205	0.883281	1.285228	1.560848	0.883328	0.009419	0.912752	1.619057	0.010995	1.643048	1.640495	0.908709	0.916772	1.582171	0.131745	1.672122	0.010995	1.623698	0.010995	0.916772	1.128381	0.900465	0.897676	0.933452	1.654358	1.640495	1.654358	0.907908	0.170898	1.528032	0.200533	1.654358	0.926487	1.614438	0.916772	1.185634	0.874650	1.640495	0.168106	0.191108
EscCo.4_02150_1-463_NEs	1.693145	0.246995	1.614977	0.000000	1.538254	0.863487	1.538362	0.210315	1.964621	1.604429	1.650805	1.693376	0.161405	1.659042	1.610575	1.632348	0.027131	1.598449	0.213168	0.210279	1.691717	1.605982	0.248841	1.506374	0.861988	1.598449	0.025658	1.598449	1.605982	1.910005	1.619266	1.566860	1.695851	0.864357	0.210279	0.864357	1.675726	1.533213	0.216163	1.526884	0.864357	1.662697	0.027873	1.605982	1.957441	1.716835	0.210279	1.538362	1.601266
EscCo.1_03966_1-428_NEs	0.961883	1.678929	0.169091	1.538254	0.000000	1.785749	0.002332	1.667221	1.225461	0.199280	0.921117	1.192542	1.609748	0.921168	0.169196	0.964368	1.519878	0.172091	1.675942	1.673541	0.948920	0.973805	1.678051	0.141427	1.796711	0.172091	1.520650	0.172091	0.973805	1.191076	0.956343	0.928393	0.938186	1.792946	1.673541	1.792946	0.944858	0.010151	1.584807	0.189085	1.792946	0.959165	1.515377	0.973805	1.228171	0.916209	1.673541	0.002332	0.197398
SalEn.51236_2-446_NEs	1.791741	0.812851	1.657151	0.863487	1.785749	0.000000	1.785337	0.841656	1.753950	1.808229	1.741449	1.849103	0.820139	1.741577	1.664144	1.695603	0.842547	1.644741	0.846040	0.842953	1.795584	1.667335	0.813982	1.711871	0.015779	1.644741	0.837387	1.644741	1.667335	1.668966	1.680671	1.764986	1.768497	0.019598	0.842953	0.019598	1.785340	1.799255	0.795690	1.685670	0.019598	1.769208	0.842547	1.667335	1.765159	1.701865	0.842953	1.785337	1.814580
EscCo.53528_1-428	0.961687	1.682953	0.168106	1.538362	0.002332	1.785337	0.000000	1.674643	1.225171	0.198249	0.920929	1.192619	1.613722	0.920980	0.168210	0.969269	1.519985	0.171102	1.683354	1.680996	0.943634	0.978759	1.682055	0.144228	1.796301	0.171102	1.520758	0.171102	0.978759	1.197352	0.961232	0.928204	0.937996	1.792535	1.680996	1.792535	0.939613	0.009365	1.592357	0.189089	1.792535	0.953844	1.515483	0.978759	1.227880	0.920892	1.680996	0.000000	0.198390
SalEn.11723_1-463_NEs	1.605399	0.232662	1.646485	0.210315	1.667221	0.841656	1.674643	0.000000	1.842851	1.700422	1.524410	1.586368	0.170024	1.524520	1.648012	1.625390	0.217154	1.638290	0.004333	0.006511	1.631952	1.610225	0.231550	1.569074	0.857545	1.638290	0.215412	1.638290	1.610225	1.803837	1.614694	1.547675	1.610752	0.859826	0.006511	0.859826	1.598210	1.689443	0.205628	1.564863	0.859826	1.583140	0.218075	1.610225	1.823642	1.642700	0.006511	1.674643	1.679227
KlePn.2_31281_1-423_NEs	1.076998	1.845070	1.180204	1.964621	1.225461	1.753950	1.225171	1.842851	0.000000	1.097572	1.029581	0.735371	1.743646	1.035273	1.177365	1.130557	1.907606	1.161678	1.843422	1.832492	1.079367	1.129384	1.832985	1.098018	1.769036	1.161678	1.892552	1.161678	1.129384	0.263414	1.117070	1.096802	1.067359	1.801150	1.832492	1.801150	1.075289	1.240667	1.730160	1.201716	1.801150	1.070014	1.911508	1.129384	0.005558	1.073870	1.832492	1.225171	1.089752
KlePn.2_45151_1-428_NEs	0.941549	1.627452	0.191205	1.604429	0.199280	1.808229	0.198249	1.700422	1.097572	0.000000	0.874068	1.207140	1.547765	0.874068	0.193301	0.916906	1.582271	0.191277	1.700945	1.691994	0.940554	0.918066	1.640484	0.170962	1.830495	0.191277	1.586760	0.191277	0.918066	1.133899	0.906640	0.900863	0.942441	1.813945	1.691994	1.813945	0.933970	0.205438	1.595708	0.196008	1.813945	0.943310	1.577643	0.918066	1.102509	0.874239	1.691994	0.198249	0.007847
