EscCo.50861_1-222	0.000000	0.010550	2.058291	1.204245	1.671680	2.000779	1.793913	1.523594	1.521648	1.065214	1.785301	1.936749	1.412017	0.205721	1.591928	1.685151	2.342809	1.643217	1.785301	1.371530	1.520416	1.515937	0.205167	1.659405	1.510982	1.662336	1.522422	1.427703	2.351951	1.550083	1.351193	1.968023	1.993273	1.493357	1.548660	1.591838	1.550083	1.534872	1.573256	1.993273	1.391566	1.639481	1.605268	1.557708	1.402726	1.212120	1.671680	1.735194	1.669312	1.559726	1.566348	1.215779	1.284867	1.586937	1.983741	1.499197	0.035248	1.621817	1.413862	1.616521	1.653836	0.179897	1.748812	1.190285	1.616924	1.556390	1.575988	2.727816	1.642894	1.284867	0.211181	1.159528	1.559726	1.561848	1.651894	1.616521	2.058291	1.566348	1.553462	1.468514	1.204245	1.675420	1.571974	1.567656	1.180284	1.604879	1.497819	1.553825	1.653836	1.553825	2.053304	1.380346	1.566348	1.387562	1.387580	1.553825	1.497819	1.500697	1.576905	1.553825	1.993273	0.177411	1.371530	1.581583	1.371530	1.204245	1.389206	0.201744	0.207259	1.485645	1.789661	1.671680	0.205167	1.378500	1.671564	1.633628	1.175108	1.586937	2.045647	4.054017	1.556390	1.591719	1.362950	1.571974	1.465132	2.180283	1.604674	2.741513	0.205167	1.568233	1.204723	1.574179	1.785301	1.782016	1.212120	0.013590	1.506088	1.702838	2.232886	1.526451	1.523594	1.210271	1.291640	1.536552	3.976598	1.402726	1.532048	1.465132	1.973586
EscCo.1_00922_1-223_NEs	0.010550	0.000000	2.084025	1.185446	1.737705	2.024959	1.803885	1.578144	1.523392	1.069719	1.783701	1.897091	1.411723	0.210072	1.562841	1.675507	2.374606	1.676227	1.783701	1.393608	1.529550	1.570331	0.203635	1.649990	1.564512	1.691566	1.549485	1.452461	2.383620	1.543825	1.391006	1.966605	1.991641	1.493795	1.576889	1.590839	1.543825	1.590211	1.584396	1.991641	1.410049	1.703804	1.633086	1.551383	1.418325	1.222866	1.737705	1.731621	1.626834	1.543825	1.591670	1.196625	1.258959	1.619386	1.982181	1.499652	0.030375	1.632382	1.429644	1.624894	1.644457	0.179598	1.758194	1.172951	1.636615	1.528002	1.543129	2.772481	1.675905	1.258959	0.210824	1.164265	1.543825	1.534098	1.716596	1.624894	2.084025	1.591670	1.564473	1.500066	1.185446	1.684581	1.581453	1.539254	1.163221	1.607592	1.499458	1.526214	1.644457	1.526214	2.056851	1.409515	1.591670	1.416821	1.403120	1.526214	1.499458	1.516973	1.578929	1.526214	1.991641	0.175270	1.393608	1.606797	1.393608	1.185446	1.413532	0.205309	0.206909	1.468116	1.787997	1.737705	0.204822	1.384002	1.700906	1.642255	1.158257	1.619386	2.071304	3.986064	1.528002	1.588283	1.368560	1.581453	1.431511	2.219663	1.610601	2.726101	0.204822	1.570516	1.185918	1.562093	1.783701	1.780465	1.222866	0.002998	1.488575	1.702575	2.246614	1.542904	1.578144	1.192433	1.281802	1.589994	3.912996	1.418325	1.559443	1.431511	1.932121
EscCo.53270_1-367	2.058291	2.084025	0.000000	1.504553	2.015628	0.020251	1.742108	1.621337	2.090767	1.323649	1.865066	2.298244	1.799728	2.021123	1.573825	1.771430	1.217252	2.413692	1.865066	1.757280	1.623971	1.621337	2.047907	1.746042	1.596118	1.626109	2.114951	1.650376	1.222981	1.343826	1.729282	1.564379	1.544757	1.605919	1.981122	1.613781	1.343826	1.586703	2.083846	1.544757	1.385809	2.043316	2.433444	1.364508	1.808538	1.518161	2.015628	1.775475	1.641536	1.358391	2.131790	1.490135	1.678486	2.339263	1.529554	1.615922	2.101490	1.882138	1.730267	1.309557	1.739357	1.904346	1.732932	1.441086	1.729597	1.591612	1.339461	2.444746	2.463955	1.678486	2.040634	1.371488	1.352522	1.701858	2.044514	1.309557	0.000000	2.131790	2.002127	2.244751	1.504553	1.340864	1.627887	1.584441	1.427623	1.396832	2.081785	1.701858	1.739357	1.701858	0.260555	1.789571	2.131790	1.789571	1.786765	1.717699	2.081785	2.480208	2.110107	1.701858	1.544757	2.335633	1.757280	2.119888	1.757280	1.504553	1.728907	1.998033	2.031625	1.637507	1.828342	2.015628	2.047907	1.757280	1.669402	1.375104	1.392771	2.339263	0.028711	2.279658	1.591612	1.349111	1.766836	1.627887	1.560246	1.304174	2.445689	2.015652	2.047907	1.405757	1.491022	1.168210	1.865066	1.904198	1.518161	2.076012	1.640212	2.285811	1.236465	2.473549	1.621337	1.424013	1.616636	2.069416	2.321915	1.808538	2.188689	1.568453	2.447764
SalEn.2_MW19311_1-222_NEs	1.204245	1.185446	1.504553	0.000000	1.474711	1.505586	1.622578	1.253198	1.579657	0.160972	1.709973	1.350432	1.421091	1.221092	1.051700	1.469442	1.327217	1.609520	1.709973	1.451755	1.301345	1.253198	1.234389	1.469722	1.239412	1.169039	1.510415	1.383420	1.327863	1.307562	1.341531	1.524569	1.532398	1.469565	1.523218	1.279289	1.307562	1.273613	1.380050	1.532398	1.504875	1.498701	1.495506	1.316692	1.558275	0.216375	1.474711	1.335741	1.188862	1.308087	1.397722	0.007533	0.943863	1.593024	1.526909	1.439290	1.219984	1.067887	1.510913	1.260934	1.476737	1.231169	1.615964	0.225635	1.331212	1.045394	1.196205	3.083165	1.600426	0.943863	1.244351	0.188840	1.301379	1.098649	1.508004	1.260934	1.504553	1.397722	1.359124	1.488788	0.000000	1.282643	1.291372	1.033756	0.219505	1.302636	1.578624	1.093176	1.493633	1.093176	1.398671	1.461402	1.397722	1.452589	1.558275	1.092690	1.578624	1.666141	1.536847	1.093176	1.532398	1.310602	1.451755	1.410393	1.451755	0.000000	1.390086	1.230139	1.257148	1.262425	1.716105	1.474711	1.241592	1.441212	1.166784	1.277695	0.230282	1.593024	1.474394	4.255598	1.045394	1.249027	1.443233	1.291372	1.095952	1.613652	1.688759	3.345521	1.241592	1.293127	0.007544	1.349417	1.709973	1.707615	0.216375	1.179720	1.293572	1.617958	1.746941	1.658572	1.253198	0.217046	0.933138	1.402334	4.149209	1.558275	1.527065	1.095952	1.369619
SalEn.2_MW23751_1-228_NEs	1.671680	1.737705	2.015628	1.474711	0.000000	1.959826	1.355172	1.347240	0.214706	1.454894	1.633766	2.117196	1.188318	1.770128	1.432894	2.023402	1.551043	1.821417	1.633766	1.456479	1.408590	1.344839	1.695699	2.004107	1.337821	1.458731	0.248728	1.291194	1.553176	1.732804	1.589239	1.795009	1.807856	1.509042	0.155549	1.475126	1.732804	1.358599	1.574462	1.807856	1.141889	0.007370	0.234404	1.754679	1.353518	1.462487	0.000000	1.954268	1.424465	1.768039	1.918519	1.473996	1.674270	1.777620	1.845806	1.511963	1.735269	1.326463	1.398304	1.711771	2.003046	1.733807	1.367076	1.494945	1.291576	1.395009	1.607955	2.742635	1.838911	1.674270	1.691958	1.548347	1.768039	1.434478	0.007377	1.711771	2.015628	1.918519	1.661864	1.731805	1.474711	1.702991	1.519776	1.433197	1.463924	1.636743	0.212762	1.426498	2.011287	1.426498	1.748448	1.344895	1.918519	1.318714	1.353311	1.449411	0.212762	2.067213	0.206960	1.426498	1.807856	1.589587	1.456479	1.871335	1.465399	1.474711	1.536629	1.691649	1.682971	1.666751	1.615400	0.000000	1.662155	1.464620	1.430528	1.680338	1.478177	1.777620	2.049068	2.892001	1.395009	1.794673	1.447308	1.519776	1.411120	1.672848	2.069965	2.963608	1.662155	1.627141	1.475008	1.836261	1.633766	1.652053	1.470565	1.695301	1.635490	1.804112	1.621327	2.114203	1.344839	1.414621	1.831942	1.849086	2.861895	1.353518	0.252415	1.418856	2.200284
EscCo.1_03707_1-367_NEs	2.000779	2.024959	0.020251	1.505586	1.959826	0.000000	1.703717	1.633339	2.034396	1.324923	1.877675	2.228049	1.800273	2.005077	1.554930	1.745904	1.195537	2.347862	1.877675	1.728480	1.611221	1.633339	2.010160	1.728627	1.608375	1.637264	2.050271	1.624628	1.201232	1.324817	1.753046	1.585577	1.565747	1.583396	1.939642	1.618203	1.324817	1.599140	2.096365	1.565747	1.362564	1.986069	2.328434	1.345284	1.788915	1.541325	1.959826	1.778874	1.637956	1.339322	2.073722	1.491266	1.653957	2.275090	1.550561	1.592998	2.060588	1.919020	1.728996	1.323850	1.721998	1.872825	1.694374	1.393800	1.770270	1.572052	1.321663	2.467964	2.402433	1.653957	2.002897	1.371672	1.333466	1.680424	1.987254	1.323850	0.020251	2.073722	2.014747	2.177781	1.505586	1.341371	1.631994	1.565165	1.396141	1.411014	2.026566	1.680424	1.721998	1.680424	0.258674	1.748899	2.073722	1.748899	1.767262	1.695982	2.026566	2.410059	2.033229	1.680424	1.565747	2.244424	1.728480	2.061869	1.728480	1.505586	1.733124	1.982232	1.993893	1.616778	1.840698	1.959826	2.010160	1.728480	1.681580	1.375622	1.362399	2.275090	0.025873	2.265424	1.572052	1.344293	1.738101	1.631994	1.535136	1.276134	2.432056	2.058059	2.010160	1.420013	1.492155	1.168766	1.877675	1.916755	1.541325	2.017115	1.635546	2.306579	1.227542	2.403155	1.633339	1.392900	1.595058	2.013419	2.306785	1.788915	2.119402	1.543195	2.370625
KlePn.1_03010_1-219_BeL	1.793913	1.803885	1.742108	1.622578	1.355172	1.703717	0.000000	1.813703	1.279659	1.729115	1.965806	1.734863	1.707597	1.654984	1.293868	1.577775	1.424303	2.073110	1.965806	1.697095	1.694397	1.813703	1.770921	1.579106	1.861249	1.798092	1.401540	1.698874	1.441880	1.401288	1.770108	1.727377	1.747193	1.572431	1.384198	1.678163	1.401288	1.842127	1.700851	1.747193	1.597949	1.352409	1.348322	1.391535	1.862881	1.730311	1.355172	1.771493	1.370581	1.398597	2.054702	1.632294	1.382299	2.015355	1.730030	1.591004	1.839719	2.070100	1.781146	1.589482	1.593552	1.836970	0.004600	2.090250	1.722840	1.306285	1.549935	3.655006	2.113161	1.389423	1.783389	1.601725	1.398597	1.220147	1.362220	1.589482	1.742108	2.054702	1.720679	1.746796	1.622578	1.572696	1.675358	1.293908	2.087052	1.476510	1.293272	1.213425	1.576976	1.213425	1.697992	1.540000	2.054702	1.549717	1.873203	1.226151	1.293272	1.853278	1.290909	1.213425	1.747193	1.711135	1.697095	2.116050	1.697095	1.622578	1.816888	1.622523	1.782539	1.579075	1.977440	1.355172	1.770921	1.683683	1.756808	1.603628	2.089065	2.015355	1.779788	3.937893	1.306285	1.557640	1.673135	1.675358	1.335827	1.683025	1.842157	3.742102	1.770921	1.465733	1.678195	1.311106	1.965806	1.939759	1.739091	1.803885	1.597521	1.715841	1.443566	1.889878	1.813703	2.032718	1.382011	2.043330	4.004971	1.862881	1.394012	1.335827	1.748370
SalEn.2_MW23741_1-236_NEs	1.523594	1.578144	1.621337	1.253198	1.347240	1.633339	1.813703	0.000000	1.354069	1.289803	2.122523	1.799034	1.557485	1.605545	1.395799	1.870429	1.458000	1.815353	2.122523	1.721055	0.221402	0.001416	1.628819	1.908978	0.023005	1.373222	1.399107	1.609272	1.442559	1.749937	1.556952	1.919763	1.943717	0.217811	1.191825	0.226075	1.749937	0.011411	1.890389	1.943717	1.517030	1.335805	1.253921	1.735993	1.605607	1.361484	1.347240	1.759912	1.246907	1.711642	1.721038	1.246621	1.623013	1.802014	1.975845	0.212878	1.508770	1.705065	1.579607	1.627603	1.908978	1.471444	1.779082	1.432700	0.184050	1.431554	1.560453	2.678915	1.781014	1.614592	1.616270	1.395807	1.711642	1.442096	1.332635	1.627603	1.621337	1.721038	1.899879	1.715501	1.253198	1.657463	0.227667	1.403042	1.441624	1.735884	1.347746	1.434528	1.908978	1.434528	1.625911	1.598908	1.721038	1.591893	1.584360	1.448811	1.347746	2.001131	1.351620	1.434528	1.943717	1.626484	1.721055	1.721038	1.705958	1.253198	1.502479	1.581170	1.625285	1.604678	2.074342	1.347240	1.616270	1.729402	1.403085	1.610047	1.369679	1.802014	1.592262	2.642135	1.431554	1.612361	1.719966	0.227667	1.395142	1.747432	1.771582	3.133458	1.616270	1.716565	1.247492	1.675533	2.122523	2.167989	1.354060	1.558408	1.655197	1.727958	1.695928	1.942605	0.000000	1.396903	1.650541	1.688951	2.612920	1.605607	1.414364	1.387722	1.854900
EscCo.1_02555_1-228_NEs	1.521648	1.523392	2.090767	1.579657	0.214706	2.034396	1.279659	1.354069	0.000000	1.537500	1.599817	2.066932	1.232755	1.561104	1.305692	1.749445	1.595731	1.726321	1.599817	1.344181	1.373301	1.344480	1.400412	1.741984	1.317688	1.566684	0.261183	1.236057	1.597935	1.631798	1.722408	1.771691	1.784167	1.327624	0.217059	1.401926	1.631798	1.343734	1.629295	1.784167	1.369801	0.220170	0.265667	1.652027	1.266638	1.505060	0.214706	1.851124	1.249560	1.645780	1.857941	1.570523	1.591049	1.691684	1.802822	1.349802	1.534255	1.507391	1.237021	1.751858	1.722307	1.491045	1.296580	1.584647	1.281001	1.277514	1.562223	2.830318	1.731298	1.582789	1.386111	1.579784	1.645780	1.371500	0.218337	1.751858	2.090767	1.857941	1.657753	1.726209	1.579657	1.814047	1.401973	1.326738	1.544475	1.882426	0.004416	1.378662	1.729959	1.378662	1.770342	1.349852	1.857941	1.324510	1.266423	1.370682	0.004416	1.901517	0.031524	1.378662	1.784167	1.373313	1.344181	1.812940	1.352145	1.579657	1.665984	1.504936	1.378910	1.693085	1.635915	0.214706	1.377113	1.351568	1.533543	1.812349	1.576877	1.691684	2.141028	2.721920	1.277514	1.766233	1.352354	1.401973	1.298638	1.766701	1.947327	3.469292	1.377113	1.856730	1.590408	1.642508	1.599817	1.597441	1.505060	1.489936	1.617561	1.772677	1.779952	1.938609	1.344480	1.491713	1.728950	1.815128	2.704681	1.266638	0.265598	1.291711	2.144888
CitRo.1_19731_1-222_NEs	1.065214	1.069719	1.323649	0.160972	1.454894	1.324923	1.729115	1.289803	1.537500	0.000000	1.556082	1.277365	1.384003	1.134386	1.007556	1.462643	1.258053	1.708556	1.556082	1.364116	1.290487	1.289803	1.201903	1.477498	1.276086	1.065246	1.529354	1.402764	1.258685	1.333630	1.256396	1.667761	1.685497	1.273634	1.616167	1.271564	1.333630	1.296668	1.461092	1.685497	1.427206	1.463228	1.521432	1.342574	1.442965	0.165529	1.454894	1.293761	1.161661	1.333513	1.455037	0.159300	0.902148	1.705305	1.662495	1.254765	1.087918	1.041749	1.392887	1.202361	1.477498	1.037853	1.741259	0.202610	1.316846	1.012499	1.150259	2.946201	1.690920	0.902148	1.191501	0.163187	1.334269	1.086568	1.463383	1.202361	1.323649	1.455037	1.423320	1.495269	0.160972	1.227834	1.272184	1.000925	0.200969	1.208856	1.536839	1.081040	1.494286	1.081040	1.302096	1.380884	1.455037	1.372375	1.432219	1.080551	1.536839	1.746570	1.509489	1.081040	1.685497	1.067648	1.364116	1.462301	1.364116	0.160972	1.276784	1.141177	1.203372	1.201233	1.565486	1.454894	1.208405	1.371652	1.059088	1.216799	0.201190	1.705305	1.336230	3.547944	1.012499	1.231895	1.355646	1.272184	1.009389	1.565507	1.887751	3.130127	1.208405	1.181355	0.163230	1.321956	1.556082	1.555322	0.165529	1.063864	1.219348	1.638573	1.606660	1.783336	1.289803	0.198657	0.927494	1.446953	3.490032	1.442965	1.512335	1.009389	1.288407
