SalEn.4_15421_1-427_NEs	0.000000	0.000000	2.273190	1.503769	1.819172	1.557275	1.550402	1.522891	2.132454	2.182481	2.076959	2.165392	1.938016	2.182481	2.078458	0.010149	1.945170	1.587833	1.776353	1.938016	2.541977	1.497979	2.243207	1.787334	2.604667	1.579017	0.634608	1.716023	1.570997	1.571793	1.522104	2.418570	1.983019	2.453939	2.101212	1.666609	2.571717	2.089597	1.588712	1.454731	2.593487	1.484673	1.511528	1.457388	2.249524	0.000000	2.182481	2.184332	1.552459	1.555422	2.132454	1.560074	2.155464	1.858582	1.938792	1.557275	1.599547	1.640693	2.710935	1.949805	1.707921	2.482180	1.636895	1.667646	2.040434	1.556775	1.461980	1.599547	2.549871	2.776291	2.015427	1.590994	2.845375	2.185356	1.461980	2.612908	1.454725	2.490206	1.442940	1.689629	1.961358	1.766893	2.124230	1.946668	1.557275	1.955694	1.608569	1.599547	1.976795	1.761300	1.478423	1.648760	1.944954	1.903848	1.961358	1.484533	2.219724	1.437486	2.235762	1.629901	1.993555	2.247010	2.184333	0.622470	2.299811	2.204879	1.941331	2.050486	2.453584	2.479547	2.627356	2.031201	0.617318	2.318698	2.827218	1.879659	2.078458	1.568918	2.063801	2.222531	2.682176	1.612832	1.950457	2.482180	2.020353	2.135554	1.990090	1.776353	2.078538	1.630082	1.597972	2.132454	1.493263	1.658594	1.526307	1.993485	1.939384	1.667720	1.688094	0.007807	2.142661	1.702867	1.653465	1.939384	1.639011	1.682786	1.702867	2.682176	1.654049	2.197874	1.683447	2.498192	1.990090	1.560504	2.156151	1.551684	2.482180	1.655826	2.199392	1.824856	1.644977	1.672517	1.587833	1.655826	2.099909	1.980260	1.764677	1.474971	1.536078	2.133764	2.197874	1.682541	1.702867	1.969262	1.876872	1.716023	1.537956	2.827218	1.605336	1.879659	1.818758	1.658594	1.483549	1.651633	1.713607	1.938016	1.527888	1.689629	2.087299	2.078458	1.794248	1.962365	1.990090	1.502534	2.671423	1.724363	1.713445
SalEn.3_1472_1-427_NEs	0.000000	0.000000	2.273190	1.503769	1.819172	1.557275	1.550402	1.522891	2.132454	2.182481	2.076959	2.165392	1.938016	2.182481	2.078458	0.010149	1.945170	1.587833	1.776353	1.938016	2.541977	1.497979	2.243207	1.787334	2.604667	1.579017	0.634608	1.716023	1.570997	1.571793	1.522104	2.418570	1.983019	2.453939	2.101212	1.666609	2.571717	2.089597	1.588712	1.454731	2.593487	1.484673	1.511528	1.457388	2.249524	0.000000	2.182481	2.184332	1.552459	1.555422	2.132454	1.560074	2.155464	1.858582	1.938792	1.557275	1.599547	1.640693	2.710935	1.949805	1.707921	2.482180	1.636895	1.667646	2.040434	1.556775	1.461980	1.599547	2.549871	2.776291	2.015427	1.590994	2.845375	2.185356	1.461980	2.612908	1.454725	2.490206	1.442940	1.689629	1.961358	1.766893	2.124230	1.946668	1.557275	1.955694	1.608569	1.599547	1.976795	1.761300	1.478423	1.648760	1.944954	1.903848	1.961358	1.484533	2.219724	1.437486	2.235762	1.629901	1.993555	2.247010	2.184333	0.622470	2.299811	2.204879	1.941331	2.050486	2.453584	2.479547	2.627356	2.031201	0.617318	2.318698	2.827218	1.879659	2.078458	1.568918	2.063801	2.222531	2.682176	1.612832	1.950457	2.482180	2.020353	2.135554	1.990090	1.776353	2.078538	1.630082	1.597972	2.132454	1.493263	1.658594	1.526307	1.993485	1.939384	1.667720	1.688094	0.007807	2.142661	1.702867	1.653465	1.939384	1.639011	1.682786	1.702867	2.682176	1.654049	2.197874	1.683447	2.498192	1.990090	1.560504	2.156151	1.551684	2.482180	1.655826	2.199392	1.824856	1.644977	1.672517	1.587833	1.655826	2.099909	1.980260	1.764677	1.474971	1.536078	2.133764	2.197874	1.682541	1.702867	1.969262	1.876872	1.716023	1.537956	2.827218	1.605336	1.879659	1.818758	1.658594	1.483549	1.651633	1.713607	1.938016	1.527888	1.689629	2.087299	2.078458	1.794248	1.962365	1.990090	1.502534	2.671423	1.724363	1.713445
KlePn.2_45531_3-450_NEs	2.273190	2.273190	0.000000	2.323313	2.319358	2.131922	1.988704	2.792934	2.592526	3.179654	2.205837	2.150697	2.832239	3.179654	2.372003	2.273776	2.446906	2.625614	2.430567	2.808224	2.772933	2.147699	1.927681	2.446363	2.378512	2.574791	1.851380	2.328893	2.601287	2.421285	2.754462	2.176772	2.533224	2.432849	2.383913	2.195942	2.363944	2.436555	2.024684	2.568060	2.377176	2.870923	2.755609	2.015556	0.003752	2.275754	3.179654	2.514273	2.113599	2.229690	2.592526	2.220993	2.139729	2.894016	2.790521	2.131922	2.421494	2.143079	2.625641	2.801560	2.628162	3.318788	2.028041	2.107801	2.213317	2.126423	2.077538	2.421494	2.764357	2.260809	2.723476	2.143313	2.266276	3.142553	2.077538	2.324287	1.905038	2.314529	2.018560	2.602676	2.488773	2.424765	2.518719	2.380089	2.131922	2.383921	2.058035	2.421494	2.411236	2.692932	2.141850	2.148347	2.901892	2.304474	2.488773	2.300091	2.532513	2.670912	2.408284	1.962603	2.355430	2.377472	2.398205	1.830842	3.034962	2.513506	2.435929	2.206061	3.238023	2.537385	2.372036	2.692283	1.822014	2.968026	2.276373	2.773576	2.372003	2.438731	2.188705	2.376138	2.606296	2.429301	2.435295	3.235648	2.647448	2.580731	2.383944	2.430567	0.230176	2.021098	2.355694	2.593333	2.308720	2.107998	2.064308	2.637627	2.419110	2.594910	2.287435	2.266636	2.603639	1.974284	1.923303	2.419110	1.923958	2.144947	1.974284	2.606296	2.599889	2.538774	2.617801	3.140933	2.383944	2.127816	2.165915	2.141530	3.278548	1.971298	3.150864	2.755217	1.967095	2.157610	2.625614	1.971298	2.437167	2.779014	2.336807	2.413026	2.117414	2.533727	2.538774	1.817545	1.974284	2.501317	2.710315	2.328893	2.140352	2.276373	2.078684	2.773576	2.641028	2.067997	2.524568	1.971298	1.978405	2.832239	2.800076	2.602676	2.410294	2.372003	2.440881	2.687985	2.383944	2.736032	2.567565	2.376104	1.789988
CitRo.1_48471_1-453_NEs	1.503769	1.503769	2.323313	0.000000	1.876564	1.489696	1.430675	0.672233	2.295038	2.352523	1.848975	1.791243	2.822671	2.352523	2.093048	1.507401	2.014836	1.454119	1.847042	2.822671	2.200144	1.505855	1.718065	1.853853	2.342625	1.400225	1.337032	1.419857	1.443158	1.697240	0.223884	2.033630	2.405035	2.454012	2.088374	1.311082	2.359909	2.347589	1.419905	1.439049	2.342625	0.750411	0.224102	1.315607	2.341766	1.503769	2.352523	2.233737	1.398354	1.452799	2.295038	1.460916	1.786755	1.867398	2.887556	1.489696	1.418964	1.497633	2.474368	2.825770	1.936524	2.396130	1.620604	1.611396	2.199367	1.489011	1.485082	1.418964	2.216329	2.409024	2.097335	1.299447	2.440598	2.373195	1.485082	2.313135	1.281118	2.176492	1.309113	1.970557	2.420881	1.860646	2.553855	2.313600	1.489696	2.311340	1.709651	1.418964	2.414811	2.154957	1.478908	1.493385	3.098119	2.079865	2.420881	1.453313	2.248597	0.227492	2.077510	1.616616	2.425039	2.077510	2.077481	1.435386	2.243317	2.247738	2.056584	1.798217	2.337968	2.147708	2.348400	2.111674	1.409358	2.302474	2.436646	2.853216	2.093048	1.555508	1.846833	2.388415	2.478803	1.373490	2.036662	2.326786	3.109957	2.585176	2.454938	1.847042	2.381165	1.689263	1.631965	2.295038	1.460464	1.672239	1.739849	3.140079	2.033246	1.696809	1.308002	1.516142	2.280737	2.011093	1.593519	2.033246	1.593857	1.389807	2.011093	2.478803	1.697920	2.248597	1.976588	2.347023	2.454938	1.404758	1.884888	1.481050	2.343452	1.594384	2.369468	1.728810	1.606978	1.538932	1.454119	1.594384	2.338161	2.895719	1.405585	1.556012	1.395163	2.571621	2.248597	2.266099	2.011093	2.417756	2.924981	1.419857	1.421035	2.436646	1.434767	2.853216	1.947317	1.596418	0.265885	1.598461	2.019431	2.822671	0.674479	1.970557	2.433167	2.093048	1.854939	3.024658	2.454938	0.224270	2.476739	1.423318	1.573610
EscCo.3_00014_1-434_NEs	1.819172	1.819172	2.319358	1.876564	0.000000	1.913433	1.900187	1.923497	2.191504	2.450054	2.415993	2.116136	2.868600	2.450054	2.205525	1.822206	2.248858	2.034102	2.421968	2.867489	2.674094	1.858719	2.067106	2.421968	2.673259	1.879767	1.805707	1.813066	2.025643	1.812986	1.858120	2.355076	2.524299	2.752915	2.223251	1.775492	2.693817	2.840602	2.003953	2.135847	2.679634	1.791940	1.860053	2.001664	2.326951	1.824404	2.450054	2.229808	1.918930	1.860795	2.191504	1.884848	2.123910	2.713868	2.890789	1.913433	1.825413	1.054253	2.759413	2.907448	1.983252	2.993797	1.029525	1.017120	2.701987	1.908097	1.883219	1.825413	2.652547	2.832496	2.616279	1.870066	2.825372	2.455016	1.883219	2.670548	1.863689	2.572452	1.995231	1.995924	2.500752	2.415725	2.321196	2.439481	1.913433	2.476219	1.597821	1.825413	2.501153	2.452128	1.884797	1.060868	2.933527	2.187947	2.500752	2.046379	2.246535	1.944072	2.636394	0.924637	2.515667	2.657793	2.334324	1.674050	2.695371	2.245395	2.274853	1.951726	2.882347	2.767412	2.644840	2.611890	1.693940	2.688982	2.827217	2.951605	2.205525	2.187569	2.410099	2.333357	2.732028	1.789297	2.238784	2.883642	2.804392	2.309942	2.536910	2.421968	2.058288	1.095145	2.274097	2.187409	2.034045	1.058321	0.933401	2.777155	2.248525	2.193626	1.789530	1.851420	2.192997	2.085735	0.386204	2.248525	0.384293	1.794001	2.085735	2.732028	2.173340	2.243903	1.995924	2.909169	2.536910	1.929689	1.991551	1.905496	2.883642	0.922062	2.408570	2.820600	0.920262	1.079427	2.034102	0.922062	2.844788	2.924460	1.782136	1.689238	1.930841	2.332386	2.243903	2.489104	2.085735	2.492982	2.875046	1.813066	1.917234	2.827217	2.057409	2.951605	1.993616	1.029260	1.845397	0.922062	2.049078	2.868600	1.915805	1.995924	2.530182	2.205525	2.368572	2.854070	2.536910	1.862163	2.744728	1.844013	0.380895
SalEn.2_MW29251_1-452_NEs	1.557275	1.557275	2.131922	1.489696	1.913433	0.000000	0.154961	1.599350	1.932670	2.279459	2.120871	1.984194	2.222799	2.279459	2.095231	1.565868	2.514634	0.786758	1.933437	2.222799	2.689403	0.607877	2.217167	1.945666	2.873106	0.770980	1.279259	0.916419	0.788239	1.462107	1.548214	2.255930	1.935818	2.734056	2.097862	0.916485	2.885287	2.301972	0.883326	0.759821	2.861815	1.590032	1.543663	0.190084	2.131922	1.566537	2.279459	2.496316	0.163630	0.862112	1.932670	0.870583	1.973584	2.191402	2.115573	0.000000	0.876495	1.749328	2.761771	2.207672	1.697989	3.451369	2.024502	2.011699	2.080627	0.005181	0.603220	0.876495	2.679165	2.078362	1.769196	0.865156	2.107248	2.298729	0.603220	2.855316	0.184969	2.426301	0.192138	1.706696	1.966502	1.937654	2.507435	2.035025	0.000000	2.032350	0.761429	0.876495	1.985487	1.916796	0.611862	1.750021	2.141374	2.029443	1.966502	0.589881	2.452555	1.544932	2.258229	1.740153	1.993711	2.245201	2.287113	1.353654	2.134493	2.461870	2.579802	2.108768	3.364504	2.752739	2.900972	1.764048	1.360734	2.159220	2.112270	2.110953	2.095231	1.209544	2.141968	2.459516	2.796900	0.865544	2.562559	3.427754	2.168822	2.518620	1.969915	1.933437	1.749369	1.732535	1.553933	1.926492	0.583489	2.033527	1.870602	2.164301	2.544674	1.497299	0.914044	1.582555	1.945393	1.987651	1.623201	2.544674	1.645855	0.955458	1.987651	2.796900	1.500441	2.477539	1.721654	3.411740	1.969915	0.164630	2.036519	0.009648	3.387809	1.711223	2.294425	2.058211	1.711025	1.918184	0.786758	1.711223	2.307967	2.216320	0.950590	1.403255	0.164842	2.525716	2.477539	2.087600	1.987651	1.971018	2.118860	0.916419	0.163045	2.112270	0.878440	2.110953	1.782190	2.018251	1.446604	1.715499	1.942488	2.222799	1.599532	1.706696	1.934235	2.095231	1.947894	2.151103	1.969915	1.556864	2.730401	0.923477	1.710359
CitRo.1_30251_1-450_NEs	1.550402	1.550402	1.988704	1.430675	1.900187	0.154961	0.000000	1.588457	2.006876	2.216394	2.168483	1.916784	1.958760	2.216394	1.936468	1.549756	2.476086	0.760764	2.069650	1.958760	2.536381	0.579317	2.205333	2.083384	2.893637	0.733393	1.272116	0.912937	0.759960	1.444852	1.551750	2.198957	1.825783	2.576370	1.915582	0.898793	2.900023	2.231580	0.836928	0.722649	2.875869	1.535517	1.540220	0.160532	1.978919	1.550402	2.216394	2.373893	0.147242	0.904821	2.006876	0.918488	1.908142	2.202196	1.959215	0.154961	0.905343	1.740146	2.854434	1.973456	1.792551	3.100544	2.110729	2.083139	1.995487	0.155865	0.579037	0.905343	2.520496	2.058089	1.676921	0.897192	2.096365	2.233749	0.579037	2.860070	0.167063	2.532971	0.158778	1.793894	1.845453	2.064071	2.421765	2.000238	0.154961	1.985994	0.705795	0.905343	1.837002	1.927830	0.584541	1.745197	1.944571	2.122409	1.845453	0.558848	2.339090	1.579870	2.261804	1.827940	1.872271	2.248404	2.205851	1.304394	2.008942	2.356526	2.528988	2.099085	2.998231	2.626635	2.916297	1.685996	1.308634	2.041496	2.097009	1.968448	1.936468	1.189934	2.159193	2.288098	2.889230	0.894376	2.512035	3.050960	1.964634	2.402449	1.863945	2.069650	1.810149	1.705584	1.479629	2.006876	0.552587	2.108881	1.876446	1.961843	2.503897	1.470737	0.898844	1.555090	2.006177	1.972223	1.537360	2.503897	1.550582	0.906831	1.972223	2.889230	1.451419	2.361722	1.809944	2.976159	1.863945	0.148222	2.058306	0.157744	3.046044	1.828353	2.206448	2.020832	1.823631	1.913235	0.760764	1.828353	2.237960	1.968569	0.922848	1.414553	0.148212	2.439362	2.361722	1.891308	1.972223	1.825783	1.984455	0.912937	0.148236	2.097009	0.838571	1.968448	1.885430	2.094152	1.428600	1.823631	1.933587	1.958760	1.576426	1.793894	1.891093	1.936468	2.059791	2.020341	1.863945	1.548052	2.839192	0.912757	1.641529
KlePn.1_05098_2-427_NEs	1.522891	1.522891	2.792934	0.672233	1.923497	1.599350	1.588457	0.000000	2.479547	2.231879	1.833599	1.980207	2.614294	2.231879	2.358685	1.527115	2.056855	1.535730	1.872996	2.614294	1.795656	1.640411	2.004923	1.872996	1.650064	1.571321	1.609532	1.506711	1.531798	1.880384	0.746798	2.029381	1.890808	2.052165	2.350210	1.293275	1.659893	2.115227	1.492312	1.564803	1.650064	0.343831	0.758996	1.430856	2.822388	1.522891	2.231879	2.255444	1.463545	1.508270	2.479547	1.500663	1.985709	2.144786	2.635177	1.599350	1.389159	1.893949	1.881803	2.606660	1.928984	2.577710	2.060751	2.117744	2.043806	1.599350	1.607553	1.389159	1.791491	2.699828	2.063301	1.320206	2.694468	2.229509	1.607553	1.659498	1.537120	1.677463	1.426901	1.905691	1.875098	1.893604	2.092452	2.015045	1.599350	2.010724	1.908595	1.389159	1.852562	2.110822	1.637644	1.885103	2.794535	2.311363	1.875098	1.599574	2.236207	0.772142	1.840354	2.010716	1.853113	1.840354	1.948924	1.551403	2.011008	2.251347	2.103949	2.013645	2.587216	1.750325	1.672882	2.077829	1.552020	2.041747	2.680758	2.684126	2.358685	1.576266	1.866948	1.924317	1.893016	1.381790	2.103317	2.587373	2.921076	2.059623	1.860882	1.872996	2.576698	2.060836	1.770839	2.479547	1.590559	2.100036	2.031200	2.951168	2.094086	1.832758	1.278713	1.527205	2.465585	2.318837	1.611119	2.094086	1.614869	1.401594	2.318837	1.893016	1.804730	2.236207	1.905691	2.616750	1.860882	1.471144	2.101801	1.620326	2.587373	2.022336	2.270185	2.294024	2.032308	1.841382	1.535730	2.022336	2.120459	2.637855	1.529911	1.844564	1.451121	2.101439	2.236207	2.334896	2.318837	1.875106	2.751446	1.506711	1.487060	2.680758	1.473405	2.684126	2.027163	2.075052	0.697616	2.017212	2.350117	2.614294	0.003174	1.905691	1.909115	2.358685	1.873216	2.776276	1.860882	0.745267	1.894224	1.501335	1.783473
SalEn.3_2243_1-441_NEs	2.132454	2.132454	2.592526	2.295038	2.191504	1.932670	2.006876	2.479547	0.000000	2.523648	1.415876	1.875775	2.631307	2.523648	2.285485	2.146528	1.433821	2.140783	2.231325	2.631307	2.468460	1.966227	2.089543	2.238314	2.499763	2.153237	2.008437	2.166214	2.120003	2.268724	2.410387	1.459622	2.203589	2.595119	2.314923	2.044905	2.508474	1.745790	2.169618	2.075547	2.492000	2.264373	2.447356	2.139176	2.577947	2.146102	2.523648	1.511496	2.005411	2.115373	0.000000	2.135402	1.872308	2.663350	2.450497	1.932670	2.022436	2.418865	2.540877	2.654664	2.172220	3.362154	2.376355	2.332969	2.250616	1.938452	1.960885	2.022436	2.459838	2.070815	2.975077	1.949180	2.040837	2.502848	1.960885	2.471112	1.877020	2.275807	2.129790	2.131681	2.213482	2.214636	1.509430	2.321233	1.932670	2.292154	2.330735	2.022436	2.344300	2.101944	1.935531	2.425565	2.612681	1.230633	2.213482	2.197865	1.515098	2.252947	1.568140	2.407971	2.378154	1.559633	1.473389	2.035474	2.683401	1.507494	1.455968	1.794984	3.339723	2.530148	2.490845	2.996697	2.017366	2.637016	2.045887	2.470032	2.285485	2.074432	1.415520	1.518106	2.541077	2.021162	1.447746	3.385492	2.539057	1.506392	2.372982	2.231325	2.179474	2.399601	1.922965	0.000000	2.188826	2.515150	2.081564	2.522617	1.447910	1.953347	2.037193	2.147697	0.003747	1.550359	2.043706	1.447910	2.040410	2.090712	1.550359	2.541077	1.929551	1.519337	2.145210	3.321292	2.372982	2.017879	2.287876	1.950327	3.385492	2.414111	2.516086	2.793249	2.419413	2.429157	2.140783	2.414111	1.746855	2.659362	2.166882	2.187541	1.988488	1.513592	1.519337	1.562797	1.550359	2.190073	2.448546	2.166214	1.980490	2.045887	2.199479	2.470032	2.220440	2.434581	2.355577	2.412595	1.538335	2.631307	2.480817	2.131681	2.134543	2.285485	2.201555	2.748898	2.372982	2.463068	2.530503	2.207404	2.156695
SalEn.2_MW24201_1-463_BeL	2.182481	2.182481	3.179654	2.352523	2.450054	2.279459	2.216394	2.231879	2.523648	0.000000	2.835715	2.120976	1.379657	0.000000	1.460993	2.198545	2.704330	2.253542	2.468719	1.383177	1.537826	2.221467	2.844601	2.463200	1.513318	2.270917	2.088695	2.362600	2.231667	2.492412	2.210864	2.942638	1.124119	1.720584	1.460125	2.153727	1.521333	2.425412	2.548032	2.276217	1.516936	2.387227	2.212238	2.210595	3.222147	2.170444	0.000000	2.273105	2.226024	2.327814	2.523648	2.301478	2.140430	2.787351	1.419664	2.279459	2.100297	2.202383	1.495237	1.386180	2.087222	2.025724	2.194895	2.129478	1.143461	2.303095	2.219472	2.100297	1.538016	2.464315	1.887698	2.172875	2.508839	0.005041	2.219472	1.512364	2.324689	1.486911	2.214489	2.096174	1.123805	2.496464	2.515211	1.063970	2.279459	1.058001	2.350056	2.100297	1.094411	2.009758	2.208097	2.197541	1.375335	2.345314	1.123805	2.280068	2.238278	2.197391	2.264249	2.349122	1.097217	2.276161	2.597725	1.979055	0.242494	2.268681	2.752049	2.114494	2.003034	1.615606	1.517492	1.903711	1.970502	0.243039	2.511465	1.428677	1.460993	2.159568	2.787780	2.416031	1.505708	2.084328	2.709810	2.004333	1.354010	2.504022	1.099821	2.468719	3.032294	2.314387	2.304627	2.510604	2.261003	2.323011	2.265584	1.347882	2.726479	2.226118	2.176590	2.223301	2.542028	2.442793	2.276138	2.726479	2.290361	2.097598	2.442793	1.505708	2.218011	2.252724	2.100034	1.977783	1.099821	2.241009	2.716269	2.287251	2.011880	2.309859	0.010848	3.004956	2.320605	2.125135	2.253542	2.324323	2.421795	1.353676	2.428789	2.191071	2.169960	2.539490	2.252724	1.945112	2.442793	1.121171	1.441995	2.362600	2.219215	2.511465	2.571232	1.428677	2.123719	2.182549	2.066517	2.314791	2.417489	1.379657	2.232485	2.096174	1.115297	1.460993	2.469205	1.396392	1.099821	2.214645	1.487380	2.370673	2.108647
