SalEn.54556_1-257_NEs	0.000000	1.851939	0.010474	1.582657	1.694703	1.186461	0.835128	1.718532	1.422490	0.826645	1.330475	1.501904	0.912697	1.871628	1.726648	1.451827	1.734078	0.904497	1.734078	1.778495	1.455740	1.195530	1.171161	1.324015	1.582360	0.245684	1.437815	1.435707	1.435707	1.028522	1.583827	1.333427	0.847417	0.244706	1.330475	1.588439	1.538385	0.851192	1.486284	0.246275	1.582360	1.343633	0.230750	1.835357	0.896913	1.430308	1.701591	1.553693	1.179411	1.582657	0.908081	1.693214	0.010474	0.006527	1.338036	0.904497	1.693214	1.366914	0.010474	0.855339	1.734078
EscCo.52980_1-254	1.851939	0.000000	1.832620	1.728044	1.945778	1.937469	2.078632	1.990897	1.538818	2.057948	1.720154	2.079782	1.828241	0.003949	2.446430	1.584947	2.446430	1.801463	2.446430	0.011940	1.546255	1.917174	1.918056	1.728681	1.576467	1.736909	1.545489	1.545489	1.545489	1.946498	1.576467	1.710515	2.041433	1.752590	1.720154	2.012589	1.546328	2.049814	1.791180	1.728997	1.576467	1.701833	1.732097	0.005265	1.829764	1.578308	2.406119	1.560451	1.944349	1.728044	1.845602	1.945778	1.832620	1.814284	1.575852	1.801463	1.945778	1.630452	1.832620	1.898525	2.446430
SalEn.2_MW44531_1-258_NEs	0.010474	1.832620	0.000000	1.574971	1.660092	1.178970	0.850157	1.681262	1.407184	0.841561	1.323754	1.542592	0.936716	1.851939	1.693443	1.450757	1.700785	0.936609	1.700785	1.776432	1.440455	1.187901	1.163879	1.317397	1.591039	0.244421	1.422636	1.420447	1.420447	1.029090	1.592473	1.326710	0.844496	0.244694	1.323754	1.573930	1.531636	0.848259	1.466673	0.241268	1.591039	1.330127	0.234228	1.816163	0.920454	1.429121	1.669039	1.562011	1.172063	1.574971	0.929438	1.658652	0.000000	0.003904	1.336315	0.936609	1.658652	1.379612	0.000000	0.861961	1.700785
KlePn.1_00630_1-258_NEs	1.582657	1.728044	1.574971	0.000000	0.257293	1.804356	1.393113	0.270921	0.943729	1.372029	1.464595	1.673963	2.128425	1.709890	0.238974	1.004963	0.237158	2.155301	0.237158	1.762966	0.935729	1.831860	1.804356	1.486324	0.962037	1.542970	0.931960	0.929133	0.929133	1.921257	0.964827	1.474397	2.262470	1.633587	1.464595	0.206798	1.282225	2.262470	0.206095	1.547493	0.962037	1.456983	1.614850	1.728073	2.058334	1.004015	0.235684	0.967425	1.812382	0.000000	2.139664	0.255448	1.574759	1.583431	0.938066	2.155301	0.257237	0.949949	1.574759	1.872796	0.237158
EscCo.1_04053_1-258_NEs	1.694703	1.945778	1.660092	0.257293	0.000000	1.821002	1.466189	0.043974	0.982265	1.451370	1.404560	1.760672	2.107890	1.940242	0.218108	0.997805	0.216368	2.058062	0.216368	2.028239	0.969610	1.838761	1.821002	1.425439	1.006174	1.688476	0.975569	0.977273	0.977273	1.847784	1.004301	1.414135	2.305383	1.712845	1.404560	0.218203	1.314137	2.305383	0.263377	1.634155	1.006174	1.412336	1.707116	1.927866	2.017072	0.999903	0.218385	1.002976	1.828693	0.254343	2.231686	0.006483	1.642362	1.667632	0.940773	2.058062	0.005183	0.973361	1.642362	1.838449	0.216368
SalEn.4_30451_10-266_NEs	1.186461	1.937469	1.178970	1.804356	1.821002	0.000000	1.126120	1.873610	1.731133	1.126120	1.491680	1.512961	1.221953	1.916360	1.895576	1.653360	1.903396	1.221953	1.903396	1.931584	1.710312	0.007743	0.000000	1.550112	1.694871	1.001265	1.731133	1.731133	1.731133	0.404189	1.694871	1.494278	1.149671	1.054247	1.483818	1.931504	1.858114	1.149671	1.824697	1.000398	1.694871	1.515717	1.060417	1.953856	1.215090	1.662390	1.909075	1.685759	0.000000	1.804356	1.190725	1.811921	1.178970	1.177444	1.743419	1.221953	1.811921	1.720699	1.178970	1.129696	1.903396
KlePn.1_01418_2-256_NEs	0.835128	2.078632	0.850157	1.393113	1.466189	1.126120	0.000000	1.534156	1.484039	0.002649	1.370177	1.366422	0.996368	2.060276	1.430697	1.582598	1.437271	0.994737	1.437271	2.028952	1.497270	1.124102	1.107614	1.414584	1.566147	0.749893	1.500060	1.475682	1.475682	1.051477	1.592991	1.373248	0.942453	0.776003	1.370177	1.398295	1.930593	0.938264	1.288844	0.759574	1.566147	1.407095	0.775573	2.058961	1.004795	1.573772	1.431683	1.592991	1.137099	1.393113	0.974771	1.479876	0.850157	0.844597	1.521508	0.994737	1.479876	1.590964	0.850157	0.923231	1.437271
EscCo.4_00079_1-258_NEs	1.718532	1.990897	1.681262	0.270921	0.043974	1.873610	1.534156	0.000000	0.998499	1.518426	1.431301	1.809164	2.215436	1.984334	0.232262	1.012980	0.230494	2.179409	0.230494	2.060669	0.985409	1.901278	1.873610	1.437354	1.037407	1.742630	0.991540	0.993355	0.993355	1.870564	1.035342	1.440936	2.365029	1.764750	1.431301	0.234627	1.272290	2.374191	0.264104	1.685159	1.037407	1.439229	1.749776	1.990886	2.126243	1.015196	0.230823	1.034083	1.881221	0.267953	2.283474	0.042607	1.662424	1.689372	0.958733	2.179409	0.043967	1.002325	1.662424	1.900960	0.230494
SalEn.50157_1-254_NEs	1.422490	1.538818	1.407184	0.943729	0.982265	1.731133	1.484039	0.998499	0.000000	1.475682	1.664096	1.673335	1.940905	1.545937	1.020083	0.194489	1.014959	1.932762	1.014959	1.517514	0.005285	1.767812	1.722055	1.672562	0.161399	1.422443	0.003958	0.003958	0.003958	1.622562	0.161399	1.646561	1.728810	1.472131	1.664096	1.009339	1.753817	1.719796	0.926721	1.436324	0.161399	1.682446	1.465108	1.538865	1.915901	0.192827	1.017257	0.161564	1.740557	0.943729	1.616738	0.973127	1.407184	1.401461	0.130792	1.932762	0.973127	0.201313	1.407184	1.905166	1.014959
KlePn.2_38791_2-255_NEs	0.826645	2.057948	0.841561	1.372029	1.451370	1.126120	0.002649	1.518426	1.475682	0.000000	1.370177	1.350760	0.989103	2.039800	1.409034	1.565128	1.415525	0.983160	1.415525	2.008924	1.488834	1.124102	1.107614	1.414584	1.557284	0.741484	1.491594	1.467343	1.467343	1.056190	1.583993	1.373248	0.928840	0.768014	1.370177	1.377119	1.920869	0.924682	1.269714	0.751045	1.557284	1.407095	0.767590	2.038128	0.993113	1.565128	1.410149	1.583993	1.137099	1.372029	0.960888	1.465000	0.841561	0.836047	1.512699	0.983160	1.465000	1.581923	0.841561	0.909813	1.415525
