EscCo.4_03649_1-489_NEs	0.000000	1.460442	1.293254	0.034823	1.007941	1.140210	1.113865	1.253617	1.190802	1.401783	1.120739	1.132977	1.134275	1.250734	1.462665	1.400283	1.231339	1.394514	1.372717	1.410266	1.114375	1.242597	1.400283	1.139139	1.194358	0.201032	1.141225	1.012713	0.991940	1.175863	0.204827	1.145532	1.156949	1.302720	1.421123	1.428562	1.420671	1.473025	1.470266	1.395838	1.136857	1.215270	1.202421	0.035552	1.395032	1.106835	0.942248	1.093206	1.007941	1.154916	1.293254	1.002441	1.236174	1.011360	1.448947	1.136591	1.057663	1.211522	1.438859	1.208350	1.308781	1.423484	1.473958	1.448701	1.127291	1.443369	1.151902	1.508111	1.071701	1.025253	1.480214	1.095070	1.597423	1.542513	0.991801	1.139636	1.473025	1.464780	1.308644	1.134567	1.449486	1.115794	1.470266	1.449486	1.053908	1.098893	0.991801	1.242525	1.134567	0.991801	1.468977	1.578273	1.391156	1.470266	1.062979	0.042966	1.105094	1.005053	1.139139	1.083363	0.035531	0.985378	1.144339	1.222321	1.044003	1.048142	1.106835	1.443398	0.990199	1.202521	1.474499	1.449486	1.062979	1.558933	1.134567	1.210581	1.457187	1.130661	1.448701	1.031081	1.446302	1.411802	0.159904	1.115329	1.194358	0.983956	1.121012	1.225660
SalEn.2_MW44661_1-457_NEs	1.460442	0.000000	1.373723	1.448137	1.207314	1.506100	1.372034	1.404393	1.378929	1.022124	1.156060	1.514418	1.283589	1.401271	1.081080	1.003392	1.311719	1.026013	1.013811	1.026339	1.186497	1.381772	1.003392	1.389209	1.393383	1.443814	1.296832	1.210096	1.329929	1.383937	1.454699	1.363753	1.279423	1.363685	1.756447	1.627014	1.617700	1.770649	1.069201	1.021853	1.495719	1.305572	1.383033	1.455899	1.618334	1.194428	1.422634	1.154369	1.207314	1.374125	1.373723	1.479384	1.375140	1.190734	0.014759	1.368665	1.207085	1.281934	1.063362	1.285143	1.378022	1.772340	1.369831	0.000000	1.323828	0.217754	1.384725	1.781422	1.503433	1.468710	1.751789	1.204066	1.782839	1.839599	1.340977	1.507019	1.770649	1.364813	1.376018	1.312672	1.641363	1.138036	1.069201	1.641363	1.320262	1.151690	1.340977	1.405251	1.312672	1.340977	1.766011	1.834339	1.005564	1.069201	1.324521	1.436363	1.192372	1.199018	1.393168	1.496918	1.443980	1.387781	1.205421	1.390269	1.221792	1.295797	1.194428	1.764266	1.362713	1.415471	1.021824	1.641363	1.324521	1.765033	1.312672	1.413575	0.233344	1.518539	0.000000	1.227214	0.236107	1.622574	1.381502	1.167337	1.393383	1.397587	1.361568	1.401251
SalEn.4_15921_2-481_NEs	1.293254	1.373723	0.000000	1.299812	1.122922	1.176896	1.318092	0.349036	1.182397	1.559141	1.120474	1.179597	1.165339	0.351338	1.570491	1.558884	1.149255	1.593575	1.500810	1.597636	1.242558	1.183763	1.558884	0.338550	1.187600	1.221374	1.231807	1.141886	1.240553	1.077040	1.214970	0.332852	1.141065	0.000000	1.556995	1.677930	1.687046	1.628472	1.575052	1.495803	1.222271	1.103271	1.187600	1.305965	1.487930	1.242558	1.201897	1.121852	1.122922	1.168191	0.000000	1.241615	1.178333	1.154014	1.363054	0.331100	1.158508	1.129388	1.575575	1.130468	0.008343	1.796074	1.512915	1.373723	1.221706	1.374902	0.325897	1.636125	1.157061	1.249230	1.627954	1.258972	1.765139	1.763538	1.230122	1.218944	1.628472	1.503306	0.007637	1.214202	1.602792	1.120267	1.575052	1.602792	1.220176	1.128346	1.230122	1.174638	1.214202	1.230122	1.628472	1.774557	1.559824	1.575052	1.221776	1.275469	1.251024	1.155938	0.338643	1.176706	1.296301	1.201422	1.183540	1.179187	1.174613	1.226458	1.242558	1.799234	1.239823	1.203800	1.477266	1.602792	1.221776	1.690519	1.214202	0.283044	1.434188	1.177192	1.373723	1.118017	1.423316	1.497619	1.162005	1.195188	1.187600	1.194827	1.330843	1.179420
EscCo.50312_1-489	0.034823	1.448137	1.299812	0.000000	1.010114	1.128134	1.110295	1.247453	1.172159	1.429474	1.143319	1.121053	1.124442	1.247285	1.475181	1.420905	1.253080	1.370515	1.333455	1.438610	1.107647	1.254470	1.420905	1.126296	1.175700	0.189226	1.117345	1.007643	0.985299	1.186524	0.194743	1.140568	1.165087	1.309335	1.452076	1.401586	1.397893	1.502684	1.482933	1.349959	1.104224	1.218141	1.183598	0.000682	1.376359	1.100075	0.950057	1.109204	1.010114	1.165903	1.299812	1.010508	1.242239	0.997156	1.436632	1.134128	1.060916	1.220297	1.450964	1.218307	1.319028	1.390111	1.470814	1.436427	1.111774	1.460076	1.143077	1.447985	1.064986	1.014405	1.509798	1.093518	1.576353	1.518830	0.987985	1.104389	1.502684	1.461610	1.315277	1.118755	1.425452	1.129297	1.482933	1.425452	1.052008	1.115097	0.987985	1.251390	1.118755	0.987985	1.498616	1.553247	1.422478	1.482933	1.063876	0.029392	1.098338	0.988828	1.126296	1.076606	0.000682	0.986258	1.144972	1.233911	1.047110	1.046236	1.100075	1.412757	0.984214	1.183646	1.462628	1.425452	1.063876	1.545276	1.118755	1.195580	1.449897	1.118766	1.436427	1.033265	1.439083	1.393020	0.145715	1.107053	1.175700	0.984834	1.117447	1.237287
EscCo.3_1404_1-495_NEs	1.007941	1.207314	1.122922	1.010114	0.000000	1.097919	1.041364	1.087494	1.255331	1.236563	1.146310	1.104126	0.268723	1.078965	1.260939	1.242276	1.285915	1.321731	1.269580	1.266241	1.251318	1.332036	1.242276	1.070319	1.244595	0.977552	1.108932	0.016991	1.014005	1.254638	0.987178	1.078477	1.284456	1.123929	1.578963	1.550348	1.542045	1.578682	1.264291	1.266238	1.214071	1.367373	1.245372	1.011521	1.274621	1.250507	0.964081	1.125324	0.000000	1.068146	1.122922	1.115723	1.324987	0.259251	1.206416	1.080169	1.173318	1.374962	1.252076	1.237999	1.126397	1.665835	1.276513	1.206378	1.105408	1.278984	1.061744	1.573142	1.070593	1.131611	1.608496	1.245951	1.569134	1.516327	0.995158	1.209366	1.578682	1.274093	1.119552	1.106407	1.532006	1.136029	1.264291	1.532006	1.103337	1.127581	0.995158	1.327137	1.106407	0.995158	1.582115	1.542947	1.241422	1.264291	1.105594	0.999370	1.253159	0.264157	1.070319	1.073136	1.007542	0.968629	1.159635	1.329167	1.188990	1.092111	1.250507	1.650623	1.003484	1.254336	1.316959	1.532006	1.105594	1.605658	1.106407	1.105888	1.285262	1.101963	1.206378	0.021150	1.293206	1.289634	0.990609	1.149151	1.244595	0.972499	1.040737	1.338401
EscCo.1_01544_1-500_NEs	1.140210	1.506100	1.176896	1.128134	1.097919	0.000000	1.311806	1.133686	0.951570	1.431780	1.270719	0.003315	1.131003	1.134307	1.553243	1.420982	1.316765	1.655913	1.408598	1.442727	1.200614	1.340412	1.420982	1.187444	0.957168	1.108590	1.324251	1.105945	1.189926	1.289203	1.113338	1.175268	1.254322	1.169602	1.885139	1.998337	2.003841	1.915366	1.554315	1.414463	0.969852	1.270365	0.952303	1.129947	1.323821	1.207924	1.219606	1.263347	1.097919	1.321376	1.176896	1.310958	1.306500	1.034779	1.520006	1.170500	1.287755	1.295373	1.528591	1.317957	1.176728	2.190899	1.466556	1.517840	1.296195	1.560884	1.140338	1.909540	0.318774	1.245308	1.918105	1.207150	2.036392	2.024206	1.225363	0.968285	1.915366	1.454108	1.174512	1.305052	1.372011	1.263624	1.554315	1.372011	1.312643	1.268499	1.225363	1.339758	1.305052	1.225363	1.919351	2.044089	1.423673	1.554315	1.318744	1.127635	1.213742	1.038782	1.187444	0.321095	1.130556	1.145161	1.154513	1.346286	1.295012	1.306890	1.207924	2.147675	1.227529	0.970425	1.411140	1.372011	1.318744	1.966423	1.305052	1.115711	1.624429	0.002652	1.517840	1.085748	1.627621	1.327281	1.161453	1.187492	0.957168	1.142249	1.311883	1.341252
KlePn.2_36271_2-506_NEs	1.113865	1.372034	1.318092	1.110295	1.041364	1.311806	0.000000	1.092803	1.286273	1.547439	1.208161	1.314624	1.104076	1.090767	1.577509	1.549887	1.409130	1.457220	1.469629	1.556814	1.204567	1.380794	1.549887	1.215933	1.300066	0.997864	0.492375	1.058988	1.086268	1.227254	1.000372	1.217610	1.233383	1.325079	1.914999	1.622991	1.618282	1.951347	1.574788	1.462199	1.147459	1.188756	1.306662	1.115020	1.515312	1.198364	1.035046	1.178967	1.041364	0.520298	1.318092	1.028595	1.364062	1.061527	1.366843	1.214043	1.164301	1.164624	1.588374	1.419007	1.332039	1.833478	1.540719	1.364224	0.500845	1.313880	1.218614	1.833843	1.204811	1.059019	1.975554	1.198103	1.993821	1.912558	1.024271	1.131428	1.951347	1.543020	1.315306	0.489746	1.581171	1.178192	1.574788	1.581171	0.539565	1.169115	1.024271	1.352554	0.489746	1.024271	1.955501	1.968223	1.540607	1.574788	0.556725	1.093587	1.206823	1.073245	1.215933	1.207178	1.112711	1.059222	1.371720	1.383240	1.173902	0.541157	1.198364	1.847619	1.040302	1.301692	1.589807	1.581171	0.556725	1.921953	0.489746	1.133852	1.437544	1.312065	1.364224	1.032471	1.426334	1.519624	1.080923	1.388890	1.300066	1.062772	0.004662	1.389258
KlePn.1_04752_1-476_NEs	1.253617	1.404393	0.349036	1.247453	1.087494	1.133686	1.092803	0.000000	1.163006	1.466938	1.088832	1.130406	1.138976	0.005688	1.508550	1.483500	1.119576	1.515018	1.385849	1.508397	1.134236	1.327792	1.483500	0.332534	1.167601	1.106139	1.193500	1.108042	1.174517	1.161182	1.095459	0.330727	1.206594	0.351857	1.552415	1.413137	1.419726	1.577486	1.510016	1.384776	1.053412	1.169177	1.173624	1.253166	1.524435	1.128564	1.106256	1.060362	1.087494	1.216561	0.349036	1.238782	1.310186	1.060946	1.373190	0.334956	1.017773	1.152756	1.487550	1.093854	0.355464	1.682195	1.451548	1.396753	1.194343	1.444620	0.325643	1.700602	1.077976	1.171986	1.586276	1.125160	1.933574	1.854632	1.112551	1.042908	1.577486	1.446392	0.351532	1.196882	1.483876	1.060363	1.510016	1.483876	1.200410	1.070075	1.112551	1.329559	1.196882	1.112551	1.577486	1.892172	1.477439	1.510016	1.219920	1.235773	1.127961	1.061956	0.332625	1.087183	1.250177	1.064623	1.135677	1.331081	1.025536	1.220181	1.128564	1.684760	1.130316	1.164397	1.443622	1.483876	1.219920	1.844244	1.196882	0.312267	1.401126	1.128101	1.396753	1.091424	1.403623	1.510129	1.170663	1.189270	1.167601	1.066419	1.091618	1.320364
SalEn.53051_2-494_NEs	1.190802	1.378929	1.182397	1.172159	1.255331	0.951570	1.286273	1.163006	0.000000	1.515280	1.309689	0.947904	1.251976	1.162072	1.545838	1.532990	1.485391	1.695711	1.622928	1.563836	1.360004	1.395886	1.532990	1.113444	0.008038	1.213468	1.435504	1.262524	1.388231	1.418394	1.221927	1.111203	1.389001	1.182397	1.931419	1.898121	1.911151	1.964295	1.575198	1.662887	0.327168	1.567212	0.008038	1.174115	1.585881	1.360004	1.377719	1.313939	1.255331	1.389185	1.182397	1.420584	1.372541	1.280901	1.397850	1.113444	1.352030	1.558019	1.554996	1.464646	1.190164	2.044100	1.547995	1.378929	1.422630	1.474433	1.096753	2.085578	0.977925	1.571887	1.959254	1.372490	2.053695	2.067292	1.370925	0.330207	1.964295	1.535531	1.184554	1.428122	1.643006	1.331602	1.575198	1.643006	1.416182	1.320028	1.370925	1.391212	1.428122	1.370925	1.958710	2.064974	1.522923	1.575198	1.445639	1.183949	1.356953	1.289807	1.113444	0.986034	1.174643	1.355339	1.308507	1.392377	1.352661	1.423155	1.360004	1.986040	1.398867	0.012787	1.549989	1.643006	1.445639	2.006428	1.428122	1.124449	1.453033	0.946009	1.378929	1.242674	1.467062	1.582234	1.202443	1.268629	0.008038	1.359027	1.295454	1.403214
EscCo.4_02321_1-462_NEs	1.401783	1.022124	1.559141	1.429474	1.236563	1.431780	1.547439	1.466938	1.515280	0.000000	1.236650	1.411000	1.272043	1.464071	0.331173	0.018081	1.386922	0.351784	0.408167	0.026163	1.337536	1.240537	0.018081	1.389938	1.523486	1.443951	1.583050	1.250469	1.470143	1.264767	1.436347	1.397870	1.309938	1.571822	1.882008	1.830909	1.820350	1.896001	0.329383	0.409112	1.677601	1.276148	1.535737	1.426101	1.696657	1.327480	1.530535	1.252652	1.236563	1.604061	1.559141	1.649900	1.234716	1.257497	0.985937	1.407359	1.399537	1.276402	0.327734	1.377185	1.580636	2.411519	1.564061	1.015079	1.608100	1.118097	1.401427	1.854402	1.376981	1.712177	1.892482	1.318100	1.982785	1.998315	1.483851	1.668457	1.896001	1.562950	1.574070	1.589324	1.862785	1.264094	0.329383	1.862785	1.525589	1.257665	1.483851	1.236764	1.589324	1.483851	1.891070	1.958538	0.025453	0.329383	1.549858	1.435642	1.316484	1.258344	1.389938	1.369390	1.429474	1.429937	1.313992	1.236205	1.379392	1.549252	1.327480	2.370484	1.475826	1.524092	0.381254	1.862785	1.549858	1.886127	1.589324	1.432901	1.026772	1.408157	1.015079	1.269034	1.016929	1.721160	1.391186	1.294250	1.523486	1.420561	1.551423	1.227967
