EntCo.1_17090_1-970_NEs	0.000000	1.254936	2.748246	1.920625	1.229642	1.789902	1.828406	1.819962	1.817183	1.841779	1.809819	1.841779	1.353906	2.629544	2.529887	1.261614	1.235401	1.271346	2.606804	2.479868	1.179876	1.243002	1.250219
EscCo.1_00822_1-854_NEs	1.254936	0.000000	2.669727	1.698664	0.029336	1.493431	1.492699	1.662071	1.650669	1.601087	1.682014	1.601087	1.388686	1.955088	1.998393	0.272738	0.041169	1.495225	1.774694	2.017915	0.078558	0.019532	0.012668
KlePn.2_33481_1-848_NEs	2.748246	2.669727	0.000000	2.464433	2.654916	2.569426	2.659438	2.935098	2.883539	2.661087	2.064177	2.661087	2.080926	3.192608	1.342247	2.530653	2.723817	2.011875	3.225961	1.349284	2.751687	2.681744	2.716845
KlePn.1_05391_1-966_NEs	1.920625	1.698664	2.464433	0.000000	1.671210	1.809604	1.783019	1.773319	1.780751	1.663599	0.765867	1.663599	1.951133	3.240413	2.272770	1.659414	1.672911	1.758402	3.020707	2.265452	1.692270	1.695249	1.686315
EscCo.1_01313_1-854_NEs	1.229642	0.029336	2.654916	1.671210	0.000000	1.503735	1.493715	1.662437	1.651177	1.608038	1.694928	1.608038	1.436101	2.102999	1.924018	0.279673	0.025705	1.493959	1.840999	1.945754	0.088880	0.016758	0.026882
EscCo.2_49080_1-1022_NEs	1.789902	1.493431	2.569426	1.809604	1.503735	0.000000	0.013823	0.572343	0.565175	0.514854	1.512483	0.514854	1.747275	1.558549	1.779680	1.510505	1.501655	1.914810	1.748970	1.812042	1.526893	1.517322	1.483176
EscCo.1_01727_1-1022_NEs	1.828406	1.492699	2.659438	1.783019	1.493715	0.013823	0.000000	0.567441	0.560255	0.512163	1.517702	0.512163	1.745040	1.616788	1.756259	1.516737	1.491622	1.911382	1.841664	1.779818	1.523795	1.516637	1.468976
SalEn.3_0980_1-1017_NEs	1.819962	1.662071	2.935098	1.773319	1.662437	0.572343	0.567441	0.000000	0.000000	0.177259	1.523639	0.177259	2.179399	1.730351	2.050071	1.810856	1.645146	2.408354	1.962789	2.031778	1.687425	1.698291	1.683602
SalEn.4_10521_1-995_NEs	1.817183	1.650669	2.883539	1.780751	1.651177	0.565175	0.560255	0.000000	0.000000	0.170668	1.518983	0.170668	2.179399	1.730351	2.034037	1.794359	1.633897	2.405199	1.920702	2.003309	1.676338	1.686818	1.672138
SalEn.4_26141_1-1031_NEs	1.841779	1.601087	2.661087	1.663599	1.608038	0.514854	0.512163	0.177259	0.170668	0.000000	1.465449	0.000000	2.111750	1.772263	1.998331	1.736313	1.566977	2.499385	2.032503	1.988285	1.617115	1.624169	1.602232
EscCo.3_0828_1-1077_NEs	1.809819	1.682014	2.064177	0.765867	1.694928	1.512483	1.517702	1.523639	1.518983	1.465449	0.000000	1.465449	1.900411	2.524531	1.501582	1.649432	1.702081	1.857792	2.275037	1.504791	1.672812	1.705535	1.724227
SalEn.3_2558_1-1031_NEs	1.841779	1.601087	2.661087	1.663599	1.608038	0.514854	0.512163	0.177259	0.170668	0.000000	1.465449	0.000000	2.111750	1.772263	1.998331	1.736313	1.566977	2.499385	2.032503	1.988285	1.617115	1.624169	1.602232
EscCo.2_150_4-187_Ess	1.353906	1.388686	2.080926	1.951133	1.436101	1.747275	1.745040	2.179399	2.179399	2.111750	1.900411	2.111750	0.000000	1.666263	1.499771	1.275735	1.446795	0.084081	1.962375	1.521730	1.419095	1.397644	1.388686
EscCo.2_150_232-412_NEs	2.629544	1.955088	3.192608	3.240413	2.102999	1.558549	1.616788	1.730351	1.730351	1.772263	2.524531	1.772263	1.666263	0.000000	2.958839	1.836246	2.034913	2.018258	0.072981	2.898746	1.989584	2.039281	2.031245
EscCo.2_150_434-1081_NEs	2.529887	1.998393	1.342247	2.272770	1.924018	1.779680	1.756259	2.050071	2.034037	1.998331	1.501582	1.998331	1.499771	2.958839	0.000000	1.887983	1.974122	1.788314	2.281310	0.036029	2.041522	2.038489	1.972745
EscCo.2_51980_1-860_NEs	1.261614	0.272738	2.530653	1.659414	0.279673	1.510505	1.516737	1.810856	1.794359	1.736313	1.649432	1.736313	1.275735	1.836246	1.887983	0.000000	0.281260	1.438565	1.778557	1.878656	0.233441	0.278325	0.272797
EscCo.2_970_1-850_NEs	1.235401	0.041169	2.723817	1.672911	0.025705	1.501655	1.491622	1.645146	1.633897	1.566977	1.702081	1.566977	1.446795	2.034913	1.974122	0.281260	0.000000	1.495225	1.829899	1.962290	0.101495	0.033637	0.041140
EscCo.4_02529_1-160_NEs	1.271346	1.495225	2.011875	1.758402	1.493959	1.914810	1.911382	2.408354	2.405199	2.499385	1.857792	2.499385	0.084081	2.018258	1.788314	1.438565	1.495225	0.000000	2.046796	1.762197	1.424068	1.504766	1.495225
EscCo.4_02529_206-411_NEs	2.606804	1.774694	3.225961	3.020707	1.840999	1.748970	1.841664	1.962789	1.920702	2.032503	2.275037	2.032503	1.962375	0.072981	2.281310	1.778557	1.829899	2.046796	0.000000	2.261286	1.802454	1.810562	1.841624
EscCo.4_02529_426-1081_NEs	2.479868	2.017915	1.349284	2.265452	1.945754	1.812042	1.779818	2.031778	2.003309	1.988285	1.504791	1.988285	1.521730	2.898746	0.036029	1.878656	1.962290	1.762197	2.261286	0.000000	2.057042	2.028455	1.987510
EscCo.3_4718_1-859_NEs	1.179876	0.078558	2.751687	1.692270	0.088880	1.526893	1.523795	1.687425	1.676338	1.617115	1.672812	1.617115	1.419095	1.989584	2.041522	0.233441	0.101495	1.424068	1.802454	2.057042	0.000000	0.082772	0.080900
EscCo.3_1237_1-853_NEs	1.243002	0.019532	2.681744	1.695249	0.016758	1.517322	1.516637	1.698291	1.686818	1.624169	1.705535	1.624169	1.397644	2.039281	2.038489	0.278325	0.033637	1.504766	1.810562	2.028455	0.082772	0.000000	0.017114
