CitRo.1_38851_1-523_BeL	0.000000	0.039489	0.024063	0.033345	0.738233	0.000000	0.000000	0.000000	0.024063	0.024720	0.618711	0.024720	0.024720	0.000000	0.578373	0.024063	0.743236	0.000000	0.596768	0.024063	0.000000	0.000000	0.000000	0.000000	0.024721	0.000000	0.026695	0.000000	0.758096	1.208779	0.567262	0.000000	0.000000	0.030687	0.000637	0.000000	0.024720	0.000000	0.024063	0.024720	0.000000	0.622091	0.000000	0.000000	0.765212	0.000000	0.024063
EscCo.1_00319_1-523_BeL	0.039489	0.000000	0.038131	0.043529	0.744768	0.039489	0.039489	0.039489	0.038131	0.038799	0.611347	0.038799	0.038799	0.039489	0.563655	0.038131	0.747998	0.039489	0.586892	0.038131	0.039489	0.039489	0.039489	0.039489	0.038800	0.039489	0.040808	0.039489	0.764701	1.221580	0.557588	0.039489	0.039489	0.042147	0.040160	0.039489	0.038799	0.039489	0.038131	0.038799	0.039489	0.614701	0.039489	0.039489	0.771853	0.039489	0.038131
EscCo.2_2953_1-523_BeL	0.024063	0.038131	0.000000	0.038076	0.729127	0.024063	0.024063	0.024063	0.000000	0.000637	0.614869	0.000637	0.000637	0.024063	0.565469	0.000000	0.735315	0.024063	0.586287	0.000000	0.024063	0.024063	0.024063	0.024063	0.000638	0.024063	0.002552	0.024063	0.750687	1.198483	0.556494	0.024063	0.024063	0.006398	0.024721	0.024063	0.000637	0.024063	0.000000	0.000637	0.024063	0.618235	0.024063	0.024063	0.757752	0.024063	0.000000
CitRo.1_50111_1-523_NEs	0.033345	0.043529	0.038076	0.000000	0.737719	0.033345	0.033345	0.033345	0.038076	0.038743	0.630931	0.038743	0.038743	0.033345	0.578897	0.038076	0.745921	0.033345	0.597319	0.038076	0.033345	0.033345	0.033345	0.033345	0.038744	0.033345	0.040749	0.033345	0.761286	1.244004	0.567826	0.033345	0.033345	0.040741	0.034009	0.033345	0.038743	0.033345	0.038076	0.038743	0.033345	0.634359	0.033345	0.033345	0.768450	0.033345	0.038076
EscCo.1_01105_12-537_NEs	0.738233	0.744768	0.729127	0.737719	0.000000	0.738233	0.738233	0.738233	0.729127	0.729127	0.524814	0.729127	0.729127	0.738233	0.536636	0.729127	0.045604	0.738233	0.519520	0.729127	0.738233	0.738233	0.738233	0.738233	0.730692	0.738233	0.733755	0.738233	0.041672	1.565137	0.518174	0.738233	0.738233	0.730110	0.739810	0.738233	0.729127	0.738233	0.729127	0.729127	0.738233	0.527814	0.738233	0.738233	0.043682	0.738233	0.729127
CitRo.1_26481_1-523_BeL	0.000000	0.039489	0.024063	0.033345	0.738233	0.000000	0.000000	0.000000	0.024063	0.024720	0.618711	0.024720	0.024720	0.000000	0.578373	0.024063	0.743236	0.000000	0.596768	0.024063	0.000000	0.000000	0.000000	0.000000	0.024721	0.000000	0.026695	0.000000	0.758096	1.208779	0.567262	0.000000	0.000000	0.030687	0.000637	0.000000	0.024720	0.000000	0.024063	0.024720	0.000000	0.622091	0.000000	0.000000	0.765212	0.000000	0.024063
CitRo.1_28321_1-523_BeL	0.000000	0.039489	0.024063	0.033345	0.738233	0.000000	0.000000	0.000000	0.024063	0.024720	0.618711	0.024720	0.024720	0.000000	0.578373	0.024063	0.743236	0.000000	0.596768	0.024063	0.000000	0.000000	0.000000	0.000000	0.024721	0.000000	0.026695	0.000000	0.758096	1.208779	0.567262	0.000000	0.000000	0.030687	0.000637	0.000000	0.024720	0.000000	0.024063	0.024720	0.000000	0.622091	0.000000	0.000000	0.765212	0.000000	0.024063
CitRo.1_01921_1-523_BeL	0.000000	0.039489	0.024063	0.033345	0.738233	0.000000	0.000000	0.000000	0.024063	0.024720	0.618711	0.024720	0.024720	0.000000	0.578373	0.024063	0.743236	0.000000	0.596768	0.024063	0.000000	0.000000	0.000000	0.000000	0.024721	0.000000	0.026695	0.000000	0.758096	1.208779	0.567262	0.000000	0.000000	0.030687	0.000637	0.000000	0.024720	0.000000	0.024063	0.024720	0.000000	0.622091	0.000000	0.000000	0.765212	0.000000	0.024063
EscCo.2_1939_1-523_BeL	0.024063	0.038131	0.000000	0.038076	0.729127	0.024063	0.024063	0.024063	0.000000	0.000637	0.614869	0.000637	0.000637	0.024063	0.565469	0.000000	0.735315	0.024063	0.586287	0.000000	0.024063	0.024063	0.024063	0.024063	0.000638	0.024063	0.002552	0.024063	0.750687	1.198483	0.556494	0.024063	0.024063	0.006398	0.024721	0.024063	0.000637	0.024063	0.000000	0.000637	0.024063	0.618235	0.024063	0.024063	0.757752	0.024063	0.000000
EscCo.2_4459_1-523_BeL	0.024720	0.038799	0.000637	0.038743	0.729127	0.024720	0.024720	0.024720	0.000637	0.000000	0.616425	0.000000	0.000000	0.024720	0.566801	0.000637	0.735315	0.024720	0.587647	0.000637	0.024720	0.024720	0.024720	0.024720	0.001275	0.024720	0.003191	0.024720	0.750687	1.198483	0.557906	0.024720	0.024720	0.005756	0.025379	0.024720	0.000000	0.024720	0.000637	0.000000	0.024720	0.619795	0.024720	0.024720	0.757752	0.024720	0.000637
