EscCo.2_52900_3-402_NEs	0.000000	2.452002	1.901731	2.824860	2.267667	2.003677	2.005147	1.984212	2.290062	2.678988	2.106143	2.681655	2.097795	2.818965	2.827557	1.955591	2.002065	1.956893	2.430044	2.732628	2.441100	2.681086	2.469493	2.353598	1.989638	2.003677	2.737053	2.681655	2.375197	2.382307	2.702386	2.833099	1.956093	1.948113	2.693418	2.502988	1.956093
CitRo.1_43251_1-409_NEs	2.452002	0.000000	1.120023	1.333395	1.206192	1.123835	1.136545	1.182694	1.775525	1.312107	1.109610	1.314337	1.108301	1.350215	1.358556	1.146945	1.092394	1.136408	1.347130	1.304124	1.708666	1.313655	0.187307	1.207579	1.116517	1.093715	1.299904	1.314337	1.334559	1.532134	1.385235	1.358556	1.133060	1.144519	1.325911	0.210700	1.133060
CitRo.1_11571_1-401_NEs	1.901731	1.120023	0.000000	1.059818	0.827913	0.123027	0.123984	0.155566	1.520882	1.081708	0.126529	1.078771	0.129382	1.066588	1.053379	0.148601	0.122094	0.146642	1.030382	1.091843	1.428410	1.078287	1.188057	0.789606	0.121073	0.123027	1.084974	1.078771	1.221296	1.383312	1.100492	1.053379	0.147571	0.148632	1.078771	1.178551	0.147571
EscCo.4_01388_1-406_Ess	2.824860	1.333395	1.059818	0.000000	1.116527	1.080725	1.081304	1.069000	1.842497	0.124222	1.042126	0.125059	1.035741	0.020757	0.017396	1.046775	1.063187	1.044478	0.149642	0.133899	1.914321	0.129078	1.392307	1.135782	1.071206	1.059874	0.132883	0.125059	1.529879	1.835506	0.157402	0.016562	1.045992	1.048884	0.125727	1.261461	1.045992
KlePn.2_23521_1-424_NEs	2.267667	1.206192	0.827913	1.116527	0.000000	0.822050	0.820937	0.874598	1.556858	1.079661	0.822947	1.082926	0.822758	1.120234	1.091134	0.850247	0.825896	0.856519	1.082567	1.049981	1.512145	1.094799	1.342979	0.037070	0.822050	0.821609	1.052721	1.082926	1.144331	1.421816	1.120355	1.094514	0.860740	0.865155	1.080692	1.357253	0.860740
SalEn.4_12061_1-401_NEs	2.003677	1.123835	0.123027	1.080725	0.822050	0.000000	0.000827	0.165421	1.572964	1.108850	0.137285	1.103816	0.138201	1.090431	1.070843	0.136878	0.006643	0.138871	1.073978	1.108668	1.604245	1.106019	1.195655	0.807532	0.007474	0.000000	1.101688	1.103816	1.255998	1.465012	1.113877	1.070843	0.136832	0.138849	1.103816	1.143269	0.136832
SalEn.2_MW12061_1-402_Ess	2.005147	1.136545	0.123984	1.081304	0.820937	0.000827	0.000000	0.166434	1.573018	1.105380	0.137861	1.106732	0.138201	1.090986	1.071451	0.137420	0.007476	0.139408	1.074590	1.114947	1.604245	1.102553	1.203215	0.806474	0.008307	0.000827	1.107947	1.106732	1.260028	1.469725	1.114375	1.071451	0.137802	0.139386	1.098700	1.150385	0.137802
EntCo.1_15440_1-401_NEs	1.984212	1.182694	0.155566	1.069000	0.874598	0.165421	0.166434	0.000000	1.586188	1.136930	0.154920	1.129642	0.155813	1.059361	1.067394	0.145624	0.164440	0.145651	1.117395	1.115940	1.522291	1.136204	1.220415	0.825409	0.166434	0.165421	1.115370	1.129642	1.320229	1.504382	1.120685	1.067394	0.141620	0.142508	1.129642	1.225604	0.141620
EscCo.3_3182_1-389_NEs	2.290062	1.775525	1.520882	1.842497	1.556858	1.572964	1.573018	1.586188	0.000000	1.841589	1.528240	1.841666	1.540221	1.892798	1.852990	1.510082	1.585016	1.534035	1.776484	1.855722	0.386755	1.857594	1.916934	1.541902	1.554548	1.590258	1.855722	1.841666	1.896662	0.237457	1.936891	1.848573	1.529452	1.529062	1.840595	1.809152	1.529452
SalEn.50486_1-404_Ess	2.678988	1.312107	1.081708	0.124222	1.079661	1.108850	1.105380	1.136930	1.841589	0.000000	1.081038	0.013317	1.072799	0.122404	0.128332	1.096417	1.099364	1.090045	0.155716	0.118554	1.911457	0.013303	1.400724	1.083538	1.118053	1.086441	0.119488	0.013317	1.517580	1.739706	0.166261	0.127372	1.084115	1.086005	0.013317	1.264145	1.084115
KlePn.1_03571_1-414_NEs	2.106143	1.109610	0.126529	1.042126	0.822947	0.137285	0.137861	0.154920	1.528240	1.081038	0.000000	1.074825	0.003241	1.029821	1.026281	0.154661	0.136846	0.149770	1.044917	1.075632	1.513978	1.083799	1.222221	0.791395	0.140226	0.132900	1.075102	1.074825	1.195348	1.385694	1.065698	1.026281	0.150150	0.151721	1.070697	1.151295	0.150150
SalEn.3_2347_1-404_Ess	2.681655	1.314337	1.078771	0.125059	1.082926	1.103816	1.106732	1.129642	1.841666	0.013317	1.074825	0.000000	1.066628	0.123243	0.129170	1.080775	1.094465	1.074672	0.152468	0.115399	1.922244	0.009959	1.393688	1.080643	1.113042	1.081521	0.116329	0.000000	1.504861	1.757432	0.163024	0.128210	1.068790	1.070536	0.000000	1.257916	1.068790
KlePn.2_17071_1-413_NEs	2.097795	1.108301	0.129382	1.035741	0.822758	0.138201	0.138201	0.155813	1.540221	1.072799	0.003241	1.066628	0.000000	1.023479	1.019960	0.155008	0.137735	0.150100	1.038980	1.060919	1.512816	1.075542	1.208172	0.791178	0.141143	0.133787	1.060399	1.066628	1.205280	1.395751	1.059200	1.019960	0.151011	0.152056	1.066628	1.139002	0.151011
EscCo.1_02625_1-406_Ess	2.818965	1.350215	1.066588	0.020757	1.120234	1.090431	1.090986	1.059361	1.892798	0.122404	1.029821	0.123243	1.023479	0.000000	0.012379	1.049471	1.072439	1.047135	0.149642	0.132903	1.928753	0.127257	1.384089	1.133367	1.080824	1.069087	0.131889	0.123243	1.517179	1.842130	0.160266	0.011549	1.042835	1.045723	0.123915	1.266362	1.042835
EscCo.3_2459_1-406_Ess	2.827557	1.358556	1.053379	0.017396	1.091134	1.070843	1.071451	1.067394	1.852990	0.128332	1.026281	0.129170	1.019960	0.012379	0.000000	1.045368	1.053651	1.043096	0.150742	0.131073	1.876502	0.133218	1.386424	1.109928	1.061351	1.050357	0.130060	0.129170	1.521452	1.830989	0.155330	0.000819	1.044604	1.047488	0.129833	1.273863	1.044604
EscCo.2_54550_1-407_Ess	1.955591	1.146945	0.148601	1.046775	0.850247	0.136878	0.137420	0.145624	1.510082	1.096417	0.154661	1.080775	0.155008	1.049471	1.045368	0.000000	0.136026	0.001624	1.080127	1.103327	1.536547	1.093053	1.155150	0.805546	0.137849	0.135101	1.108952	1.080775	1.310112	1.462050	1.120491	1.045368	0.006535	0.008976	1.073272	1.203455	0.006535
