SalEn.4_26161_1-131_NEs	0.000000	0.536641	1.480074	1.422703	1.480074	0.714037	1.480074	0.714037	0.531301	0.707594	0.000000	1.485859	1.449551	1.373754
EscCo.2_49060_1-135_Ess	0.536641	0.000000	1.443839	1.488354	1.443839	0.565386	1.443839	0.565506	0.002600	0.571007	0.536641	1.275204	1.490274	1.447158
EscCo.3_1235_1-140_NEs	1.480074	1.443839	0.000000	0.124064	0.000000	1.593230	0.000000	1.593230	1.443839	1.593230	1.480074	0.243618	0.124149	0.109723
EscCo.3_4716_1-140_NEs	1.422703	1.488354	0.124064	0.000000	0.124064	1.533615	0.124064	1.533615	1.488354	1.533615	1.422703	0.264026	0.021792	0.044253
EscCo.1_01311_1-141_NEs	1.480074	1.443839	0.000000	0.124064	0.000000	1.593230	0.000000	1.593230	1.443839	1.593230	1.480074	0.241435	0.123174	0.108870
SalEn.2_MW10501_1-133_NEs	0.714037	0.565386	1.593230	1.533615	1.593230	0.000000	1.593230	0.000000	0.571007	0.002528	0.714037	1.471975	1.550155	1.505163
EscCo.1_00820_1-141_NEs	1.480074	1.443839	0.000000	0.124064	0.000000	1.593230	0.000000	1.593230	1.443839	1.593230	1.480074	0.241435	0.123174	0.108870
SalEn.3_0978_1-132_NEs	0.714037	0.565506	1.593230	1.533615	1.593230	0.000000	1.593230	0.000000	0.571007	0.002528	0.714037	1.471975	1.550155	1.505163
EscCo.1_01729_1-129_NEs	0.531301	0.002600	1.443839	1.488354	1.443839	0.571007	1.443839	0.571007	0.000000	0.565532	0.531301	1.275204	1.490274	1.447158
SalEn.4_10501_1-132_NEs	0.707594	0.571007	1.593230	1.533615	1.593230	0.002528	1.593230	0.002528	0.565532	0.000000	0.707594	1.471975	1.550155	1.505163
SalEn.3_2560_1-131_NEs	0.000000	0.536641	1.480074	1.422703	1.480074	0.714037	1.480074	0.714037	0.531301	0.707594	0.000000	1.485859	1.449551	1.373754
EscCo.2_51960_1-144_Ess	1.485859	1.275204	0.243618	0.264026	0.241435	1.471975	0.241435	1.471975	1.275204	1.471975	1.485859	0.000000	0.266392	0.250300
EscCo.2_950_1-141_Ess	1.449551	1.490274	0.124149	0.021792	0.123174	1.550155	0.123174	1.550155	1.490274	1.550155	1.449551	0.266392	0.000000	0.036469
EscCo.4_02735_1-141_NEs	1.373754	1.447158	0.109723	0.044253	0.108870	1.505163	0.108870	1.505163	1.447158	1.505163	1.373754	0.250300	0.036469	0.000000
