SalEn.3_4023_8-509_NEs	0.000000	0.421647	1.262411	1.336557	1.199064	1.270664	2.234236	0.422273	1.463916	0.005310	1.167149	1.235167	1.532195	1.697517	1.241536	1.287903	1.278023	2.360503	1.618481	1.791916	2.208985	1.627504	1.822367	2.254214	1.237986	2.243201	0.656535	1.256295	0.427156	1.272453	1.232378	1.224492	1.273827	1.228221	1.329403	1.218502	1.145883	1.467499	1.328233	1.645085	1.374270	1.538984	1.697517	1.282316	0.684533	1.739582	1.339913	1.339780	1.259140	1.272309	1.289392	1.721886	1.339913	1.264595	1.303644	0.005976	1.331234	1.341725	1.262411	2.234236	1.404968	1.366416	0.421210	1.627504	1.812410	1.333783	1.248935	1.162418	2.374400	1.494525	1.628904	1.320158	1.181312	1.318284	1.219797	1.771841	1.362816	1.876317	1.636764	1.241621	1.890366	1.456886	0.000000	1.173823	1.198942	1.779430	1.722028	1.393439	1.365125	1.274535	1.264716	1.284347	1.627504	1.812410	1.367782	1.332766	1.312261	1.262411	1.176716	1.161230	2.416227	1.183815	1.190897	1.194695	1.333783	1.293103	0.635040	2.287949	1.241959	1.546904	1.697517	1.797915	1.703064	1.327517	1.186135	1.257503	1.885149	1.464287	1.307244	1.165950	1.790606	1.513714	1.303106	1.289874	1.287618	1.300239	1.183520	1.892851	1.478694	1.337562	1.576271	1.662077	1.417311	1.362923	2.285695	1.803197	1.363502	1.244091	1.283997	1.627504	1.812410	2.360503	1.892851	1.478694	1.461181	1.270664	1.739582	1.363951	2.263324	2.362925	1.892851	1.478694	1.648106	1.598552	1.207136	1.176740	1.307848	1.653794	1.380050	0.000000	1.428209
EscCo.1_01677_9-510_NEs	0.421647	0.000000	1.220345	1.396886	1.199424	1.153869	2.237093	0.018799	1.373728	0.420269	1.183047	1.110074	1.938555	1.905420	1.343298	1.177887	1.167502	2.252547	1.757385	2.006702	2.249818	1.759334	1.981258	2.122767	1.179555	2.304847	0.603371	1.173457	0.016076	1.163618	1.175750	1.295349	1.230814	1.095456	1.493894	1.236427	1.191997	1.371487	1.218698	1.710283	1.614655	1.946828	1.905420	1.320851	0.617335	1.969213	1.616461	1.396886	1.189384	1.382984	1.314966	1.918629	1.616461	1.201117	1.307213	0.420287	1.301713	1.377833	1.220345	2.237093	1.522532	1.388864	0.011336	1.751418	1.970774	1.331726	1.186048	1.203036	2.268809	1.534096	1.615617	1.495907	1.230105	1.329450	1.204968	1.924377	1.628074	2.080644	1.843871	1.237855	1.954208	1.624718	0.421647	1.183178	1.188520	1.999702	1.708990	1.517166	1.400950	1.225565	1.231474	1.317564	1.751418	1.970774	1.399318	1.300928	1.191370	1.220345	1.215103	1.168951	2.244584	1.096003	1.094380	1.182167	1.331726	1.315930	0.599880	2.236802	1.235562	1.990129	1.887361	1.966585	1.705634	1.213658	1.218298	1.135345	1.975861	1.616495	1.320867	1.176612	2.088897	1.706013	1.224891	1.179738	1.192375	1.214941	1.061753	1.984383	1.633742	1.374555	2.027298	1.881525	1.244933	1.362498	2.122312	1.961850	1.646838	1.339851	1.283527	1.751418	1.970774	2.252547	1.984383	1.633742	1.368459	1.153869	1.969213	1.646196	2.224529	2.242937	1.984383	1.633742	1.843756	1.719873	1.118675	1.211324	1.196714	1.702697	1.623920	0.421647	1.371526
SalEn.4_38661_1-501_BeL	1.262411	1.220345	0.000000	0.893887	0.784536	0.171526	1.870073	1.231355	0.927590	1.267289	1.037015	0.160675	1.588379	2.086015	0.888772	0.181945	0.174953	1.961696	1.973417	1.621665	1.862383	2.006351	1.612781	1.791860	0.976704	1.875142	1.087569	0.146314	1.233453	0.173099	0.975730	0.924954	0.863265	0.927312	1.209112	0.840510	1.100654	0.930740	0.900895	1.590750	1.607387	1.594979	2.086015	0.908185	1.104572	1.464327	1.611844	0.893887	0.904609	1.222377	0.908927	1.469416	1.611844	0.881878	0.909858	1.267831	0.883162	0.908431	0.000000	1.870073	1.595669	1.313633	1.223626	1.997131	1.626679	0.905452	0.976136	1.026548	1.981108	1.834709	1.418871	1.230709	1.015144	0.909801	1.064707	1.491950	1.668732	1.711001	1.625282	0.858585	1.463591	1.701604	1.262411	1.047290	0.780190	1.935288	1.687635	1.622817	1.319095	0.012053	0.008011	0.912109	1.997131	1.626679	0.863705	0.885678	1.092785	0.000000	1.018681	0.933267	1.955788	0.926479	0.933940	1.004419	0.907548	0.909179	1.205840	1.960898	0.865208	1.609780	2.086015	1.987201	1.704721	0.899629	1.010003	0.178014	1.476388	1.701605	0.914008	0.936655	1.641777	1.644167	1.093779	0.182019	1.181306	1.096030	0.931155	1.491924	1.720724	0.891176	1.627771	2.025553	1.114415	0.911877	1.796817	1.445937	1.646486	0.881901	1.048707	1.997131	1.626679	1.961696	1.491924	1.720724	0.924786	0.172347	1.458199	1.652591	1.859161	1.972224	1.491924	1.720724	1.634188	1.631400	0.814928	1.027593	1.098192	1.598697	1.616103	1.262411	0.931457
EscCo.51900_4-503	1.336557	1.396886	0.893887	0.000000	0.879916	0.894605	2.078605	1.411454	1.078914	1.336450	1.083152	0.917547	1.952376	1.869717	1.062542	0.924669	0.898054	2.238410	1.894102	1.788235	2.070707	1.922939	1.776130	2.150829	1.080556	2.165191	1.245789	0.894727	1.415501	0.895699	1.084877	1.069050	1.225525	0.959543	1.271796	0.220534	1.114790	1.070477	1.162162	1.796636	1.581487	1.952376	1.869717	1.045437	1.210995	1.774765	1.766722	0.000665	1.249335	1.228744	1.041558	1.722436	1.766722	1.132601	1.069472	1.327380	1.069194	0.022953	0.893887	2.078605	1.670393	1.646400	1.384467	1.924632	1.776130	1.073989	1.094563	1.131514	2.231215	1.854359	1.600707	1.280347	1.140355	1.080885	1.130770	1.794701	1.782287	2.078982	1.626229	0.273847	1.777960	1.682993	1.336557	1.080798	0.881646	1.909503	1.704159	1.688057	1.663059	0.887445	0.887865	1.045437	1.924632	1.776130	1.097406	1.070358	1.214168	0.893887	1.136282	1.018212	2.253211	0.896737	0.897862	1.125499	1.076479	1.030582	1.265140	2.215889	0.275870	1.963643	1.862045	1.930666	1.686368	1.155172	1.145541	0.907233	1.772915	1.691942	1.031978	1.014752	1.596849	1.828174	1.300227	0.923509	1.256855	1.316206	0.961204	1.786701	1.689680	0.013420	1.952668	1.833899	1.256394	1.066332	2.151881	1.754784	1.814936	1.061833	1.084039	1.924632	1.776130	2.238410	1.786701	1.689680	1.077973	0.896509	1.783796	1.761475	2.042495	2.245558	1.786701	1.689680	1.886965	1.782528	0.941444	1.119800	1.229327	1.805490	1.589633	1.336557	1.091199
KlePn.1_02933_3-495_NEs	1.199064	1.199424	0.784536	0.879916	0.000000	0.802472	2.156083	1.188315	0.841218	1.192097	0.959122	0.755162	1.561480	1.722802	0.810338	0.741698	0.799981	2.105809	1.511869	1.587893	2.165595	1.533353	1.604566	2.027732	0.975225	2.165285	1.095356	0.748004	1.197130	0.801605	0.973140	0.932863	0.948175	0.795055	1.250215	0.833757	0.999747	0.834859	0.960532	1.574185	1.341166	1.561480	1.722802	0.815391	1.094794	1.494053	1.647940	0.878043	1.040111	1.264869	0.818016	1.503467	1.647940	0.942419	0.798603	1.189615	0.779367	0.885670	0.784536	2.156083	1.549507	1.282035	1.201947	1.534748	1.612091	0.805023	0.969373	1.015736	2.095655	1.651566	1.500389	1.257201	1.022087	0.794323	0.989659	1.511312	1.692776	1.705421	1.439942	0.760116	1.587068	1.616133	1.199064	0.968667	0.002721	1.399067	1.573651	1.551332	1.280234	0.789945	0.777247	0.815391	1.534748	1.612091	0.811903	0.780089	1.081605	0.784536	1.022030	0.927623	2.111956	0.796245	0.798915	0.942675	0.803268	0.807487	1.097310	2.206631	0.767697	1.544928	1.722802	1.425487	1.564337	0.957012	1.023102	0.801409	1.576411	1.633046	0.799642	0.926663	1.547987	1.446912	1.116513	0.742275	1.080895	1.112170	0.892300	1.587760	1.644890	0.871154	1.632706	1.679569	1.101609	0.797662	2.048465	1.489687	1.697501	0.809448	1.022844	1.534748	1.612091	2.105809	1.587760	1.644890	0.840111	0.802472	1.502540	1.695114	2.162347	2.091808	1.587760	1.644890	1.622663	1.425799	0.824774	1.014469	1.097212	1.583384	1.347171	1.199064	0.829440
EscCo.53749_1-501	1.270664	1.153869	0.171526	0.894605	0.802472	0.000000	1.900656	1.151316	0.920619	1.278278	1.065909	0.158303	1.586937	2.035524	0.858464	0.201197	0.007323	2.017899	1.873129	1.736914	1.897471	1.914802	1.726009	1.820893	0.979775	1.814447	1.138018	0.174595	1.172321	0.005982	0.978809	0.961019	0.883622	0.997783	1.288390	0.853654	1.101287	0.917472	0.910028	1.693460	1.598109	1.593574	2.035524	0.878851	1.166409	1.520267	1.556795	0.894605	0.945802	1.196315	0.879519	1.505696	1.556795	0.902787	0.931576	1.278827	0.899583	0.911152	0.171526	1.900656	1.767410	1.417462	1.168431	1.895108	1.733755	0.937452	0.980166	1.053756	2.025525	1.934345	1.456103	1.308639	1.072922	0.935851	1.100458	1.534648	1.595323	1.605416	1.608832	0.860368	1.596113	1.731751	1.270664	1.073847	0.798128	1.879191	1.998134	1.769452	1.424114	0.175658	0.171362	0.882571	1.895108	1.733755	0.825503	0.898189	1.120546	0.171526	1.050402	0.928679	1.997568	0.964175	0.963201	1.052273	0.939615	0.883627	1.199157	1.996660	0.859181	1.600409	2.017361	1.908822	2.030042	0.908779	1.046128	0.020818	1.611162	1.706116	0.891448	0.931967	1.643418	1.584366	1.173218	0.200427	1.243006	1.178556	0.937769	1.629409	1.736117	0.894641	1.595711	1.968346	1.142941	0.919964	1.820877	1.507611	1.581759	0.851850	1.062774	1.895108	1.733755	2.017899	1.629409	1.736117	0.915695	0.000662	1.513808	1.580410	1.899475	2.029141	1.629409	1.736117	1.711321	1.509233	0.818961	1.056673	1.134827	1.685860	1.606503	1.270664	0.922183
EscCo.3_0764_2-479_NEs	2.234236	2.237093	1.870073	2.078605	2.156083	1.900656	0.000000	2.215867	2.207604	2.251355	1.874411	1.769844	2.015170	2.265811	1.961418	1.867390	1.904518	0.267598	2.229421	2.597719	0.005586	2.264700	2.584968	0.304486	2.138595	0.311459	1.884666	1.828156	2.216050	1.898096	2.126465	1.932777	2.111199	2.325380	1.877879	2.091023	1.967862	2.252640	2.202946	2.513858	1.732173	2.015170	2.265811	2.246720	1.877087	2.274548	1.827089	2.078605	2.211466	1.794058	2.232596	2.265359	1.827089	2.012562	2.136098	2.238946	2.216462	2.039542	1.870073	0.000000	2.147114	1.664170	2.215978	2.210870	2.566050	2.186509	2.127908	1.768282	0.272232	2.221408	2.034255	1.881852	1.811537	2.162572	1.998861	2.348273	1.785317	2.398070	2.642227	2.152357	2.317454	1.903836	2.234236	1.873366	2.155814	2.120719	2.417006	2.047911	1.690162	1.911659	1.882293	2.246720	2.210870	2.566050	2.203170	2.206309	1.981214	1.870073	1.776784	2.031115	0.267313	2.293826	2.303472	2.111863	2.182435	2.259642	1.921227	0.285373	2.138421	2.052102	2.265811	2.163347	2.448398	2.211300	1.770370	1.941188	2.336406	1.920844	2.150186	2.039610	2.540933	1.698094	2.326290	1.878180	2.130088	2.333171	2.098879	2.308088	1.928222	2.073308	2.042557	2.233590	2.126032	2.217497	0.303844	2.287089	1.818758	1.969207	2.251085	2.210870	2.566050	0.267598	2.308088	1.928222	2.221938	1.900656	2.274548	1.814886	0.023341	0.267598	2.308088	1.928222	1.990237	2.578301	1.772359	1.787955	1.977754	2.524247	1.742830	2.234236	2.241846
EscCo.2_5080_9-510_NEs	0.422273	0.018799	1.231355	1.411454	1.188315	1.151316	2.215867	0.000000	1.388291	0.419781	1.175642	1.117588	1.977101	1.878675	1.341139	1.192521	1.164918	2.284549	1.745565	2.025878	2.228655	1.747340	2.000267	2.126204	1.178321	2.301998	0.613198	1.171484	0.020880	1.161049	1.174539	1.306529	1.221008	1.102344	1.494212	1.235745	1.176182	1.385976	1.218745	1.720115	1.648032	1.985279	1.878675	1.348067	0.624314	1.916433	1.640266	1.411454	1.208558	1.385393	1.342027	1.867691	1.640266	1.224789	1.315441	0.420913	1.306910	1.382187	1.231355	2.215867	1.495181	1.371904	0.019480	1.739584	1.989833	1.334188	1.179695	1.199798	2.301195	1.534636	1.672148	1.496233	1.226792	1.331906	1.193610	1.872081	1.652355	2.031548	1.810884	1.239406	1.902343	1.647528	0.422273	1.175773	1.177559	1.955788	1.718005	1.504659	1.383721	1.236597	1.242534	1.344731	1.739584	1.989833	1.418374	1.306134	1.210029	1.231355	1.211885	1.179242	2.272640	1.102406	1.100769	1.197409	1.334188	1.343016	0.605263	2.231908	1.237097	2.018641	1.860973	1.932997	1.714544	1.213691	1.234413	1.132828	1.914786	1.639307	1.337313	1.186978	2.033827	1.699256	1.238971	1.194420	1.220825	1.228837	1.063913	1.922323	1.656760	1.385600	2.056349	1.830122	1.265701	1.376455	2.142071	1.909098	1.671591	1.331573	1.272354	1.739584	1.989833	2.284549	1.922323	1.656760	1.376533	1.151316	1.916433	1.670718	2.207934	2.274480	1.922323	1.656760	1.811137	1.714832	1.134190	1.202628	1.208745	1.712528	1.657623	0.422273	1.386014
EscCo.53567_1-511	1.463916	1.373728	0.927590	1.078914	0.841218	0.920619	2.207604	1.388291	0.000000	1.457637	1.172644	0.924931	1.937669	1.556635	0.279838	0.906022	0.917854	2.336691	1.880569	1.328210	2.185892	1.874559	1.347848	2.132486	1.087302	2.323626	1.333631	0.935744	1.379969	0.911370	1.076019	1.165984	1.016135	1.078636	1.205968	1.058606	1.172226	0.006484	0.997114	1.723342	1.925343	1.937669	1.556635	0.954000	1.361060	1.441152	1.624474	1.078914	0.966613	1.341561	0.951340	1.442516	1.624474	0.950718	0.932007	1.464292	0.969394	1.063223	0.927590	2.207604	1.742559	1.707386	1.379803	1.884628	1.347848	0.935926	1.082230	1.113945	2.353537	1.751372	1.717900	1.217903	1.111181	0.941070	1.106605	1.441387	1.686072	1.837892	1.657337	1.034681	1.700743	1.755281	1.463916	1.173437	0.837711	2.077709	1.338026	1.776609	1.689510	0.931279	0.918948	0.948190	1.884628	1.347848	0.295272	0.968773	1.245562	0.927590	1.116528	1.177636	2.330027	1.030562	1.024333	1.046622	0.935926	0.945248	1.427729	2.362454	1.040343	1.968169	1.549459	2.049727	1.342619	0.996488	1.133657	0.916545	1.681052	1.737700	0.975685	1.173217	1.707460	2.039855	1.278595	0.906831	1.162353	1.270710	1.022509	1.681288	1.758862	1.078374	1.992404	1.526270	1.288379	0.975506	2.154750	1.435019	1.706359	0.279720	1.040256	1.884628	1.347848	2.336691	1.681288	1.758862	0.007780	0.920619	1.448800	1.659371	2.187947	2.329621	1.681288	1.758862	2.050473	1.440582	0.915559	1.104480	1.257266	1.732724	1.939141	1.463916	0.017632
SalEn.13864_8-509_NEs	0.005310	0.420269	1.267289	1.336450	1.192097	1.278278	2.251355	0.419781	1.457637	0.000000	1.162701	1.239916	1.525408	1.699063	1.243736	1.290315	1.285734	2.375007	1.611376	1.801762	2.225851	1.620333	1.832295	2.263630	1.228258	2.244276	0.658625	1.263869	0.425769	1.280093	1.222708	1.226617	1.268742	1.215680	1.329275	1.208938	1.136752	1.461223	1.323406	1.653798	1.368342	1.532195	1.699063	1.274559	0.683522	1.739582	1.334088	1.339682	1.257339	1.277789	1.281562	1.721886	1.334088	1.268019	1.295786	0.005974	1.322901	1.341633	1.267289	2.251355	1.392810	1.354728	0.419834	1.620333	1.822350	1.328389	1.239146	1.160892	2.389044	1.488364	1.622148	1.320003	1.179715	1.312995	1.215091	1.771841	1.356821	1.877954	1.629554	1.238714	1.900894	1.450662	0.005310	1.169330	1.191976	1.772350	1.730728	1.381292	1.353374	1.279485	1.269603	1.276561	1.620333	1.822350	1.373920	1.324383	1.301303	1.267289	1.175157	1.154359	2.431550	1.174475	1.181497	1.182638	1.328389	1.285250	0.634030	2.300873	1.239058	1.540057	1.699063	1.806552	1.711692	1.322682	1.184535	1.265104	1.895537	1.458058	1.305183	1.159041	1.782386	1.521613	1.302904	1.292299	1.283007	1.300030	1.179537	1.903386	1.472411	1.337458	1.569416	1.663594	1.400392	1.353639	2.295378	1.803197	1.357506	1.246305	1.279540	1.620333	1.822350	2.375007	1.903386	1.472411	1.454933	1.278278	1.739582	1.357990	2.280825	2.377371	1.903386	1.472411	1.641373	1.607288	1.205475	1.175175	1.294124	1.662510	1.374081	0.005310	1.422187
