SalEn.12922_1-317_NEs	0.000000	0.007844	2.324008	2.144262	2.646299	0.007844	2.646299	2.073986	2.646299	2.404624	2.097699	2.609605	0.007815	1.998164	2.685201	2.412802	2.596650	2.600165
SalEn.3_3055_1-296_NEs	0.007844	0.000000	2.318906	2.074586	2.636998	0.000000	2.636998	2.088591	2.636998	2.378490	2.030915	2.633392	0.000000	2.010118	2.757212	2.386256	2.587399	2.667014
EntCo.1_09360_1-252_NEs	2.324008	2.318906	0.000000	1.959716	2.384043	2.318906	2.384043	2.909070	2.384043	0.662092	1.926860	1.743391	2.348097	2.834281	1.480397	0.670519	2.350475	1.440999
KlePn.2_23871_1-330_NEs	2.144262	2.074586	1.959716	0.000000	4.640879	2.074586	4.586030	1.420405	4.586030	1.823405	0.007198	2.418488	2.095887	1.362955	2.736325	1.821926	4.587071	2.697192
SalEn.2_MW13851_1-298_NEs	2.646299	2.636998	2.384043	4.640879	0.000000	2.636998	0.000000	3.570943	0.000000	2.118390	4.745113	2.295208	2.654592	3.309431	2.128802	2.090933	0.004464	2.160785
SalEn.4_30401_1-296_NEs	0.007844	0.000000	2.318906	2.074586	2.636998	0.000000	2.636998	2.088591	2.636998	2.378490	2.030915	2.633392	0.000000	2.010118	2.757212	2.386256	2.587399	2.667014
SalEn.4_13851_1-297_NEs	2.646299	2.636998	2.384043	4.586030	0.000000	2.636998	0.000000	3.535119	0.000000	2.118390	4.686632	2.300545	2.654592	3.279701	2.132656	2.090933	0.004464	2.164823
EntCo.1_31790_1-257_NEs	2.073986	2.088591	2.909070	1.420405	3.570943	2.088591	3.535119	0.000000	3.535119	1.816372	1.394804	2.526470	2.084171	0.288837	2.150315	1.800074	3.543924	2.140095
SalEn.3_1314_1-297_NEs	2.646299	2.636998	2.384043	4.586030	0.000000	2.636998	0.000000	3.535119	0.000000	2.118390	4.686632	2.300545	2.654592	3.279701	2.132656	2.090933	0.004464	2.164823
KlePn.2_24961_1-249_NEs	2.404624	2.378490	0.662092	1.823405	2.118390	2.378490	2.118390	1.816372	2.118390	0.000000	1.831335	2.339091	2.378490	1.891573	1.797199	0.006804	2.141990	1.769675
KlePn.1_04852_1-331_NEs	2.097699	2.030915	1.926860	0.007198	4.745113	2.030915	4.686632	1.394804	4.686632	1.831335	0.000000	2.355790	2.051394	1.327430	2.664777	1.829857	4.493829	2.626894
CitRo.1_16641_1-254_NEs	2.609605	2.633392	1.743391	2.418488	2.295208	2.633392	2.300545	2.526470	2.300545	2.339091	2.355790	0.000000	2.623919	2.628966	0.524311	2.332240	2.300700	0.515863
SalEn.2_MW30401_1-297_NEs	0.007815	0.000000	2.348097	2.095887	2.654592	0.000000	2.654592	2.084171	2.654592	2.378490	2.051394	2.623919	0.000000	2.006575	2.756817	2.386256	2.604223	2.668022
KlePn.1_01301_1-257_NEs	1.998164	2.010118	2.834281	1.362955	3.309431	2.010118	3.279701	0.288837	3.279701	1.891573	1.327430	2.628966	2.006575	0.000000	2.623004	1.875348	3.280153	2.608086
KlePn.2_20991_1-254_NEs	2.685201	2.757212	1.480397	2.736325	2.128802	2.757212	2.132656	2.150315	2.132656	1.797199	2.664777	0.524311	2.756817	2.623004	0.000000	1.781451	2.093436	0.012085
KlePn.1_04757_1-250_NEs	2.412802	2.386256	0.670519	1.821926	2.090933	2.386256	2.090933	1.800074	2.090933	0.006804	1.829857	2.332240	2.386256	1.875348	1.781451	0.000000	2.113894	1.754870
SalEn.11665_1-297_NEs	2.596650	2.587399	2.350475	4.587071	0.004464	2.587399	0.004464	3.543924	0.004464	2.141990	4.493829	2.300700	2.604223	3.280153	2.093436	2.113894	0.000000	2.125289
KlePn.1_05141_1-255_NEs	2.600165	2.667014	1.440999	2.697192	2.160785	2.667014	2.164823	2.140095	2.164823	1.769675	2.626894	0.515863	2.668022	2.608086	0.012085	1.754870	2.125289	0.000000
