EscCo.51886_1-553	0.000000	0.588821	0.995008	0.904117	1.347647	0.713178	0.588821	0.711171	0.828316	0.895040	0.299222	0.713178	0.301598	1.316163	0.710501	0.809815	0.605572	1.340381	1.421910	1.251032	0.679753	1.329344	1.440940	1.040987	0.892304	1.272869	1.442463	0.899450	0.337427	1.000439	1.440940	0.942119	1.343796	0.995008	1.277462	0.942119	1.252995	0.899108	0.831919	0.597481	1.249276	0.588821	0.943443	0.299222	0.001804	0.939758	0.829359	1.347021	0.593203	0.596776	0.596251	0.713178	0.594044	1.287172	0.606033	1.440940	0.663076	0.002407	0.299222	1.343796	0.903152	0.995008	0.300229	0.019530
SalEn.3_4464_1-553_NEs	0.588821	0.000000	0.985853	0.958683	1.318793	0.706734	0.000000	0.713968	0.817587	0.844700	0.560600	0.706734	0.561356	1.199306	0.707496	0.755849	0.251319	1.290361	1.335207	1.272352	0.626376	1.303150	1.358206	1.023673	0.966304	1.263737	1.343354	0.952658	0.552663	0.980333	1.358206	0.926840	1.296813	0.985853	1.273304	0.926840	1.267037	0.954523	0.822738	0.254183	1.275475	0.000000	0.928173	0.560600	0.589277	0.923268	0.820285	1.288763	0.010952	0.255148	0.232579	0.706734	0.252294	1.234014	0.252544	1.358206	0.600608	0.586185	0.560600	1.296813	0.967674	0.985853	0.562660	0.605692
SalEn.3_3126_1-547_NEs	0.995008	0.985853	0.000000	0.348785	1.302404	1.036593	0.985853	1.028995	1.073942	0.994746	0.968983	1.036593	0.963106	1.177464	1.030164	1.077788	0.929817	1.304438	1.355044	1.258971	0.969539	1.229264	1.366183	1.082364	1.086323	1.230987	1.363509	1.073578	0.906395	0.004904	1.366183	0.984264	1.306059	0.000000	1.247833	0.984264	1.253380	1.078911	1.072011	0.934256	1.257650	0.985853	0.986706	0.968983	0.993769	0.979867	1.072011	1.376287	0.984981	0.920762	0.951833	1.036593	0.928495	1.712113	0.946780	1.366183	1.001838	0.997072	0.961473	1.306059	1.009309	0.000000	0.971016	1.013705
EntCo.1_32380_1-515_NEs	0.904117	0.958683	0.348785	0.000000	1.218282	0.942953	0.958683	0.949574	0.977057	0.940139	0.880347	0.942953	0.881612	1.159989	0.935032	0.948567	0.879718	1.217078	1.244747	1.277297	0.940694	1.138336	1.261930	0.969096	1.082889	1.251716	1.256259	1.072020	0.817591	0.348142	1.261930	0.948166	1.222199	0.348785	1.280382	0.948166	1.271511	1.077486	0.985867	0.876120	1.277297	0.958683	0.948166	0.880347	0.906313	0.959366	0.985867	1.242493	0.955245	0.861244	0.907440	0.942953	0.876643	1.738455	0.867990	1.261930	0.904863	0.909394	0.876928	1.222199	0.978223	0.348785	0.886940	0.922818
EscCo.4_00620_1-506_NEs	1.347647	1.318793	1.302404	1.218282	0.000000	1.363519	1.318793	1.367653	1.414641	1.372961	1.377697	1.363519	1.368146	1.297052	1.368903	1.399605	1.264038	0.025472	0.284611	1.415311	1.328212	0.342255	0.286655	1.560887	1.490327	1.433706	0.281348	1.502747	1.287105	1.305131	0.286655	1.499495	0.032953	1.302404	1.426385	1.499495	1.415311	1.506027	1.399863	1.259155	1.415311	1.318793	1.499495	1.377697	1.344387	1.480039	1.403164	0.298080	1.303956	1.238821	1.330371	1.363519	1.240445	1.873892	1.260485	0.286655	1.390188	1.354045	1.377697	0.032953	1.525673	1.302404	1.364450	1.403597
SalEn.4_35661_1-547_NEs	0.713178	0.706734	1.036593	0.942953	1.363519	0.000000	0.706734	0.013526	0.883656	0.815299	0.671538	0.000000	0.679451	1.251072	0.010440	0.846542	0.739864	1.346055	1.451588	1.230827	0.701469	1.191374	1.462596	1.064162	0.926531	1.232788	1.456881	0.924001	0.737147	1.037366	1.462596	0.878796	1.339872	1.036593	1.243405	0.878796	1.232763	0.926092	0.872806	0.740442	1.233770	0.706734	0.879931	0.671538	0.711759	0.886694	0.870045	1.419956	0.709961	0.734998	0.688000	0.000000	0.746999	1.404763	0.708893	1.462596	0.639053	0.708122	0.671538	1.339872	1.046858	1.036593	0.681919	0.718181
SalEn.4_44791_1-553_NEs	0.588821	0.000000	0.985853	0.958683	1.318793	0.706734	0.000000	0.713968	0.817587	0.844700	0.560600	0.706734	0.561356	1.199306	0.707496	0.755849	0.251319	1.290361	1.335207	1.272352	0.626376	1.303150	1.358206	1.023673	0.966304	1.263737	1.343354	0.952658	0.552663	0.980333	1.358206	0.926840	1.296813	0.985853	1.273304	0.926840	1.267037	0.954523	0.822738	0.254183	1.275475	0.000000	0.928173	0.560600	0.589277	0.923268	0.820285	1.288763	0.010952	0.255148	0.232579	0.706734	0.252294	1.234014	0.252544	1.358206	0.600608	0.586185	0.560600	1.296813	0.967674	0.985853	0.562660	0.605692
SalEn.53945_1-547_NEs	0.711171	0.713968	1.028995	0.949574	1.367653	0.013526	0.713968	0.000000	0.881695	0.816968	0.672098	0.013526	0.680023	1.258596	0.012907	0.850461	0.751134	1.346370	1.448389	1.227790	0.704947	1.191469	1.459389	1.071667	0.923927	1.229722	1.453663	0.921411	0.736498	1.029777	1.459389	0.880560	1.343974	1.028995	1.240315	0.880560	1.229717	0.923490	0.870852	0.751727	1.230728	0.713968	0.881692	0.672098	0.709755	0.884404	0.868097	1.401552	0.717245	0.746194	0.690758	0.013526	0.758328	1.404540	0.713329	1.459389	0.633030	0.706128	0.672098	1.343974	1.046848	1.028995	0.682494	0.717586
EscCo.1_02074_1-534_NEs	0.828316	0.817587	1.073942	0.977057	1.414641	0.883656	0.817587	0.881695	0.000000	1.021914	0.847573	0.883656	0.845804	1.292032	0.891981	0.355385	0.837874	1.401803	1.640501	1.418408	0.854484	1.470657	1.634758	1.083439	1.127061	1.404326	1.645754	1.109591	0.785856	1.075233	1.634758	1.016068	1.402551	1.073942	1.407401	1.016068	1.424055	1.111814	0.007530	0.841636	1.422044	0.817587	1.017038	0.847573	0.827339	1.012819	0.007527	1.339520	0.822766	0.836871	0.835862	0.883656	0.835254	1.346831	0.831068	1.634758	0.843495	0.821259	0.847573	1.402551	1.036036	1.073942	0.853905	0.830204
CitRo.1_16161_1-557_NEs	0.895040	0.844700	0.994746	0.940139	1.372961	0.815299	0.844700	0.816968	1.021914	0.000000	0.858460	0.815299	0.847339	1.174597	0.814449	0.906502	0.883305	1.370665	1.315566	1.152856	0.832603	1.244592	1.311526	0.992837	0.373669	1.177194	1.315728	0.372259	0.846932	0.998323	1.311526	0.289576	1.366676	0.994746	1.181441	0.289576	1.148139	0.369840	1.012997	0.881041	1.160284	0.844700	0.291023	0.858460	0.897964	0.288747	1.009561	1.365484	0.852418	0.886565	0.870448	0.815299	0.886570	1.445669	0.822023	1.311526	0.826026	0.900804	0.854975	1.366676	1.050266	0.994746	0.869188	0.915877
