SalEn.52966_1-326_Ess	0.000000	0.248780	0.010295	0.330970	0.010295	0.247976	0.010295	0.248562	0.247976	0.247976	0.329427	0.009257
EscCo.4_00857_1-326_Ess	0.248780	0.000000	0.242955	0.303869	0.242955	0.038529	0.242955	0.246303	0.037470	0.038529	0.305359	0.247062
SalEn.4_30081_1-326_NEs	0.010295	0.242955	0.000000	0.327570	0.000000	0.243578	0.000000	0.243206	0.243578	0.243578	0.326033	0.005130
KlePn.2_39931_1-326_NEs	0.330970	0.303869	0.327570	0.000000	0.327570	0.301931	0.327570	0.257255	0.297413	0.301931	0.003104	0.330661
SalEn.3_3024_1-326_NEs	0.010295	0.242955	0.000000	0.327570	0.000000	0.243578	0.000000	0.243206	0.243578	0.243578	0.326033	0.005130
EscCo.3_3091_1-326_Ess	0.247976	0.038529	0.243578	0.301931	0.243578	0.000000	0.243578	0.251725	0.007141	0.000000	0.303417	0.244883
SalEn.2_MW30081_1-326_Ess	0.010295	0.242955	0.000000	0.327570	0.000000	0.243578	0.000000	0.243206	0.243578	0.243578	0.326033	0.005130
CitRo.1_49351_1-326_NEs	0.248562	0.246303	0.243206	0.257255	0.243206	0.251725	0.243206	0.000000	0.250337	0.251725	0.258780	0.242728
EscCo.1_03255_1-326_NEs	0.247976	0.037470	0.243578	0.297413	0.243578	0.007141	0.243578	0.250337	0.000000	0.007141	0.298894	0.244883
EscCo.52898_1-326	0.247976	0.038529	0.243578	0.301931	0.243578	0.000000	0.243578	0.251725	0.007141	0.000000	0.303417	0.244883
KlePn.1_01337_1-326_Ess	0.329427	0.305359	0.326033	0.003104	0.326033	0.303417	0.326033	0.258780	0.298894	0.303417	0.000000	0.329120
SalEn.12891_1-326_NEs	0.009257	0.247062	0.005130	0.330661	0.005130	0.244883	0.005130	0.242728	0.244883	0.244883	0.329120	0.000000
