EscCo.42987_1-499_BeL	0.000000	0.319222	0.292677	0.026506	0.332308	0.305613	0.301539	0.332308	0.004681	0.307099	0.319186	0.315948	0.000667	0.341440	0.305613	0.305613	0.320274
EscCo.43493_1-499_BeL	0.319222	0.000000	0.181634	0.311243	0.214052	0.189832	0.200741	0.214052	0.314862	0.189848	0.003351	0.012134	0.320423	0.216358	0.189832	0.189832	0.000669
SalEn.53927_1-498_NEs	0.292677	0.181634	0.000000	0.288935	0.212796	0.003657	0.162191	0.212796	0.289413	0.003656	0.180787	0.182572	0.293831	0.204311	0.003657	0.003657	0.182501
EscCo.3_00717_1-499_NEs	0.026506	0.311243	0.288935	0.000000	0.328341	0.301502	0.302221	0.328341	0.023050	0.302972	0.311209	0.309045	0.027207	0.337978	0.301502	0.301502	0.312283
KlePn.1_00726_1-498_NEs	0.332308	0.214052	0.212796	0.328341	0.000000	0.215462	0.180983	0.000000	0.328291	0.217643	0.214034	0.217629	0.333528	0.191503	0.215462	0.215462	0.214960
SalEn.4_35781_1-457_NEs	0.305613	0.189832	0.003657	0.301502	0.215462	0.000000	0.171576	0.215462	0.303109	0.002926	0.188900	0.190869	0.306901	0.209225	0.000000	0.000000	0.190787
CitRo.1_43061_1-499_NEs	0.301539	0.200741	0.162191	0.302221	0.180983	0.171576	0.000000	0.180983	0.295340	0.171385	0.199022	0.199082	0.302701	0.184016	0.171576	0.171576	0.201631
KlePn.2_44941_1-498_NEs	0.332308	0.214052	0.212796	0.328341	0.000000	0.215462	0.180983	0.000000	0.328291	0.217643	0.214034	0.217629	0.333528	0.191503	0.215462	0.215462	0.214960
EscCo.1_03411_1-499_NEs	0.004681	0.314862	0.289413	0.023050	0.328291	0.303109	0.295340	0.328291	0.000000	0.304586	0.314827	0.311608	0.005354	0.335907	0.303109	0.303109	0.315908
SalEn.13412_1-457_NEs	0.307099	0.189848	0.003656	0.302972	0.217643	0.002926	0.171385	0.217643	0.304586	0.000000	0.188916	0.190885	0.308391	0.212338	0.002926	0.002926	0.190803
EscCo.1_03928_1-499_NEs	0.319186	0.003351	0.180787	0.311209	0.214034	0.188900	0.199022	0.214034	0.314827	0.188916	0.000000	0.011455	0.320388	0.217249	0.188900	0.188900	0.004023
EscCo.3_00205_1-499_NEs	0.315948	0.012134	0.182572	0.309045	0.217629	0.190869	0.199082	0.217629	0.311608	0.190885	0.011455	0.000000	0.317143	0.211774	0.190869	0.190869	0.012813
EscCo.2_3261_1-499_NEs	0.000667	0.320423	0.293831	0.027207	0.333528	0.306901	0.302701	0.333528	0.005354	0.308391	0.320388	0.317143	0.000000	0.342686	0.306901	0.306901	0.321478
EntCo.1_27010_1-499_NEs	0.341440	0.216358	0.204311	0.337978	0.191503	0.209225	0.184016	0.191503	0.335907	0.212338	0.217249	0.211774	0.342686	0.000000	0.209225	0.209225	0.215492
SalEn.3_3554_1-457_NEs	0.305613	0.189832	0.003657	0.301502	0.215462	0.000000	0.171576	0.215462	0.303109	0.002926	0.188900	0.190869	0.306901	0.209225	0.000000	0.000000	0.190787
SalEn.2_MW35781_1-457_NEs	0.305613	0.189832	0.003657	0.301502	0.215462	0.000000	0.171576	0.215462	0.303109	0.002926	0.188900	0.190869	0.306901	0.209225	0.000000	0.000000	0.190787
EscCo.2_3740_1-499_NEs	0.320274	0.000669	0.182501	0.312283	0.214960	0.190787	0.201631	0.214960	0.315908	0.190803	0.004023	0.012813	0.321478	0.215492	0.190787	0.190787	0.000000
