SalEn.2_MW35871_1-347_BeL	0.000000	0.851154	1.712197	1.806397	1.712197	1.806011	0.000000	0.861845	0.860582	0.290945	0.000000	0.008681	1.854212	1.795695	0.859188	0.904232	1.753946	1.854212	0.293932	0.907208	1.903567	0.907208	0.310839	1.854212	0.904232	1.817490	0.904232	0.964427	1.817490
EscCo.4_00791_1-349_NEs	0.851154	0.000000	1.377266	1.398983	1.377266	1.414647	0.851154	0.038257	0.034137	0.784930	0.851154	0.843082	1.419282	1.444389	0.037258	0.216394	1.387147	1.419282	0.781046	0.216040	1.398849	0.216065	0.877299	1.419282	0.215623	1.430818	0.216394	0.227769	1.430818
EscCo.51767_1-338	1.712197	1.377266	0.000000	0.209372	0.000000	0.206785	1.712197	1.369278	1.366660	1.688819	1.712197	1.672549	0.207151	0.029178	1.364564	1.371249	0.010929	0.207151	1.687163	1.360997	0.218936	1.366345	1.739050	0.207151	1.382880	0.252045	1.371249	1.394260	0.252045
SalEn.51173_1-338_NEs	1.806397	1.398983	0.209372	0.000000	0.209372	0.003953	1.806397	1.403171	1.394557	1.675510	1.806397	1.822677	0.010929	0.219155	1.398190	1.430268	0.214522	0.010929	1.680219	1.430096	0.227681	1.435719	1.808971	0.010929	1.436849	0.275924	1.430268	1.423066	0.275924
EscCo.3_1799_1-338_NEs	1.712197	1.377266	0.000000	0.209372	0.000000	0.206785	1.712197	1.369278	1.366660	1.688819	1.712197	1.672549	0.207151	0.029178	1.364564	1.371249	0.010929	0.207151	1.687163	1.360997	0.218936	1.366345	1.739050	0.207151	1.382880	0.252045	1.371249	1.394260	0.252045
SalEn.11749_1-338_NEs	1.806011	1.414647	0.206785	0.003953	0.206785	0.000000	1.806011	1.418910	1.410131	1.688474	1.806011	1.822293	0.008931	0.216533	1.413913	1.425533	0.211920	0.008931	1.693080	1.425364	0.223356	1.430925	1.815122	0.008931	1.432060	0.274505	1.425533	1.423960	0.274505
SalEn.4_35871_1-347_BeL	0.000000	0.851154	1.712197	1.806397	1.712197	1.806011	0.000000	0.861845	0.860582	0.290945	0.000000	0.008681	1.854212	1.795695	0.859188	0.904232	1.753946	1.854212	0.293932	0.907208	1.903567	0.907208	0.310839	1.854212	0.904232	1.817490	0.904232	0.964427	1.817490
EscCo.52957_1-348	0.861845	0.038257	1.369278	1.403171	1.369278	1.418910	0.861845	0.000000	0.003840	0.805574	0.861845	0.856581	1.434379	1.430726	0.000958	0.216984	1.373791	1.434379	0.801598	0.217911	1.407098	0.219194	0.876803	1.434379	0.216984	1.418573	0.216984	0.223920	1.418573
EscCo.1_03319_1-349_NEs	0.860582	0.034137	1.366660	1.394557	1.366660	1.410131	0.860582	0.003840	0.000000	0.804260	0.860582	0.855313	1.425348	1.427494	0.002879	0.211789	1.371123	1.425348	0.800283	0.212719	1.404007	0.213993	0.878278	1.425348	0.211035	1.415378	0.211789	0.219934	1.415378
KlePn.2_17881_1-347_NEs	0.290945	0.784930	1.688819	1.675510	1.688819	1.688474	0.290945	0.805574	0.804260	0.000000	0.290945	0.289570	1.688808	1.776767	0.803017	0.877615	1.710105	1.688808	0.003871	0.877526	1.945998	0.877526	0.353269	1.688808	0.877615	1.808611	0.877615	0.849457	1.808611
SalEn.3_3563_1-347_NEs	0.000000	0.851154	1.712197	1.806397	1.712197	1.806011	0.000000	0.861845	0.860582	0.290945	0.000000	0.008681	1.854212	1.795695	0.859188	0.904232	1.753946	1.854212	0.293932	0.907208	1.903567	0.907208	0.310839	1.854212	0.904232	1.817490	0.904232	0.964427	1.817490
SalEn.13421_1-347_BeL	0.008681	0.843082	1.672549	1.822677	1.672549	1.822293	0.008681	0.856581	0.855313	0.289570	0.008681	0.000000	1.864435	1.753496	0.853932	0.904282	1.713714	1.864435	0.292553	0.907258	1.907366	0.907258	0.306552	1.864435	0.904282	1.827680	0.904282	0.961520	1.827680
SalEn.4_13011_1-338_NEs	1.854212	1.419282	0.207151	0.010929	0.207151	0.008931	1.854212	1.434379	1.425348	1.688808	1.854212	1.864435	0.000000	0.216921	1.429317	1.436249	0.212297	0.000000	1.693409	1.436076	0.218094	1.441707	1.783698	0.000000	1.442817	0.271678	1.436249	1.423032	0.271678
EscCo.4_02113_1-338_NEs	1.795695	1.444389	0.029178	0.219155	0.029178	0.216533	1.795695	1.430726	1.427494	1.776767	1.795695	1.753496	0.216921	0.000000	1.425829	1.392420	0.028116	0.216921	1.774248	1.381824	0.227186	1.387352	1.806841	0.216921	1.404356	0.264328	1.392420	1.400781	0.264328
EscCo.3_3147_1-348_NEs	0.859188	0.037258	1.364564	1.398190	1.364564	1.413913	0.859188	0.000958	0.002879	0.803017	0.859188	0.853932	1.429317	1.425829	0.000000	0.215730	1.369053	1.429317	0.799052	0.216658	1.402106	0.217939	0.874059	1.429317	0.215730	1.413572	0.215730	0.222654	1.413572
SalEn.3_3081_1-348_NEs	0.904232	0.216394	1.371249	1.430268	1.371249	1.425533	0.904232	0.216984	0.211789	0.877615	0.904232	0.904282	1.436249	1.392420	0.215730	0.000000	1.365333	1.436249	0.873170	0.005770	1.373793	0.003843	0.898124	1.436249	0.000958	1.418814	0.000000	0.197016	1.418814
EscCo.1_01954_1-338_NEs	1.753946	1.387147	0.010929	0.214522	0.010929	0.211920	1.753946	1.373791	1.371123	1.710105	1.753946	1.713714	0.212297	0.028116	1.369053	1.365333	0.000000	0.212297	1.695102	1.355054	0.219852	1.360416	1.793706	0.212297	1.377019	0.258877	1.365333	1.412215	0.258877
SalEn.3_1229_1-338_NEs	1.854212	1.419282	0.207151	0.010929	0.207151	0.008931	1.854212	1.434379	1.425348	1.688808	1.854212	1.864435	0.000000	0.216921	1.429317	1.436249	0.212297	0.000000	1.693409	1.436076	0.218094	1.441707	1.783698	0.000000	1.442817	0.271678	1.436249	1.423032	0.271678
KlePn.1_03633_1-347_NEs	0.293932	0.781046	1.687163	1.680219	1.687163	1.693080	0.293932	0.801598	0.800283	0.003871	0.293932	0.292553	1.693409	1.774248	0.799052	0.873170	1.695102	1.693409	0.000000	0.873083	1.934255	0.873083	0.356541	1.693409	0.873170	1.805644	0.873170	0.845156	1.805644
SalEn.12949_1-348_NEs	0.907208	0.216040	1.360997	1.430096	1.360997	1.425364	0.907208	0.217911	0.212719	0.877526	0.907208	0.907258	1.436076	1.381824	0.216658	0.005770	1.355054	1.436076	0.873083	0.000000	1.368376	0.003838	0.886643	1.436076	0.006736	1.402707	0.005770	0.196724	1.402707
CitRo.1_12911_1-338_NEs	1.903567	1.398849	0.218936	0.227681	0.218936	0.223356	1.903567	1.407098	1.404007	1.945998	1.903567	1.907366	0.218094	0.227186	1.402106	1.373793	0.219852	0.218094	1.934255	1.368376	0.000000	1.373615	1.774986	0.218094	1.375522	0.220925	1.373793	1.344266	0.220925
