EscCo.51478_1-336	0.000000	1.879788	2.115721	1.882516	1.819666	1.436447	1.951995	1.620986	1.820794	1.939755	1.438394	1.638294	1.955153	1.928268	0.039793	1.694361	1.360650	1.855514	0.242970	2.020650	0.249295	1.771442	1.750049	1.718167	1.838107	1.853931	1.875075	2.072287	1.854723	0.024220	1.629025	1.732027	1.821839	2.115721	1.945609	1.826223	1.708471	0.254550	0.245061	1.656095	1.724469	0.249328	1.602326	1.702040	1.833918	1.702734	1.779214	1.830907	2.196688	1.855514	1.801742	1.945609	1.827003	2.011679	1.939769	1.482683	1.811597	2.156647	1.805578	1.821839	1.760689	0.251329	1.821839	2.011679	1.885242	1.801742	1.390999	1.395538	1.895217	1.897916	2.088221	1.390999	2.027587	2.010253	1.341902	1.358211	1.408952	1.901202	1.801742	2.109589	1.608933	1.908736	1.625315	1.843440	2.011679	1.939791	1.897916	1.763605	1.737370	1.819656	1.342353	1.928268	1.767334	2.115721	1.390999	1.711185	1.627746	1.816218	1.724469	1.456641	1.655803	2.147555	1.906799	1.897916	1.767373	0.000000	1.705720	1.948207	1.793738	0.249328	2.094684	1.899920	1.844597	1.344613	1.761864
EntCo.1_02360_1-343_NEs	1.879788	0.000000	1.628308	1.565541	1.537046	1.791038	1.584852	1.727136	0.161909	1.582125	1.771017	1.746580	1.472087	1.742165	1.864176	0.173817	1.766671	1.576245	1.653514	2.254191	1.647692	1.634578	1.537199	0.170202	1.571040	1.591825	1.587433	1.387257	1.582333	1.906701	1.594953	0.186681	1.591224	1.628308	1.647637	1.703914	1.655033	1.854405	1.766997	1.576084	1.920898	1.760936	1.551563	1.429364	1.685333	1.948106	1.693743	0.150326	1.453133	1.576245	0.161609	1.657125	1.594928	1.607671	1.604574	1.512092	0.153382	1.643969	1.852259	1.585152	1.654635	1.760824	1.585152	1.607671	1.697480	0.159638	1.966240	1.966240	1.640237	1.560481	1.982883	1.966240	1.635359	1.877255	1.996563	1.759890	1.827893	1.556122	0.159638	1.633381	1.552766	1.535683	1.574773	1.614063	1.607671	1.760723	1.560481	1.628251	0.185448	1.669889	1.956729	1.742165	1.669609	1.628308	1.966240	1.942038	1.739665	1.569846	1.920898	1.819608	1.717705	1.666356	1.577303	1.560481	1.458826	1.879788	1.657318	1.602381	0.160935	1.760936	1.564134	1.685269	1.702598	1.905434	0.142922
SalEn.4_06801_1-412_NEs	2.115721	1.628308	0.000000	1.698541	1.937857	1.910769	1.615742	1.792875	1.615409	1.803629	1.918331	1.801249	1.697955	0.262096	2.089677	1.685428	1.911563	1.866946	1.920882	2.171961	1.907368	1.749966	1.814827	1.685943	1.865641	1.723860	1.717947	1.763761	1.866593	2.061754	1.811634	1.732120	1.894512	0.000000	1.449638	1.797260	2.119413	1.866798	1.820182	1.756672	1.741168	1.813818	1.773370	1.796641	1.792850	1.781405	1.621458	1.687916	1.613979	1.866946	1.606126	1.443857	1.858912	1.792095	1.834598	1.614661	1.703781	0.012262	1.618477	1.880451	1.935406	1.823127	1.880451	1.779609	0.354622	1.594553	2.030701	2.036190	1.593780	1.790909	2.008809	2.030701	1.788346	0.272913	2.038330	1.938224	1.932363	1.772567	1.594553	0.009779	1.750188	1.793314	1.743191	1.937830	1.779609	0.254330	1.790909	1.934422	1.732120	1.787640	2.040300	0.262096	1.942630	0.000000	2.044419	1.782516	1.801371	1.881046	1.741168	1.991219	1.792991	0.237814	1.768704	1.790909	1.745520	2.115721	2.099971	1.796687	1.604651	1.813818	1.648942	0.354535	1.810764	2.154049	1.706842
EscCo.4_01624_1-346_BeL	1.882516	1.565541	1.698541	0.000000	1.395987	1.789694	1.629530	1.337076	1.543203	1.605348	1.794878	1.340768	1.675089	1.735319	1.832408	1.578814	2.116725	1.665583	1.944165	1.682008	1.936350	1.510613	1.437937	1.548675	1.688390	0.026536	0.027521	1.570815	1.665583	1.872596	1.460039	1.505017	0.515003	1.698541	1.551638	1.358740	1.310611	1.940236	1.918606	1.494344	1.485162	1.917862	1.539172	1.487027	1.399483	1.474220	1.569913	1.576101	1.601783	1.665583	1.553811	1.561100	0.519702	1.674380	1.588961	0.545232	1.576318	1.727968	1.683368	0.515003	1.763318	1.917862	0.515003	1.674380	1.996259	1.553811	1.940840	1.940840	1.349549	1.681035	1.496282	1.940840	1.678634	2.009227	1.946968	2.117775	1.838777	1.674575	1.553811	1.714351	1.484477	1.657869	1.518246	1.786066	1.674380	1.685795	1.681035	1.776885	1.510004	1.352098	1.968259	1.735319	1.788454	1.698541	1.940840	1.445258	1.336719	0.521757	1.485162	1.834518	1.311261	1.719461	1.597629	1.681035	0.517071	1.882516	1.303298	1.621281	1.533472	1.917862	1.498728	1.974472	1.371663	1.835522	1.509911
SalEn.11433_4-347_NEs	1.819666	1.537046	1.937857	1.395987	0.000000	1.859804	1.490254	0.794406	1.524081	1.818880	1.864658	0.796448	1.536806	2.013856	1.810365	1.476896	1.874503	1.657776	1.840796	1.422987	1.836961	1.366222	1.681766	1.456971	1.664088	1.365576	1.348023	1.781614	1.664162	1.789960	1.861576	1.491809	1.349464	1.937857	1.431354	1.381201	0.826850	1.805269	1.721397	1.713398	1.566485	1.721701	1.747874	1.667120	1.364152	1.586414	1.280294	1.537578	1.685447	1.657776	1.540092	1.430603	1.361175	1.614985	1.824841	1.334925	1.537204	1.952486	1.610283	1.349464	2.224321	1.721767	1.349464	1.614985	1.811148	1.540092	1.846994	1.846994	1.405064	1.618827	1.683947	1.846994	1.625892	1.757126	1.730137	1.856686	1.850782	1.602655	1.540092	1.919923	1.711584	1.595139	1.735224	2.247985	1.614985	2.056606	1.618827	2.230436	1.486923	1.401255	1.735511	2.013856	2.241872	1.937857	1.846994	1.617259	0.787956	1.348104	1.566485	1.812624	0.783968	1.770385	1.843540	1.618827	1.393802	1.819666	0.832673	1.821070	1.570620	1.721701	1.941356	1.813290	1.392939	1.706906	1.540593
EscCo.3_0412_1-369_NEs	1.436447	1.791038	1.910769	1.789694	1.859804	0.000000	1.784611	1.879976	1.717286	1.806058	0.004534	1.866435	1.928557	2.033455	1.458785	1.726183	1.253767	1.890596	1.407690	2.141810	1.403805	1.751183	1.519940	1.720522	1.872522	1.868690	1.851299	1.725750	1.890596	1.438583	1.561200	1.717386	1.892626	1.910769	1.816240	2.043923	1.925842	1.411612	1.338330	1.598186	1.674718	1.338935	1.613254	1.553352	2.041520	1.689655	1.834195	1.677518	1.845222	1.890596	1.723143	1.815308	1.913535	1.992484	1.809672	1.747345	1.684018	1.918120	2.088379	1.892626	1.786990	1.338935	1.892626	1.992484	1.834928	1.723143	0.340829	0.342254	1.975280	1.740516	2.005088	0.340829	2.013263	2.039132	0.364519	1.252425	0.018352	1.724174	1.723143	1.915225	1.576845	1.717801	1.623900	1.838432	1.992484	2.056458	1.740516	1.781915	1.712059	1.959606	0.363044	2.033455	1.817412	1.910769	0.340829	1.673824	1.861621	1.914453	1.674718	0.026706	1.849278	1.943342	1.815883	1.740516	1.876182	1.436447	1.885835	1.809100	1.740294	1.338935	1.916420	1.832983	2.013072	0.317518	1.732319
EntCo.1_12060_1-340_NEs	1.951995	1.584852	1.615742	1.629530	1.490254	1.784611	0.000000	1.746352	1.612108	1.630752	1.779516	1.767444	0.299653	1.751610	1.961812	1.569695	1.930977	1.528387	1.820398	1.548204	1.826972	1.227732	1.442055	1.555829	1.507164	1.544308	1.571481	1.666069	1.534394	2.013507	1.402742	1.560795	1.440916	1.615742	0.523199	1.239030	1.898885	1.894429	1.897084	1.489151	0.395421	1.904037	1.502646	1.317022	1.248950	0.394574	0.475589	1.521098	1.725748	1.528387	1.590779	0.523772	1.449512	0.334367	1.655549	1.348885	1.501084	1.594583	1.461121	1.444697	1.863712	1.909894	1.444697	0.334367	1.706024	1.601633	2.032811	2.032811	1.254836	1.367847	1.380496	2.032811	0.334075	1.694967	1.800857	1.910260	1.764214	1.359701	1.601633	1.605422	1.488700	1.347063	1.492843	1.887054	0.334367	1.768338	1.367847	1.895304	1.565840	1.243886	1.767782	1.751610	1.901156	1.615742	2.032811	0.398210	1.753703	1.435191	0.395421	1.791871	1.745048	1.616316	1.598356	1.367847	1.345916	1.951995	1.907313	1.642116	1.610717	1.904037	1.697633	1.717870	1.244877	1.888483	1.588984
SalEn.4_44301_1-343_NEs	1.620986	1.727136	1.792875	1.337076	0.794406	1.879976	1.746352	0.000000	1.696775	1.802237	1.896061	0.000970	1.569213	1.848253	1.645529	1.745718	1.948865	1.694543	1.770877	1.754053	1.764672	1.785891	1.680245	1.746720	1.690342	1.306765	1.308030	1.904767	1.694543	1.612582	1.566943	1.706364	1.667613	1.792875	1.653144	1.741636	0.292000	1.750830	1.801815	1.595987	1.750376	1.789721	1.583039	1.606093	1.727700	1.726511	1.774007	1.723521	1.799575	1.694543	1.698391	1.657933	1.683792	1.649824	1.821004	1.626274	1.740384	1.777729	2.016857	1.667613	2.222120	1.789721	1.667613	1.649824	2.138862	1.698391	2.154473	2.154473	1.903181	1.765379	1.684387	2.154473	1.638285	1.834733	2.111018	1.942917	1.929787	1.761821	1.698391	1.787190	1.590858	1.772613	1.577657	2.197356	1.649824	1.860111	1.765379	2.208771	1.706364	1.730476	2.121482	1.848253	2.227734	1.792875	2.154473	1.759489	0.001941	1.657494	1.750376	1.948952	0.015659	1.908020	1.799554	1.765379	1.582299	1.620986	0.293369	1.822399	1.726800	1.789721	1.727298	2.167161	1.727605	1.978152	1.682859
SalEn.53811_1-341_NEs	1.820794	0.161909	1.615409	1.543203	1.524081	1.717286	1.612108	1.696775	0.000000	1.585050	1.684088	1.722089	1.459946	1.666450	1.813961	0.151165	1.739349	1.655009	1.771594	2.196818	1.763776	1.497216	1.400029	0.149219	1.644421	1.557426	1.557660	1.455393	1.661433	1.818653	1.523539	0.146967	1.518246	1.615409	1.733478	1.660536	1.645728	1.695753	1.614541	1.469754	1.668612	1.626794	1.446248	1.424413	1.631259	1.727487	1.675721	0.164754	1.457716	1.655009	0.016802	1.743591	1.522830	1.573639	1.625000	1.540664	0.164859	1.630749	1.916678	1.518246	1.753472	1.627260	1.518246	1.573639	1.756353	0.016802	1.926825	1.926825	1.653142	1.468640	1.895016	1.926825	1.600319	1.780152	1.972627	1.737931	1.730038	1.473164	0.016802	1.604788	1.451451	1.476707	1.472771	1.740671	1.573639	1.671190	1.468640	1.742528	0.148147	1.626378	1.936076	1.666450	1.751995	1.615409	1.926825	1.714614	1.715158	1.488487	1.668612	1.739909	1.693064	1.619444	1.590951	1.468640	1.478625	1.820794	1.648523	1.606086	0.018808	1.626794	1.566764	1.763626	1.643967	1.854838	0.144916
EscCo.51776_1-358	1.939755	1.582125	1.803629	1.605348	1.818880	1.806058	1.630752	1.802237	1.585050	0.000000	1.803954	1.824164	1.707493	1.850678	1.987539	1.498975	2.074483	1.550849	2.230053	1.878770	2.240771	1.567204	1.467091	1.528094	1.586026	1.621556	1.643869	0.201322	1.556818	1.903230	1.502041	1.484257	1.730032	1.803629	1.647795	1.566669	1.744560	2.126383	2.031623	1.538452	1.596507	2.019894	1.554256	1.491048	1.525048	1.636121	1.639284	1.546478	0.204089	1.550849	1.595773	1.641584	1.717176	1.763573	0.014081	1.616960	1.551725	1.827677	1.864473	1.723123	1.673785	2.025111	1.723123	1.756401	1.911746	1.589595	2.127801	2.133748	1.637545	1.862006	1.683091	2.127801	1.765462	1.815044	1.940477	2.079487	1.773442	1.870462	1.589595	1.798735	1.528309	1.842955	1.558144	1.664965	1.756401	1.860734	1.862006	1.683319	1.479479	1.575342	1.978991	1.850678	1.657205	1.803629	2.143193	1.613916	1.804794	1.726776	1.596507	1.788072	1.786060	1.797960	0.020734	1.862006	1.876001	1.939755	1.769874	0.006533	1.578462	2.019894	0.221998	1.904086	1.549659	2.100599	1.557669
