EscCo.1_01629_1-514_NEs	0.000000	0.183275	0.291040	0.290149	0.312764	0.309271	0.185787	0.318983	0.310225	0.318020	0.187482	0.189691	0.311925	0.305549	0.310225	0.229029	0.187482	0.173131	0.187482	0.303820	0.037914	0.022359	0.229876	0.304785	0.318976	0.023694
SalEn.51489_1-514_NEs	0.183275	0.000000	0.290010	0.289131	0.295413	0.298545	0.012406	0.314028	0.297574	0.313728	0.016349	0.187172	0.308553	0.294263	0.297574	0.215863	0.016349	0.165687	0.016349	0.284169	0.182093	0.188055	0.218420	0.298091	0.315979	0.189733
KlePn.2_28071_1-511_NEs	0.291040	0.290010	0.000000	0.004595	0.127567	0.132945	0.290179	0.158429	0.132167	0.156727	0.294673	0.270682	0.151811	0.129035	0.132167	0.242068	0.294673	0.272951	0.294673	0.099830	0.300885	0.294649	0.241144	0.118093	0.156846	0.295655
KlePn.1_04455_1-511_NEs	0.290149	0.289131	0.004595	0.000000	0.126820	0.132194	0.287395	0.156864	0.131417	0.155165	0.291880	0.269852	0.148666	0.128288	0.131417	0.239411	0.291880	0.270195	0.291880	0.096888	0.299987	0.293756	0.238490	0.118121	0.155282	0.294761
SalEn.51672_1-511_NEs	0.312764	0.295413	0.127567	0.126820	0.000000	0.024548	0.294351	0.151694	0.023875	0.154772	0.298179	0.276131	0.147143	0.020498	0.023875	0.266837	0.298179	0.258476	0.298179	0.115992	0.310268	0.310448	0.264991	0.124753	0.149206	0.311468
SalEn.4_17551_1-511_NEs	0.309271	0.298545	0.132945	0.132194	0.024548	0.000000	0.297524	0.159784	0.000653	0.162885	0.302310	0.278992	0.152693	0.025167	0.000653	0.264951	0.302310	0.260300	0.302310	0.119758	0.306364	0.304318	0.263108	0.126155	0.157266	0.305330
SalEn.11477_1-514_NEs	0.185787	0.012406	0.290179	0.287395	0.294351	0.297524	0.000000	0.316515	0.296555	0.317166	0.015680	0.188083	0.310023	0.294182	0.296555	0.213212	0.015680	0.163873	0.015680	0.284333	0.182157	0.188121	0.215762	0.294427	0.318475	0.189800
EscCo.2_1332_1-512_NEs	0.318983	0.314028	0.158429	0.156864	0.151694	0.159784	0.316515	0.000000	0.158978	0.009131	0.319165	0.291444	0.029785	0.151980	0.158978	0.285505	0.319165	0.284489	0.319165	0.153848	0.320229	0.317641	0.289301	0.140984	0.006517	0.318675
SalEn.2_MW17551_1-511_NEs	0.310225	0.297574	0.132167	0.131417	0.023875	0.000653	0.296555	0.158978	0.000000	0.162077	0.301335	0.279919	0.151893	0.024495	0.000000	0.265859	0.301335	0.259372	0.301335	0.120509	0.307316	0.305265	0.264015	0.126917	0.156463	0.306278
EscCo.1_01408_1-512_NEs	0.318020	0.313728	0.156727	0.155165	0.154772	0.162885	0.317166	0.009131	0.162077	0.000000	0.320820	0.293095	0.031786	0.155049	0.162077	0.290304	0.320820	0.285205	0.320820	0.155346	0.319261	0.316680	0.294119	0.144040	0.010444	0.317713
SalEn.4_15731_1-514_NEs	0.187482	0.016349	0.294673	0.291880	0.298179	0.302310	0.015680	0.319165	0.301335	0.320820	0.000000	0.188792	0.311707	0.299915	0.301335	0.213853	0.000000	0.163891	0.000000	0.281239	0.184657	0.189820	0.216401	0.295439	0.319157	0.191503
EntCo.1_09750_1-514_NEs	0.189691	0.187172	0.270682	0.269852	0.276131	0.278992	0.188083	0.291444	0.279919	0.293095	0.188792	0.000000	0.284607	0.279557	0.279919	0.192129	0.188792	0.152026	0.188792	0.254622	0.187497	0.187706	0.195472	0.258783	0.291155	0.187739
