SalEn.10528_1-335_NEs	0.000000	1.893264	1.867479	2.037817	0.880812	2.556803	2.073367	1.770051	1.769730	1.750295	0.880827	2.555343	0.880827	1.016212	1.759530	0.018156	2.155818	0.880827	1.804232	1.893098	0.513883	0.496088	0.018156	0.027369	0.506666	0.885265	1.893098	0.018156	2.073540	0.507946	2.555343	1.893098	2.463583
SalEn.10179_1-358_NEs	1.893264	0.000000	1.966264	1.324554	2.010683	1.953609	1.481683	1.542316	1.858201	1.898407	1.986215	1.993032	1.986215	1.983619	1.472347	1.940858	1.613521	1.986215	1.624060	0.008412	2.305765	2.290525	1.940858	1.917367	2.285895	1.996282	0.008412	1.940858	1.340356	2.223969	1.993032	0.008412	1.535762
EscCo.2_51180_8-327_NEs	1.867479	1.966264	0.000000	1.732000	1.603533	2.531577	2.170198	2.016037	0.043007	0.019030	1.597730	2.499863	1.597730	1.620027	2.275126	1.843134	2.120166	1.597730	1.940696	1.940831	2.058001	2.024854	1.843134	1.775803	2.061063	1.609692	1.940831	1.843134	1.786363	2.081230	2.499863	1.940831	1.917325
SalEn.13460_5-358_BeL	2.037817	1.324554	1.732000	0.000000	1.866178	2.079276	1.857814	1.672252	1.604581	1.640179	1.834835	2.119539	1.834835	1.534855	1.519404	2.083000	2.077253	1.834835	1.486074	1.320003	2.032519	2.033103	2.083000	2.019869	2.023392	1.869074	1.320003	2.083000	0.007607	2.069530	2.119539	1.320003	1.658165
SalEn.10023_1-335_NEs	0.880812	2.010683	1.603533	1.866178	0.000000	1.850980	2.265099	1.718613	1.460341	1.455846	0.007994	1.850769	0.007994	0.756032	1.651090	0.876492	2.370983	0.007994	1.627293	1.992847	1.027870	1.014058	0.876492	0.915615	1.026143	0.021199	1.992847	0.876492	1.844137	1.019911	1.850769	1.992847	2.009937
EscCo.1_03584_1-361_NEs	2.556803	1.953609	2.531577	2.079276	1.850980	0.000000	2.232275	2.022063	2.255065	2.269000	1.863551	0.026304	1.863551	2.322678	1.595131	2.617324	1.744997	1.863551	1.678405	1.946580	2.645637	2.581541	2.617324	2.553551	2.625721	1.865860	1.946580	2.617324	2.108746	2.494728	0.026304	1.946580	1.640743
CitRo.1_35011_1-352_NEs	2.073367	1.481683	2.170198	1.857814	2.265099	2.232275	0.000000	1.692675	2.107404	2.093447	2.252465	2.277118	2.252465	2.233514	1.715111	2.087344	2.003052	2.252465	1.578374	1.491809	2.109036	2.080207	2.087344	2.131804	2.142585	2.233335	1.491809	2.087344	1.890541	2.030478	2.277118	1.491809	1.718884
EntCo.1_04110_1-348_BeL	1.770051	1.542316	2.016037	1.672252	1.718613	2.022063	1.692675	0.000000	1.901433	1.929454	1.724077	2.006777	1.724077	1.782975	0.981105	1.755951	1.307876	1.724077	1.208136	1.532660	1.796522	1.797009	1.755951	1.779572	1.806141	1.760406	1.532660	1.755951	1.714028	1.782679	2.006777	1.532660	1.029545
EscCo.50941_8-356	1.769730	1.858201	0.043007	1.604581	1.460341	2.255065	2.107404	1.901433	0.000000	0.033264	1.455611	2.234043	1.455611	1.451246	2.158781	1.729945	2.056496	1.455611	1.869539	1.830362	1.892693	1.843298	1.729945	1.692003	1.881925	1.436883	1.830362	1.729945	1.647186	1.901210	2.234043	1.830362	1.902011
EscCo.1_01004_8-356_BeL	1.750295	1.898407	0.019030	1.640179	1.455846	2.269000	2.093447	1.929454	0.033264	0.000000	1.446178	2.247490	1.446178	1.474414	2.136193	1.711077	2.018968	1.446178	1.859212	1.869747	1.917951	1.856800	1.711077	1.674044	1.906960	1.437461	1.869747	1.711077	1.684332	1.925637	2.247490	1.869747	1.852285
SalEn.4_00231_1-335_NEs	0.880827	1.986215	1.597730	1.834835	0.007994	1.863551	2.252465	1.724077	1.455611	1.446178	0.000000	1.863339	0.000000	0.745751	1.651060	0.876508	2.371413	0.000000	1.611162	1.968213	1.024462	1.010675	0.876508	0.909592	1.022765	0.019159	1.968213	0.876508	1.825469	1.016597	1.863339	1.968213	2.003561
