EscCo.4_02067_1-283_NEs	0.000000	0.596029	0.622241	0.175436	0.181433	1.281918	1.036098	0.176936	1.104884	1.117269	1.167938	0.015453	1.280103	0.967330	1.056258	0.194011	1.037897	1.234520	1.332147	1.257272	1.053845	1.065347	1.235727	0.610685	1.036098	0.181433	0.190464	0.968139	0.600311	1.194162	1.163843	0.181433	0.611496	0.168727	0.016651	1.234520	1.234520	1.280103	1.132787	1.230905	1.058377	1.159588	0.016651	0.192153
KlePn.2_00101_1-274_NEs	0.596029	0.000000	0.200127	0.549203	0.541716	1.120576	1.071492	0.544366	0.984926	1.004529	1.286362	0.591546	1.096888	1.007892	0.983968	0.528196	1.076579	1.175424	1.180691	1.116239	1.089529	0.972790	1.180871	0.192525	1.071492	0.541716	0.526926	1.005276	0.002451	1.282776	1.273178	0.541716	0.187389	0.523241	0.594024	1.175424	1.175424	1.096888	1.026519	1.192524	0.979080	1.191008	0.594024	0.532455
EscCo.1_04488_1-275_NEs	0.622241	0.200127	0.000000	0.580390	0.577798	1.133261	1.069027	0.572814	1.027924	0.957794	1.172678	0.633693	1.162654	1.020597	1.043778	0.578620	1.074106	1.191495	1.181111	1.128001	1.082939	1.032287	1.197005	0.033554	1.069027	0.577798	0.574623	1.027479	0.195929	1.170780	1.173874	0.577798	0.023432	0.559521	0.630805	1.191495	1.191495	1.162654	0.977936	1.192641	1.038846	1.161524	0.630805	0.577891
SalEn.11205_1-286_NEs	0.175436	0.549203	0.580390	0.000000	0.011767	1.222112	1.040798	0.008296	1.096886	1.047330	1.211363	0.175252	1.218824	0.964318	1.068125	0.133744	1.049769	1.283147	1.318125	1.348636	1.045013	1.069894	1.293847	0.578591	1.040798	0.011767	0.136404	0.977603	0.556821	1.224049	1.196314	0.011767	0.572625	0.105127	0.176709	1.283147	1.283147	1.218824	1.068917	1.284479	1.062814	1.125541	0.174587	0.131914
SalEn.4_18241_1-286_NEs	0.181433	0.541716	0.577798	0.011767	0.000000	1.231133	1.031922	0.008310	1.085077	1.034450	1.216402	0.181241	1.238462	0.976139	1.072753	0.135408	1.040804	1.283555	1.313385	1.353355	1.036093	1.074542	1.294259	0.576000	1.031922	0.000000	0.142111	0.989621	0.549310	1.229134	1.201320	0.000000	0.570051	0.105139	0.182707	1.283555	1.283555	1.238462	1.055653	1.284885	1.067429	1.142721	0.180505	0.140543
EscCo.4_00551_1-264_NEs	1.281918	1.120576	1.133261	1.222112	1.231133	0.000000	1.362571	1.228087	1.219013	1.174038	0.847629	1.268050	0.032162	1.224665	1.281744	1.093236	1.346154	1.277269	1.579552	1.509704	1.352483	1.281071	1.262662	1.087482	1.362571	1.231133	1.072790	1.238584	1.117793	0.868873	0.882854	1.231133	1.109445	1.150910	1.261988	1.277269	1.271183	0.032162	1.165755	1.292039	1.290701	1.462358	1.261988	1.064547
SalEn.3_4469_1-278_NEs	1.036098	1.071492	1.069027	1.040798	1.031922	1.362571	0.000000	1.032242	0.193753	0.286057	1.161341	1.024130	1.317465	0.755160	0.699898	1.055860	0.001194	1.117162	1.233929	1.220172	0.004791	0.698717	1.117162	1.082726	0.001194	1.031922	1.001559	0.762679	1.078434	1.142282	1.146262	1.031922	1.086308	1.029124	1.027953	1.117162	1.121182	1.317465	0.288184	1.124077	0.699898	1.084323	1.037200	1.012781
SalEn.51046_1-283_NEs	0.176936	0.544366	0.572814	0.008296	0.008310	1.228087	1.032242	0.000000	1.095807	1.037657	1.211694	0.176750	1.235315	0.949442	1.037067	0.132368	1.041247	1.290521	1.303326	1.338522	1.036470	1.038709	1.301385	0.571016	1.032242	0.008310	0.140685	0.958972	0.551970	1.224479	1.196529	0.008310	0.570198	0.106290	0.178209	1.290521	1.290521	1.235315	1.059290	1.286246	1.031829	1.115301	0.178209	0.140563
CitRo.1_48541_1-226_NEs	1.104884	0.984926	1.027924	1.096886	1.085077	1.219013	0.193753	1.095807	0.000000	0.233076	1.024604	1.111029	1.206514	0.684669	0.621228	1.031091	0.193753	1.133453	1.234318	1.218765	0.195847	0.620030	1.133453	1.025264	0.193753	1.085077	0.993426	0.689221	0.982019	1.014609	1.008448	1.085077	1.003385	1.011394	1.116029	1.133453	1.138561	1.206514	0.233169	1.135597	0.621228	1.003306	1.117542	1.008648
KlePn.2_04331_5-283_NEs	1.117269	1.004529	0.957794	1.047330	1.034450	1.174038	0.286057	1.037657	0.233076	0.000000	1.135959	1.117055	1.147733	0.729837	0.688888	1.019870	0.287735	1.188182	1.193245	1.253338	0.286645	0.684980	1.188182	0.966166	0.287735	1.034450	0.973886	0.737226	1.001995	1.144163	1.143139	1.034450	0.969427	0.984508	1.121052	1.188182	1.182931	1.147733	0.003612	1.185217	0.688888	1.060110	1.122210	0.986158
