EscCo.2_51100_1-263_NEs	0.000000	1.367116	1.704242	0.248926	1.715262	1.330765	1.294176	1.457862	0.200274	1.803217	0.019083	0.024220	1.678896	1.895243	1.358195	1.324435	1.746998	1.265262	0.253720	1.312391	1.352954	0.252368	0.019083	0.043896	1.493010
KlePn.2_08011_1-275_NEs	1.367116	0.000000	1.461198	1.330889	1.431381	0.211784	0.225645	1.486453	1.286378	1.743055	1.345573	1.337782	1.469060	1.396458	0.213423	0.209308	1.693207	0.222848	1.423529	0.214834	0.017354	1.320761	1.345573	1.325958	1.516607
KlePn.2_28161_4-294_NEs	1.704242	1.461198	0.000000	1.542895	0.255233	1.452639	1.465776	1.769646	1.484519	1.646399	1.651552	1.656893	0.006950	0.279391	1.469548	1.448703	1.607443	1.345916	1.709333	1.449168	1.453466	1.530984	1.651552	1.616018	1.774875
KlePn.2_15821_1-263_NEs	0.248926	1.330889	1.542895	0.000000	1.500535	1.285860	1.299308	1.365381	0.239571	1.616185	0.246935	0.247328	1.552957	1.649511	1.312902	1.286442	1.567067	1.273185	0.280752	1.308257	1.321003	0.003797	0.246935	0.246385	1.403050
EntCo.1_07760_3-292_NEs	1.715262	1.431381	0.255233	1.500535	0.000000	1.524407	1.503768	1.717740	1.538535	1.782073	1.637585	1.636602	0.254664	0.249915	1.533175	1.515326	1.795706	1.476667	1.719692	1.525354	1.428308	1.494095	1.637585	1.617853	1.676600
EscCo.2_44730_1-275_NEs	1.330765	0.211784	1.452639	1.285860	1.524407	0.000000	0.030839	1.647477	1.349384	1.656455	1.300218	1.296552	1.447336	1.529109	0.010944	0.023336	1.623689	0.186595	1.392791	0.032166	0.210603	1.275998	1.300218	1.264641	1.674325
EscCo.50367_1-275	1.294176	0.225645	1.465776	1.299308	1.503768	0.030839	0.000000	1.591256	1.332942	1.734991	1.302150	1.275010	1.460381	1.513032	0.037158	0.046214	1.699262	0.197407	1.433912	0.051461	0.224479	1.289388	1.302150	1.261122	1.617904
KlePn.1_04860_1-231_NEs	1.457862	1.486453	1.769646	1.365381	1.717740	1.647477	1.591256	0.000000	1.379178	1.684127	1.402337	1.429752	1.783176	1.972691	1.644186	1.627086	1.665514	1.579845	1.311787	1.591072	1.479698	1.372510	1.402337	1.449381	0.004373
CitRo.1_10031_1-263_NEs	0.200274	1.286378	1.484519	0.239571	1.538535	1.349384	1.332942	1.379178	0.000000	1.699369	0.190016	0.191847	1.468100	1.665789	1.379008	1.350220	1.671547	1.273560	0.243676	1.338946	1.269779	0.243026	0.190016	0.190551	1.395607
KlePn.2_26921_17-326_NEs	1.803217	1.743055	1.646399	1.616185	1.782073	1.656455	1.734991	1.684127	1.699369	0.000000	1.745327	1.804615	1.641455	1.631103	1.665969	1.653477	0.007747	1.587206	1.799697	1.627188	1.705398	1.610503	1.745327	1.835982	1.716317
