SalEn.4_10601_1-812_NEs	0.000000	0.664873	0.696303	0.663408	0.548678	1.652951	1.632300	0.060209	0.067714	1.141198	0.676587	1.192493	1.632300	0.378384	1.135242	0.765502	1.899311	1.185354	0.777316	0.701852
EscCo.1_00829_1-1076_NEs	0.664873	0.000000	0.244282	0.234174	0.543701	2.551515	2.541099	0.630915	0.629119	1.873840	0.429894	2.018369	2.541099	1.065357	1.829333	0.315528	3.032211	1.447439	0.360251	0.436410
EscCo.3_0835_1-1134_NEs	0.696303	0.244282	0.000000	0.172157	0.399128	3.059682	3.053700	0.670893	0.669040	2.148039	0.454812	2.380880	3.053700	1.092809	2.098104	0.197156	2.755136	1.507201	0.605543	0.441589
EscCo.51372_1-1120	0.663408	0.234174	0.172157	0.000000	0.544105	2.812325	2.804105	0.638048	0.637377	1.917250	0.448299	1.994090	2.804105	0.993796	1.870293	0.053419	2.771865	1.508329	0.587613	0.430621
EscCo.1_01719_1-570_NEs	0.548678	0.543701	0.399128	0.544105	0.000000	2.408735	2.408735	0.546934	0.546934	1.640615	0.618271	2.050089	2.408735	0.598876	1.665902	0.762686	2.543616	0.648584	0.339220	0.608024
SalEn.3_1930_1-531_NEs	1.652951	2.551515	3.059682	2.812325	2.408735	0.000000	0.001277	1.960661	1.960661	1.456099	1.972816	1.529435	0.000639	2.112563	1.454968	3.282758	0.888281	1.928542	2.442065	2.013383
SalEn.11922_1-520_BeL	1.632300	2.541099	3.053700	2.804105	2.408735	0.001277	0.000000	1.938848	1.938848	1.456099	1.958336	1.529435	0.000639	2.112563	1.454968	3.263841	0.885813	1.928542	2.442065	1.998938
SalEn.4_26081_1-790_NEs	0.060209	0.630915	0.670893	0.638048	0.546934	1.960661	1.938848	0.000000	0.006818	1.299054	0.674095	1.124132	1.938848	0.365145	1.292043	0.718537	1.890584	1.217219	0.780863	0.700233
SalEn.3_2552_1-790_NEs	0.067714	0.629119	0.669040	0.637377	0.546934	1.960661	1.938848	0.006818	0.000000	1.305934	0.673394	1.124132	1.938848	0.364682	1.298902	0.713995	1.890584	1.219217	0.784457	0.698030
SalEn.54305_1-539_BeL	1.141198	1.873840	2.148039	1.917250	1.640615	1.456099	1.456099	1.299054	1.305934	0.000000	1.200536	1.220088	1.456099	1.556297	0.029052	2.183277	1.696974	0.901608	1.966211	1.233851
EscCo.1_01320_1-990_NEs	0.676587	0.429894	0.454812	0.448299	0.618271	1.972816	1.958336	0.674095	0.673394	1.200536	0.000000	0.571359	1.958336	1.770304	1.182694	0.285651	1.658046	0.192809	1.268612	0.043347
EscCo.4_05034_1-477_NEs	1.192493	2.018369	2.380880	1.994090	2.050089	1.529435	1.529435	1.124132	1.124132	1.220088	0.571359	0.000000	1.529435	2.043589	1.223553	2.672967	1.302433	0.580502	1.925077	0.569055
SalEn.4_19841_1-520_NEs	1.632300	2.541099	3.053700	2.804105	2.408735	0.000639	0.000639	1.938848	1.938848	1.456099	1.958336	1.529435	0.000000	2.112563	1.454968	3.273963	0.885813	1.928542	2.442065	1.998938
SalEn.10912A_1-569_BeL	0.378384	1.065357	1.092809	0.993796	0.598876	2.112563	2.112563	0.365145	0.364682	1.556297	1.770304	2.043589	2.112563	0.000000	1.567462	2.136746	2.611474	1.937598	0.852448	1.873283
SalEn.3_2676_1-539_NEs	1.135242	1.829333	2.098104	1.870293	1.665902	1.454968	1.454968	1.292043	1.298902	0.029052	1.182694	1.223553	1.454968	1.567462	0.000000	2.091690	1.717432	0.908733	1.966211	1.227331
EscCo.3_4725_1-758_NEs	0.765502	0.315528	0.197156	0.053419	0.762686	3.282758	3.263841	0.718537	0.713995	2.183277	0.285651	2.672967	3.273963	2.136746	2.091690	0.000000	2.077347	1.467847	1.270208	0.213984
SalEn.51868_1-503_BeL	1.899311	3.032211	2.755136	2.771865	2.543616	0.888281	0.885813	1.890584	1.890584	1.696974	1.658046	1.302433	0.885813	2.611474	1.717432	2.077347	0.000000	1.819081	2.173260	1.652304
EscCo.3_2005_1-785_NEs	1.185354	1.447439	1.507201	1.508329	0.648584	1.928542	1.928542	1.217219	1.219217	0.901608	0.192809	0.580502	1.928542	1.937598	0.908733	1.467847	1.819081	0.000000	1.396064	0.166343
EscCo.2_1070_1-517_NEs	0.777316	0.360251	0.605543	0.587613	0.339220	2.442065	2.442065	0.780863	0.784457	1.966211	1.268612	1.925077	2.442065	0.852448	1.966211	1.270208	2.173260	1.396064	0.000000	1.237471
EscCo.3_1243_1-1000_NEs	0.701852	0.436410	0.441589	0.430621	0.608024	2.013383	1.998938	0.700233	0.698030	1.233851	0.043347	0.569055	1.998938	1.873283	1.227331	0.213984	1.652304	0.166343	1.237471	0.000000
