SalEn.3_3613_1-236_NEs	0.000000	1.173170	0.004257	0.184528	0.000000	1.173170	0.226443	0.218751	0.186310	0.217080	0.004258	0.000000	0.220802	1.179437	0.222484	1.173170	0.197700
SalEn.2_MW11961_2-229_NEs	1.173170	0.000000	1.180725	1.305528	1.173170	0.000000	1.229806	1.259542	1.305528	1.270157	1.166350	1.173170	1.238195	0.007309	1.245330	0.000000	1.330266
SalEn.13470_1-236_NEs	0.004257	1.180725	0.000000	0.184536	0.004257	1.180725	0.224548	0.216873	0.186318	0.212997	0.005681	0.004257	0.218918	1.187064	0.220598	1.180725	0.197708
KlePn.2_45521_1-236_NEs	0.184528	1.305528	0.184536	0.000000	0.184528	1.305528	0.241880	0.236506	0.001423	0.230752	0.182775	0.184528	0.244359	1.313075	0.236506	1.305528	0.180446
SalEn.4_36371_1-236_NEs	0.000000	1.173170	0.004257	0.184528	0.000000	1.173170	0.226443	0.218751	0.186310	0.217080	0.004258	0.000000	0.220802	1.179437	0.222484	1.173170	0.197700
SalEn.3_1124_2-229_NEs	1.173170	0.000000	1.180725	1.305528	1.173170	0.000000	1.229806	1.259542	1.305528	1.270157	1.166350	1.173170	1.238195	0.007309	1.245330	0.000000	1.330266
EscCo.1_03999_1-236_BeL	0.226443	1.229806	0.224548	0.241880	0.226443	1.229806	0.000000	0.019981	0.243758	0.287829	0.224629	0.226443	0.017080	1.258398	0.014227	1.229806	0.215509
EscCo.4_00129_1-236_NEs	0.218751	1.259542	0.216873	0.236506	0.218751	1.259542	0.019981	0.000000	0.238377	0.284650	0.216951	0.218751	0.008496	1.288854	0.008490	1.259542	0.221845
KlePn.1_00665_1-236_NEs	0.186310	1.305528	0.186318	0.001423	0.186310	1.305528	0.243758	0.238377	0.000000	0.232793	0.184554	0.186310	0.246245	1.313075	0.238377	1.305528	0.182233
EntCo.1_01660_1-218_BeL	0.217080	1.270157	0.212997	0.230752	0.217080	1.270157	0.287829	0.284650	0.232793	0.000000	0.217115	0.217080	0.289371	1.278134	0.284650	1.270157	0.262914
SalEn.53872_1-236_NEs	0.004258	1.166350	0.005681	0.182775	0.004258	1.166350	0.224629	0.216951	0.184554	0.217115	0.000000	0.004258	0.218997	1.172554	0.220678	1.166350	0.195938
SalEn.2_MW36371_1-236_NEs	0.000000	1.173170	0.004257	0.184528	0.000000	1.173170	0.226443	0.218751	0.186310	0.217080	0.004258	0.000000	0.220802	1.179437	0.222484	1.173170	0.197700
EscCo.3_3798_1-236_BeL	0.220802	1.238195	0.218918	0.244359	0.220802	1.238195	0.017080	0.008496	0.246245	0.289371	0.218997	0.220802	0.000000	1.266956	0.011346	1.238195	0.225299
SalEn.11861_2-229_NEs	1.179437	0.007309	1.187064	1.313075	1.179437	0.007309	1.258398	1.288854	1.313075	1.278134	1.172554	1.179437	1.266956	0.000000	1.274410	0.007309	1.338206
EscCo.53554_1-236	0.222484	1.245330	0.220598	0.236506	0.222484	1.245330	0.014227	0.008490	0.238377	0.284650	0.220678	0.222484	0.011346	1.274410	0.000000	1.245330	0.218095
SalEn.4_11961_2-229_NEs	1.173170	0.000000	1.180725	1.305528	1.173170	0.000000	1.229806	1.259542	1.305528	1.270157	1.166350	1.173170	1.238195	0.007309	1.245330	0.000000	1.330266
CitRo.1_42521_1-236_NEs	0.197700	1.330266	0.197708	0.180446	0.197700	1.330266	0.215509	0.221845	0.182233	0.262914	0.195938	0.197700	0.225299	1.338206	0.218095	1.330266	0.000000
