EscCo.2_1550_1-483_NEs	0.000000	0.287993	0.289204	0.723444	0.723054	0.723444	0.741086	0.359348	0.017452	0.704407	0.022979	0.728297	0.725273	0.719454	0.289204	0.025256	0.720089	0.289204	0.710986	0.292165	0.723444	0.357107	0.720089	0.025256	0.723538
CitRo.1_18211_1-568_NEs	0.287993	0.000000	0.276600	0.729915	0.744301	0.729915	0.756908	0.327084	0.299832	0.679904	0.304293	0.724494	0.726555	0.691864	0.276600	0.298292	0.743223	0.276600	0.682986	0.278827	0.729915	0.327084	0.743223	0.298292	0.714199
SalEn.2_MW17881_1-570_NEs	0.289204	0.276600	0.000000	0.718938	0.736228	0.718938	0.744135	0.365759	0.308371	0.725331	0.314313	0.720424	0.728891	0.708715	0.000000	0.306504	0.743240	0.000000	0.707284	0.007634	0.718938	0.364752	0.743240	0.306504	0.709333
SalEn.2_MW35921_1-549_NEs	0.723444	0.729915	0.718938	0.000000	0.224489	0.000000	0.223915	0.733021	0.752040	0.281188	0.753974	0.010983	0.011596	0.286419	0.718938	0.749662	0.222985	0.718938	0.286269	0.723145	0.000000	0.736080	0.222985	0.749662	0.195611
EscCo.4_00170_1-549_NEs	0.723054	0.744301	0.736228	0.224489	0.000000	0.224489	0.017743	0.745770	0.753340	0.282427	0.758655	0.224490	0.221895	0.298121	0.736228	0.752537	0.015267	0.736228	0.300972	0.736129	0.224489	0.745531	0.015267	0.752537	0.216310
SalEn.3_3568_1-549_NEs	0.723444	0.729915	0.718938	0.000000	0.224489	0.000000	0.223915	0.733021	0.752040	0.281188	0.753974	0.010983	0.011596	0.286419	0.718938	0.749662	0.222985	0.718938	0.286269	0.723145	0.000000	0.736080	0.222985	0.749662	0.195611
EscCo.1_03957_1-549_NEs	0.741086	0.756908	0.744135	0.223915	0.017743	0.223915	0.000000	0.752276	0.769950	0.283234	0.778797	0.223882	0.218904	0.304992	0.744135	0.769154	0.014649	0.744135	0.307870	0.742521	0.223915	0.748708	0.014649	0.769154	0.220681
KlePn.1_04363_1-567_NEs	0.359348	0.327084	0.365759	0.733021	0.745770	0.733021	0.752276	0.000000	0.386287	0.675661	0.376730	0.732988	0.735068	0.686363	0.365759	0.385634	0.747955	0.365759	0.680545	0.364279	0.733021	0.004170	0.747955	0.385634	0.671481
EscCo.1_01374_3-563_NEs	0.017452	0.299832	0.308371	0.752040	0.753340	0.752040	0.769950	0.386287	0.000000	0.720772	0.031439	0.756516	0.753710	0.739664	0.308371	0.007725	0.754224	0.308371	0.731966	0.310993	0.752040	0.383327	0.754224	0.007725	0.745256
EntCo.1_27110_1-549_NEs	0.704407	0.679904	0.725331	0.281188	0.282427	0.281188	0.283234	0.675661	0.720772	0.000000	0.719842	0.278780	0.277662	0.267375	0.725331	0.721836	0.281331	0.725331	0.268094	0.726744	0.281188	0.674000	0.281331	0.721836	0.242068
EscCo.4_02677_3-563_NEs	0.022979	0.304293	0.314313	0.753974	0.758655	0.753974	0.778797	0.376730	0.031439	0.719842	0.000000	0.761819	0.755680	0.743459	0.314313	0.029614	0.759550	0.314313	0.735734	0.318762	0.753974	0.375778	0.759550	0.029614	0.745847
SalEn.13426_1-549_NEs	0.728297	0.724494	0.720424	0.010983	0.224490	0.010983	0.223882	0.732988	0.756516	0.278780	0.761819	0.000000	0.010368	0.281363	0.720424	0.750793	0.222167	0.720424	0.281217	0.727846	0.010983	0.732753	0.222167	0.750793	0.196539
